arm,cond,seed,slot,lr,task,hard,n_classes,online_acc,train_acc,test_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
LK03,std,0,0,0.0001,1,1,5,0.7128605769,0.8283999562,0.7500000596,0.8283999562,0,0,0.4286822677,4.668678761,-3.774983406,0.6648400426,29.81508384,0,0,1.031003356,2.944599628,-5.069346428,0.7247599363,22.90434297,0.6958569884,0.6039730906,0.6266958714
LK03,std,0,0,0.0001,2,0,1,0.9541266026,1,0.969999969,1,0,0,-1.412042737,3.349276304,-5.79676199,0.5002000928,25.91755831,0,0,-0.3684073091,2.07993269,-7.469071865,0.6038000584,17.62173966,0.6901301146,0.6038687229,0.6660325527
LK03,std,0,0,0.0001,3,1,5,0.6590144231,0.7859999537,0.6680000424,0.7859999537,0,0,-1.20652318,4.732648373,-4.628105164,0.575240016,31.54273824,0,0,-0.05029595643,2.624161243,-6.994198322,0.6499999762,26.04261591,0.7743011713,0.6131100059,0.7561507225
LK03,std,0,0,0.0001,4,0,1,0.950400641,1,1,1,0,0,-1.008749604,4.642887115,-7.482469082,0.5688000917,27.48367901,0,0,-0.2803277671,2.862020254,-6.183299065,0.641600132,19.59386532,0.7967107892,0.6214824915,0.8087203503
LK03,std,0,0,0.0001,5,1,5,0.7219150641,0.824000001,0.7420000434,0.824000001,0,0,-2.325575352,5.833645344,-10.05684662,0.5027199388,35.4345318,0,0,-0.8996046782,3.082277536,-5.646770477,0.5738399029,30.6314071,0.833220005,0.6257050633,0.8903690577
LK03,std,0,0,0.0001,6,0,1,0.9609375,1,0.9899999499,1,0,0,-2.630362511,5.248235703,-8.155282021,0.4904000759,24.8911465,0,0,-2.62321353,3.271781921,-10.74192429,0.4092000723,18.14735081,0.864715457,0.6324743629,0.9106580019
LK03,std,0,0,0.0001,7,1,5,0.7086939103,0.8259999752,0.726000011,0.8259999752,0,0,-0.3978402615,7.258174896,-3.349168777,0.6416000128,35.61899196,0,0,-2.346906185,4.634135723,-10.75054073,0.5158799887,34.03484318,0.9095899463,0.6399247646,0.9152761102
LK03,std,0,0,0.0001,8,0,1,0.9678685897,0.9980000257,1,0.9980000257,0,0,-3.194906473,6.237177849,-13.08635998,0.4862000644,27.52265945,0,0,-2.910969734,2.944731951,-12.41913319,0.3742000163,20.99494036,0.9327914119,0.6406828761,0.8997784853
LK03,std,0,0,0.0001,9,1,5,0.5435096154,0.6639999747,0.5780000091,0.6639999747,0,0,-0.8384509683,6.981211185,-4.350509644,0.6040799618,39.49861499,0,0,-2.250096798,3.793802977,-8.164912224,0.4780799747,31.69373139,0.9903313518,0.6510071754,0.9029068351
LK03,std,0,0,0.0001,10,0,1,0.9524038462,1,1,1,0,0,-2.380260944,7.186926842,-7.469479561,0.552000165,34.15263132,0,0,-1.465517044,3.984010458,-9.864798546,0.557600081,25.45509313,0.9832333326,0.6530188918,0.9250224233
LK03,std,0,0,0.0001,11,1,5,0.628125,0.7303999662,0.6480000019,0.7303999662,0,0,-1.687606812,7.934197426,-5.14586401,0.5861599445,40.00914785,0,0,-1.91206634,3.729671478,-7.225828171,0.5184000134,34.124355,1.025838137,0.6515392661,0.9488284588
LK03,std,0,0,0.0001,12,0,1,0.9545673077,1,1,1,0,0,-0.0367186293,7.554069996,-7.452088833,0.6500000954,38.47308262,0,0,-1.152554035,3.636008978,-7.980097294,0.557600081,28.73805318,1.050943136,0.6533833742,0.9641910791
LK03,std,0,0,0.0001,13,1,5,0.6616987179,0.7727999687,0.6680000424,0.7727999687,0,0,-1.576946974,7.856362343,-9.483187675,0.6004399657,39.43412924,0,0,-2.32869029,4.544680595,-9.80365181,0.5055199862,34.99934304,1.062654614,0.6610846519,0.9660735726
LK03,std,0,0,0.0001,14,0,1,0.9637019231,1,1,1,0,0,-2.964088202,7.223437786,-15.68510818,0.5044001341,33.30901524,0,0,-2.996086597,3.530208349,-15.55246067,0.4232000709,26.59545332,1.07285428,0.6590783596,0.9655908942
LK03,std,0,0,0.0001,15,1,5,0.5871394231,0.6855999827,0.6160000563,0.6855999827,0,0,-0.3002320826,7.801849842,-4.790427685,0.6247999668,36.31385706,0,0,-3.865671873,4.988358974,-13.46082497,0.4733199477,31.41740488,1.126625776,0.6698036194,0.9337589741
LK03,std,0,0,0.0001,16,0,1,0.9514423077,1,0.9799999595,1,0,0,-0.07432092726,8.394779205,-7.282595158,0.6430000067,37.59749556,0,0,-2.295066118,4.657329082,-13.11874199,0.5100001097,29.5619176,1.112764955,0.6670293212,0.9471857548
