seed,task,n_pair,med_abs_dx,mean_dx,loss_mean,loss_first,ratio_med,frac_ratio_gt1
0,0,607,0.017934858798980713,-0.05113081634044647,0.017003003507852554,1.1859145164489746,0.9890530109405518,0.44576811192685967
0,1,523,0.01017063856124878,-0.0006424101302400231,0.28813478350639343,1.163329005241394,0.9296016693115234,0.3346159649917006
0,2,465,0.01548224687576294,-0.00380856916308403,0.5837938189506531,2.0283355712890625,0.8431315422058105,0.30545363575717144
0,3,473,0.0030040740966796875,0.0014953056816011667,0.8087462186813354,1.9563618898391724,0.9700279831886292,0.32294151517644154
0,4,457,0.0020209848880767822,0.0018871480133384466,0.43360623717308044,2.368198871612549,0.9981737732887268,0.3615562678062678
0,5,450,0.007596276700496674,-0.0017995941452682018,0.4689635634422302,2.826744318008423,0.9516018033027649,0.3310459758847172
0,6,440,0.0006535202264785767,-0.0014468992594629526,0.32450199127197266,1.2207032442092896,0.99977707862854,0.36911930748965
0,7,384,0.0016994588077068329,0.0012113932752981782,0.255252867937088,1.0386885404586792,0.9989624619483948,0.37973538391948436
0,8,410,0.005909815430641174,-0.0008290975820273161,0.42808035016059875,1.6161903142929077,0.9795248508453369,0.3429962141698215
0,9,371,0.008745849132537842,-0.0016275570960715413,0.48074328899383545,3.5763988494873047,0.9723925590515137,0.34356341055648437
0,10,344,0.005662214010953903,0.0010082210646942258,0.25504934787750244,2.064326524734497,0.9792725443840027,0.35005989617995475
0,11,312,0.012817412614822388,-0.00019629915186669677,0.48310568928718567,1.5446165800094604,0.9471957683563232,0.34837519511849013
0,12,224,0.020424455404281616,0.004266924690455198,0.27743402123451233,1.0963208675384521,0.9820438623428345,0.4234769687964339
0,13,195,0.04060471057891846,-0.003739980747923255,0.6718319058418274,1.5974578857421875,0.9710822701454163,0.40691427236626954
0,14,224,0.030885055661201477,-0.007787429261952639,0.8874269723892212,2.399942636489868,0.9365558624267578,0.36504424778761063
0,15,187,0.0684593915939331,-0.029678015038371086,1.2222044467926025,4.557397365570068,0.8253179788589478,0.36465537801097064
0,16,183,0.0628824383020401,-0.010914274491369724,1.164969563484192,2.846813201904297,0.8015691041946411,0.33309591642924974
0,17,224,0.015315026044845581,-0.006075047422200441,1.046644687652588,2.8798465728759766,0.9907404184341431,0.3839918946301925
0,18,152,0.06456804275512695,-0.006048494949936867,0.9946268200874329,3.467613697052002,0.9328430891036987,0.4176786218582321
0,19,200,0.007964491844177246,0.0023649530485272408,0.8757334351539612,2.8307883739471436,0.9977293014526367,0.411890504704876
0,20,192,0.02787807583808899,-0.005392738152295351,0.7422364950180054,2.118100881576538,0.9492632150650024,0.36757624398073835
0,21,168,0.01224413514137268,0.005854629445821047,0.4684925973415375,1.816955804824829,0.9955364465713501,0.4319571865443425
0,22,146,0.04280352592468262,-0.01723107509315014,0.5013949275016785,1.2790658473968506,0.966995358467102,0.4218796323747406
0,23,152,0.018806427717208862,-0.0007772499811835587,0.35430529713630676,1.6984635591506958,0.990381121635437,0.43243243243243246
0,24,171,0.021013379096984863,-0.0010003854986280203,0.39197492599487305,1.644213318824768,0.9897072315216064,0.4415954415954416
0,25,192,0.02542293071746826,-0.0028274180367588997,0.7886305451393127,2.5505599975585938,0.9825794100761414,0.41046690610569525
0,26,111,0.05029630661010742,-0.012670593336224556,0.44403403997421265,1.7254365682601929,0.9395670890808105,0.4306893995552261
0,27,77,0.0965731143951416,-0.04832322150468826,0.9638329744338989,3.2320303916931152,0.9648745656013489,0.46963562753036436
0,28,48,0.18052849173545837,-0.018283316865563393,2.0712332725524902,3.5808868408203125,0.8837417364120483,0.38898916967509023
0,29,40,0.14086449146270752,-0.003377169370651245,1.5595033168792725,3.024517297744751,0.9921849370002747,0.49301825993555315
0,30,17,0.17551445960998535,-0.007385898847132921,1.1757380962371826,2.6872036457061768,1.0408751964569092,0.5289115646258503
0,31,40,0.16647472977638245,-0.02921540103852749,0.7053076028823853,1.5436042547225952,0.8855859637260437,0.3537015276145711
0,32,56,0.1084989458322525,0.003433921607211232,0.4061082601547241,0.8718451261520386,0.9714870452880859,0.4673913043478261
0,33,49,0.1008719801902771,-0.004918232094496489,0.46689438819885254,0.9389646053314209,1.0367196798324585,0.5743119266055046
0,34,40,0.1343233585357666,-0.07131139934062958,0.8345969915390015,1.4120078086853027,0.7335458993911743,0.28435374149659864
0,35,54,0.09710496664047241,0.006717875134199858,0.385284423828125,0.8844650387763977,0.9748908281326294,0.45555555555555555
0,36,36,0.12609291076660156,0.0030342969112098217,0.863081693649292,3.1220617294311523,1.0099453926086426,0.5177304964539007
0,37,88,0.04156827926635742,0.002744928002357483,0.5601385235786438,1.5015301704406738,0.9755209684371948,0.4381443298969072
0,38,102,0.091458261013031,-0.0010430958354845643,0.600787878036499,1.4224977493286133,0.923349142074585,0.41244083840432727
0,39,199,0.023859262466430664,-0.0005247349035926163,0.443249374628067,1.468448281288147,0.9963142275810242,0.47281258625448525
0,40,152,0.022771373391151428,0.00898148212581873,1.1634392738342285,3.798485517501831,0.9908669590950012,0.4047362755651238
0,41,153,0.07381904125213623,-0.0012466572225093842,2.0282623767852783,3.398909568786621,0.9354085922241211,0.4087439278278973
0,42,174,0.09038801491260529,-0.013299067504703999,3.014761447906494,6.681689739227295,0.6444239616394043,0.2886662492172824
0,43,96,0.11816829442977905,-0.03717435523867607,1.3886454105377197,4.216720104217529,0.9678298830986023,0.458968347010551
0,44,144,0.04623293876647949,0.00563947344198823,1.1839615106582642,3.6840925216674805,0.9863044023513794,0.45603907637655416
0,45,272,0.005514085292816162,0.007373282220214605,0.7855703234672546,2.612924337387085,0.9991893768310547,0.4258742759064578
0,46,232,0.009830117225646973,0.002250658581033349,0.5077746510505676,2.4606218338012695,0.9961737990379333,0.46956952003958435
0,47,152,0.03983241319656372,-0.007720096968114376,0.9980289340019226,2.6315388679504395,0.9734877943992615,0.38644394474783167
0,48,256,0.0064209699630737305,0.0035558142699301243,0.6992350816726685,3.347353219985962,0.9990785717964172,0.4200956937799043
0,49,176,0.005301535129547119,-0.004017548635601997,0.6843732595443726,1.90773344039917,0.999808132648468,0.4620770128354726
0,50,117,0.15293383598327637,-0.032646406441926956,1.7119704484939575,4.129390716552734,1.026099443435669,0.5260145681581686
0,51,96,0.15926659107208252,-0.03220662847161293,1.504702091217041,5.444929599761963,0.8816038370132446,0.40681502086230875
0,52,35,0.18185490369796753,-0.10331563651561737,1.2143222093582153,3.917891502380371,1.075200080871582,0.5909090909090909
0,53,64,0.048289746046066284,0.015628430992364883,0.5188350677490234,1.5330005884170532,0.9554760456085205,0.39549180327868855
0,54,34,0.09813767671585083,-0.0146522531285882,0.4764818549156189,1.7950060367584229,0.9826992750167847,0.47619047619047616
0,55,48,0.1187552809715271,-0.02043653093278408,0.4319155812263489,1.3155169486999512,0.9941152334213257,0.4887839433293979
0,56,73,0.08853530883789062,-0.012124997563660145,0.4526786506175995,0.9991100430488586,1.0645999908447266,0.5621145374449339
0,57,88,0.061479270458221436,-0.006535208318382502,0.5670921802520752,1.5685231685638428,0.9750745892524719,0.4429416737109045
0,58,72,0.05986231565475464,0.0003078439040109515,0.4311046898365021,0.9576356410980225,1.038444995880127,0.5656303972366149
0,59,46,0.11525583267211914,-0.06606778502464294,0.6564695239067078,2.523435115814209,0.9804611206054688,0.47335811648079307
0,60,32,0.2079758644104004,-0.022665224969387054,1.3596235513687134,2.8447561264038086,0.99006587266922,0.49731663685152055
0,61,64,0.07369178533554077,-0.022457590326666832,0.83272385597229,5.21874475479126,0.9692425727844238,0.4249471458773784
0,62,32,0.21767966449260712,-0.04987560585141182,1.7449520826339722,4.240600109100342,0.9628668427467346,0.4683760683760684
0,63,16,0.26658666133880615,0.049928680062294006,1.2879533767700195,1.6259310245513916,0.9824183583259583,0.475
0,64,16,0.26884716749191284,-0.16933488845825195,0.9791487455368042,5.926440715789795,0.9725934863090515,0.44047619047619047
0,65,16,0.2680915594100952,-0.017672210931777954,0.9046664834022522,1.4778677225112915,0.9707983732223511,0.4642857142857143
