arm,cell,freeze_steps,seed,task,open_frac,n_img,n_unit,npos,apos,a1_rms,mu2,zbar2_med,p_pos2,w2_row_med,cos2_med,dcos,dcos_pos,drms,dcos_grad
LL_ref,LL,0,8,10,0.4283666667,1200,100,0,nan,3.923865155,32.89097749,-20.18926012,0.03695,3.905659358,-0.1578755751,0.02793354066,nan,0.2081779223,0.0593519058
LL_ref,LL,0,8,11,0.5009666667,1200,100,0,nan,3.884403807,30.33014969,-18.23827701,0.0636,3.890131763,-0.1560562515,0.03521381495,nan,0.2023796519,0.0478072173
LL_ref,LL,0,8,12,0.4616416667,1200,100,0,nan,3.911016225,31.05180197,-20.13739699,0.04500833333,4.025037234,-0.1567146195,0.03606453903,nan,0.2041545017,0.05278043273
LL_ref,LL,0,8,13,0.4137166667,1200,100,0,nan,4.032336606,31.29180102,-21.72925272,0.05315,4.045263229,-0.1686562979,0.03719749877,nan,0.2022017409,0.05789659064
LL_ref,LL,0,8,14,0.4280416667,1200,100,0,nan,4.038076099,31.40778677,-20.36904104,0.04850833333,4.143377584,-0.1562766304,0.04466033699,nan,0.2068641419,0.05621640153
LL_ref,LL,0,8,15,0.4042416667,1200,100,0,nan,4.183313263,33.75546101,-21.49927806,0.04829166667,4.166390487,-0.1533574118,0.03598567905,nan,0.2030798832,0.05942357594
LL_ref,LL,0,8,16,0.379325,1200,100,0,nan,4.006716912,32.43058737,-22.45049192,0.03466666667,4.229103132,-0.1581835019,0.03109186251,nan,0.2086771531,0.05815166683
LL_ref,LL,0,8,17,0.447875,1200,100,0,nan,4.04624914,33.37682126,-20.92517996,0.05375,4.242395382,-0.1436059063,0.0351450897,nan,0.2007058488,0.05552086975
LL_ref,LL,0,8,18,0.4363833333,1200,100,0,nan,4.110741144,32.95907496,-21.01866472,0.05738333333,4.309090647,-0.1450605899,0.03176347003,nan,0.2090581483,0.05645229275
LL_ref,LL,0,8,19,0.441025,1200,100,0,nan,4.089367024,32.84427889,-20.8299628,0.05418333333,4.359726287,-0.1430982185,0.02854718031,nan,0.2073193808,0.05614060316
LL_ref,LL,0,8,20,0.3657666667,1200,100,0,nan,4.274867495,34.07609328,-23.65925707,0.04556666667,4.416329803,-0.152173777,0.03466993026,nan,0.2083308894,0.05325097056
LL_ref,LL,0,8,21,0.3510583333,1200,100,0,nan,4.194253342,34.67052759,-24.06539696,0.03725,4.505565728,-0.151742595,0.03269360305,nan,0.2119486209,0.05630931249
LL_ref,LL,0,8,22,0.4191833333,1200,100,0,nan,4.195150091,34.39316319,-22.52690714,0.05380833333,4.545913788,-0.1403411826,0.03340306571,nan,0.2080754211,0.05706231152
LL_ref,LL,0,8,23,0.3633083333,1200,100,0,nan,4.222093014,33.82702176,-22.89547218,0.0446,4.574136822,-0.1457677986,0.03102649465,nan,0.210584328,0.05067295953
LL_ref,LL,0,8,24,0.3590583333,1200,100,0,nan,4.337941708,34.28331864,-23.05240586,0.0508,4.616888067,-0.1414473463,0.03373240975,nan,0.2070287297,0.05634075107
LL_ref,LL,0,8,25,0.3482333333,1200,100,0,nan,4.398055782,36.32519532,-23.72733272,0.041825,4.722644953,-0.1366681979,0.03179756779,nan,0.2153706911,0.05966778249
LL_ref,LL,0,8,26,0.3289,1200,100,0,nan,4.377442481,35.84303478,-25.85968927,0.04426666667,4.750732676,-0.1469094319,0.03010462607,nan,0.2102327775,0.05508161547
LL_ref,LL,0,8,27,0.3871083333,1200,100,0,nan,4.318410811,34.90278023,-22.2737769,0.04935833333,4.78462784,-0.1278894398,0.03718771626,nan,0.2076298958,0.0592149316
LL_ref,LL,0,8,28,0.33565,1200,100,0,nan,4.573681094,38.20655501,-25.7788843,0.04358333333,4.797724658,-0.1374104555,0.03459723513,nan,0.211386745,0.05418957448
LL_ref,LL,0,8,29,0.3345416667,1200,100,0,nan,4.331839891,35.32034017,-25.49352903,0.04835,4.86892393,-0.1426772019,0.02963223719,nan,0.2088071769,0.05297707858
LL_ref,LL,0,8,30,0.3106166667,1200,100,0,nan,4.441858547,35.86691861,-26.81471728,0.04360833333,4.915882393,-0.1455417882,0.03530659668,nan,0.2114259191,0.05534133419
LL_ref,LL,0,8,31,0.3094083333,1200,100,0,nan,4.531741737,37.33432238,-26.86417195,0.039125,4.953727759,-0.1389379914,0.03412113413,nan,0.2191228075,0.0589991352
LL_ref,LL,0,8,32,0.3567333333,1200,100,0,nan,4.522737548,36.85602467,-25.51929379,0.05884166667,4.993475996,-0.1319213201,0.03215765034,nan,0.2027540705,0.05949851347
LL_ref,LL,0,8,33,0.2628083333,1200,100,0,nan,4.635685267,39.19924461,-28.58670131,0.0332,5.011030915,-0.1423778851,0.03669849085,nan,0.2136821664,0.06289960935
LL_ref,LL,0,8,34,0.2522333333,1200,100,0,nan,4.706733631,39.57927741,-29.39276869,0.03825833333,5.015973221,-0.1444403175,0.03334716831,nan,0.2102083428,0.05748442736
LL_ref,LL,0,8,35,0.336675,1200,100,0,nan,4.448675438,35.36378412,-25.24504703,0.05339166667,5.102707621,-0.1360226106,0.03441778668,nan,0.2099727389,0.04857225167
LL_ref,LL,0,8,36,0.2492916667,1200,100,0,nan,4.6328312,38.06991214,-30.39169362,0.03160833333,5.125868744,-0.1486519535,0.02935789109,nan,0.2191113272,0.06288787573
LL_ref,LL,0,8,37,0.3035916667,1200,100,0,nan,4.587556796,38.42183007,-26.91480405,0.04051666667,5.126061285,-0.1318296673,0.03701846076,nan,0.2116537865,0.05884898747
LL_ref,LL,0,8,38,0.3229583333,1200,100,0,nan,4.568519246,37.33464563,-25.40029899,0.04918333333,5.156413856,-0.1303734412,0.02496006715,nan,0.2138046345,0.0507992261
LL_ref,LL,0,8,39,0.3096416667,1200,100,0,nan,4.513019055,36.78496877,-28.08474662,0.04703333333,5.20671914,-0.1414775858,0.02568760061,nan,0.2171447751,0.04549686508
LL_ref,LL,0,8,40,0.316725,1200,100,0,nan,4.642761817,37.56023032,-26.04022531,0.05116666667,5.227856647,-0.1275118952,0.02797942274,nan,0.2127056782,0.05411918967
LL_ref,LL,0,8,41,0.3036,1200,100,0,nan,4.724160711,38.72359238,-26.14382182,0.04579166667,5.238412798,-0.1210990897,0.03745193166,nan,0.2160942968,0.05598434538
LL_ref,LL,0,8,42,0.2526833333,1200,100,0,nan,4.802461087,38.28924901,-29.24293597,0.04326666667,5.265391343,-0.1420049564,0.03614453184,nan,0.2152987681,0.05550606364
LL_ref,LL,0,8,43,0.2872916667,1200,100,0,nan,4.871639702,39.97201017,-28.43137362,0.043775,5.283257899,-0.1283241685,0.03010024208,nan,0.2178012441,0.05877696793
LL_ref,LL,0,8,44,0.3160666667,1200,100,0,nan,4.748591756,39.57922945,-26.67938146,0.04525,5.36563765,-0.1174012663,0.02578055173,nan,0.2158770436,0.05586371078
LL_ref,LL,0,8,45,0.3057333333,1200,100,0,nan,4.95032495,41.40091754,-28.23508924,0.049375,5.332909803,-0.1221731086,0.03295050621,nan,0.2153486208,0.05809170728
LL_ref,LL,0,8,46,0.2514833333,1200,100,0,nan,4.99899776,41.9157843,-30.38533903,0.03733333333,5.338807069,-0.1313024421,0.03557127598,nan,0.2165056638,0.0558939826
LL_ref,LL,0,8,47,0.2846,1200,100,0,nan,4.791344973,39.57086298,-28.23059038,0.043475,5.436994875,-0.1274890955,0.0337484233,nan,0.2185977851,0.05324386606
LL_ref,LL,0,8,48,0.2792833333,1200,100,0,nan,4.768584358,39.24093651,-29.98397643,0.04579166667,5.429658906,-0.133702228,0.02552707154,nan,0.221339372,0.05354931644
LL_ref,LL,0,8,49,0.33535,1200,100,0,nan,4.756192202,38.21969449,-24.52129178,0.06021666667,5.430827643,-0.1179349166,0.03108137105,nan,0.2153542673,0.05441683406
LL_ref,LL,0,8,50,0.26605,1199,100,0,nan,4.878027222,39.53072633,-28.54879061,0.04304166667,5.458713372,-0.128721854,0.0388050695,nan,0.2190030678,0.05338420236
LL_ref,LL,0,9,0,1,1200,100,45,0.2360631126,0.2224845884,2.012104242,0.02039151423,0.5579166667,0.574362164,0.01018882298,nan,nan,nan,nan
LL_ref,LL,0,9,1,0.9643416667,1200,100,18,3.899970972,4.754679848,24.04795396,-1.134046577,0.429675,1.552211201,-0.02915561337,0.03257025444,0.01386608406,0.1247798217,0.05574852631
LL_ref,LL,0,9,2,0.8783333333,1200,100,6,6.572186707,4.863466089,26.4229111,-6.74461093,0.2545083333,2.136109379,-0.119447767,0.06525276373,0.03152739362,0.1382068074,0.07477012152
LL_ref,LL,0,9,3,0.6553166667,1200,100,5,6.100839229,4.532778696,31.24638524,-14.36943461,0.112575,2.71904203,-0.1667236904,0.06202944892,0.02542541521,0.1728582037,0.06783129304
LL_ref,LL,0,9,4,0.56895,1200,100,1,10.24690786,4.175289631,31.47149821,-17.29644446,0.06280833333,3.154483925,-0.171820272,0.03794293502,-0.003456306062,0.1944616726,0.05201077177
LL_ref,LL,0,9,5,0.625875,1200,100,0,nan,3.82604108,29.63270705,-16.13437028,0.07370833333,3.363070559,-0.1561030704,0.03339785632,nan,0.2010933483,0.04726103696
LL_ref,LL,0,9,6,0.5773083333,1200,100,0,nan,3.811394001,29.54511669,-16.8013231,0.06728333333,3.466232768,-0.1637222602,0.03200761033,nan,0.2025216094,0.06076393041
LL_ref,LL,0,9,7,0.5150833333,1200,100,0,nan,3.912290858,29.94162118,-18.65929146,0.05366666667,3.621005914,-0.1682413092,0.03930177749,nan,0.1999553992,0.05566779187
LL_ref,LL,0,9,8,0.5487833333,1200,100,0,nan,3.782969647,29.98097339,-18.34468131,0.0681,3.646480384,-0.1619930843,0.03132190877,nan,0.2020750572,0.05451003196
LL_ref,LL,0,9,9,0.466725,1200,100,0,nan,3.919280178,30.68393789,-19.59122906,0.042825,3.780918812,-0.1714377619,0.03631015942,nan,0.2017089259,0.05441750754
LL_ref,LL,0,9,10,0.5296333333,1200,100,0,nan,3.814441098,30.40152772,-18.00720305,0.05550833333,3.836506465,-0.1525051965,0.03311527587,nan,0.2050754855,0.05674642104
LL_ref,LL,0,9,11,0.5028583333,1200,100,0,nan,4.016337447,32.20674196,-18.7440307,0.05125833333,3.919402318,-0.1453127716,0.03005067146,nan,0.2065516209,0.05909765848
LL_ref,LL,0,9,12,0.4927416667,1200,100,0,nan,3.923362998,31.58837654,-19.05613324,0.05508333333,4.012530195,-0.1486767236,0.0321817261,nan,0.2038235782,0.05039024305
LL_ref,LL,0,9,13,0.387075,1200,100,0,nan,4.080799093,33.8149915,-23.44316147,0.03675833333,4.043524289,-0.1697401224,0.02842835583,nan,0.2098227874,0.06221461232
LL_ref,LL,0,9,14,0.4360666667,1200,100,0,nan,4.034287462,30.92851773,-21.48864323,0.05729166667,4.087453072,-0.1660284523,0.0360986971,nan,0.2026606234,0.05354238929
LL_ref,LL,0,9,15,0.4402083333,1200,100,0,nan,4.050468383,32.89271787,-21.316307,0.04981666667,4.163492718,-0.1534833649,0.03783435159,nan,0.2079848853,0.05849654059
LL_ref,LL,0,9,16,0.4099416667,1200,100,0,nan,4.153483296,33.10309695,-22.06641554,0.04456666667,4.157285707,-0.1570043474,0.03437511475,nan,0.2105175089,0.05579818752
LL_ref,LL,0,9,17,0.4389333333,1200,100,0,nan,4.120703095,34.12648072,-20.89795575,0.044875,4.275111213,-0.1392521024,0.02842220288,nan,0.2099432285,0.0569254319
LL_ref,LL,0,9,18,0.4526666667,1200,100,0,nan,4.194388557,34.14125084,-21.52299004,0.05985833333,4.285871273,-0.1453070932,0.03479374566,nan,0.2048511864,0.05667157507
LL_ref,LL,0,9,19,0.401925,1200,100,0,nan,4.275360346,33.83249309,-22.77190657,0.0606,4.357045987,-0.1530219119,0.03741869376,nan,0.2039674898,0.05973639663
LL_ref,LL,0,9,20,0.35975,1200,100,0,nan,4.355515248,35.53631307,-24.31279,0.049425,4.462147856,-0.1528103006,0.03907663264,nan,0.2109271597,0.06104405766
LL_ref,LL,0,9,21,0.36035,1200,100,0,nan,4.241264093,34.5964038,-24.49548134,0.04346666667,4.519412531,-0.1525788707,0.04190968975,nan,0.2129541353,0.05555687095
LL_ref,LL,0,9,22,0.335475,1200,100,0,nan,4.215928388,34.79619888,-25.4050127,0.03865,4.618606968,-0.1513582789,0.02746470097,nan,0.2103334381,0.05400989453
LL_ref,LL,0,9,23,0.32055,1200,100,0,nan,4.382517916,34.36089959,-25.42451465,0.04690833333,4.630386148,-0.1533483008,0.03264402785,nan,0.2096264026,0.05120599364
LL_ref,LL,0,9,24,0.3153333333,1200,100,0,nan,4.275003062,34.62266218,-24.49111124,0.03550833333,4.686545504,-0.144295609,0.04013222911,nan,0.2139448773,0.05800105784
LL_ref,LL,0,9,25,0.3610916667,1200,100,0,nan,4.352777441,34.34571638,-24.48145734,0.05241666667,4.713126579,-0.1448050043,0.02771572427,nan,0.2071314361,0.05444600635
LL_ref,LL,0,9,26,0.3325,1200,100,0,nan,4.580752357,39.03676382,-26.06703505,0.03840833333,4.673554483,-0.1335227619,0.03904295734,nan,0.2110393139,0.07016652015
LL_ref,LL,0,9,27,0.3905,1200,100,0,nan,4.366326371,35.46761577,-22.33025605,0.05155833333,4.726322077,-0.1284221177,0.03303564001,nan,0.2129955856,0.05354209711
LL_ref,LL,0,9,28,0.3208083333,1200,100,0,nan,4.449174003,35.75988665,-26.41185579,0.0465,4.771755929,-0.1441031525,0.03358936465,nan,0.2077041118,0.05700325739
LL_ref,LL,0,9,29,0.318725,1200,100,0,nan,4.558835886,36.85994764,-28.14611017,0.04673333333,4.83011854,-0.1510352789,0.03302559568,nan,0.213388956,0.05922123972
LL_ref,LL,0,9,30,0.298275,1200,100,0,nan,4.614776416,37.8187036,-27.49768141,0.04093333333,4.87088734,-0.1425198234,0.04274191535,nan,0.2166564576,0.06130326054
LL_ref,LL,0,9,31,0.3004166667,1200,100,0,nan,4.553441091,37.73256416,-27.20835705,0.04175,4.968579439,-0.1415577649,0.03312974208,nan,0.2103084329,0.05650762574
LL_ref,LL,0,9,32,0.2711583333,1200,100,0,nan,4.579685244,37.52332664,-28.62803803,0.03698333333,4.990982489,-0.1490469543,0.03207027061,nan,0.2195083329,0.05436988932
LL_ref,LL,0,9,33,0.351075,1200,100,0,nan,4.390599665,36.26327044,-25.53435659,0.04535,4.947256148,-0.1360369391,0.03143170353,nan,0.2198417856,0.05296414886
LL_ref,LL,0,9,34,0.3477416667,1200,100,0,nan,4.480923938,36.84022538,-24.47445268,0.05516666667,5.025467544,-0.1293599257,0.02711175041,nan,0.2116993375,0.05649995852
LL_ref,LL,0,9,35,0.3194166667,1200,100,0,nan,4.500115261,37.15401091,-25.2979926,0.04568333333,5.071219036,-0.135546455,0.02365694728,nan,0.2136754255,0.05366279612
LL_ref,LL,0,9,36,0.2729083333,1200,100,0,nan,4.651006755,37.09770344,-29.07316515,0.039575,5.103955008,-0.1480026656,0.02488559464,nan,0.2181912992,0.05295441072
LL_ref,LL,0,9,37,0.3226916667,1200,100,0,nan,4.681745041,38.46772584,-26.7618197,0.05049166667,5.163103264,-0.1283447339,0.04087671097,nan,0.2098167763,0.05928293421
LL_ref,LL,0,9,38,0.2550166667,1200,100,0,nan,4.841493026,40.58637564,-31.01266871,0.03660833333,5.186068567,-0.1413333335,0.03443852326,nan,0.2164436651,0.06131068916
LL_ref,LL,0,9,39,0.2363083333,1198,100,0,nan,4.993814387,42.46514614,-31.18967243,0.02978333333,5.224809779,-0.1338448325,0.03210607023,nan,0.2189327834,0.05998324762
LL_ref,LL,0,9,40,0.2870333333,1200,100,0,nan,4.661275938,38.98554126,-27.25960036,0.04041666667,5.250351833,-0.1330848728,0.03472282516,nan,0.2192868714,0.05222371798
LL_ref,LL,0,9,41,0.2581,1200,100,0,nan,4.852291061,40.9319624,-29.4405405,0.0405,5.303841905,-0.1282342393,0.03509788219,nan,0.2177329463,0.0542142851
LL_ref,LL,0,9,42,0.2906583333,1200,100,0,nan,4.535107032,35.74703827,-26.91887899,0.045525,5.299831655,-0.1380707075,0.03630035861,nan,0.2179401669,0.047966291
LL_ref,LL,0,9,43,0.2888416667,1200,100,0,nan,4.64606491,37.89496176,-27.11814937,0.04244166667,5.343545356,-0.1260754728,0.02994732873,nan,0.2189185877,0.05439794463
LL_ref,LL,0,9,44,0.3025,1200,100,0,nan,4.691759904,37.80740957,-27.28662658,0.05086666667,5.367336689,-0.1299396519,0.033884241,nan,0.219943099,0.05559150479
LL_ref,LL,0,9,45,0.2478166667,1200,100,0,nan,4.934320194,39.48425909,-30.91435393,0.04100833333,5.385072191,-0.136405896,0.03578495548,nan,0.2216708004,0.05779159945
LL_ref,LL,0,9,46,0.298075,1200,100,0,nan,4.891588446,41.15261052,-29.15675121,0.04758333333,5.420562897,-0.1247643925,0.03763247502,nan,0.2241593949,0.06061368308
LL_ref,LL,0,9,47,0.3036,1200,100,0,nan,4.769549202,40.05550943,-29.15316658,0.04863333333,5.477816146,-0.1247546295,0.03157204032,nan,0.2113970722,0.0583051714
LL_ref,LL,0,9,48,0.2957083333,1200,100,0,nan,4.884641867,41.27730375,-30.27469618,0.04644166667,5.460242477,-0.1230319217,0.03602710601,nan,0.2202646363,0.05678657136
LL_ref,LL,0,9,49,0.2391666667,1200,100,0,nan,5.067635894,42.13819517,-32.14389861,0.03991666667,5.478100725,-0.1313085502,0.03458563438,nan,0.2195055949,0.05965417291
LL_ref,LL,0,9,50,0.278425,1200,100,0,nan,4.871520774,40.25764311,-28.12155958,0.04426666667,5.566104477,-0.1228136823,0.03050852475,nan,0.217127189,0.05159396654
LE_sw750,LE,750,0,0,1,1200,100,46,0.2088992568,0.1901983437,1.679303167,0.0001640600152,0.5131333333,0.5771517015,0.003017402122,nan,nan,nan,nan
LE_sw750,LE,750,0,1,0.9289,1200,100,21,4.437261479,4.82011041,27.17770062,-2.428412901,0.39085,1.62371625,-0.04964720179,0.04051179099,0.01006838554,0.1242321147,0.04943882749
LE_sw750,LE,750,0,2,0.6176083333,1200,100,29,6.662980884,8.550385307,50.24051424,-12.20654585,0.2798583333,2.30708356,-0.1004150405,0.04744122199,0.02305948856,0.09779039387,0.01855065286
LE_sw750,LE,750,0,3,0.22865,1200,100,12,16.0392106,10.49765746,69.56049646,-43.91654934,0.09195,3.066978856,-0.210394237,0.0675659694,0.05467801621,0.1613482021,0.03853495948
LE_sw750,LE,750,0,4,0.1397833333,1196,100,17,17.25568417,13.78648559,89.24185016,-73.09284089,0.06985,3.667856622,-0.2182886182,0.04369572947,0.04666443062,0.145142675,0.01362679975
LE_sw750,LE,750,0,5,0.07900833333,1115,100,18,25.28571125,18.91784335,134.5899001,-121.7489506,0.04806666667,4.0708137,-0.2214166526,0.06789931597,0.06538853576,0.1384282698,0.02529047694
LE_sw750,LE,750,0,6,0.063875,1068,100,19,29.49110097,22.60924945,165.4850677,-158.8616009,0.04324166667,4.465276626,-0.2162461308,0.06590438013,0.05159289669,0.1405350644,0.02502555574
LE_sw750,LE,750,0,7,0.05584166667,984,100,22,33.65752145,27.0799571,208.3181116,-211.2114782,0.041125,4.854752371,-0.2045407352,0.07545945885,0.05605985866,0.135587648,0.03197481871
LE_sw750,LE,750,0,8,0.0374,812,100,23,39.82206634,32.3159459,263.6253946,-253.036632,0.02838333333,5.155223127,-0.1865967321,0.07841476114,0.02220755493,0.1320080847,0.05602922139
LE_sw750,LE,750,0,9,0.03644166667,822,99,20,49.1147192,36.84457616,308.5356328,-303.6564375,0.02885,5.456992522,-0.1838319054,0.0943607979,0.04371400214,0.1331478101,0.0366950155
LE_sw750,LE,750,0,10,0.02651666667,659,98,20,56.33822937,43.19533761,374.9528119,-355.895476,0.02149166667,5.671164268,-0.1685247872,0.09360173542,0.08202200087,0.1315030431,0.06407808797
LE_sw750,LE,750,0,11,0.025425,587,98,16,69.58408307,46.64096462,409.8829601,-371.2091565,0.02071666667,5.88398143,-0.1539596736,0.09969424766,0.0558745245,0.1249453724,0.05068595191
LE_sw750,LE,750,0,12,0.02155833333,540,98,17,80.79329017,54.16727554,487.2135555,-428.5242263,0.01805833333,6.063221904,-0.1446469246,0.1471860173,0.08371309221,0.1252020339,0.08548428748
LE_sw750,LE,750,0,13,0.02114166667,529,98,17,81.47598087,57.43966236,520.6421349,-458.3000386,0.01775,6.23969808,-0.1423486131,0.1191509806,0.03843491646,0.1220067151,0.05784053655
LE_sw750,LE,750,0,14,0.01675,444,96,15,99.32349994,64.46872977,592.4282303,-482.8739383,0.014725,6.452973348,-0.1278426422,0.1492640761,0.1214795177,0.1197880766,0.08645242275
LE_sw750,LE,750,0,15,0.01665,418,95,13,125.9581524,72.79943069,673.1951574,-534.0831093,0.01473333333,6.613352906,-0.1210666152,0.1615427481,0.02797117055,0.121582,0.0993359455
LE_sw750,LE,750,0,16,0.01559166667,386,96,13,134.4638855,77.36905797,717.6655367,-568.3216654,0.013775,6.728366275,-0.1206350172,0.1278227281,0.06894177297,0.1156351386,0.05607097066
LE_sw750,LE,750,0,17,0.01541666667,385,94,15,114.3451674,74.91819404,693.9218379,-563.8856032,0.01371666667,6.837228654,-0.1208433679,0.1965874873,0.0620726593,0.11496256,0.08515300082
LE_sw750,LE,750,0,18,0.01410833333,349,94,11,153.8403866,80.5738167,751.5374679,-582.2765219,0.012675,6.94572672,-0.111137761,0.1641957502,0.1128846741,0.1087305568,0.05943403842
LE_sw750,LE,750,0,19,0.01188333333,318,94,10,173.9734632,87.75236403,822.0631929,-614.097611,0.01056666667,7.059089664,-0.1051818315,0.1838151792,0.06564878654,0.1100545521,0.09974041818
LE_sw750,LE,750,0,20,0.0114,289,94,10,191.9785882,95.64496982,897.9241661,-657.2441894,0.01010833333,7.161603134,-0.1030061372,0.1625854318,0.1857602261,0.1093043379,0.0768584796
LE_sw750,LE,750,0,21,0.01068333333,281,94,11,184.4559675,103.6492899,976.7015606,-716.7515483,0.009566666667,7.287664935,-0.09914059529,0.1610483415,0.04146486647,0.105870473,0.07964634408
LE_sw750,LE,750,0,22,0.010525,272,94,11,201.385507,115.1405841,1088.848177,-751.3084887,0.009375,7.370090283,-0.09386760285,0.1781218136,0.06858377033,0.1082776795,0.1032065454
LE_sw750,LE,750,0,23,0.008383333333,252,95,10,241.9074074,127.4897815,1209.572349,-803.3298809,0.007541666667,7.455061836,-0.08815390195,0.2568153215,0.1356257267,0.1057433183,0.1118637141
LE_sw750,LE,750,0,24,0.008333333333,241,93,10,228.369851,125.7532082,1193.583629,-791.2611929,0.007608333333,7.594684965,-0.08738536892,0.2414282117,0.04408803302,0.1083297843,0.09514141369
LE_sw750,LE,750,0,25,0.008033333333,228,93,11,221.8103526,134.1017177,1273.700778,-828.5087798,0.007341666667,7.670892871,-0.0853130987,0.2014212695,0.119222809,0.1057361959,0.08052186601
LE_sw750,LE,750,0,26,0.007758333333,216,93,12,207.45754,131.8657913,1251.696857,-814.5493107,0.007125,7.731117664,-0.08214975927,0.2277474386,0.09758307121,0.09960970692,0.08082725062
LE_sw750,LE,750,0,27,0.007433333333,208,93,9,275.878539,140.7937288,1338.404438,-839.5290404,0.006825,7.891429187,-0.07858285247,0.2516985772,0.1072813262,0.101319028,0.09967152734
LE_sw750,LE,750,0,28,0.007441666667,200,93,9,282.9068294,145.6207522,1384.835979,-844.314436,0.006733333333,7.976530866,-0.07444952316,0.2735544799,0.1730241261,0.09426034037,0.09360163425
LE_sw750,LE,750,0,29,0.007458333333,202,93,10,272.3150119,152.7305174,1453.371925,-866.9417118,0.006975,8.030849193,-0.07341573296,0.2846906908,0.3099472702,0.09397317074,0.05335981345
LE_sw750,LE,750,0,30,0.007741666667,200,93,6,443.8904881,154.5331964,1471.598093,-840.9310618,0.007091666667,8.158516715,-0.07053908799,0.223062367,0.04451325371,0.09598409254,0.101646291
LE_sw750,LE,750,0,31,0.008466666667,206,91,5,557.4066212,162.781075,1550.293726,-881.5173337,0.0078,8.203412262,-0.06948760518,0.2148929079,0.167414202,0.09623431666,0.04974409698
LE_sw750,LE,750,0,32,0.006083333333,192,88,6,520.9031166,176.0572851,1679.427981,-1005.629732,0.005625,8.347268762,-0.07151418328,0.2994007106,0.3987507706,0.09931940676,0.1551239114
LE_sw750,LE,750,0,33,0.0061,162,88,9,358.6713351,180.8825813,1723.713328,-992.9506198,0.005775,8.422777491,-0.06742186943,0.2611801071,0.251345021,0.09490983986,0.07131597983
LE_sw750,LE,750,0,34,0.006241666667,154,88,5,649.4106818,188.4715462,1797.435565,-973.3001161,0.005866666667,8.494348589,-0.06300626481,0.3326152151,0.3268192281,0.09118035195,0.1243251606
LE_sw750,LE,750,0,35,0.00545,139,88,6,563.9133482,198.4537871,1893.784099,-1003.431671,0.005083333333,8.517742267,-0.06169437496,0.3650550611,0.2728658405,0.08673114331,0.1640945001
LE_sw750,LE,750,0,36,0.004908333333,141,88,7,528.8727782,218.1147351,2083.034027,-1074.003816,0.004591666667,8.637624798,-0.05916263811,0.3388000128,0.4763355034,0.0947219866,0.1060481418
LE_sw750,LE,750,0,37,0.004408333333,130,86,6,632.748075,226.552803,2165.930279,-1067.25076,0.004066666667,8.700577565,-0.05739657809,0.3249557439,0.3506574702,0.08220842005,0.1485458704
LE_sw750,LE,750,0,38,0.004041666667,113,86,6,682.5825206,239.8657119,2294.173321,-1130.518518,0.00375,8.783140348,-0.05560133415,0.4571571895,0.6627321266,0.08114890899,0.1463860176
LE_sw750,LE,750,0,39,0.004208333333,118,86,6,707.8633864,240.221312,2298.557538,-1107.861794,0.00395,8.849969663,-0.05402817011,0.3705864247,0.2566429409,0.07819038548,0.07059052556
LE_sw750,LE,750,0,40,0.00385,114,85,5,816.762669,241.7925461,2314.622831,-1176.990887,0.003683333333,8.924029766,-0.05528838981,0.443308743,-0.4464045868,0.09203301906,0.1465672886
LE_sw750,LE,750,0,41,0.003425,100,82,7,610.763629,249.1869061,2385.990829,-1187.987934,0.0032,8.867075224,-0.05420469136,0.3813037789,0.4269288074,0.08324205225,0.09953616405
LE_sw750,LE,750,0,42,0.003133333333,101,81,10,443.2000782,262.6191103,2515.63977,-1279.424434,0.002966666667,8.923330937,-0.0561687987,0.3880996407,0.1845024618,0.09375768121,0.05940282606
LE_sw750,LE,750,0,43,0.002841666667,90,83,7,654.8977469,283.3320972,2716.219844,-1347.026642,0.002725,8.944439133,-0.05360886271,0.4049561009,0.5526897838,0.07833078713,0.1221961552
LE_sw750,LE,750,0,44,0.00255,83,78,7,693.9335872,300.7779578,2884.565924,-1436.924483,0.00245,9.048189212,-0.05330201236,0.4457665346,0.4227479581,0.08029677677,0.1091627592
LE_sw750,LE,750,0,45,0.002391666667,78,72,12,435.4612623,318.9262979,3059.945633,-1516.24925,0.002175,9.059632521,-0.05416657725,0.4368530386,0.480037072,0.09178398186,0.1027671848
LE_sw750,LE,750,0,46,0.00195,67,67,10,544.6375596,327.555869,3143.308724,-1596.578956,0.001833333333,9.103229387,-0.05388916805,0.4921106853,0.5463078231,0.08619144726,0.1706963168
LE_sw750,LE,750,0,47,0.001591666667,58,67,11,563.4589509,360.4475837,3462.986416,-1775.755702,0.001491666667,9.191222243,-0.05312752228,0.6332439644,0.6027955388,0.0858466222,0.2054516628
LE_sw750,LE,750,0,48,0.001416666667,59,59,13,499.1176823,372.7136367,3581.116867,-1881.342144,0.001308333333,9.177695531,-0.05784414346,0.5598526611,0.6001059008,0.09334976745,0.0455181625
LE_sw750,LE,750,0,49,0.0009416666667,44,49,12,565.4586858,382.9286781,3681.254351,-1889.116871,0.0008583333333,9.245689266,-0.05722419627,0.60971517,0.354199085,0.08602979154,0.2618674859
LE_sw750,LE,750,0,50,0.0007833333333,40,41,11,640.584426,396.9953369,3817.874828,-1938.697533,0.0007583333333,9.297025281,-0.05604304417,0.6394200259,0.2894724417,0.09178769348,0.1973011095
