arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
SW1,1,0.001,1,none,0.9630020833,1,1,0,0,-0.4438229501,1.643845558,-4.079602242,0.4063727856,76.39059503,0,0,1.367434859,1.814065576,0.2320679724,0.7886118293,47.79505203,4.195838451,2.010760069,2.78832531
SW1,1,0.001,2,none,0.96980625,1,1,0,0,-4.037495136,2.629143476,-8.433446884,0.02168037184,56.01256974,0,0,1.688828945,1.396286488,1.151438236,0.9196325541,34.09608304,6.080193996,3.668754101,4.243349075
SW1,1,0.001,3,none,0.9598520833,1,1,0,0,-6.295320511,3.32442522,-13.18255424,-0.007999668829,79.18392444,0,0,0.965059638,1.122568846,0.3872692883,0.8354874253,39.93505503,7.721685886,5.806508064,8.008491516
SW1,1,0.001,4,none,0.93206875,1,1,0,0,-7.990074158,3.894172192,-15.95736694,-0.009621038102,78.24706858,0,0,0.8748312593,0.7220333219,0.5205236673,0.8426578045,30.96287612,9.642018318,7.138530254,10.29288578
SW1,1,0.001,5,none,0.9192479167,1,1,0,0,-9.295027733,4.399626255,-18.56602669,-0.008532941341,82.86022774,0,0,0.9781510234,0.6577184796,0.4971038401,0.8785271049,27.3905517,11.39382458,8.603887558,12.03946495
SW1,1,0.001,6,none,0.9021604167,1,1,0,0,-10.31812763,4.939435005,-23.877285,-0.006892511155,78.83503133,0,0,0.9068524241,0.6703957915,0.4610666335,0.8565154076,27.79846263,12.79825592,9.731449127,12.768507
SW1,1,0.001,7,none,0.8860708333,1,1,0,0,-11.91016006,5.233367443,-23.85353088,-0.005579838064,76.09465773,0,0,0.6724269986,0.6532070041,0.3055476844,0.7885975242,29.47513171,14.20085144,10.63735104,12.94297886
SW1,1,0.001,8,none,0.8806354167,0.9983333349,0.9983333349,0,0,-12.38871861,5.618536949,-24.52073479,-0.004913695622,84.19345578,0,0,0.7037565708,0.5400447845,0.2697735131,0.7867048979,29.38072214,15.44072247,11.80750847,13.97976112
SW1,1,0.001,9,none,0.87186875,0.9991666675,0.9991666675,0,0,-13.30249882,6.194905281,-36.86161804,-0.004017470405,83.53157963,0,0,0.6476019621,0.5898438096,0.2532336116,0.7741532326,31.9093174,16.75452614,12.8582983,13.93109608
SW1,1,0.001,10,none,0.8537875,0.9833333492,0.9833333492,0,0,-13.85700512,6.25560236,-30.29146194,-0.00383612467,81.60288322,0,0,0.565957427,0.651301384,0.1903256923,0.7439127564,32.96129437,18.0184288,13.98203182,14.54946709
