step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss
0,A_w100_T10000_std_lr0.01_s0,0.32,0.0137374,0.31,7.73441,5.13301,0.180493,0.502697,0,14.3952,41.8899,0.343644,19.4198,0.102031,9.80093,8.88704,0.32,2.69777
0,A_w100_T10000_std_lr0.01_s1,0.17,0.0165657,0.15,8.31079,4.95125,0.181946,0.499313,0.00020202,1.19179,22.9539,0.051921,19.4856,0.10134,9.8678,9.4969,0.17,1.14115
0,A_w100_T10000_std_lr0.01_s2,0.22,0.00545455,0.2,9.65024,5.11162,0.177061,0.500747,0,15.0293,37.7457,0.398173,19.4813,0.0900652,11.1031,10.2483,0.22,2.77118
0,A_w100_T10000_std_lr0.01_s3,0.21,0.0286869,0.21,7.10431,4.94503,0.180117,0.499081,0,0.147643,9.38533,0.0157313,19.4481,0.0925456,10.8055,9.93919,0.21,0.492002
0,A_w100_T10000_std_lr0.01_s4,0.32,0.0218182,0.26,6.82241,5.06691,0.180277,0.49902,0,66.1945,36.0858,1.83437,19.4671,0.0931105,10.7399,9.60792,0.32,4.53351
1000,A_w100_T10000_std_lr0.01_s0,0.34,0.0010101,0.34,15.661,6.07647,0.182142,0.504818,0,0.803131,27.2576,0.0294645,19.3734,0.104637,9.55684,8.41022,0.34,0.403012
1000,A_w100_T10000_std_lr0.01_s1,0.21,0.00383838,0.17,13.6099,5.40498,0.183524,0.498889,0,0.961436,13.9901,0.0687227,19.461,0.105003,9.52352,8.98734,0.21,0.301351
1000,A_w100_T10000_std_lr0.01_s2,0.22,0.00222222,0.2,15.8942,6.12078,0.178477,0.500212,0,2.11305,28.9173,0.0730722,19.3991,0.0907324,11.0214,10.1045,0.22,0.675878
1000,A_w100_T10000_std_lr0.01_s3,0.23,0.00525253,0.22,10.9174,5.23531,0.179393,0.498384,0,0.0581102,6.08665,0.00954716,19.4502,0.0940636,10.6311,9.53674,0.23,0.156532
1000,A_w100_T10000_std_lr0.01_s4,0.32,0.00323232,0.31,13.5212,5.65772,0.180648,0.499556,0,0.365359,12.0983,0.0301993,19.4626,0.0939152,10.6479,9.61984,0.32,0.251228
2000,A_w100_T10000_std_lr0.01_s0,0.35,0.0020202,0.34,16.7118,6.41424,0.182453,0.504737,0,3.6369,23.6782,0.153597,19.3501,0.108354,9.22899,7.83697,0.35,0.229416
2000,A_w100_T10000_std_lr0.01_s1,0.21,0.00444444,0.17,14.5471,5.42241,0.183958,0.49903,0,0.910591,11.7306,0.077625,19.4513,0.107448,9.30681,8.76455,0.21,0.164344
2000,A_w100_T10000_std_lr0.01_s2,0.22,0.0030303,0.2,16.4136,6.04337,0.179463,0.499889,0,10.0218,37.5159,0.267134,19.3591,0.0915781,10.9196,9.71815,0.22,0.416907
2000,A_w100_T10000_std_lr0.01_s3,0.23,0.00343434,0.22,12.2232,5.35271,0.179599,0.498424,0,0.166002,4.67118,0.0355376,19.4433,0.0951415,10.5107,9.6231,0.23,0.085287
2000,A_w100_T10000_std_lr0.01_s4,0.31,0.00262626,0.31,14.8347,5.82115,0.180856,0.500182,0,1.2804,13.1588,0.097304,19.4589,0.0962239,10.3924,9.27993,0.31,0.163175
3000,A_w100_T10000_std_lr0.01_s0,0.36,0.00262626,0.34,16.8541,6.44182,0.183137,0.505434,0,1.31414,13.0805,0.100466,19.3281,0.113698,8.79522,7.29089,0.36,0.096138
3000,A_w100_T10000_std_lr0.01_s1,0.22,0.00444444,0.17,15.2997,5.64983,0.18403,0.499202,0.00020202,5.9541,14.76,0.403393,19.4475,0.108763,9.1943,8.30234,0.22,0.178807
