step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,neg_gate_frac,eval_loss
51300,B_w100_K10000_c2.0_lr0.01_s4,0,0,0,79.944,30.2002,0.18171,0.51949,0,0.121088,7.77163,0.0155808,20.3465,0.137085,7.29476,0,0.169508
51400,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,82.0051,37.5061,0.170548,0.497393,0,0.0563317,9.09317,0.00619495,20.5456,0.0824277,12.1318,0,0.168865
51400,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,80.7023,36.3992,0.170583,0.499115,0,0.0345708,6.88118,0.00502396,20.5977,0.0872768,11.4578,0,0.136397
51400,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,81.2555,36.3494,0.170045,0.497903,0,0.0131976,4.08832,0.00322811,20.5991,0.0895672,11.1648,0,0.111565
51400,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,81.2047,37.6436,0.168451,0.499288,0,0.0723555,9.05825,0.0079878,20.6572,0.0785055,12.738,0,0.201741
51400,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,82.3694,39.3678,0.169157,0.497797,0,0.0197395,6.40049,0.00308406,20.6128,0.0837361,11.9423,0,0.152804
51400,B_w100_K10000_c2.0_lr0.01_s0,0,0,0,79.6431,30.6249,0.183444,0.515305,0.00020202,0.169776,9.94057,0.0170791,20.3202,0.14048,7.11845,0,0.173403
51400,B_w100_K10000_c2.0_lr0.01_s1,0,0,0,79.9583,32.2217,0.181191,0.517133,0,0.0251692,6.23855,0.00403447,20.3116,0.141942,7.04515,0,0.158843
51400,B_w100_K10000_c2.0_lr0.01_s2,0.02,0,0,77.9216,28.0721,0.208357,0.532987,0,0.0215939,4.93714,0.00437376,19.868,0.215514,4.64006,0.02,0.142996
51400,B_w100_K10000_c2.0_lr0.01_s3,0.01,0,0,79.0553,28.6935,0.200911,0.532391,0,0.0313973,6.96923,0.00450514,19.9785,0.189475,5.27774,0.01,0.170529
51400,B_w100_K10000_c2.0_lr0.01_s4,0,0,0,80.1411,30.5561,0.181327,0.520048,0,0.0778474,7.80267,0.00997702,20.3495,0.136057,7.34988,0,0.165166
51500,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,82.0104,37.4168,0.170776,0.497114,0,0.0331651,8.02004,0.00413528,20.5412,0.0831576,12.0254,0,0.147635
51500,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,80.7135,36.4244,0.170679,0.498923,0,0.0296758,6.32251,0.00469366,20.5975,0.0881397,11.3456,0,0.131263
51500,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,81.2672,36.372,0.170068,0.497999,0,0.0174564,4.12869,0.00422806,20.5988,0.0893971,11.186,0,0.113332
51500,B_w100_K10000_c0.0_lr0.01_s3,0,0,0.01,81.1832,37.5972,0.168575,0.499481,0,0.0196197,5.94804,0.00329852,20.6524,0.079059,12.6488,0,0.131197
51500,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,82.3888,39.3467,0.169252,0.497653,0,0.0249375,6.36645,0.00391702,20.6099,0.0850292,11.7607,0,0.155342
51500,B_w100_K10000_c2.0_lr0.01_s0,0,0,0,79.806,30.6977,0.183223,0.514978,0.00020202,0.10391,8.85535,0.0117341,20.3259,0.139944,7.14571,0,0.155931
51500,B_w100_K10000_c2.0_lr0.01_s1,0,0,0,79.7301,31.6934,0.181337,0.516941,0,0.0260011,7.35255,0.00353634,20.3093,0.142449,7.02004,0,0.166711
51500,B_w100_K10000_c2.0_lr0.01_s2,0.02,0,0,77.886,28.0758,0.208441,0.533102,0,0.0114337,4.52527,0.00252664,19.8657,0.215565,4.63897,0.02,0.137887
51500,B_w100_K10000_c2.0_lr0.01_s3,0.01,0,0,78.9943,28.1752,0.20106,0.53215,0,0.0271654,7.33589,0.00370308,19.9761,0.189887,5.2663,0.01,0.177986
51500,B_w100_K10000_c2.0_lr0.01_s4,0,0,0,80.1916,30.484,0.181353,0.519817,0,0.0314879,6.67003,0.0047208,20.3474,0.135947,7.3558,0,0.13965
51600,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,82.0138,37.4889,0.170644,0.497239,0,0.0327697,7.75981,0.004223,20.546,0.0824894,12.1228,0,0.137282
51600,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,80.7225,36.4592,0.170489,0.499279,0,0.0300446,6.04702,0.0049685,20.5993,0.0860991,11.6145,0,0.129635
51600,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,81.2792,36.3757,0.170061,0.498432,0,0.0146637,3.70008,0.00396309,20.5972,0.0892601,11.2032,0,0.107799
51600,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,81.2089,37.687,0.168466,0.499394,0,0.0167597,5.43179,0.00308549,20.6548,0.0794746,12.5826,0,0.120819
51600,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,82.3724,39.2703,0.169319,0.497961,0,0.0230706,6.26574,0.00368202,20.6085,0.0842802,11.8652,0,0.148246
51600,B_w100_K10000_c2.0_lr0.01_s0,0,0,0,79.9327,30.8504,0.183234,0.515892,0.00020202,0.0423209,7.15572,0.00591427,20.3264,0.139544,7.16621,0,0.13166
51600,B_w100_K10000_c2.0_lr0.01_s1,0,0,0,80.0964,32.4271,0.181411,0.517576,0,0.0798925,6.88636,0.0116016,20.3065,0.141844,7.04998,0,0.178176
51600,B_w100_K10000_c2.0_lr0.01_s2,0.02,0,0,77.5034,27.6109,0.208377,0.533333,0,0.0306712,5.65431,0.00542439,19.8641,0.215244,4.64589,0.02,0.145814
51600,B_w100_K10000_c2.0_lr0.01_s3,0.01,0,0,78.9366,28.1499,0.201076,0.531496,0,0.0321857,7.21677,0.00445984,19.9776,0.189956,5.26437,0.01,0.176441
51600,B_w100_K10000_c2.0_lr0.01_s4,0,0,0,80.2439,30.6508,0.181658,0.520875,0,0.0329742,5.91235,0.00557717,20.3442,0.136155,7.3446,0,0.146312
51700,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,82.0023,37.5239,0.170553,0.497364,0,0.0181243,6.69519,0.00270706,20.5456,0.0825115,12.1195,0,0.122899
51700,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,80.6693,36.3371,0.170609,0.49899,0,0.0185919,5.61001,0.00331406,20.5942,0.0881939,11.3387,0,0.108548
51700,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,81.2714,36.3722,0.170055,0.498422,0,0.0220762,4.25165,0.00519238,20.5986,0.0894368,11.1811,0,0.119076
51700,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,81.2105,37.6839,0.168423,0.499519,0,0.0267178,6.02679,0.00443317,20.6584,0.0799,12.5156,0,0.12977
51700,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,82.3824,39.2598,0.169177,0.49797,0,0.0229883,5.64513,0.00407224,20.6095,0.0841116,11.889,0,0.140589
51700,B_w100_K10000_c2.0_lr0.01_s0,0,0,0,79.8508,30.8099,0.183215,0.514594,0.00020202,0.0241723,6.44232,0.00375211,20.3257,0.139661,7.16017,0,0.126318
51700,B_w100_K10000_c2.0_lr0.01_s1,0,0,0,79.9459,31.7936,0.181583,0.516556,0,0.0236353,6.37457,0.00370776,20.3029,0.14226,7.02939,0,0.154265
51700,B_w100_K10000_c2.0_lr0.01_s2,0.02,0,0,77.6018,27.8688,0.208482,0.533487,0,0.0237777,4.88777,0.00486475,19.8616,0.215593,4.63837,0.02,0.146477
51700,B_w100_K10000_c2.0_lr0.01_s3,0.01,0,0,79.2102,28.8599,0.201167,0.531602,0,0.112323,8.18448,0.0137239,19.9777,0.190067,5.26132,0.01,0.186516
51700,B_w100_K10000_c2.0_lr0.01_s4,0,0,0,80.3765,30.5652,0.181597,0.520366,0,0.0307623,5.90898,0.00520603,20.3435,0.13603,7.3513,0,0.130377
51800,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,81.948,37.3884,0.170756,0.497191,0,0.0278296,7.64994,0.00363789,20.544,0.082044,12.1886,0,0.127127
51800,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,80.7133,36.4398,0.170432,0.499355,0,0.0133335,4.7588,0.00280186,20.5999,0.0873612,11.4467,0,0.098872
51800,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,81.2938,36.4524,0.16998,0.498451,0,0.012375,3.36487,0.0036777,20.6018,0.089201,11.2106,0,0.0972099
51800,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,81.2173,37.6325,0.168455,0.499327,0,0.0192144,5.56534,0.00345251,20.6553,0.0798479,12.5238,0,0.115216
51800,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,82.3703,39.1781,0.169149,0.49798,0,0.0168374,5.78215,0.00291197,20.6096,0.0841062,11.8897,0,0.132921
51800,B_w100_K10000_c2.0_lr0.01_s0,0,0,0,79.4782,29.9673,0.183381,0.514911,0.00020202,0.10315,8.23737,0.0125222,20.3214,0.139995,7.14313,0,0.146677
51800,B_w100_K10000_c2.0_lr0.01_s1,0,0,0,80.1248,32.2147,0.181509,0.516566,0,0.0551277,5.43637,0.0101405,20.3013,0.141965,7.04401,0,0.15024
51800,B_w100_K10000_c2.0_lr0.01_s2,0.02,0,0,77.6639,27.7787,0.208847,0.533189,0,0.0297322,4.64115,0.00640623,19.8562,0.215819,4.63352,0.02,0.141089
51800,B_w100_K10000_c2.0_lr0.01_s3,0.01,0,0,79.369,28.9196,0.201134,0.530399,0,0.0650991,6.78655,0.00959237,19.9788,0.190035,5.2622,0.01,0.152827
51800,B_w100_K10000_c2.0_lr0.01_s4,0,0,0,80.0991,29.9771,0.181937,0.518894,0,0.0229346,5.51044,0.00416203,20.3371,0.136679,7.31641,0,0.124514
51900,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,81.932,37.3838,0.170813,0.497143,0,0.0265531,7.85468,0.00338054,20.5439,0.0829274,12.0587,0,0.120651
51900,B_w100_K10000_c0.0_lr0.01_s1,0,0,0.01,80.7051,36.4503,0.170356,0.499067,0,0.0178123,5.17497,0.00344201,20.6015,0.0872078,11.4669,0,0.102471
51900,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,81.2611,36.4013,0.170037,0.498528,0,0.0265083,4.5868,0.00577925,20.5996,0.0891594,11.2159,0,0.110789
51900,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,81.2536,37.7116,0.168338,0.498807,0,0.0253963,5.42488,0.00468145,20.6586,0.0801871,12.4708,0,0.126329
51900,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,82.4091,39.2856,0.169255,0.498018,0,0.015196,4.98113,0.00305072,20.6099,0.0834854,11.9781,0,0.124799
51900,B_w100_K10000_c2.0_lr0.01_s0,0,0,0,79.884,30.8503,0.183188,0.515392,0.00020202,0.025789,5.81449,0.00443531,20.3252,0.139702,7.15807,0,0.122506
51900,B_w100_K10000_c2.0_lr0.01_s1,0,0,0,79.9275,31.8786,0.181518,0.51772,0,0.0575198,7.59478,0.0075736,20.3037,0.141778,7.05331,0,0.164139
51900,B_w100_K10000_c2.0_lr0.01_s2,0.02,0,0,77.6029,27.6074,0.209109,0.533401,0,0.0392281,5.54235,0.00707788,19.8534,0.215977,4.63012,0.02,0.151414
51900,B_w100_K10000_c2.0_lr0.01_s3,0.01,0,0,79.6943,29.3843,0.20097,0.530572,0,0.027169,6.18811,0.00439051,19.9787,0.189704,5.27136,0.01,0.150424
51900,B_w100_K10000_c2.0_lr0.01_s4,0,0,0,80.0748,29.7916,0.181813,0.518576,0,0.0343309,6.06219,0.00566311,20.3359,0.136602,7.32053,0,0.133773
52000,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,81.9772,37.4883,0.170654,0.497576,0,0.0216863,6.57658,0.00329751,20.5474,0.0827226,12.0886,0,0.111467
52000,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,80.7213,36.4325,0.170501,0.499115,0,0.0235201,5.2103,0.00451416,20.5979,0.0878143,11.3877,0,0.108187
52000,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,81.2797,36.4302,0.170041,0.498191,0,0.00935613,3.48314,0.00268612,20.6016,0.0890454,11.2302,0,0.0852343
52000,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,81.2454,37.6787,0.168388,0.498903,0,0.0188363,5.12618,0.00367454,20.6598,0.0796217,12.5594,0,0.112053
52000,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,82.386,39.2276,0.169225,0.497874,0,0.0155016,5.33913,0.00290339,20.6108,0.0837539,11.9397,0,0.120979
52000,B_w100_K10000_c2.0_lr0.01_s0,0,0,0,79.7054,30.416,0.183295,0.515854,0.00020202,0.0396083,6.67355,0.00593512,20.3211,0.1398,7.1531,0,0.123599
52000,B_w100_K10000_c2.0_lr0.01_s1,0,0,0,80.1994,32.3187,0.181179,0.518153,0,0.0162889,4.9386,0.00329829,20.3083,0.140823,7.10109,0,0.132451
52000,B_w100_K10000_c2.0_lr0.01_s2,0.02,0,0,77.3993,27.1427,0.209116,0.533622,0,0.0345863,5.78298,0.00598071,19.8498,0.215737,4.63528,0.02,0.149446
52000,B_w100_K10000_c2.0_lr0.01_s3,0.01,0,0,79.7117,29.6601,0.20095,0.530794,0,0.0262387,6.31245,0.00415666,19.9782,0.18946,5.27816,0.01,0.154806
52000,B_w100_K10000_c2.0_lr0.01_s4,0,0,0,79.9475,29.3622,0.181951,0.518932,0,0.0347535,5.49978,0.00631908,20.3328,0.137256,7.28567,0,0.123093
52100,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,82.0728,37.735,0.170432,0.497489,0,0.0387215,6.42162,0.00602987,20.5502,0.0826465,12.0997,0,0.128216
52100,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,80.7577,36.5194,0.170168,0.499625,0,0.0277926,4.98827,0.00557158,20.601,0.0868422,11.5151,0,0.112015
52100,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,81.2951,36.4743,0.170086,0.498307,0,0.0461506,5.54851,0.00831765,20.6003,0.0890115,11.2345,0,0.126471
52100,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,81.2514,37.648,0.168585,0.49848,0,0.0250209,5.60573,0.00446345,20.6555,0.0798604,12.5218,0,0.117907
52100,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,82.3719,39.1536,0.169192,0.49822,0,0.0148898,5.08038,0.00293084,20.6105,0.0844037,11.8478,0,0.11876
52100,B_w100_K10000_c2.0_lr0.01_s0,0,0,0,79.8216,30.56,0.183121,0.515325,0.00020202,0.0151127,5.56309,0.00271661,20.3231,0.139393,7.17399,0,0.10291
52100,B_w100_K10000_c2.0_lr0.01_s1,0,0,0,80.0187,31.9425,0.181197,0.517807,0,0.0173459,5.34449,0.00324556,20.3074,0.140668,7.10896,0,0.124625
52100,B_w100_K10000_c2.0_lr0.01_s2,0.02,0,0,77.5261,27.5602,0.209313,0.532583,0,0.0137007,4.11226,0.00333168,19.846,0.216382,4.62146,0.02,0.125447
52100,B_w100_K10000_c2.0_lr0.01_s3,0.01,0,0,79.529,29.0888,0.201274,0.531111,0,0.0349353,6.28271,0.00556055,19.975,0.190137,5.25937,0.01,0.145554
52100,B_w100_K10000_c2.0_lr0.01_s4,0,0,0,79.977,29.4853,0.181763,0.519221,0,0.0306299,5.75651,0.00532091,20.3365,0.136735,7.3134,0,0.118325
52200,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,82.03,37.6083,0.170487,0.497191,0,0.0275426,5.57931,0.00493657,20.5512,0.0823728,12.1399,0,0.112123
52200,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,80.7215,36.4359,0.170233,0.499779,0,0.0190634,4.59323,0.00415032,20.5982,0.0867125,11.5324,0,0.0967854
52200,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,81.2877,36.4228,0.170124,0.498432,0,0.0272835,4.73761,0.00575892,20.6013,0.0890708,11.227,0,0.109146
52200,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,81.2809,37.7357,0.168333,0.498807,0,0.0188772,4.65162,0.0040582,20.66,0.0796624,12.553,0,0.111152
52200,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,82.3322,39.0426,0.169369,0.498105,0,0.0202465,5.64066,0.00358938,20.6083,0.0846112,11.8188,0,0.121141
52200,B_w100_K10000_c2.0_lr0.01_s0,0,0,0,79.9958,30.954,0.183016,0.516364,0.00020202,0.0333016,6.13847,0.00542506,20.3243,0.139155,7.18625,0,0.114665
52200,B_w100_K10000_c2.0_lr0.01_s1,0,0,0,79.8708,31.678,0.181337,0.517364,0,0.0191504,5.5826,0.00343036,20.3055,0.140878,7.09832,0,0.126751
52200,B_w100_K10000_c2.0_lr0.01_s2,0.02,0,0,77.543,27.3745,0.209136,0.533016,0,0.0146247,4.40671,0.00331875,19.8478,0.215984,4.62997,0.02,0.127269
52200,B_w100_K10000_c2.0_lr0.01_s3,0.01,0,0,79.5589,28.9879,0.201392,0.531698,0,0.0168676,6.02518,0.00279952,19.9754,0.190648,5.24528,0.01,0.137218
52200,B_w100_K10000_c2.0_lr0.01_s4,0,0,0,80.0252,29.5641,0.181746,0.519125,0,0.194042,7.13916,0.02718,20.3381,0.136956,7.30159,0,0.172175
52300,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,82.0216,37.6177,0.170586,0.497239,0,0.0411977,6.67635,0.0061707,20.5492,0.0823044,12.15,0,0.124516
52300,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,80.6816,36.3558,0.170312,0.499596,0,0.0170048,4.76494,0.00356873,20.598,0.0871184,11.4786,0,0.0926059
52300,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,81.3134,36.4642,0.170094,0.498624,0,0.0138355,3.76298,0.00367673,20.6001,0.0890401,11.2309,0,0.0873407
52300,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,81.2823,37.7303,0.168535,0.499269,0,0.0187887,4.64819,0.00404216,20.659,0.0798815,12.5185,0,0.104773
52300,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,82.3143,38.9944,0.169395,0.498066,0,0.0153423,5.23595,0.00293019,20.6082,0.0848475,11.7858,0,0.109873
52300,B_w100_K10000_c2.0_lr0.01_s0,0,0,0,79.701,30.5251,0.183164,0.515738,0.00020202,0.0167745,5.37514,0.00312076,20.3215,0.139953,7.14525,0,0.10377
52300,B_w100_K10000_c2.0_lr0.01_s1,0,0,0,79.8553,31.7186,0.181379,0.517172,0,0.0179122,4.83831,0.00370217,20.3073,0.140796,7.10247,0,0.120887
52300,B_w100_K10000_c2.0_lr0.01_s2,0.02,0,0,77.5088,27.2182,0.20917,0.53265,0,0.0430104,4.83543,0.00889485,19.8465,0.216171,4.62596,0.02,0.139791
52300,B_w100_K10000_c2.0_lr0.01_s3,0.01,0,0,79.8128,29.672,0.201165,0.531659,0,0.211161,8.74652,0.0241423,19.9782,0.19005,5.26177,0.01,0.209153
52300,B_w100_K10000_c2.0_lr0.01_s4,0,0,0,79.8152,29.1952,0.181965,0.519798,0,0.0397257,5.31837,0.00746953,20.3357,0.137409,7.27754,0,0.121738
52400,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,82.0277,37.6188,0.170641,0.49722,0,0.018725,5.80407,0.00322618,20.5473,0.0830884,12.0354,0,0.101407
52400,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,80.6259,36.2133,0.170398,0.49974,0,0.02757,5.6222,0.00490376,20.5944,0.0886633,11.2786,0,0.0964887
52400,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,81.3092,36.4597,0.169955,0.49848,0,0.0103321,3.39419,0.00304405,20.6022,0.0889743,11.2392,0,0.0798148
52400,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,81.3114,37.7783,0.16852,0.498903,0,0.0304023,5.16504,0.00588618,20.6568,0.0803109,12.4516,0,0.119357
52400,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,82.3178,39.0243,0.169337,0.497922,0,0.0331472,5.80765,0.00570751,20.6081,0.0841465,11.884,0,0.13393
52400,B_w100_K10000_c2.0_lr0.01_s0,0,0,0,79.868,30.8492,0.183231,0.516094,0.00020202,0.025716,5.28581,0.00486511,20.323,0.139922,7.14683,0,0.109034
52400,B_w100_K10000_c2.0_lr0.01_s1,0,0,0,79.706,31.2406,0.181428,0.516729,0,0.01819,5.23688,0.00347344,20.3045,0.141018,7.09129,0,0.118324
52400,B_w100_K10000_c2.0_lr0.01_s2,0.02,0,0,77.6071,27.3884,0.209052,0.532583,0,0.0194417,4.40815,0.00441039,19.8491,0.216047,4.62863,0.02,0.124961
52400,B_w100_K10000_c2.0_lr0.01_s3,0.01,0,0,79.9373,30.0302,0.201064,0.53291,0,0.0255573,5.57569,0.00458369,19.9826,0.190173,5.25838,0.01,0.141546
52400,B_w100_K10000_c2.0_lr0.01_s4,0,0,0,79.8729,29.1688,0.181748,0.519404,0,0.0118433,5.05522,0.00234279,20.3369,0.136993,7.29967,0,0.108782
52500,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,82.1005,37.7567,0.170629,0.497393,0,0.0173685,5.10688,0.00340099,20.5493,0.0823914,12.1372,0,0.0984459
52500,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,80.6586,36.287,0.170332,0.500039,0,0.0193825,4.76852,0.00406467,20.5981,0.0877444,11.3967,0,0.0856984
52500,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,81.3275,36.4767,0.170023,0.49847,0,0.00804759,3.34919,0.00240285,20.6036,0.0888891,11.25,0,0.0773294
52500,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,81.3055,37.7861,0.168502,0.498749,0,0.0184675,4.56233,0.00404783,20.6584,0.0802306,12.4641,0,0.0980102
52500,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,82.3327,39.0288,0.169356,0.498086,0,0.0092247,3.98028,0.0023176,20.6059,0.0843525,11.855,0,0.0973912
52500,B_w100_K10000_c2.0_lr0.01_s0,0,0,0,79.7819,30.5935,0.183359,0.51619,0.00020202,0.0237186,5.59116,0.00424217,20.3175,0.139634,7.1616,0,0.107603
52500,B_w100_K10000_c2.0_lr0.01_s1,0,0,0,79.5706,30.925,0.181382,0.517258,0,0.0184558,5.21145,0.00354139,20.3071,0.141423,7.07101,0,0.121463
52500,B_w100_K10000_c2.0_lr0.01_s2,0.02,0,0,77.6406,27.5105,0.208896,0.531708,0,0.0195474,4.60952,0.00424066,19.851,0.216083,4.62786,0.02,0.13204
52500,B_w100_K10000_c2.0_lr0.01_s3,0.01,0,0,79.6384,29.1677,0.201093,0.532804,0,0.0189243,5.65669,0.00334548,19.9849,0.190262,5.25592,0.01,0.131734
52500,B_w100_K10000_c2.0_lr0.01_s4,0,0,0,79.5955,28.5382,0.181909,0.519894,0,0.0157268,5.05709,0.00310985,20.3324,0.137398,7.27812,0,0.107268
52600,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,82.0447,37.6061,0.170769,0.497595,0,0.0182798,5.37549,0.00340057,20.5441,0.0831109,12.0321,0,0.0976872
52600,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,80.6645,36.3199,0.170218,0.499769,0,0.0304601,5.35003,0.00569345,20.5981,0.0870926,11.482,0,0.0955142
52600,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,81.3369,36.5218,0.169866,0.498211,0,0.00854292,3.24654,0.0026314,20.6053,0.0888172,11.2591,0,0.0763871
52600,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,81.2945,37.8011,0.168304,0.498846,0,0.0423984,5.86143,0.00723346,20.6626,0.080282,12.4561,0,0.12791
52600,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,82.2964,38.9089,0.169534,0.498172,0,0.0116148,4.37921,0.00265225,20.6005,0.0850932,11.7518,0,0.0993014
52600,B_w100_K10000_c2.0_lr0.01_s0,0,0,0,80.0133,30.998,0.183243,0.516441,0.00040404,0.0279299,5.21828,0.00535231,20.3207,0.139434,7.17186,0,0.104717
52600,B_w100_K10000_c2.0_lr0.01_s1,0,0,0,79.5293,30.9582,0.181214,0.516941,0,0.0409914,5.87429,0.00697811,20.3097,0.141227,7.08081,0,0.125317
52600,B_w100_K10000_c2.0_lr0.01_s2,0.02,0,0,77.8179,27.6346,0.208743,0.532419,0,0.0283575,4.43351,0.00639616,19.8516,0.215916,4.63144,0.02,0.131075
52600,B_w100_K10000_c2.0_lr0.01_s3,0.01,0,0,79.4894,28.6874,0.20118,0.53164,0,0.0237462,5.94249,0.003996,19.9835,0.190139,5.25932,0.01,0.129229
52600,B_w100_K10000_c2.0_lr0.01_s4,0,0,0,79.4851,28.2791,0.182337,0.520289,0,0.0394639,5.05255,0.0078107,20.3272,0.138444,7.22314,0,0.112842
52700,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,82.0066,37.5112,0.170835,0.49772,0,0.0149419,5.22785,0.00285813,20.541,0.083877,11.9222,0,0.0923302
52700,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,80.6826,36.3491,0.170214,0.499962,0,0.0371521,5.50151,0.00675307,20.5962,0.0869072,11.5065,0,0.101067
52700,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,81.3328,36.4889,0.169893,0.498384,0,0.00840871,3.06641,0.0027422,20.6055,0.0884419,11.3069,0,0.0741964
52700,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,81.2495,37.7095,0.168528,0.49898,0,0.0197916,4.9227,0.00402049,20.6596,0.0797838,12.5339,0,0.0963664
52700,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,82.3399,39.0082,0.169391,0.498461,0,0.021152,4.80166,0.00440516,20.603,0.0837497,11.9403,0,0.109592
52700,B_w100_K10000_c2.0_lr0.01_s0,0,0,0,79.9948,30.9482,0.183275,0.515103,0.00020202,0.020097,5.37244,0.00374075,20.3192,0.139069,7.19066,0,0.10607
52700,B_w100_K10000_c2.0_lr0.01_s1,0,0,0,79.5936,31.1863,0.181135,0.517749,0,0.0637755,6.72152,0.00948826,20.3123,0.140642,7.11026,0,0.139705
52700,B_w100_K10000_c2.0_lr0.01_s2,0.02,0,0,77.6894,27.3335,0.208906,0.533247,0,0.0483566,5.44014,0.00888886,19.8505,0.21612,4.62707,0.02,0.138926
52700,B_w100_K10000_c2.0_lr0.01_s3,0.01,0,0,79.6479,29.1041,0.201249,0.531967,0,0.0300353,6.04418,0.00496929,19.9846,0.190469,5.25019,0.01,0.142747
52700,B_w100_K10000_c2.0_lr0.01_s4,0,0,0,79.4222,28.0144,0.182231,0.519846,0,0.115992,6.46432,0.0179435,20.3282,0.138419,7.22443,0,0.134759
52800,B_w100_K10000_c0.0_lr0.01_s0,0,0,0,82.0135,37.5136,0.170696,0.497922,0,0.0538365,7.11792,0.00756352,20.5453,0.083687,11.9493,0,0.131106
52800,B_w100_K10000_c0.0_lr0.01_s1,0,0,0,80.6769,36.2836,0.170261,0.499519,0,0.0271959,4.87328,0.00558061,20.5958,0.0882055,11.3372,0,0.0972553
52800,B_w100_K10000_c0.0_lr0.01_s2,0,0,0,81.3315,36.5012,0.169958,0.498432,0,0.0330579,4.56236,0.00724578,20.6054,0.0881619,11.3428,0,0.100155
52800,B_w100_K10000_c0.0_lr0.01_s3,0,0,0,81.2636,37.722,0.168447,0.498624,0,0.0200682,4.70638,0.00426404,20.658,0.0797032,12.5465,0,0.093879
52800,B_w100_K10000_c0.0_lr0.01_s4,0,0,0,82.3107,38.912,0.169419,0.49848,0,0.0157133,4.62319,0.0033988,20.6,0.0837012,11.9473,0,0.102031
52800,B_w100_K10000_c2.0_lr0.01_s0,0,0,0,79.9755,30.8393,0.183475,0.515094,0.00020202,0.0128832,4.96531,0.00259465,20.3161,0.139275,7.18003,0,0.0998694
