step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,neg_gate_frac,eval_loss
282200,B_w5_K10000_c2.0_lr0.01_s4,0,0,0,4.50999,3.53106,0.247829,0.466667,0,0.019685,3.91991,0.0050218,4.78217,0.368825,2.71132,0,0.217018
282300,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.63803,4.04699,0.174936,0.428571,0,0.0139197,3.6748,0.00378789,4.82924,0.349855,2.85833,0,0.132233
282300,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.4688,3.68993,0.205647,0.485714,0,0.00245599,1.0807,0.00227259,4.7762,0.371905,2.68886,0,0.0962324
282300,B_w5_K10000_c0.0_lr0.01_s2,0,0,0,4.56254,3.59541,0.234365,0.47619,0,0.00849278,2.25893,0.00375964,4.65288,0.411008,2.43304,0,0.116848
282300,B_w5_K10000_c0.0_lr0.01_s3,0,0,0,4.71945,4.10915,0.182721,0.476191,0,0.0034921,0.535433,0.00652201,4.78609,0.362991,2.75489,0,0.0417739
282300,B_w5_K10000_c0.0_lr0.01_s4,0,0,0,4.49324,3.56403,0.228972,0.457143,0,0.0117456,2.71936,0.00431925,4.67045,0.371458,2.6921,0,0.144254
282300,B_w5_K10000_c2.0_lr0.01_s0,0,0,0,3.22528,2.31121,0.238416,0.580952,0,0.0263941,3.40121,0.00776019,4.75706,0.402496,2.4845,0,0.130116
282300,B_w5_K10000_c2.0_lr0.01_s1,0,0,0,4.48839,3.63047,0.254304,0.542857,0,0.0117045,3.07163,0.00381052,4.64367,0.415008,2.40959,0,0.125475
282300,B_w5_K10000_c2.0_lr0.01_s2,0,0,0,3.86265,2.52092,0.164248,0.52381,0,0.0154066,2.80924,0.00548425,4.85565,0.395223,2.53022,0,0.138323
282300,B_w5_K10000_c2.0_lr0.01_s3,0,0,0,4.69946,3.58846,0.291517,0.447619,0,0.03305,1.81308,0.0182286,4.57065,0.397399,2.51636,0,0.0981218
282300,B_w5_K10000_c2.0_lr0.01_s4,0,0,0,4.49232,3.51393,0.241796,0.457143,0,0.0175742,3.33261,0.0052734,4.79172,0.363821,2.7486,0,0.215113
282400,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.62733,4.01847,0.185182,0.438095,0,0.0116039,3.55158,0.00326726,4.81451,0.355513,2.81284,0,0.123951
282400,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.46077,3.65242,0.205088,0.476191,0,0.00350105,1.22226,0.0028644,4.77143,0.375716,2.66158,0,0.0981011
282400,B_w5_K10000_c0.0_lr0.01_s2,0,0,0,4.56103,3.59296,0.239651,0.485714,0,0.0102217,2.13172,0.00479506,4.63733,0.41348,2.4185,0,0.110538
282400,B_w5_K10000_c0.0_lr0.01_s3,0,0,0,4.71253,4.06999,0.182809,0.47619,0,0.00368507,0.668796,0.00551001,4.78049,0.368657,2.71255,0,0.0414286
282400,B_w5_K10000_c0.0_lr0.01_s4,0,0,0,4.46651,3.47068,0.236882,0.466667,0,0.0217389,3.46464,0.0062745,4.65096,0.379091,2.63789,0,0.147252
282400,B_w5_K10000_c2.0_lr0.01_s0,0,0,0,3.29474,2.31904,0.247243,0.580952,0,0.027269,3.04753,0.0089479,4.75719,0.406987,2.45708,0,0.128954
282400,B_w5_K10000_c2.0_lr0.01_s1,0,0,0,4.4881,3.6366,0.25554,0.542857,0,0.0101747,3.08497,0.00329816,4.63161,0.417136,2.3973,0,0.117516
282400,B_w5_K10000_c2.0_lr0.01_s2,0,0,0,3.81311,2.45364,0.169511,0.514286,0,0.0351107,3.27863,0.0107089,4.85004,0.39707,2.51845,0,0.139979
282400,B_w5_K10000_c2.0_lr0.01_s3,0,0,0,4.68822,3.55761,0.290592,0.447619,0,0.00345526,1.08454,0.00318592,4.58153,0.400723,2.49549,0,0.0642188
282400,B_w5_K10000_c2.0_lr0.01_s4,0,0,0,4.50241,3.52268,0.247943,0.47619,0,0.0161495,3.62229,0.00445836,4.78281,0.369096,2.70932,0,0.203852
282500,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.62654,4.0174,0.192203,0.438095,0,0.0166933,4.01548,0.00415722,4.80843,0.356829,2.80247,0,0.126865
282500,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.4611,3.66145,0.202663,0.485714,0,0.00358285,1.11159,0.00322317,4.77704,0.374976,2.66684,0,0.095045
282500,B_w5_K10000_c0.0_lr0.01_s2,0,0,0,4.5675,3.59356,0.243777,0.485714,0,0.0163463,2.57487,0.00634839,4.63211,0.417892,2.39297,0,0.107581
282500,B_w5_K10000_c0.0_lr0.01_s3,0,0,0,4.71161,4.06698,0.182706,0.47619,0,0.00512215,0.599599,0.00854262,4.77832,0.369236,2.70829,0,0.0428549
282500,B_w5_K10000_c0.0_lr0.01_s4,0,0,0,4.46771,3.53216,0.232346,0.438095,0,0.0271956,4.14487,0.00656128,4.65862,0.374807,2.66804,0,0.142119
282500,B_w5_K10000_c2.0_lr0.01_s0,0,0,0,3.25925,2.3182,0.240867,0.580952,0,0.046053,4.03484,0.0114139,4.76592,0.403513,2.47824,0,0.134213
282500,B_w5_K10000_c2.0_lr0.01_s1,0,0,0,4.50663,3.66709,0.256595,0.52381,0,0.0132783,3.03945,0.00436865,4.63453,0.420775,2.37657,0,0.120316
282500,B_w5_K10000_c2.0_lr0.01_s2,0,0,0,3.85142,2.48918,0.168532,0.514286,0,0.238775,4.23252,0.0564144,4.85607,0.392361,2.54867,0,0.177312
282500,B_w5_K10000_c2.0_lr0.01_s3,0,0,0,4.69378,3.57498,0.287724,0.447619,0,0.00442288,1.22065,0.00362337,4.59311,0.404027,2.47508,0,0.0658493
282500,B_w5_K10000_c2.0_lr0.01_s4,0,0,0,4.47988,3.4513,0.231658,0.485714,0,0.0188246,3.45875,0.0054426,4.80708,0.356776,2.80288,0,0.198739
282600,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.62288,4.00964,0.196389,0.447619,0,0.0101526,3.15289,0.00322009,4.79829,0.360145,2.77666,0,0.119756
282600,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.45931,3.65482,0.20241,0.514286,0,0.00963145,1.5648,0.00615505,4.78131,0.376113,2.65877,0,0.111272
282600,B_w5_K10000_c0.0_lr0.01_s2,0,0,0,4.57175,3.62041,0.249538,0.466667,0,0.0223597,2.53345,0.00882579,4.62284,0.416429,2.40137,0,0.11304
282600,B_w5_K10000_c0.0_lr0.01_s3,0,0,0,4.70841,4.04951,0.182608,0.476191,0,0.00110717,0.454592,0.00243552,4.77457,0.371763,2.68988,0,0.0386311
282600,B_w5_K10000_c0.0_lr0.01_s4,0,0,0,4.44765,3.45944,0.237817,0.438095,0,0.0214623,3.88318,0.00552698,4.62572,0.382693,2.61306,0,0.151355
282600,B_w5_K10000_c2.0_lr0.01_s0,0,0,0,3.24983,2.28658,0.234782,0.561905,0,0.24465,6.01735,0.0406575,4.76933,0.392902,2.54516,0,0.169531
282600,B_w5_K10000_c2.0_lr0.01_s1,0,0,0,4.50543,3.64836,0.258041,0.542857,0,0.0433334,3.33528,0.0129925,4.6333,0.4227,2.36575,0,0.124172
282600,B_w5_K10000_c2.0_lr0.01_s2,0,0,0,3.8215,2.42315,0.166917,0.514286,0,0.0114499,2.52907,0.00452734,4.85916,0.388513,2.57392,0,0.110038
282600,B_w5_K10000_c2.0_lr0.01_s3,0,0,0,4.68631,3.54296,0.291549,0.447619,0,0.00529299,1.28545,0.00411761,4.59282,0.40906,2.44463,0,0.0660755
282600,B_w5_K10000_c2.0_lr0.01_s4,0,0,0,4.50393,3.49266,0.239915,0.495238,0,0.0173686,3.26602,0.00531798,4.79843,0.361895,2.76323,0,0.194785
282700,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.61422,3.98842,0.196943,0.438095,0,0.0189345,3.439,0.00550583,4.79205,0.362822,2.75617,0,0.129255
282700,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.45075,3.63122,0.204187,0.504762,0,0.00340338,1.07706,0.00315987,4.77389,0.376909,2.65316,0,0.0965485
282700,B_w5_K10000_c0.0_lr0.01_s2,0,0,0,4.56668,3.57658,0.257413,0.495238,0,0.0113576,1.91679,0.00592536,4.61046,0.42223,2.36838,0,0.0884391
282700,B_w5_K10000_c0.0_lr0.01_s3,0,0,0,4.70454,4.02604,0.182323,0.476191,0,0.00143968,0.477628,0.00301424,4.76818,0.374659,2.6691,0,0.0382387
282700,B_w5_K10000_c0.0_lr0.01_s4,0,0,0,4.45613,3.48793,0.240213,0.438095,0,0.0159051,3.14528,0.00505681,4.63019,0.378537,2.64175,0,0.145893
282700,B_w5_K10000_c2.0_lr0.01_s0,0,0,0,3.25532,2.24272,0.249143,0.571429,0,0.0151151,3.46211,0.00436586,4.75896,0.404744,2.4707,0,0.128757
282700,B_w5_K10000_c2.0_lr0.01_s1,0,0,0,4.50605,3.66894,0.25745,0.542857,0,0.0153178,2.72722,0.00561665,4.63877,0.418485,2.38957,0,0.107916
282700,B_w5_K10000_c2.0_lr0.01_s2,0,0,0,3.82418,2.43378,0.164988,0.52381,0,0.00945772,2.08519,0.00453567,4.86113,0.385768,2.59223,0,0.107408
282700,B_w5_K10000_c2.0_lr0.01_s3,0,0,0,4.6899,3.56691,0.292958,0.447619,0,0.00312781,1.0081,0.00310267,4.60384,0.410444,2.43638,0,0.0601905
282700,B_w5_K10000_c2.0_lr0.01_s4,0,0,0,4.49376,3.44503,0.241801,0.485714,0,0.098858,5.1628,0.0191481,4.80027,0.358392,2.79024,0,0.213971
282800,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.61624,3.97287,0.19664,0.438095,0,0.0106985,3.23683,0.00330524,4.78439,0.371528,2.69158,0,0.120335
282800,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.45471,3.63525,0.20163,0.514286,0,0.00237325,1.05238,0.00225513,4.77809,0.378135,2.64456,0,0.0937067
282800,B_w5_K10000_c0.0_lr0.01_s2,0,0,0,4.55894,3.56926,0.266021,0.466667,0,0.00883905,1.57189,0.00562319,4.58292,0.424251,2.3571,0,0.0796731
282800,B_w5_K10000_c0.0_lr0.01_s3,0,0,0,4.70846,4.03884,0.182215,0.476191,0,0.00238202,0.523281,0.00455209,4.77301,0.37338,2.67823,0,0.0426503
282800,B_w5_K10000_c0.0_lr0.01_s4,0,0,0,4.44543,3.45032,0.241171,0.438095,0,0.0156603,3.70174,0.00423052,4.62541,0.383073,2.61047,0,0.137353
282800,B_w5_K10000_c2.0_lr0.01_s0,0,0,0,3.292,2.20496,0.262291,0.571429,0,0.0200517,4.03546,0.00496887,4.755,0.411901,2.42777,0,0.131534
282800,B_w5_K10000_c2.0_lr0.01_s1,0,0,0,4.50257,3.64057,0.260936,0.542857,0,0.011446,2.69174,0.00425224,4.64071,0.422119,2.369,0,0.10266
282800,B_w5_K10000_c2.0_lr0.01_s2,0,0,0,3.83944,2.47493,0.165146,0.52381,0,0.0478621,2.51879,0.019002,4.86074,0.385268,2.59559,0,0.107375
282800,B_w5_K10000_c2.0_lr0.01_s3,0,0,0,4.67508,3.51141,0.297429,0.447619,0,0.0089489,1.2107,0.00739151,4.59768,0.416303,2.40209,0,0.0621459
282800,B_w5_K10000_c2.0_lr0.01_s4,0,0,0,4.51379,3.49278,0.23211,0.495238,0,0.0207631,3.26408,0.0063611,4.81064,0.353665,2.82753,0,0.186971
282900,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.61777,3.97934,0.199154,0.438095,0,0.0115696,3.16492,0.00365556,4.78447,0.374775,2.66827,0,0.120457
282900,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.45132,3.61171,0.204239,0.504762,0,0.00296763,1.21234,0.00244784,4.77503,0.379709,2.6336,0,0.0958526
282900,B_w5_K10000_c0.0_lr0.01_s2,0,0,0,4.56811,3.60165,0.265426,0.47619,0,0.0101054,1.72057,0.00587326,4.5857,0.419184,2.38559,0,0.0729909
282900,B_w5_K10000_c0.0_lr0.01_s3,0,0,0,4.70749,4.02646,0.183074,0.476191,0,0.00285747,0.577753,0.00494584,4.7721,0.375976,2.65975,0,0.0420381
282900,B_w5_K10000_c0.0_lr0.01_s4,0,0,0,4.43731,3.42583,0.243019,0.438095,0,0.0100861,3.35962,0.00300216,4.62119,0.38501,2.59733,0,0.130461
282900,B_w5_K10000_c2.0_lr0.01_s0,0,0,0,3.21116,2.23566,0.240994,0.552381,0,0.387807,6.44738,0.0601496,4.75401,0.404203,2.474,0,0.191495
282900,B_w5_K10000_c2.0_lr0.01_s1,0,0,0,4.49932,3.61904,0.267506,0.552381,0,0.012285,2.90669,0.00422647,4.63545,0.428984,2.33109,0,0.102288
282900,B_w5_K10000_c2.0_lr0.01_s2,0,0,0,3.81524,2.44928,0.167743,0.52381,0,0.0216501,2.29109,0.0094497,4.85899,0.386142,2.58972,0,0.098612
282900,B_w5_K10000_c2.0_lr0.01_s3,0,0,0,4.66923,3.48033,0.30386,0.457143,0,0.0181034,2.10244,0.0086107,4.58984,0.424017,2.3584,0,0.0941003
282900,B_w5_K10000_c2.0_lr0.01_s4,0,0,0,4.51402,3.47563,0.231972,0.466667,0,0.0164576,3.9245,0.00419354,4.81776,0.353841,2.82613,0,0.171662
283000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.61269,3.94686,0.208234,0.438095,0,0.0142374,3.44423,0.0041337,4.764,0.385549,2.5937,0,0.119218
283000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.44756,3.61396,0.20477,0.495238,0,0.00473884,1.29199,0.00366786,4.77553,0.379244,2.63682,0,0.0975739
283000,B_w5_K10000_c0.0_lr0.01_s2,0,0,0,4.56593,3.58549,0.268868,0.466667,0,0.0105339,1.86737,0.00564103,4.5644,0.418693,2.38838,0,0.069272
283000,B_w5_K10000_c0.0_lr0.01_s3,0,0,0,4.70606,4.02291,0.181524,0.476191,0,0.00494806,0.694345,0.00712622,4.7729,0.375836,2.66074,0,0.0426691
283000,B_w5_K10000_c0.0_lr0.01_s4,0,0,0,4.43506,3.4233,0.247197,0.447619,0,0.0151529,3.23811,0.00467956,4.59977,0.385737,2.59244,0,0.134456
283000,B_w5_K10000_c2.0_lr0.01_s0,0,0,0,3.28642,2.24471,0.256409,0.571429,0,0.0593065,3.23651,0.0183242,4.74845,0.410157,2.43809,0,0.134359
283000,B_w5_K10000_c2.0_lr0.01_s1,0,0,0,4.50814,3.65291,0.268564,0.552381,0,0.0183826,3.21609,0.00571581,4.63623,0.428271,2.33497,0,0.104196
283000,B_w5_K10000_c2.0_lr0.01_s2,0,0,0,3.81049,2.41085,0.170556,0.52381,0,0.081706,2.39872,0.0340622,4.85248,0.387359,2.58158,0,0.11284
283000,B_w5_K10000_c2.0_lr0.01_s3,0,0,0,4.6736,3.49418,0.307629,0.466667,0,0.00552338,1.1206,0.00492893,4.58456,0.426698,2.34358,0,0.0599191
283000,B_w5_K10000_c2.0_lr0.01_s4,0,0,0,4.53632,3.50421,0.238881,0.476191,0,0.0212894,2.85205,0.0074646,4.80777,0.356179,2.80758,0,0.180278
284000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.60109,3.9288,0.211463,0.447619,0,0.00850156,3.18197,0.00267179,4.75468,0.394431,2.5353,0,0.105084
284000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.42816,3.53872,0.198278,0.495238,0,0.00348685,1.26375,0.00275912,4.77299,0.386324,2.5885,0,0.0929245
284000,B_w5_K10000_c0.0_lr0.01_s2,0,0,0,4.5809,3.6632,0.278122,0.47619,0,0.00455588,1.09112,0.0041754,4.52074,0.406853,2.45789,0,0.0387994
284000,B_w5_K10000_c0.0_lr0.01_s3,0,0,0,4.6921,3.95155,0.185763,0.476191,0,0.00365278,0.656868,0.0055609,4.75599,0.38535,2.59504,0,0.0400849
284000,B_w5_K10000_c0.0_lr0.01_s4,0,0,0,4.37435,3.39567,0.245877,0.447619,0,0.047422,5.26037,0.00901494,4.60892,0.389856,2.56505,0,0.144302
284000,B_w5_K10000_c2.0_lr0.01_s0,0,0,0,3.32061,2.523,0.240816,0.571429,0,0.0464889,3.74496,0.0124137,4.77993,0.407561,2.45362,0,0.111255
284000,B_w5_K10000_c2.0_lr0.01_s1,0,0,0,4.53647,3.72686,0.259309,0.52381,0,0.0127754,2.31068,0.00552887,4.66029,0.424875,2.35364,0,0.0709012
284000,B_w5_K10000_c2.0_lr0.01_s2,0,0,0,3.76136,2.33153,0.177699,0.514286,0,0.0287069,1.52062,0.0188784,4.85024,0.376161,2.65844,0,0.0572181
284000,B_w5_K10000_c2.0_lr0.01_s3,0,0,0,4.61706,3.31454,0.326538,0.47619,0,0.00987243,1.05752,0.00933545,4.58486,0.452431,2.21028,0,0.0564451
284000,B_w5_K10000_c2.0_lr0.01_s4,0,0,0,4.56875,3.60178,0.266909,0.466667,0,0.0146175,3.28403,0.00445109,4.76744,0.386844,2.58502,0,0.140857
285000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.59845,3.84843,0.217809,0.438095,0,0.0255752,3.26794,0.00782608,4.70514,0.407626,2.45323,0,0.100749
285000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.43691,3.57042,0.192243,0.485714,0,0.00573305,1.21229,0.00472911,4.79178,0.38121,2.62323,0,0.0984621
285000,B_w5_K10000_c0.0_lr0.01_s2,0,0,0,4.59701,3.73916,0.28266,0.485714,0,0.00261101,0.969062,0.00269437,4.49584,0.399007,2.50622,0,0.0328122
285000,B_w5_K10000_c0.0_lr0.01_s3,0,0,0,4.6949,3.94986,0.188833,0.476191,0,0.00292451,0.625991,0.00467181,4.75097,0.386777,2.58547,0,0.0388915
285000,B_w5_K10000_c0.0_lr0.01_s4,0,0,0,4.33815,3.39599,0.246988,0.438095,0,0.034613,5.7006,0.00607182,4.62037,0.394355,2.53578,0,0.141722
285000,B_w5_K10000_c2.0_lr0.01_s0,0,0,0,3.36935,2.72329,0.232178,0.571429,0,0.0276338,3.49612,0.00790414,4.79931,0.403307,2.4795,0,0.10204
285000,B_w5_K10000_c2.0_lr0.01_s1,0,0,0,4.55987,3.84177,0.229445,0.504762,0,0.00792188,1.53026,0.00517681,4.70894,0.40175,2.48911,0,0.0411398
285000,B_w5_K10000_c2.0_lr0.01_s2,0,0,0,3.73997,2.3402,0.18624,0.514286,0,0.00925291,1.71413,0.00539801,4.83924,0.373164,2.67978,0,0.0494765
285000,B_w5_K10000_c2.0_lr0.01_s3,0,0,0,4.5931,3.25278,0.335149,0.504762,0,0.00913622,1.0848,0.00842203,4.60494,0.470281,2.12639,0,0.0590192
285000,B_w5_K10000_c2.0_lr0.01_s4,0,0,0,4.55512,3.54174,0.254885,0.457143,0,0.00940648,2.79474,0.00336578,4.79349,0.380232,2.62997,0,0.139218
286000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.59874,3.82482,0.212973,0.409524,0,0.00573415,1.50148,0.003819,4.71444,0.422265,2.36818,0,0.0395857
286000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.42278,3.47701,0.190954,0.504762,0,0.0289998,2.61046,0.0111091,4.78723,0.394326,2.53597,0,0.146416
286000,B_w5_K10000_c0.0_lr0.01_s2,0,0,0,4.59846,3.74844,0.28156,0.485714,0,0.0087926,1.17251,0.00749894,4.49322,0.396624,2.52128,0,0.0385966
286000,B_w5_K10000_c0.0_lr0.01_s3,0,0,0,4.69554,3.93595,0.190747,0.476191,0,0.00313819,0.61706,0.00508571,4.75358,0.390028,2.56392,0,0.041777
286000,B_w5_K10000_c0.0_lr0.01_s4,0,0,0,4.31374,3.33034,0.259138,0.419048,0,0.0141459,3.85109,0.00367321,4.60427,0.404319,2.47329,0,0.120216
286000,B_w5_K10000_c2.0_lr0.01_s0,0,0,0,3.3821,2.71329,0.215953,0.552381,0,0.046709,3.75306,0.0124456,4.79965,0.398551,2.50909,0,0.0967602
286000,B_w5_K10000_c2.0_lr0.01_s1,0,0,0,4.57365,3.8503,0.244474,0.495238,0,0.00330885,1.0124,0.00326831,4.69122,0.401197,2.49254,0,0.0275329
286000,B_w5_K10000_c2.0_lr0.01_s2,0,0,0,3.7293,2.36359,0.180935,0.514286,0,0.00599321,1.38483,0.00432775,4.83783,0.373866,2.67476,0,0.0442799
286000,B_w5_K10000_c2.0_lr0.01_s3,0,0,0,4.51395,3.03189,0.354696,0.514286,0,0.00343737,0.844779,0.00406896,4.58892,0.496349,2.01471,0,0.0472045
286000,B_w5_K10000_c2.0_lr0.01_s4,0,0,0,4.57368,3.60885,0.247587,0.466667,0,0.0398494,3.40095,0.0117172,4.79961,0.378332,2.64318,0,0.155509
287000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.59708,3.83065,0.213057,0.419048,0,0.00526484,1.04586,0.005034,4.7334,0.420706,2.37696,0,0.0273831
287000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.44895,3.53881,0.190176,0.466667,0,0.00251384,0.904769,0.00277843,4.80751,0.393573,2.54083,0,0.0803437
287000,B_w5_K10000_c0.0_lr0.01_s2,0,0,0,4.61249,3.78876,0.278669,0.485714,0,0.00234597,0.840824,0.00279008,4.49065,0.392121,2.55023,0,0.030206
287000,B_w5_K10000_c0.0_lr0.01_s3,0,0,0,4.69459,3.91665,0.195832,0.476191,0,0.00202658,0.537687,0.00376906,4.73286,0.39631,2.52328,0,0.0339926
287000,B_w5_K10000_c0.0_lr0.01_s4,0,0,0,4.29363,3.27603,0.273721,0.457143,0,0.0171784,3.30352,0.00520001,4.62675,0.421183,2.37426,0,0.11395
287000,B_w5_K10000_c2.0_lr0.01_s0,0,0,0,3.50439,2.80141,0.222394,0.552381,0,0.0793259,3.31025,0.0239637,4.78162,0.408881,2.4457,0,0.10385
287000,B_w5_K10000_c2.0_lr0.01_s1,0,0,0,4.54529,3.78,0.246257,0.514286,0,0.005023,1.05917,0.00474239,4.68637,0.397252,2.51729,0,0.0247649
287000,B_w5_K10000_c2.0_lr0.01_s2,0,0,0,3.70009,2.31811,0.197925,0.495238,0,0.0057566,1.2337,0.00466612,4.81319,0.382019,2.61767,0,0.0387554
287000,B_w5_K10000_c2.0_lr0.01_s3,0,0,0,4.47175,2.9329,0.353627,0.533333,0,0.00285383,0.7438,0.00383683,4.59011,0.504058,1.9839,0,0.0432551
287000,B_w5_K10000_c2.0_lr0.01_s4,0,0,0,4.56429,3.5135,0.261423,0.476191,0,0.00441057,2.62511,0.00168015,4.78128,0.391081,2.55701,0,0.137628
288000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.59315,3.84031,0.213077,0.428571,0,0.00292582,0.818043,0.00357661,4.73338,0.422222,2.36842,0,0.021164
288000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.47079,3.59454,0.183995,0.457143,0,0.00686625,1.06596,0.0064414,4.81605,0.393069,2.54408,0,0.0748943
288000,B_w5_K10000_c0.0_lr0.01_s2,0,0,0,4.59872,3.75133,0.284195,0.485714,0,0.00312829,0.782098,0.00399987,4.47378,0.396844,2.51988,0,0.0309695
288000,B_w5_K10000_c0.0_lr0.01_s3,0,0,0,4.69088,3.88906,0.201349,0.476191,0,0.0038076,0.589783,0.00645594,4.71668,0.399986,2.50009,0,0.0353735
288000,B_w5_K10000_c0.0_lr0.01_s4,0,0,0,4.32839,3.50291,0.257712,0.476191,0,0.0127608,2.74753,0.00464446,4.67356,0.412786,2.42256,0,0.0890879
288000,B_w5_K10000_c2.0_lr0.01_s0,0,0,0,3.55291,3.03398,0.199604,0.542857,0,0.0156882,2.8074,0.00558816,4.76751,0.40809,2.45044,0,0.0674188
288000,B_w5_K10000_c2.0_lr0.01_s1,0,0,0,4.52353,3.72836,0.247889,0.514286,0,0.00387627,1.07552,0.00360409,4.66968,0.396234,2.52376,0,0.0247077
288000,B_w5_K10000_c2.0_lr0.01_s2,0,0,0,3.70951,2.35485,0.209567,0.504762,0,0.00378857,0.949029,0.00399205,4.79872,0.390186,2.56288,0,0.0316547
288000,B_w5_K10000_c2.0_lr0.01_s3,0,0,0,4.45865,2.91985,0.358219,0.552381,0,0.00529148,0.735952,0.00718998,4.57741,0.513057,1.9491,0,0.0401065
288000,B_w5_K10000_c2.0_lr0.01_s4,0,0,0,4.53089,3.38897,0.254561,0.457143,0,0.00812731,2.51581,0.0032305,4.78835,0.385891,2.5914,0,0.143821
289000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.60058,3.87589,0.206036,0.428571,0,0.00474111,0.870607,0.00544575,4.73408,0.419157,2.38574,0,0.0219137
289000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.49033,3.63058,0.180655,0.47619,0,0.00538994,0.929223,0.00580048,4.82091,0.387163,2.58289,0,0.0539295
289000,B_w5_K10000_c0.0_lr0.01_s2,0,0,0,4.6111,3.76814,0.285506,0.466667,0,0.001459,0.768463,0.0018986,4.45195,0.398501,2.5094,0,0.028035
289000,B_w5_K10000_c0.0_lr0.01_s3,0,0,0,4.70215,3.92268,0.197985,0.466667,0,0.00314578,0.592287,0.00531124,4.74091,0.39671,2.52073,0,0.0325696
289000,B_w5_K10000_c0.0_lr0.01_s4,0,0,0,4.33569,3.4795,0.282964,0.485714,0,0.00853985,1.78388,0.00478723,4.67363,0.420343,2.37901,0,0.061952
289000,B_w5_K10000_c2.0_lr0.01_s0,0,0,0,3.59849,2.9975,0.198569,0.52381,0,0.0297352,2.23709,0.0132919,4.74523,0.41639,2.4016,0,0.0548115
289000,B_w5_K10000_c2.0_lr0.01_s1,0,0,0,4.52397,3.73408,0.238611,0.495238,0,0.0261632,1.25782,0.0208004,4.67736,0.390681,2.55964,0,0.0266581
289000,B_w5_K10000_c2.0_lr0.01_s2,0,0,0,3.76637,2.46156,0.218485,0.466667,0,0.0621389,1.34594,0.0461677,4.79617,0.391478,2.55442,0,0.0330204
289000,B_w5_K10000_c2.0_lr0.01_s3,0,0,0,4.40121,2.80123,0.367831,0.552381,0,0.00129044,0.591276,0.00218246,4.5521,0.524782,1.90555,0,0.0348413
289000,B_w5_K10000_c2.0_lr0.01_s4,0,0,0,4.58115,3.54234,0.262412,0.457143,0,0.0378675,3.37607,0.0112164,4.77418,0.398767,2.50773,0,0.153157
289800,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.60085,3.88328,0.208849,0.438095,0,0.00375715,0.790039,0.00475564,4.73809,0.417179,2.39705,0,0.021556
289800,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.52154,3.70439,0.180888,0.485714,0,0.00257947,0.660496,0.00390535,4.82487,0.378287,2.6435,0,0.0374032
289800,B_w5_K10000_c0.0_lr0.01_s2,0,0,0,4.60809,3.7761,0.287338,0.466667,0,0.00225383,0.727484,0.00309811,4.45547,0.395359,2.52934,0,0.0291965
289800,B_w5_K10000_c0.0_lr0.01_s3,0,0,0,4.70776,3.9287,0.203772,0.47619,0,0.00286607,0.564272,0.00507925,4.73637,0.397509,2.51566,0,0.0313076
289800,B_w5_K10000_c0.0_lr0.01_s4,0,0,0,4.35149,3.52455,0.28653,0.485714,0,0.00381171,1.51108,0.00252251,4.69733,0.42176,2.37102,0,0.0534268
289800,B_w5_K10000_c2.0_lr0.01_s0,0,0,0,3.65016,3.01099,0.199312,0.542857,0,0.0242912,2.05065,0.0118456,4.73035,0.408393,2.44862,0,0.0450631
289800,B_w5_K10000_c2.0_lr0.01_s1,0,0,0,4.5421,3.80142,0.239131,0.514286,0,0.00927628,1.07532,0.0086265,4.68007,0.390377,2.56162,0,0.0235233
