switch_step,run_id,post_err
10000,B_w5_K10000_c0.0_lr0.01_s0,3.13793
10000,B_w5_K10000_c0.0_lr0.01_s1,0.370816
10000,B_w5_K10000_c0.0_lr0.01_s2,1.23066
10000,B_w5_K10000_c0.0_lr0.01_s3,2.0741
10000,B_w5_K10000_c0.0_lr0.01_s4,3.40188
10000,B_w5_K10000_c2.0_lr0.01_s0,2.59403
10000,B_w5_K10000_c2.0_lr0.01_s1,0.825595
10000,B_w5_K10000_c2.0_lr0.01_s2,0.374434
10000,B_w5_K10000_c2.0_lr0.01_s3,1.332
10000,B_w5_K10000_c2.0_lr0.01_s4,1.26801
20000,B_w5_K10000_c0.0_lr0.01_s0,2.25604
20000,B_w5_K10000_c0.0_lr0.01_s1,1.46594
20000,B_w5_K10000_c0.0_lr0.01_s2,2.71708
20000,B_w5_K10000_c0.0_lr0.01_s3,1.24043
20000,B_w5_K10000_c0.0_lr0.01_s4,1.87052
20000,B_w5_K10000_c2.0_lr0.01_s0,1.63216
20000,B_w5_K10000_c2.0_lr0.01_s1,0.785753
20000,B_w5_K10000_c2.0_lr0.01_s2,0.591448
20000,B_w5_K10000_c2.0_lr0.01_s3,0.885743
20000,B_w5_K10000_c2.0_lr0.01_s4,1.58453
30000,B_w5_K10000_c0.0_lr0.01_s0,1.42375
30000,B_w5_K10000_c0.0_lr0.01_s1,0.838997
30000,B_w5_K10000_c0.0_lr0.01_s2,2.10028
30000,B_w5_K10000_c0.0_lr0.01_s3,1.38301
30000,B_w5_K10000_c0.0_lr0.01_s4,1.09719
30000,B_w5_K10000_c2.0_lr0.01_s0,2.36746
30000,B_w5_K10000_c2.0_lr0.01_s1,0.613414
30000,B_w5_K10000_c2.0_lr0.01_s2,2.3198
30000,B_w5_K10000_c2.0_lr0.01_s3,1.81906
30000,B_w5_K10000_c2.0_lr0.01_s4,0.680001
40000,B_w5_K10000_c0.0_lr0.01_s0,1.08579
40000,B_w5_K10000_c0.0_lr0.01_s1,2.04025
40000,B_w5_K10000_c0.0_lr0.01_s2,1.75309
40000,B_w5_K10000_c0.0_lr0.01_s3,2.70058
40000,B_w5_K10000_c0.0_lr0.01_s4,2.06745
40000,B_w5_K10000_c2.0_lr0.01_s0,1.83871
40000,B_w5_K10000_c2.0_lr0.01_s1,4.05073
40000,B_w5_K10000_c2.0_lr0.01_s2,1.70166
40000,B_w5_K10000_c2.0_lr0.01_s3,0.839789
40000,B_w5_K10000_c2.0_lr0.01_s4,0.861407
50000,B_w5_K10000_c0.0_lr0.01_s0,0.848206
50000,B_w5_K10000_c0.0_lr0.01_s1,1.49003
50000,B_w5_K10000_c0.0_lr0.01_s2,1.66981
50000,B_w5_K10000_c0.0_lr0.01_s3,0.954884
50000,B_w5_K10000_c0.0_lr0.01_s4,0.626579
50000,B_w5_K10000_c2.0_lr0.01_s0,1.72493
50000,B_w5_K10000_c2.0_lr0.01_s1,2.23175
50000,B_w5_K10000_c2.0_lr0.01_s2,1.14545
50000,B_w5_K10000_c2.0_lr0.01_s3,0.974312
50000,B_w5_K10000_c2.0_lr0.01_s4,0.255204
60000,B_w5_K10000_c0.0_lr0.01_s0,4.567
60000,B_w5_K10000_c0.0_lr0.01_s1,0.747701
60000,B_w5_K10000_c0.0_lr0.01_s2,2.12584
60000,B_w5_K10000_c0.0_lr0.01_s3,2.11064
60000,B_w5_K10000_c0.0_lr0.01_s4,0.578927
60000,B_w5_K10000_c2.0_lr0.01_s0,1.73529
60000,B_w5_K10000_c2.0_lr0.01_s1,1.57147
60000,B_w5_K10000_c2.0_lr0.01_s2,0.925321
60000,B_w5_K10000_c2.0_lr0.01_s3,2.96052
60000,B_w5_K10000_c2.0_lr0.01_s4,2.99262
70000,B_w5_K10000_c0.0_lr0.01_s0,3.13125
70000,B_w5_K10000_c0.0_lr0.01_s1,1.75556
70000,B_w5_K10000_c0.0_lr0.01_s2,1.26925
70000,B_w5_K10000_c0.0_lr0.01_s3,2.15982
70000,B_w5_K10000_c0.0_lr0.01_s4,1.45946
70000,B_w5_K10000_c2.0_lr0.01_s0,0.693631
70000,B_w5_K10000_c2.0_lr0.01_s1,0.782919
70000,B_w5_K10000_c2.0_lr0.01_s2,1.22138
70000,B_w5_K10000_c2.0_lr0.01_s3,0.286592
70000,B_w5_K10000_c2.0_lr0.01_s4,2.63944
80000,B_w5_K10000_c0.0_lr0.01_s0,3.86513
80000,B_w5_K10000_c0.0_lr0.01_s1,0.747092
80000,B_w5_K10000_c0.0_lr0.01_s2,5.4341
80000,B_w5_K10000_c0.0_lr0.01_s3,1.88511
80000,B_w5_K10000_c0.0_lr0.01_s4,0.971661
80000,B_w5_K10000_c2.0_lr0.01_s0,0.782392
80000,B_w5_K10000_c2.0_lr0.01_s1,0.671425
80000,B_w5_K10000_c2.0_lr0.01_s2,2.44488
80000,B_w5_K10000_c2.0_lr0.01_s3,1.28369
80000,B_w5_K10000_c2.0_lr0.01_s4,0.73546
90000,B_w5_K10000_c0.0_lr0.01_s0,3.21742
90000,B_w5_K10000_c0.0_lr0.01_s1,0.648026
90000,B_w5_K10000_c0.0_lr0.01_s2,1.9175
90000,B_w5_K10000_c0.0_lr0.01_s3,1.20279
90000,B_w5_K10000_c0.0_lr0.01_s4,1.18287
90000,B_w5_K10000_c2.0_lr0.01_s0,1.61546
90000,B_w5_K10000_c2.0_lr0.01_s1,2.37002
90000,B_w5_K10000_c2.0_lr0.01_s2,2.17457
90000,B_w5_K10000_c2.0_lr0.01_s3,1.24182
90000,B_w5_K10000_c2.0_lr0.01_s4,1.93579
100000,B_w5_K10000_c0.0_lr0.01_s0,0.75083
100000,B_w5_K10000_c0.0_lr0.01_s1,1.74465
100000,B_w5_K10000_c0.0_lr0.01_s2,0.720416
100000,B_w5_K10000_c0.0_lr0.01_s3,1.91414
100000,B_w5_K10000_c0.0_lr0.01_s4,1.19485
100000,B_w5_K10000_c2.0_lr0.01_s0,1.36926
100000,B_w5_K10000_c2.0_lr0.01_s1,1.09533
100000,B_w5_K10000_c2.0_lr0.01_s2,0.528143
100000,B_w5_K10000_c2.0_lr0.01_s3,0.527739
100000,B_w5_K10000_c2.0_lr0.01_s4,1.08935
110000,B_w5_K10000_c0.0_lr0.01_s0,0.524833
110000,B_w5_K10000_c0.0_lr0.01_s1,1.3306
110000,B_w5_K10000_c0.0_lr0.01_s2,1.60236
110000,B_w5_K10000_c0.0_lr0.01_s3,0.44485
110000,B_w5_K10000_c0.0_lr0.01_s4,1.46976
110000,B_w5_K10000_c2.0_lr0.01_s0,0.452183
110000,B_w5_K10000_c2.0_lr0.01_s1,1.61743
110000,B_w5_K10000_c2.0_lr0.01_s2,0.317678
110000,B_w5_K10000_c2.0_lr0.01_s3,1.45112
110000,B_w5_K10000_c2.0_lr0.01_s4,1.0114
120000,B_w5_K10000_c0.0_lr0.01_s0,4.65799
120000,B_w5_K10000_c0.0_lr0.01_s1,2.37836
120000,B_w5_K10000_c0.0_lr0.01_s2,1.28914
120000,B_w5_K10000_c0.0_lr0.01_s3,1.56365
120000,B_w5_K10000_c0.0_lr0.01_s4,0.464479
120000,B_w5_K10000_c2.0_lr0.01_s0,1.43115
120000,B_w5_K10000_c2.0_lr0.01_s1,1.33208
120000,B_w5_K10000_c2.0_lr0.01_s2,1.20834
120000,B_w5_K10000_c2.0_lr0.01_s3,1.42059
120000,B_w5_K10000_c2.0_lr0.01_s4,2.92453
130000,B_w5_K10000_c0.0_lr0.01_s0,0.793378
130000,B_w5_K10000_c0.0_lr0.01_s1,6.57215
130000,B_w5_K10000_c0.0_lr0.01_s2,3.27198
130000,B_w5_K10000_c0.0_lr0.01_s3,1.79862
130000,B_w5_K10000_c0.0_lr0.01_s4,2.50427
130000,B_w5_K10000_c2.0_lr0.01_s0,1.25149
130000,B_w5_K10000_c2.0_lr0.01_s1,1.03102
130000,B_w5_K10000_c2.0_lr0.01_s2,0.657952
130000,B_w5_K10000_c2.0_lr0.01_s3,1.52608
130000,B_w5_K10000_c2.0_lr0.01_s4,0.791791
140000,B_w5_K10000_c0.0_lr0.01_s0,2.59683
140000,B_w5_K10000_c0.0_lr0.01_s1,0.958236
140000,B_w5_K10000_c0.0_lr0.01_s2,0.926308
140000,B_w5_K10000_c0.0_lr0.01_s3,0.422947
140000,B_w5_K10000_c0.0_lr0.01_s4,1.25822
140000,B_w5_K10000_c2.0_lr0.01_s0,0.706177
140000,B_w5_K10000_c2.0_lr0.01_s1,2.56492
140000,B_w5_K10000_c2.0_lr0.01_s2,0.807467
140000,B_w5_K10000_c2.0_lr0.01_s3,0.546091
140000,B_w5_K10000_c2.0_lr0.01_s4,0.594534
150000,B_w5_K10000_c0.0_lr0.01_s0,2.30571
150000,B_w5_K10000_c0.0_lr0.01_s1,0.672759
150000,B_w5_K10000_c0.0_lr0.01_s2,1.31177
150000,B_w5_K10000_c0.0_lr0.01_s3,0.963843
150000,B_w5_K10000_c0.0_lr0.01_s4,3.07007
150000,B_w5_K10000_c2.0_lr0.01_s0,1.11772
150000,B_w5_K10000_c2.0_lr0.01_s1,0.902334
150000,B_w5_K10000_c2.0_lr0.01_s2,1.05793
150000,B_w5_K10000_c2.0_lr0.01_s3,1.3906
150000,B_w5_K10000_c2.0_lr0.01_s4,1.16944
160000,B_w5_K10000_c0.0_lr0.01_s0,0.380108
160000,B_w5_K10000_c0.0_lr0.01_s1,3.4758
160000,B_w5_K10000_c0.0_lr0.01_s2,0.596279
160000,B_w5_K10000_c0.0_lr0.01_s3,2.05463
160000,B_w5_K10000_c0.0_lr0.01_s4,0.965649
160000,B_w5_K10000_c2.0_lr0.01_s0,2.17046
