act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss,arm
LR,l2,0.001,4,0,W1,2,78400,33.34936415,5.774890835,5.774890835,1,1,0,0.03334936415,0,0,-1.481009278e-17,0.03334936415,l2
LR,l2,0.001,4,0,b1,1,100,0.04744004648,0.2178073609,0.2178073609,1,1,0,4.744004648e-05,0,0,0,4.744004648e-05,l2
LR,l2,0.001,4,0,W2,2,10000,33.35488382,5.775368717,5.775368717,1,1,0,0.03335488382,0,0,-1.4812544e-17,0.03335488382,l2
LR,l2,0.001,4,0,b2,1,100,0.3337974411,0.5777520585,0.5777520585,1,1,0,0.0003337974411,0,0,7.411792094e-20,0.0003337974411,l2
LR,l2,0.001,4,0,W3,2,1000,3.3915051,1.841603948,1.841603948,1,1,0,0.0033915051,0,0,-1.50613082e-18,0.0033915051,l2
LR,l2,0.001,4,0,b3,1,10,0.04040190109,0.2010022415,0.2010022415,1,1,0,4.040190109e-05,0,0,-1.794204833e-20,4.040190109e-05,l2
LR,l2,0.001,4,1,W1,2,78400,151.0210145,12.28906076,5.774890835,2.128016116,0.03472323697,13.39559265,0.1510210145,0.1794419023,0.04243440986,0.1370074925,0.1510210145,l2
LR,l2,0.001,4,1,b1,1,100,0.3351211124,0.5788964609,0.2178073609,2.657836991,-0.06732640037,0.6320911716,0.0003351211124,0.0003995392492,0.0001303853381,0.0002691539111,0.0003351211124,l2
LR,l2,0.001,4,1,W2,2,10000,85.58866902,9.251414434,5.775368717,1.60187425,0.1748863464,10.01274601,0.08558866902,0.1002550826,0.01208289382,0.08817218879,0.08558866902,l2
LR,l2,0.001,4,1,b2,1,100,0.4988399449,0.706286022,0.5777520585,1.222472532,0.1036255078,0.8649086131,0.0004988399449,0.000748066909,1.652097976e-05,0.0007315459292,0.0004988399449,l2
LR,l2,0.001,4,1,W3,2,1000,76.17502581,8.727830533,1.841603948,4.7392549,0.7748950278,7.392999005,0.07617502581,0.05465643428,0.04742011658,0.007236317702,0.07617502581,l2
LR,l2,0.001,4,1,b3,1,10,0.006172435775,0.07856485076,0.2010022415,0.3908655455,0.2221546477,0.1988917616,6.172435775e-06,3.955793283e-05,1.499091465e-05,2.456701818e-05,6.172435775e-06,l2
LR,l2,0.001,4,2,W1,2,78400,124.8871396,11.17529148,5.774890835,1.935151988,0.009988281451,12.52786073,0.1248871396,0.1569472946,0.02916432712,0.1277829674,0.1248871396,l2
