arm,seed,layer,unit,excluded_nan_gt_1pct,nan_fraction,delta_beta_total,delta_beta_bnd,delta_beta_int,delta_M_total,delta_B_total,rho_M,delta_beta_from_step10000,delta_M_from_step10000,rho_M_from_step10000,delta_b_raw_total,delta_b_raw_bnd,delta_b_raw_int,delta_log_sigma_total,delta_log_sigma_bnd,delta_log_sigma_int,onset_index,onset_step,onset_beta,onset_boundary,final_dead,b_raw_step10000,b_raw_final,sigma_step10000,sigma_final
L2_A1,0,2,45,0,0.0,1.4195231199264526,-1.3181349625519942,2.737658082478447,2.4340548515319824,-1.0145317316055298,1.7146989840208406,-2.808167289942503,-1.7589915990829468,0.6263841920610655,-0.4071432377781683,-0.29183708304829503,-0.11530615472987327,0.9813147741409313,-0.6461220851592677,1.6274368593001989,3521.0,3521000.0,-1.9593421816825867,1.0,1,0.008123726266767384,-0.4071432377781683,0.23449185490608215,0.4013114869594574
L2_A1,0,2,46,0,0.0,-2.6047844737768173,-7.1861811587587,4.581396684981883,-1.6808405965566635,-0.9239438772201538,0.6452897018844412,-2.8979937322437763,-1.9341377168893814,0.667405762603866,-0.6618514085049014,-0.8665343070421476,0.2046828985372462,0.7550256541276432,-1.8788919111139513,2.6339175652415943,4891.0,4891000.0,-1.650983214378357,1.0,1,0.016965890984808385,-0.6618514085049014,0.4250809848308563,0.7163329124450684
L2_A1,0,2,47,0,0.0,-3.8097422122955322,-10.5530794611484,6.743337248852868,-2.501620650291443,-1.3081215620040894,0.656637775180098,-1.2056891806423664,0.054173946380615234,0.044931933744111786,-0.6354945357832662,-0.6097796342031656,-0.025714901580100563,0.4063580298894228,-1.2923433398945856,1.6987013697840085,2895.0,2895000.0,-2.1471661925315857,0.0,1,-0.011103498885324525,-0.6354945357832662,0.2300841063261032,0.485806941986084
L2_A1,0,2,48,0,0.0,-4.353109240531921,-5.721958332695067,1.3688490921631455,-2.689306855201721,-1.6638023853302002,0.6177898845637757,-4.012303058989346,-2.3602925539016724,0.5882637774864902,-0.6098746459261974,-0.6548739586614856,0.04499931273528818,0.36866172217806936,-0.42660194666945106,0.7952636688475212,4761.0,4761000.0,-2.1433631777763367,1.0,1,-0.003424626627213101,-0.6098746459261974,0.2904224395751953,0.36655473709106445
L2_A1,0,2,49,0,0.0,-4.469033882021904,-12.108190624043345,7.6391567420214415,-2.3621694296598434,-2.1068644523620605,0.5285637773216296,-3.8929197192192078,-1.8296119570732117,0.4699845075254138,-0.6521812458734644,-0.8770593486564604,0.22487810278299603,-0.3981746956661656,-3.101787278962238,2.703612583296073,4451.0,4451000.0,-2.3672300577163696,1.0,1,-0.019229793597617117,-0.6521812458734644,0.4414888620376587,0.3095506429672241
L2_A1,0,2,50,0,0.0,-9.859079480171204,-8.39168741821777,-1.4673920619534329,-8.1773202419281,-1.681759238243103,0.8294202575782562,-3.816696923226118,-2.176593780517578,0.5702820591470441,-0.6562956622019556,-0.55029736367882,-0.10599829852313558,0.447059379141064,0.12201898365763653,0.3250403954834278,3081.0,3081000.0,-3.60785174369812,1.0,1,-0.012350581570985453,-0.6562956622019556,0.2964891791343689,0.3902435302734375
L2_A1,0,2,51,0,0.0,-9.338922381401062,-11.673699793638662,2.3347774122375995,-7.6926164627075195,-1.6463059186935425,0.823715643897818,-3.3979267459362745,-1.7807101607322693,0.5240578428778362,-0.35834906832222124,-0.3485274771909392,-0.00982159113128206,-0.17650885669438177,-1.6124394814425342,1.4359306247481527,611.0,611000.0,-2.351276934146881,1.0,1,-0.009222541135600892,-0.35834906832222124,0.3170420229434967,0.2176685780286789
L2_A1,0,2,52,0,0.0,-2.227428749203682,-7.525631245207478,5.298202496003796,-1.551529124379158,-0.6758996248245239,0.6965561187687095,-2.7699239356443286,-2.1071839928627014,0.7607371327951418,-0.5623108313387561,-1.2431191447676986,0.6808083134289424,0.485887937853768,-1.2081018881689556,1.6939898260227246,4761.0,4761000.0,-2.174077868461609,1.0,1,-0.005795126349687985,-0.5623108313387561,0.44036978483200073,0.8319442868232727
L2_A1,0,2,53,0,0.0,-5.155551314353943,-8.621597367338836,3.4660460529848933,-3.939722180366516,-1.2158291339874268,0.7641708791449037,-4.265928328037262,-3.132545582950115,0.7343174432542302,-0.6008650301246448,-0.9325849324597113,0.33171990233506654,0.2677906245422091,-0.4723082775122283,0.7400989020544382,2351.0,2351000.0,-2.8374242782592773,1.0,1,-0.027133952880972423,-0.6008650301246448,0.3291102647781372,0.4942018687725067
L2_A1,0,2,54,0,0.0,1.2450602054595947,-1.8393602464348078,3.0844204518944025,2.33463978767395,-1.0895795822143555,1.8751220040898777,-2.6633091121912003,-1.6520752608776093,0.6203092436079969,-0.6250918180582516,-0.6477815810463508,0.022689762988099105,0.49991488430703473,-1.1367747801942834,1.636689664501318,4681.0,4681000.0,-1.8767979145050049,1.0,1,-0.028034967957814683,-0.6250918180582516,0.3578365743160248,0.5737000107765198
L2_A1,0,2,55,0,0.0,4.7851532101631165,3.491706227650866,1.2934469825122505,5.320466995239258,-0.5353137850761414,1.1118697273765856,-1.2451372370123863,-0.8186137080192566,0.6574485797111481,-0.5431399163351003,0.05050502945931984,-0.5936449457944202,1.2468349849414682,-1.2487975747329862,2.4956325596744544,4982.0,4982000.0,-1.6923391222953796,0.0,1,-0.03578179386792213,-0.5431399163351003,0.32890623807907104,1.0146197080612183
L2_A1,0,2,56,0,0.0,0.9155267983442172,-4.523477339476813,5.43900413782103,0.9163839817047119,-0.0008571833604946733,1.0009362733696545,-0.7903206922346726,-0.8321049511432648,1.0528700049475423,-0.001416635217657003,-0.36884361897499707,0.36742698375734006,1.7647322409165809,-0.08277781177150709,1.8475100526880885,,,,,0,-0.010223229141291534,-0.0014166352176569752,0.23974867165088654,1.652662992477417
L2_A1,0,2,57,0,0.0,-1.2081618309020996,-4.721076976973563,3.512915146071464,0.28367114067077637,-1.491832971572876,0.2347956485754622,-3.338912170380354,-1.8844214975833893,0.5643818709279569,-0.6582875213031372,-0.7156611850100616,0.05737366370692441,0.5835571236922127,-0.3526160776672228,0.9361732013594348,4597.0,4597000.0,-1.698756843805313,0.0,1,-0.012394405332795566,-0.6582875213031372,0.3319132924079895,0.4412608742713928
L2_A1,0,2,58,0,0.0,-5.724664568901062,-6.60804730548989,0.8833827365888283,-4.35587751865387,-1.3687870502471924,0.7608965496977664,-2.841965328902006,-1.4990648329257965,0.5274747083226946,-0.8240231001667979,-0.7438222539626809,-0.080200846204117,0.8469367391612799,0.017761726121233168,0.8291750130400461,4898.0,4898000.0,-1.9274385571479797,0.0,1,-0.006104533164094983,-0.8240231001667979,0.23581868410110474,0.6020097136497498
L2_A1,0,2,59,0,0.0,-5.962842106819153,-6.625125870108604,0.6622837632894516,-4.1569740772247314,-1.8058680295944214,0.6971464282897553,-4.9957568272948265,-3.2584599256515503,0.6522455031935547,-0.9296513037143797,-0.8346057393150379,-0.09504556439934175,0.2742955116679874,-1.0410455109300205,1.3153410225980082,3501.0,3501000.0,-2.6173558235168457,1.0,1,-0.01919581853244612,-0.9296513037143797,0.27994024753570557,0.5147947072982788
L2_A1,0,2,60,0,0.0,-7.13364565372467,-5.357074364670552,-1.776571289054118,-5.674556136131287,-1.4590895175933838,0.7954636957848399,-4.4620611518621445,-2.865104556083679,0.6421033819511841,-0.8451879203145296,-0.6318387065787001,-0.2133492137358295,1.0957788053189406,0.47929610148287727,0.6164827038360635,3781.0,3781000.0,-2.7134592533111572,1.0,1,0.02777863623919541,-0.8451879203145296,0.20148853957653046,0.579257071018219
L2_A1,0,2,61,0,0.0,-19.137576282024384,-23.967814518371597,4.830238236347213,-18.331515073776245,-0.8060612082481384,0.9578807056667223,-4.715092554688454,-4.126194715499878,0.8751036522914052,-0.4761685825677624,-0.7814579644052833,0.30528938183752086,1.3143194138737215,-2.2311826520514284,3.5455020659251497,4461.0,4461000.0,-2.23765629529953,1.0,1,-0.04423497255926745,-0.4761685825677624,0.2036944478750229,0.5907350182533264
L2_A1,0,2,62,0,0.0,-4.453422844409943,-6.466462898417376,2.0130400540074334,-3.1807013154029846,-1.272721529006958,0.714214981718048,-3.9888851642608643,-2.6188688799738884,0.6565415578864281,-0.6234552142215222,-0.47133072239411533,-0.1521244918274069,0.26604627416780313,-1.555491611494424,1.821537885662227,4471.0,4471000.0,-2.2555140256881714,1.0,1,0.038279568122560725,-0.6234552142215222,0.3934391736984253,0.4898598790168762
L2_A1,0,2,63,0,0.0,-5.836177349090576,-8.980149057228118,3.143971708137542,-4.370257258415222,-1.465920090675354,0.7488218738068709,-4.392620414495468,-2.817824363708496,0.6414905222426666,-0.5033233037049243,-0.4807399687237126,-0.022583334981211678,0.2679274511109223,-0.5395203138419329,0.8074477649528558,171.0,171000.0,-3.065028429031372,1.0,1,0.02749969715431977,-0.5033233037049243,0.2525782287120819,0.34334975481033325
L2_A1,0,2,64,0,0.0,-5.159696936607361,-11.050277208909392,5.8905802723020315,-4.142863750457764,-1.0168331861495972,0.8029277303216588,-3.0831883996725082,-2.0326796174049377,0.6592784332027345,-0.6081144790880799,-0.5565094500773853,-0.05160502901069458,1.0619247821403257,-1.1941390426974023,2.256063824837728,2444.0,2444000.0,-2.292496383190155,0.0,1,0.009627240618242716,-0.6081144790880799,0.28588181734085083,0.5980474352836609
L2_A1,0,2,65,0,0.0,-5.687795728445053,-10.288585957023315,4.600790228578262,-5.3664915561676025,-0.32130417227745056,0.9435098959917659,-2.4242784855887294,-2.1393222426995635,0.8824572982917988,-0.3608537035969057,-0.24509941064677143,-0.11575429295013415,1.1520132407343182,-0.4068184112749852,1.558831652009304,4781.0,4781000.0,-2.8916017413139343,1.0,1,-0.011733819350129515,-0.3608537035969057,0.32281947135925293,1.1230906248092651
L2_A1,0,2,66,0,0.0,-4.103432714939117,-3.2378015918657184,-0.8656311230733991,-2.6586812138557434,-1.444751501083374,0.6479163662599962,-2.2731127589941025,-0.9602663516998291,0.42244554208774315,-0.5032696100878411,-0.5677218247171654,0.06445221462932427,0.031607537931402474,-0.38562765491605255,0.4172351928474549,3791.0,3791000.0,-3.0838411450386047,1.0,1,-0.024799913975162013,-0.5032696100878411,0.18801331520080566,0.3483433723449707
L2_A1,0,2,67,0,0.0,-3.742653250694275,-8.68506786855869,4.942414617864415,-2.2884784936904907,-1.4541747570037842,0.6114588609740884,-4.209767310880125,-2.7420274019241333,0.6513489225015777,-0.6672720910448149,-0.7235619188377806,0.05628982779296581,-0.015473989398179067,-2.9951292271106817,2.9796552377125014,3161.0,3161000.0,-2.2601500153541565,1.0,1,0.004838495692988276,-0.6672720910448149,0.35668569803237915,0.45886650681495667
L2_A1,0,2,68,0,0.0,-2.7211447954177856,-8.844831487862393,6.123686692444608,-1.0762147903442383,-1.6449300050735474,0.3955007437151112,-3.9860009253025055,-2.213417708873749,0.5552978412080444,-0.7652595894992231,-0.9429370244725174,0.17767743497329425,0.4061782249767604,-2.0393723252991514,2.4455505502759105,3064.0,3064000.0,-3.190999150276184,0.0,1,0.0201989907715463,-0.7652595894992231,0.15823331475257874,0.46522319316864014
L2_A1,0,2,69,0,0.0,-2.452864706516266,-10.531160339713097,8.07829563319683,-1.5757920742034912,-0.8770726323127747,0.6424292664887922,-3.197058731340803,-2.3211760222911835,0.7260348393154835,-0.520058584846705,-0.8028815325721234,0.28282294772541844,0.678092525076309,-3.967775811093451,4.645868336169761,3402.0,3402000.0,-2.5724042654037476,0.0,1,-0.0004857392956116903,-0.520058584846705,0.4082106053829193,0.5929481387138367
L2_A1,0,2,70,0,0.0,-9.347422122955322,-12.132799099199474,2.7853769762441516,-8.60530400276184,-0.7421181201934814,0.9206071887594556,-1.567679986357689,-0.915658175945282,0.5840848795121132,-0.5526093276683923,-0.797786948099914,0.2451776204315217,1.0624246536136805,-0.9642427752412681,2.0266674288549487,4741.0,4741000.0,-2.083789825439453,1.0,1,-0.036525256823963126,-0.5526093276683923,0.40540236234664917,0.7446379661560059
L2_A1,0,2,71,0,0.0,-0.13600093126296997,-2.743580890528392,2.607579959265422,0.5551804304122925,-0.6911813616752625,4.082181094325019,-1.577798287384212,-0.8972268104553223,0.5686574878610178,-0.2863452905276276,-0.350420856195332,0.06407556566770439,-0.043205100213298486,-0.8766478848332183,0.8334427846199199,4971.0,4971000.0,-2.1598687171936035,1.0,1,-0.0035434860825640235,-0.2863452905276276,0.33397969603538513,0.4142838716506958
L2_A1,0,2,72,0,0.0,-5.283016204833984,-12.711958568543196,7.428942363709211,-4.043543100357056,-1.2394731044769287,0.7653853298154177,-3.7798994332551956,-2.5957170724868774,0.6867159082725868,-0.5896923680978574,-0.5982149767618933,0.008522608664035869,0.24442094605689346,-3.427464530176941,3.6718854762338347,2371.0,2371000.0,-2.818595767021179,1.0,1,-0.021822727088899097,-0.5896923680978574,0.3946904242038727,0.4757605195045471
L2_A1,0,2,73,0,0.0,-2.9798663854599,-5.754791500308784,2.774925114848884,-1.527474284172058,-1.4523921012878418,0.5125982465607478,-3.754545398056507,-2.4041864573955536,0.6403402283110095,-0.7889179434992002,-0.913894593836565,0.12497665033736477,0.37437946653537985,-1.3803105533521824,1.754690019887562,2261.0,2261000.0,-2.7974164485931396,1.0,1,-0.026011568004365992,-0.7889179434992002,0.2549324929714203,0.5431852340698242
L2_A1,0,2,74,0,0.0,-1.5109283328056335,-8.26030535576865,6.749377022963017,-0.70685875415802,-0.8040695786476135,0.4678307625918023,-2.264241959899664,-1.4012446105480194,0.6188581588736715,-0.6493671360816897,-0.8987945772797572,0.24942744119806748,0.9582701954624584,-2.0606451509892585,3.018915346451717,4491.0,4491000.0,-2.243595778942108,1.0,1,0.02214556280969804,-0.6493671360816897,0.37580859661102295,0.8076006770133972
L2_A1,0,2,75,0,0.0,-0.6141095161437988,-3.912745067384094,3.298635551240295,-0.8863977193832397,0.2722882032394409,1.4433870442999004,-1.081016406416893,-1.3867340683937073,1.2828057559183006,0.3586785856392112,-0.15056506556149085,0.509243651200702,1.2473668487367824,-1.2055117396372312,2.452878588374013,,,,,0,-0.016684690665889068,0.3586785856392112,0.4991014301776886,1.3172755241394043
L2_A1,0,2,76,0,0.0,-6.463261544704437,-11.072159999341238,4.608898454636801,-5.573878765106201,-0.8893827795982361,0.8623941220006892,-4.36088389903307,-3.588304042816162,0.822838701028429,-0.5825067318530834,-0.9740801337169107,0.3915734018638273,0.26356367215225146,-1.8608342921716585,2.1243979643239097,4925.0,4925000.0,-2.205137252807617,0.0,1,-0.03442692079879972,-0.5825067318530834,0.2947436571121216,0.6549561619758606
L2_A1,0,2,77,0,0.0,-6.260542631149292,-14.928201066795737,8.667658435646445,-4.8793275356292725,-1.3812150955200195,0.7793777349829403,-3.7244964707642794,-2.3635480403900146,0.6345953228692431,-0.6411846904624667,-0.7394733533176855,0.09828866285521876,0.31208109474624235,-3.318222104519626,3.6303031992658683,2761.0,2761000.0,-2.3465566635131836,1.0,1,-0.0076430520997670115,-0.6411846904624667,0.3771243095397949,0.4642178416252136
L2_A1,0,2,78,0,0.0,-8.52740478515625,-9.42259658803232,0.8951918028760701,-6.025589466094971,-2.5018153190612793,0.7066146873411923,-5.75601390004158,-3.27094629406929,0.5682658782400893,-0.6616916592960393,-0.8303780168330275,0.16868635753698819,-0.3710529473658043,-1.7715960073918713,1.4005430600260675,4251.0,4251000.0,-2.5127622485160828,1.0,1,-0.00826136720665005,-0.6616916592960393,0.49328330159187317,0.26448461413383484
L2_A1,0,2,79,0,0.0,0.5069780349731445,-5.46134313789662,5.968321172869764,1.429743766784668,-0.9227657318115234,2.820129607509335,-2.594391718506813,-1.6345255561172962,0.6300226540416333,-0.4411781206292176,-0.5249147913655374,0.08373667073631991,0.3052217791151245,-2.5253971195948988,2.8306188987100227,3811.0,3811000.0,-2.1346359848976135,1.0,1,0.010756568228196595,-0.4411781206292176,0.2899310886859894,0.4781041443347931
L2_A1,0,2,80,0,0.0,-7.712021470069885,-17.984523009508848,10.272501539438963,-6.520000100135803,-1.192021369934082,0.8454333439604286,-3.3191666156053543,-2.2674173712730408,0.683128518048048,-0.7951741661443634,-0.9837611257130214,0.188586959568658,0.4161937273337336,-4.639814288486295,5.05600801582003,4951.0,4951000.0,-2.880480945110321,1.0,1,-0.03589543983899368,-0.7951741661443634,0.2558985948562622,0.6670804619789124
L2_A1,0,2,81,0,0.0,-4.970682859420776,-13.00076306052506,8.030080201104283,-3.4085237979888916,-1.5621590614318848,0.685725461548774,-5.206778604537249,-3.688683032989502,0.7084386168782248,-0.4569659135690074,-0.6741710331326447,0.2172051195636373,0.18241194936020966,-3.5228886431626747,3.7053005925228844,4851.0,4851000.0,-2.719160795211792,1.0,1,-0.008091390008971522,-0.4569659135690074,0.18363025784492493,0.29252201318740845
L2_A1,0,2,82,0,0.0,-8.139761716127396,-7.452047541635693,-0.6877141744917026,-8.106040954589844,-0.03372076153755188,0.9958572790318001,-2.385906184092164,-2.374148368835449,0.9950719708364439,-0.04088828374069209,-0.41474781938120986,0.37385953564051777,1.2292732607305648,3.425935570769366,-2.1966623100388016,4991.0,4991000.0,-1.8449437618255615,1.0,1,-0.01013675299676764,-0.04088828374069209,0.4615388512611389,1.212555170059204
L2_A1,0,2,83,0,0.0,-5.278649687767029,-4.928924746345729,-0.3497249414213002,-3.990652561187744,-1.2879971265792847,0.7559987491565987,-2.5072708800435066,-1.2923067808151245,0.5154236788299077,-0.5860874588212219,-0.5396551283175769,-0.046432330503645036,0.3941453874793844,-0.343304696049506,0.7374500835288903,421.0,421000.0,-2.958859622478485,1.0,1,-0.02348952995583309,-0.5860874588212219,0.3216288685798645,0.4550378620624542
L2_A1,0,2,84,0,0.0,3.7516621947288513,-1.334562724805437,5.086224919534288,4.105096459388733,-0.3534342646598816,1.0942073796400067,-1.3350725565105677,-1.008589744567871,0.7554568773430462,-0.3646749601091628,-0.48932679869188056,0.12465183858271783,2.1566711633419136,-0.5334967964255806,2.6901679597674946,,,,,0,-0.005309326061175068,-0.3646749601091628,0.19699591398239136,1.0318042039871216
L2_A1,0,2,85,0,0.0,-4.205066382884979,-6.630874693393707,2.425808310508728,-2.622480094432831,-1.5825862884521484,0.6236477276807268,-3.079109262675047,-1.4625389575958252,0.4749876775484124,-0.7193323807998695,-0.7571143596375294,0.03778197883765988,0.9540277726665238,-1.2989823812047598,2.2530101538712834,191.0,191000.0,-3.547278881072998,1.0,1,0.013148621894464863,-0.7193323807998695,0.38690605759620667,0.45452964305877686
L2_A1,0,2,86,0,0.0,-0.2717820852994919,-2.335115898575168,2.063333813275676,-0.16875362396240234,-0.10302846133708954,0.6209151856953459,-0.7384653091430664,-0.6621441841125488,0.8966490042449218,-0.09206710373297433,0.07065191346361754,-0.16271901719659182,0.8767465054222698,-1.8826542115823142,2.759400717004585,4401.0,4401000.0,-1.914596565067768,1.0,1,-0.0049024268781452385,-0.09206710373297433,0.1835610568523407,0.8936084508895874
L2_A1,0,2,87,0,0.0,-1.8512975871562958,-6.401997079854482,4.550699492698186,-1.433435320854187,-0.41786226630210876,0.7742868195793577,-2.0254622250795364,-1.5410395860671997,0.7608335356669936,-0.22452453995344793,-0.6533075338907345,0.4287829939372865,0.5349678324755317,-2.199610855843874,2.7345786883194063,4841.0,4841000.0,-2.183824449777603,1.0,1,0.017471021902675687,-0.2245245399534479,0.2624838352203369,0.5373170971870422
L2_A1,0,2,88,0,0.0,-2.448608160018921,-4.97679967712611,2.5281915171071887,-1.0709035396575928,-1.3777046203613281,0.4373519443181622,-3.9534760862588882,-2.6201364994049072,0.6627424682070863,-0.45496156963974954,-0.46204842802823753,0.007086858388487993,-0.1968568409858127,-1.4387039290651988,1.2418470880793855,3911.0,3911000.0,-2.4857356548309326,1.0,1,-0.015473188441067265,-0.45496156963974954,0.3487699031829834,0.33023157715797424
L2_A1,0,2,89,0,0.0,-1.0013878345489502,-1.8637646553397644,0.8623768207908142,-0.7063119411468506,-0.2950758934020996,0.7053330555638225,-2.550267778337002,-2.206814706325531,0.865326662976767,-0.2598520204844021,-0.3755047065238024,0.11565268603940027,1.2438752130407211,0.984758606515309,0.2591166065254126,4421.0,4421000.0,-1.8583733439445496,1.0,1,0.018045463087940083,-0.25985202048440215,0.37301602959632874,0.8806277513504028
L2_A1,0,2,90,0,0.0,0.06873822212219238,-3.189086614525877,3.2578248366480693,1.8320324420928955,-1.7632942199707031,26.65231054181451,-2.2429803498089314,-0.5098201632499695,0.2272958669893825,-0.7968094402056067,-0.7870472637209793,-0.009762176484627377,0.523122338059223,-2.076154757627121,2.599277095686344,4313.0,4313000.0,-2.279462993144989,0.0,1,-0.010008922576062562,-0.7968094402056067,0.3321467936038971,0.4518868327140808
L2_A1,0,2,91,0,0.0,-2.314921736717224,-5.465288844075985,3.150367107358761,-0.7838280200958252,-1.531093716621399,0.338598064748127,-5.177324615418911,-3.551549583673477,0.685981630955955,-0.40538636187154253,-0.37938564191849355,-0.026000719953048968,-0.11716709467086239,-3.0734403952257634,2.956273300554901,671.0,671000.0,-2.592579960823059,1.0,1,0.03250053021917121,-0.40538636187154253,0.34326234459877014,0.26476913690567017
L2_A1,0,2,92,0,0.0,0.30549633502960205,-6.12239139014855,6.427887725178152,0.9342765808105469,-0.6287802457809448,3.0582251689533924,-1.3019722178578377,-0.708928108215332,0.5445032532120742,-0.3417928879503265,-0.6849384313438139,0.3431455433934874,0.39191628992597577,-2.806869804225552,3.1987860941515285,3231.0,3231000.0,-3.066929578781128,1.0,1,-0.006804597668178203,-0.3417928879503265,0.190412238240242,0.5435808300971985
L2_A1,0,2,93,0,0.0,-3.744171440601349,-0.6072161383926868,-3.136955302208662,-2.893153727054596,-0.8510177135467529,0.7727086681132124,-1.9568331837654114,-1.0589630603790283,0.5411616427831278,-0.39698821012982677,-0.40196148998389225,0.004973279854065524,0.5603890371722748,0.6194198526623627,-0.05903081549008837,4770.0,4770000.0,-2.0216702818870544,0.0,1,0.012338341034221045,-0.39698821012982677,0.2633448541164398,0.4664864242076874
L2_A1,0,2,94,0,0.0,-1.6116306781768799,-9.276910224696621,7.665279546519741,-0.06747078895568848,-1.5441598892211914,0.04186491971722284,-3.2528991419821978,-1.726242557168007,0.530678167942243,-0.40816437758510915,-0.429827471034393,0.021663093449283854,-0.31879311552243306,-2.9935913033273613,2.6747981878049285,4921.0,4921000.0,-2.24690318107605,1.0,1,-0.006013162101612124,-0.40816437758510915,0.3435443937778473,0.2643277943134308
L2_A1,0,2,95,0,0.0,-1.6204015016555786,-11.657480623573065,10.037079121917486,-0.5501316785812378,-1.0702698230743408,0.3395033132338889,-2.3605424128472805,-1.3079295456409454,0.5540800870691935,-0.392474795035902,-0.3256358313212595,-0.06683896371464249,0.23016694883496724,-3.332665275638922,3.56283222447389,681.0,681000.0,-2.3676522374153137,1.0,1,-0.006143170207646209,-0.392474795035902,0.3479178547859192,0.36670640110969543
L2_A1,0,2,96,0,0.0,-1.623346209526062,-2.164319646137301,0.5409734366112389,-0.5254331827163696,-1.0979130268096924,0.32367290454312303,-2.572326894849539,-1.4329097121953964,0.557048062228969,-0.5504840960374366,-0.44803378376159414,-0.10245031227584253,0.5954511588772176,0.1301903531664218,0.4652608057107957,3687.0,3687000.0,-2.723349869251251,0.0,1,0.0166570988761624,-0.5504840960374366,0.4013356864452362,0.5013913512229919
L2_A1,0,2,97,0,0.0,-5.048931755125523,-9.05110834853258,4.002176593407057,-4.723824061453342,-0.3251076936721802,0.9356086179334587,-0.7732541933655739,-0.628016509115696,0.8121734282258027,-0.29378042354273504,-0.23516015550555058,-0.05862026803718445,1.4578760755122844,-0.0713654015814631,1.5292414770937475,,,,,0,-0.04315076574613741,-0.29378042354273504,0.23989972472190857,0.9036403298377991
L2_A1,0,2,98,0,0.0,2.995098978281021,-0.9683829991226958,3.963481977403717,3.456879734992981,-0.46178075671195984,1.154178796781197,-2.085724640637636,-1.656549222767353,0.7942319856090505,-0.43008434868965395,-0.9335764942446949,0.503492145555041,1.1562857995984417,-1.3952273021984056,2.5515131017968464,4658.0,4658000.0,-2.275858521461487,0.0,1,-0.010388253320288143,-0.43008434868965395,0.318605899810791,0.9313604831695557
L2_A1,0,2,99,0,0.0,0.4235464334487915,-0.04785333952168003,0.47139977297047153,1.4813730716705322,-1.0578266382217407,3.4975458525485053,-2.56700998544693,-1.4877142310142517,0.5795514000523971,-0.5037941533294656,-1.0348744991532972,0.5310803458238317,0.5969426246997602,-0.9361255486650606,1.5330681733648213,3219.0,3219000.0,-2.7501255869865417,0.0,1,0.005219659824660994,-0.5037941533294656,0.2431241124868393,0.4762539863586426
L2_A1,1,1,0,0,0.0,-7.004824809730053,-8.11471985465323,1.109895044923178,-5.705597810447216,-1.299226999282837,0.8145239838863428,-1.3396068662405014,0.02685513347387314,0.020047025848142972,-1.0737621709915999,-0.7285719664920246,-0.3451902044995752,1.3125629686222493,0.8549665625755132,0.45759640604673624,,,,,0,0.016887046997006605,-1.0737621709915999,0.2511645257472992,0.8264623284339905
L2_A1,1,1,1,0,0.0,-4.321751455776393,-8.902550080129004,4.58079862435261,-2.1881247563287616,-2.133626699447632,0.5063050892026991,-2.0169132193550467,0.03445384744554758,0.017082463992459215,-1.5792843762328346,-1.794504206605497,0.21521983037266257,0.7786880708058638,-0.021261467242316312,0.7999495380481801,,,,,0,-0.028437576319815028,-1.5792843762328346,0.3457051217556,0.7401877641677856
L2_A1,1,1,2,0,0.0,-3.03185997903347,-0.09280754688370507,-2.939052432149765,-1.5312532037496567,-1.5006067752838135,0.5050540639537735,-1.6961139813065529,-0.1419367492198944,0.08368349697262532,-0.8313114972552,0.21861079082885504,-1.0499222880840553,0.6561026302388421,-0.07628913131525472,0.7323917615540967,,,,,0,0.016760318784088124,-0.8313114972552,0.3128649592399597,0.5539835691452026
L2_A1,1,1,3,0,0.0,-3.5202664732933044,-1.9629603933190083,-1.5573060799742962,0.9773464798927307,-4.497612953186035,0.2776342323251446,-4.374027907848358,-0.04068958759307861,0.009302544119590302,-1.3629539387248713,-0.809255328482725,-0.5536986102421463,-0.5853662611827166,-1.598278051882259,1.0129117906995424,3415.0,3415000.0,-2.183308593928814,0.0,1,-0.09899689373586895,-1.3629539387248713,0.6026304364204407,0.30303940176963806
L2_A1,1,1,4,0,0.0,-1.9560676217079163,-4.794010974554112,2.837943352846196,1.6991631388664246,-3.655230760574341,0.8686627803709676,-3.5977964848279953,0.161464624106884,0.044878754200740556,-1.211046762464001,-1.1826115605878074,-0.028435201876193444,0.014260683393676254,-0.6287529251147784,0.6430136085084546,3333.0,3333000.0,-2.111587703227997,0.0,1,0.03419078908620854,-1.211046762464001,0.3286616802215576,0.33131882548332214
L2_A1,1,1,5,0,0.0,-1.1713704485446215,0.28475997661917063,-1.456130425163792,-0.3719735164195299,-0.7993969321250916,0.3175541237886711,-0.7126161996275187,0.13165713660418987,0.18475181545550953,-0.5334823980758152,-0.6899321564357062,0.15644975835989083,0.7092149307757706,0.008171375046541862,0.7010435557292286,,,,,0,0.016577194981440613,-0.5334823980758152,0.3693966865539551,0.6673560738563538
L2_A1,1,1,6,0,0.0,-2.318810927681625,-2.5015333046351316,0.18272237695350668,-1.518382298760116,-0.8004286289215088,0.6548107396915768,-0.801544058136642,-0.0349167687818408,0.04356188337670693,-0.5808621033076804,-1.3851236720978914,0.804261568790211,0.43047232874892927,-0.3201548444101019,0.750627173159031,,,,,0,-0.016287852355439947,-0.5808621033076804,0.48187002539634705,0.7256888151168823
L2_A1,1,1,7,0,0.0,-6.753677200525999,-6.2947759955131914,-0.4589012050128076,-2.779097866266966,-3.974579334259033,0.4114940326212986,-3.926127817481756,-0.00887954980134964,0.002261655813091954,-0.7897671388845353,-0.8830320411709365,0.09326490228640114,-0.8060055396300041,-0.7812950135929579,-0.024710526037046154,2512.0,2512000.0,-2.07236310839653,0.0,1,-0.024630767474207338,-0.7897671388845353,0.42962339520454407,0.1987045854330063
