arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
LL,std,0,0,0.001,1,none,0.9842458333,1,1,0,0,-0.3697347939,14.96047211,-5.524633884,0.5432500839,69.80695567,0,0,4.391820431,12.22084141,-11.37743568,0.6835000515,53.99044841,3.040903568,0.9797866344,1.576536655
LL,std,0,0,0.001,2,none,0.9818729167,1,1,0,0,-2.764845133,19.94700623,-10.07465744,0.4922500849,74.79185537,0,0,-17.99372673,17.0022583,-29.84533691,0.228249982,53.03689964,4.527701378,1.232659936,1.746482611
LL,std,0,0,0.001,3,none,0.98191875,0.4500000179,0.4500000179,0,0,-2.55567503,25.06952286,-9.780860901,0.5012500882,71.18073794,0,0,-21.40043068,23.86680222,-49.3567276,0.2522500157,33.74004115,5.413590431,1.403501868,2.112968922
LL,std,0,0,0.001,4,none,0.9816083333,1,1,0,0,-4.033329487,24.67292595,-13.22951889,0.4810000658,76.65039957,0,0,-35.64984894,26.3954258,-50.1439209,0.1569999456,18.2299638,6.290160179,1.572797894,2.082499266
LL,std,0,0,0.001,5,none,0.9816979167,1,1,0,0,-4.265426636,25.2625885,-11.95939541,0.48025015,79.29873431,0,0,-40.3609581,27.31526947,-52.56761932,0.1374999583,14.4252132,7.048012257,1.716933608,2.146134615
LL,std,0,0,0.001,6,none,0.9808541667,1,1,0,0,-5.802587509,26.53542137,-14.40580273,0.4652501643,80.1101923,0,0,-41.97218704,30.66479874,-57.34913635,0.1442499608,13.71801417,7.669839382,1.807990193,2.127777576
LL,std,0,0,0.001,7,none,0.9810479167,1,1,0,0,-6.60419178,27.12668419,-15.13732433,0.4540000558,80.68990989,0,0,-42.78690338,32.95628738,-65.93280029,0.1427499652,13.55374929,8.26513958,1.895651579,2.103852987
LL,std,0,0,0.001,8,none,0.97979375,1,1,0,0,-7.079391479,28.20377731,-15.53848648,0.4472500682,81.05722308,0,0,-48.63938141,34.51734543,-74.35887146,0.1382499486,13.39030814,8.814501762,1.998414993,2.055351019
LL,std,0,0,0.001,9,none,0.9797583333,1,1,0,0,-8.043504715,28.8966732,-15.8307085,0.4435001314,81.83871818,0,0,-48.4958992,36.85832596,-69.78106689,0.1517499536,14.13375162,9.281522751,2.07545495,2.025559187
LL,std,0,0,0.001,10,none,0.9798083333,1,1,0,0,-8.510742188,29.33017159,-19.99168777,0.4352501631,82.13212027,0,0,-50.30532074,38.2542038,-73.90407562,0.1479999572,15.09928305,9.758622169,2.185646296,2.035178661
