step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac,p_zero_frac,p_zero_persist_frac
0,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.4281,12.9477,0.175101,0.502005,0,1.84918,103.266,0.0179069,15.86,0.160046,6.24819,6.24819,0,1.97726,-0.00118578,nan,0.00350478,-0.0098294,-0.000779505,-0.00466417,-0.006933,0.4895,0.500925,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.5815,13.4198,0.165652,0.496742,0,1.68088,103.214,0.0162854,16.27,0.1644,6.08271,6.08271,0,1.69588,-0.00125139,nan,0.00658029,-0.0171128,-0.000991524,-0.00618105,-0.0124092,0.485,0.49805,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_s2,0,0,0,17.1749,12.3894,0.182461,0.500752,0,1.1343,60.9951,0.0185966,15.9668,0.172717,5.78983,5.78983,0,1.28704,-0.000140824,nan,0.00186074,-0.00420207,-2.8875e-05,-0.00181072,-0.00273789,0.487,0.501975,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_s3,0,0,0,17.3658,12.3103,0.184732,0.493734,0,1.22322,73.3883,0.0166677,15.9152,0.192735,5.18846,5.18846,0,1.61375,-0.000888742,nan,0.011354,-0.0213961,-0.000678648,-0.0129808,-0.0183871,0.4805,0.50155,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_s4,0,0,0,17.3627,13.1094,0.171554,0.518045,0,1.95354,124.772,0.0156569,16.4585,0.15994,6.25234,6.25234,0,3.59568,0.000618661,nan,0.00398842,-0.00690591,0.000341591,-0.00266832,-0.00547368,0.4865,0.499975,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.6982,13.4228,0.173414,0.502506,0,0.281588,17.1063,0.0164611,16.0936,0.169762,5.8906,5.8906,0,0.673729,-0.136801,nan,0.0485836,-0.223903,-0.108855,-0.15817,-0.182771,0.4215,0.459875,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.9601,13.825,0.174249,0.487218,0,0.0475286,6.7476,0.00704378,15.8522,0.165719,6.03433,6.03433,0,0.314083,-0.186465,nan,0.0559061,-0.28489,-0.143521,-0.191152,-0.20608,0.418,0.444125,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_s2,0,0,0,17.6992,13.1619,0.183006,0.497243,0,0.0548472,4.45569,0.0123095,16.0897,0.166408,6.00932,6.00932,0,0.346768,-0.145837,nan,0.0720396,-0.224008,-0.113504,-0.161054,-0.177232,0.4225,0.45715,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_s3,0,0,0,17.625,12.4864,0.185681,0.497744,0,0.0938929,10.784,0.00870669,16.1819,0.177436,5.63585,5.63585,0,0.399258,-0.147899,nan,0.0576352,-0.219216,-0.121298,-0.167131,-0.178792,0.4195,0.455625,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_s4,0,0,0,17.761,13.3556,0.16439,0.506516,0,1.05624,62.8466,0.0168066,16.491,0.162023,6.17197,6.17197,0,1.49101,-0.155733,nan,0.0849414,-0.281301,-0.123682,-0.179782,-0.25619,0.407,0.448075,nan,nan,0,nan
