act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
SNA,l2init,0.001,0.001,8,1,0.95505,1,1,0,0,-0.1932670623,0.688800633,-1.08002615,0.7990410328,69.46909571,0,0,0.5087371469,0.5452655554,-0.2277044952,1.436744332,56.16214416,1.207787871,0.8817977905,2.023080587,0.8869372606,0.4974432886,3,0.01999999955,1.200000048,1.111113787,0.6714193821,1.777270913,0,1.200000048,0.1696365281,0.2670683683,0.1696365281,0.07035812065
SNA,l2init,0.001,0.001,8,2,0.9628833333,1,1,0,0,-0.5103291869,0.9544175863,-5.845147133,0.7661595345,62.94610474,0,0,0.05681114271,1.056682706,-5.361393452,1.060848832,61.96180115,1.254397988,1.014143109,2.199083567,0.6328185201,0.3359220028,3,0.009999999776,1.200000048,0.5719294548,0.2259133905,1.347353935,0,1.200000048,0.2011950987,0.3082174338,0.2011950987,0.09031002829
SNA,l2init,0.001,0.001,8,3,0.9647145833,1,1,0,0,-0.4588163197,1.068980694,-7.721214771,0.843465209,64.58854351,0,0,-0.8706945777,1.710736513,-5.036150932,0.7595463395,66.67997551,1.361270785,1.09452486,2.259649754,0.5727117658,0.2738856375,1.905911803,0,1.200000048,0.3483143449,0.1950211227,0.7882678509,0,1.200000048,0.2489426921,0.3602383109,0.2489426921,0.1178137471
SNA,l2init,0.001,0.001,8,4,0.96588125,1,1,0,0,-0.4706354737,1.11195457,-6.619239807,0.8205186725,67.55109295,0,0,-0.9213092923,1.615369439,-4.079427719,0.7162771821,68.26050499,1.413403034,1.105459332,2.351562023,0.5501779318,0.3109284043,2.118443727,0,1.200000048,0.385956943,0.1509748399,1.242935181,0,1.200000048,0.2693342423,0.3823844287,0.2693342423,0.1303912211
SNA,l2init,0.001,0.001,8,5,0.9656875,1,1,0,0,-0.4963128269,1.204451442,-9.202477455,0.7952008843,63.47967801,0,0,-1.286751866,2.155649424,-8.675168037,0.6816802621,67.11316102,1.424916625,1.150639892,2.355343103,0.5099726319,0.2327289134,1.618692875,0,1.200000048,0.2876185179,0.1516885459,0.9141080379,0,1.200000048,0.2918075204,0.4073718537,0.2918075204,0.1444494946
SNA,l2init,0.001,0.001,8,6,0.9663395833,1,1,0,0,-0.1424864233,1.175093651,-10.73458767,0.9584910274,59.66224634,0,0,-1.85133481,2.370076418,-6.100300312,0.6553275585,66.44604867,1.339615107,1.189252138,2.372872829,0.5138123631,0.2074357122,2.551131725,0,1.200000048,0.2623298764,0.1625105292,0.8416963816,0,1.200000048,0.2658763262,0.3803805462,0.2658763262,0.1288171912
SNA,l2init,0.001,0.001,8,7,0.9657916667,0.9966666698,0.9966666698,0,0,-0.2737308145,1.22006619,-11.7637434,0.8378220797,62.4521741,0,0,-1.962639928,2.378539085,-6.76210022,0.6413347125,68.10280445,1.464637041,1.190815926,2.413238525,0.5099900365,0.183729589,1.880887628,0,1.200000048,0.2641147673,0.1533211023,0.7213761806,0,1.200000048,0.3119808719,0.4267551634,0.3119808719,0.1559598895
SNA,l2init,0.001,0.001,8,8,0.96540625,0.9833333492,0.9833333492,0,0,-0.2657113373,1.03531301,-10.56440639,0.8819130659,60.19684305,0,0,-1.65454793,2.018819094,-7.301422596,0.6342243552,64.57677691,1.301510572,1.116598248,2.298018456,0.5956474543,0.1929071844,3,0.009999999776,1.200000048,0.3001747429,0.1633727551,0.9200161695,0,1.200000048,0.2480382624,0.3581550144,0.2480382624,0.1165379907
SNA,l2init,0.001,0.001,8,9,0.9682958333,0.989166677,0.989166677,0,0,-0.4751700461,1.130926251,-10.26242352,0.8040215969,63.5583812,0,0,-1.454755545,2.214027882,-7.471634865,0.6639822125,66.3992233,1.4385041,1.155928612,2.350119114,0.553352356,0.2033396512,1.657871127,0,1.200000048,0.2792190909,0.147513926,0.9936710596,0,1.200000048,0.2969972293,0.4082994718,0.2969972293,0.1448589402
SNA,l2init,0.001,0.001,8,10,0.96581875,1,1,0,0,-0.3061671257,1.160760641,-12.47535896,0.9140841961,58.31030269,0,0,-1.913975835,2.411043882,-7.142807484,0.6749899983,63.90348109,1.325840712,1.144373059,2.409494877,0.5255717039,0.1752043068,2.227048635,0,1.200000048,0.2551748753,0.1428337991,0.7178360224,0,1.200000048,0.2641402317,0.3767445563,0.2641402317,0.1267186494
