zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,alpha_med,acc,gbar,gvar_mean,gbar_var,pooled_var,g3_ident,cov,cov_abs,cov10,cov50,q10_med,hard_dead,gmin,gmax,gcorr,gcorr_degenerate,task,step,clamp,correct_seq,acc_seq,ce0,ce20,correct_fresh,acc_fresh,param_sha,fresh_param_sha,secs,vmrss_kb,maxrss_kb,cpu,arm,seed
-1.8732034526887156,1.2888777300556764,5.511162274178331,0.2403515625,-1.567237272164665,0.4925580797058273,1.3618536087084852,0.09090576171874999,0.14577994052267856,0.09987518606604587,-0.0030416647052322983,-0.0022023616169979422,0.010871537454007865,1.1956720023465923,-1.3362424719333648,0.06539144947176095,-1.5618475768843687,1.1692319953857415,0.17803514534634557,0.7259815598852204,1.0650100280763581,0.30632680654525757,0.556448757648468,0.9042999744415283,1.0650100288400426,0.42138547768341444,0.05783849386539388,0.4792239715488131,4.773959005888173e-15,0.19037109375,0.19037109375,0.1153125,0.28875,0.09675911068916322,0,0.0,2.0,0.04653116398320757,0,1,625,ref,9043,0.9043,2.3056604862213135,2.2149291038513184,9043,0.9043,3907180397bdd8692d5b383d5f16d1f5c9297b7c77bf12dd676462eb9c2f2405,3907180397bdd8692d5b383d5f16d1f5c9297b7c77bf12dd676462eb9c2f2405,3.698112728074193,1019592,1069680,10,SNAi_V,17
-1.6031771827308443,1.347120799551044,4.705055888366937,0.231328125,-1.5796986430130877,0.6496977636238092,2.4112641550214238,0.14284423828124998,0.2464746516275053,0.17638109625084122,-0.0007485638205674181,-0.00206059125528593,0.014275248434567666,1.6136803180356087,-1.3482528114318848,0.08666199886819416,-1.559335270743714,1.5362449440675974,0.22007737050339315,0.7800790874805625,0.9356956000940408,0.2633916735649109,0.4994273781776428,0.9042999744415283,0.9356956008740235,0.4061096797952648,0.07849040161018922,0.48460008140545113,2.886579864025407e-15,0.2477734375,0.2477734375,0.15408203125,0.3630859375,0.043477344512939456,0,0.0,2.0,0.17772280918795932,0,2,625,ref,9043,0.9043,2.732316255569458,1.2966187000274658,,,2e6416f1c9f0da494d0a700c7337a171f7a3b11715c5e0854051450aa102f6fc,,5.417039411026053,1027128,1069680,18,SNAi_V,17
-1.261896191386554,1.2972783063044164,3.8037788083866326,0.2234765625,-1.4269837740485278,0.7187157087510305,2.77214183486642,0.16602050781250002,0.277191372708061,0.23644225586008885,0.0029186414373464577,-0.0006579200264045918,0.015281404548968277,1.870291126358395,-1.3543066215515136,0.09849699017316974,-1.421702509429682,1.646040444797092,0.2692573159941507,0.8163685331377778,0.8496596170845442,0.24769124388694763,0.562298595905304,0.9168000221252441,0.8496596172370482,0.40486124972629733,0.08428756996346673,0.48914881968976187,2.220446049250313e-15,0.3011328125,0.3011328125,0.19216796875,0.42181640625,0.02712923288345337,0,0.0,2.0,0.23823834181869097,0,3,625,ref,9168,0.9168,3.372490167617798,1.4065396785736084,,,8e618710afbb5987daa3c0b1eb909138f40b2ef48ee97efa459fb3b91c0cced0,,6.698794019990601,1064952,1069680,14,SNAi_V,17
-1.0340735602509707,1.2787390174956386,3.0810185403015447,0.24892578125,-1.2463773000217588,0.736125391808417,2.572657313297191,0.18070068359375,0.2582980585558253,0.28267694459827486,0.0009055893109952725,0.0010534179130565562,0.014727464796365379,2.0537768292863645,-1.3554426288604737,0.10440610806778167,-1.247532802881785,1.5923536912893668,0.27649565165461176,0.8453570074815459,0.8610119557275903,0.267189085483551,0.5588293075561523,0.9078999757766724,0.8610119548335206,0.39171822718829047,0.08832122555326245,0.4800394527415493,3.608224830031759e-15,0.28693359375,0.28693359375,0.18052734375,0.4100390625,0.027501642704010013,0,0.0,2.0,0.2113213847693904,0,4,625,ref,9079,0.9079,5.923254489898682,1.6729234457015991,,,68c63ceb5930d6bdab6ebf72328d52578136b815f599fd6ab37cf796422553b4,,7.5627031300682575,1095576,1094004,14,SNAi_V,17
-0.9725732822768866,1.311410031946034,3.042739044544274,0.2401171875,-1.1074037346199033,0.7595347945857818,2.4362196235786793,0.19076416015625003,0.2463894085892016,0.32566579848709876,0.0048378971101652665,0.0024671527281463733,0.01420809505341945,2.200474472643939,-1.3548104965686798,0.10625281212442816,-1.1020807695939032,1.5386471575021115,0.41396313533789186,0.8775052315839225,0.7965639839577489,0.2496699094772339,0.5564789175987244,0.9168000221252441,0.7965639849752187,0.3927067927223109,0.0799545540537377,0.4726613467760496,9.992007221626409e-16,0.32451171875,0.32451171875,0.206875,0.45302734375,0.020139002799987798,0,0.0,2.0,0.19703260736089828,0,5,625,ref,9168,0.9168,5.574168682098389,1.6877168416976929,,,9507990c12059da2ae208119efb552f2e843f53c4b6d622501d6b62410e15b86,,10.006092692026868,1034488,1094004,19,SNAi_V,17
-0.8784228525646698,1.276559126528314,2.466173333093065,0.2478125,-1.0223464849095538,0.7745376592084336,2.1855380656049386,0.19108154296875002,0.22112781710319243,0.3704730646324378,0.008307703796449602,0.003346571301337622,0.013245227811720377,2.327258740925828,-1.355799788236618,0.10941209919624928,-1.0129843469225603,1.4390076726728904,0.4368441131406726,0.9073009863489837,0.784765332408715,0.28253787755966187,0.5737844705581665,0.9064000248908997,0.7847653331537731,0.38836076387232915,0.07618700370359888,0.4645477675759258,2.220446049250313e-15,0.3290234375,0.3290234375,0.209453125,0.45716796875,0.017778080701828004,0,0.0,2.0,0.29184332954363673,0,6,625,ref,9064,0.9064,4.47976541519165,1.3565526008605957,,,d629a5caeb902f0bb14899d4bdb5cfb221f83b2bd9d3d8257452c13fd32eaf94,,13.1444024189841,1027180,1094004,19,SNAi_V,17
-0.8125422010289661,1.2988008096306818,2.636636092766152,0.2754296875,-0.8847808006879224,0.7916368056638163,1.9609965813529373,0.21721191406249998,0.2100196077603482,0.40767095154773075,0.008998272773531902,0.004545855706726412,0.012513803559040079,2.439591125036173,-1.350852198600769,0.11097613013612605,-0.8851846870110546,1.3632927229914689,0.39180230363225776,0.9294787253383265,0.8671380825014785,0.24483716487884521,0.5478696227073669,0.9121999740600586,0.8671380821324419,0.4044719935667608,0.08009690148897555,0.48456889505573664,3.3306690738754696e-16,0.2878515625,0.2878515625,0.1804296875,0.40837890625,0.028363531827926638,0,0.0,1.999999761581421,0.21683766131029508,0,7,625,ref,9122,0.9122,5.3599467277526855,1.4582735300064087,,,bc773bbda3651c1af54e4c4bcc16b072189be43594bf2066dd0b6c8d22fc7602,,16.218397103017196,1064996,1094004,19,SNAi_V,17
-0.7790966538318246,1.3171585245571946,2.1110105415537515,0.2540234375,-0.7884927884808522,0.802770768572012,1.7088641803349511,0.22363037109375003,0.19114324708400993,0.4427449246596864,0.010552735130002468,0.005371757678478248,0.011509662764854425,2.5457280421479784,-1.3453989601135254,0.1113966061385055,-0.7951278577337122,1.2571930897661137,0.42008459998836933,0.9486341589662463,0.7895224759529811,0.26135316491127014,0.5416508316993713,0.9226999878883362,0.7895224764721934,0.3947554089480781,0.07073597018293332,0.46549137913100985,1.5543122344752192e-15,0.32470703125,0.32470703125,0.2065625,0.45533203125,0.018558979034423828,0,0.0,2.0,0.2607355876422681,0,8,625,ref,9227,0.9227,3.463055372238159,1.2688877582550049,,,f373ed4a15faed4ce034085037bf2c99bf62b1de12f68e9b2c9288c937c1557e,,19.37982579797972,1095692,1094004,19,SNAi_V,17
-0.8082392650618124,1.2794394321018383,1.986153852944629,0.25611328125,-0.7826235711180135,0.8207826028972655,1.643603225290225,0.23223876953125006,0.18722983052909697,0.4787713920484198,0.007682858641293191,0.005448649489989026,0.011328607452652762,2.647346359132676,-1.3442222785949707,0.1164088819751954,-0.7860745472946954,1.2424174420321272,0.3732541027849363,0.966804786836021,0.8023386399995069,0.25937846302986145,0.5621817708015442,0.9182999730110168,0.8023386396863498,0.39429853018757344,0.0701078598281704,0.4644063900157429,9.43689570931383e-16,0.31560546875,0.31560546875,0.2019921875,0.44365234375,0.02164045572280884,0,0.0,2.0,0.2615388408847681,0,9,625,ref,9183,0.9183,3.374418258666992,1.1465108394622803,,,35f7b8a42d43451e2a517c6ed5e562ff5fcf165ac5f60da35a7b232d2ad8969b,,22.525510246981867,1034580,1094004,19,SNAi_V,17
-0.7733651256658686,1.3352778401606462,1.9809350932309115,0.270078125,-0.7525680916023484,0.8363750882201808,1.5477593078351364,0.2407421875,0.1803229470244292,0.5125937897278205,0.006606551443065308,0.005646816843102757,0.01096854875083184,2.748781559611834,-1.344244966506958,0.11772898452588994,-0.7657974051733085,1.2028257751884575,0.3715180043590405,0.9866013469344154,0.7720065961999353,0.2436724305152893,0.536849319934845,0.9215999841690063,0.772006595187122,0.38668494351474875,0.07609047539691305,0.4627754189116592,2.609024107869118e-15,0.3380078125,0.3380078125,0.2146875,0.4654296875,0.015741539001464844,0,0.0,2.0,0.2878316052069759,0,10,625,ref,9216,0.9216,4.156836032867432,1.2423425912857056,,,6e212dbcf8f345a014271aea2fc26e355c39297dad8498c06c6fce6633719e89,,25.759535462013446,1027268,1094004,19,SNAi_V,17
