arm,seed,j,cos_logit,cos_W1,close_logit,close_W1
LR_abab,0,14,-0.875210118215914,-0.4235007667496244,0.4874510391785596,1.0564195263070448
LR_abab,0,15,-0.8723645158928504,-0.41831621105025085,0.5317295495852776,1.1062808336331158
LR_abab,0,16,-0.863296851668709,-0.4061542807355918,0.5150763241566682,1.060477299436276
LR_abab,0,17,-0.8780435597381059,-0.39368474673012543,0.5111316212302602,1.1096068347544197
LR_abab,0,18,-0.8681261856648882,-0.3868528383816012,0.5132957052104217,1.1354715140957536
LR_abab,0,19,-0.8739274747318784,-0.38923996196371224,0.5060015926220688,1.0926773656995883
LR_abab,0,20,-0.8568639505822402,-0.39959582626101736,0.5484958237178791,1.1239077238134876
LR_abab,0,21,-0.8623723875896894,-0.40186297986716146,0.52839740085034,1.098801256204323
LR_abab,0,22,-0.8667587629675596,-0.38844831063775903,0.5149712537165462,1.094828384144063
LR_abab,0,23,-0.873393157102926,-0.37346269991861036,0.4991138151804129,1.1145513256197306
LR_abab,0,24,-0.8754195299416936,-0.40075946802232537,0.49735660722465025,1.0901382990054256
LR_abab,1,14,-0.8781579513481638,-0.4218338080790474,0.4911089741971448,1.1150869279449789
LR_abab,1,15,-0.8855775214461726,-0.41951124849425725,0.48183193745831787,1.0591592849194635
LR_abab,1,16,-0.8842254338583487,-0.3921010387673759,0.4722530995438291,1.0948209410310665
LR_abab,1,17,-0.8849142032839901,-0.39127321636432066,0.505428533038077,1.1275365064640683
LR_abab,1,18,-0.8839155780559256,-0.40278045303872917,0.4816947103059543,1.0827611376065214
LR_abab,1,19,-0.8734689586989048,-0.3718034168480092,0.5036809513685466,1.107915344706682
LR_abab,1,20,-0.862401286340966,-0.3773276069039637,0.5196996989452317,1.0911190006139826
LR_abab,1,21,-0.8687739766207746,-0.38244588597767853,0.5314075188848123,1.1306839100665351
LR_abab,1,22,-0.8708229784746152,-0.3776012672918567,0.5025468330612988,1.0948516493009242
LR_abab,1,23,-0.8832284655674442,-0.3764602393332289,0.4825337520528817,1.132054215167006
LR_abab,1,24,-0.8688912411589905,-0.36615471395621463,0.5199772529284555,1.1276733195653006
LR_abab,2,14,-0.8831990932532944,-0.4074309242546965,0.49053459328463306,1.1110189713542167
LR_abab,2,15,-0.8760331733513012,-0.38730913552769786,0.4935952804110139,1.0995310049338634
LR_abab,2,16,-0.8852897767582343,-0.3731566972334434,0.4893745774788635,1.1204273263687843
LR_abab,2,17,-0.8829716593370281,-0.39409636724057395,0.4841299930151913,1.106795468091104
LR_abab,2,18,-0.883293137258237,-0.4060021646498721,0.4778198747102169,1.0745805501794712
LR_abab,2,19,-0.8831644560492595,-0.3861756541358597,0.4996731371887943,1.0927906776604517
LR_abab,2,20,-0.871410021840622,-0.39753489525777047,0.5139146075231791,1.088225036680471
LR_abab,2,21,-0.8619483345386245,-0.36739463149501894,0.5292463039693716,1.140326815632948
LR_abab,2,22,-0.8657818684716442,-0.40141623977381974,0.521178173411773,1.109992052441333
LR_abab,2,23,-0.8771471951531965,-0.4109614978563634,0.494680954701535,1.0618143715565498
LR_abab,2,24,-0.881623592466021,-0.3794113828575629,0.48268482677103647,1.1225545466346902
LR_abab,3,14,-0.8870359028054119,-0.4099084420327231,0.4772669514186959,1.0782833550269462
LR_abab,3,15,-0.8907009289000791,-0.42653728933564544,0.46771093039918027,1.0738278555754714
LR_abab,3,16,-0.8887428005142024,-0.41936487103793835,0.48041898226789737,1.0576292861970862
LR_abab,3,17,-0.8771043328139897,-0.40122855191820883,0.49943138198250664,1.0865267001083614
LR_abab,3,18,-0.8844563585156111,-0.4226889482602912,0.48783805117123313,1.0919528125770694
LR_abab,3,19,-0.8703489966808057,-0.4119667752472158,0.5039384781988344,1.095283106679253
LR_abab,3,20,-0.8730061535487829,-0.4201912368247769,0.5091589933653142,1.0721260266968882
LR_abab,3,21,-0.8648183488557134,-0.39383791299930443,0.5275744740293239,1.101047479356231
LR_abab,3,22,-0.8704792845785837,-0.4056886000605365,0.49918585386763475,1.094448457054257
LR_abab,3,23,-0.8895185860855185,-0.377213683064373,0.4803937996704569,1.1115474415606303
LR_abab,3,24,-0.8839120783665514,-0.41186527606040657,0.4840352775205665,1.0529053993075588
LR_abab,4,14,-0.8776887177219941,-0.38621865360030877,0.48942796181889286,1.085521578738741
LR_abab,4,15,-0.8618222761891149,-0.38925984111630074,0.5376170463955157,1.139656144541942
LR_abab,4,16,-0.8738563567269596,-0.3758278239785126,0.5069507931572855,1.1393445029040277
LR_abab,4,17,-0.8840451136729593,-0.3922058105097672,0.4835226013743279,1.0965979838302047
LR_abab,4,18,-0.8891410768565776,-0.3960551354891261,0.47330483588363276,1.0957672973709505
LR_abab,4,19,-0.8679089366504534,-0.40084136052478975,0.5203202019665811,1.0885925339449782
LR_abab,4,20,-0.8466623139197667,-0.3643733838133708,0.54827336780473,1.1362005691691917
LR_abab,4,21,-0.8724652944018947,-0.37810946827110486,0.5143802728766006,1.1211801917850586
LR_abab,4,22,-0.8775371416495131,-0.4007090227904697,0.49003563167808434,1.1104962608808022
LR_abab,4,23,-0.8705359322528788,-0.3646085991982363,0.5160776380341132,1.1304100192911277
LR_abab,4,24,-0.8665686908080931,-0.3832667149165336,0.509762866741206,1.1222592415097823
LR_abab,5,14,-0.8766849024537305,-0.41397403980932285,0.49622593016733896,1.0878648679109533
LR_abab,5,15,-0.8594342141323084,-0.403837014507585,0.5302247446911713,1.1021768173223823
LR_abab,5,16,-0.8650883585623795,-0.39490557776416635,0.5184104082000518,1.0948382126668623
LR_abab,5,17,-0.8785206837132046,-0.38359115957140755,0.5094606351922073,1.0984108282481537
LR_abab,5,18,-0.875458784512694,-0.4026277861406728,0.48640668572715773,1.0984792327020048
LR_abab,5,19,-0.8780104081206966,-0.3949978798289797,0.5132013911884143,1.1005381648690895
LR_abab,5,20,-0.8746273161901446,-0.40141126170267344,0.510676919653374,1.1000211563330253
LR_abab,5,21,-0.8846281082399187,-0.39594868358558327,0.4830660040511243,1.082394609830745
LR_abab,5,22,-0.8734080915979805,-0.3999900002107968,0.5081090676104311,1.0709274859600895
LR_abab,5,23,-0.8720355718575207,-0.396849743345852,0.5115177754978756,1.1410145035913926
LR_abab,5,24,-0.8738948887298927,-0.3906209648378835,0.49407356600388996,1.0981594353159203
LR_abab,6,14,-0.8574297772573217,-0.394083903765739,0.5495681355849721,1.1134344647116778
LR_abab,6,15,-0.8647342913680527,-0.40616756676123705,0.5204393997523448,1.1177649541394865
LR_abab,6,16,-0.8838407210676894,-0.39885024532801167,0.48491397960381577,1.0787070187225412
LR_abab,6,17,-0.8787720983103936,-0.4015544019344145,0.5085406599031784,1.0673457725540374
LR_abab,6,18,-0.896912997031238,-0.39823079750270274,0.44769382567317934,1.0726303652205689
LR_abab,6,19,-0.8943396353172132,-0.4019063595933856,0.4551878361733998,1.0920591209066652
LR_abab,6,20,-0.8704083773766548,-0.4155228117895957,0.5399010977863851,1.0930531841685736
LR_abab,6,21,-0.8768957731788392,-0.39392628702334376,0.504150175389409,1.1047444739757653
LR_abab,6,22,-0.881179239080465,-0.396324026018592,0.47686826962123935,1.088990334382037
LR_abab,6,23,-0.8751760181628738,-0.3907964947164176,0.5291820644218783,1.1084556172682942
LR_abab,6,24,-0.8894375511750994,-0.3975280560845075,0.4613604167285018,1.090456072544647
LR_abab,7,14,-0.873250143862281,-0.4033754109285671,0.5028246269380588,1.074447422729978
LR_abab,7,15,-0.8691922477735684,-0.4159424409520689,0.5092156903397451,1.066494401974456
LR_abab,7,16,-0.8723299899321978,-0.4198414760248177,0.5155302777156896,1.0926872131137204
LR_abab,7,17,-0.8866647026852865,-0.40071094993490897,0.47936903567003863,1.0978084369463295
LR_abab,7,18,-0.8881819665990079,-0.41000843246553115,0.4728474516808313,1.0660774238608175
LR_abab,7,19,-0.873779208613103,-0.3798073549200639,0.5181030589962138,1.116667781935715
LR_abab,7,20,-0.8778255430609886,-0.40960022947503727,0.49647321895437224,1.0723202819953668
LR_abab,7,21,-0.8777589926420623,-0.3838840797014873,0.505957217337941,1.1205031403788412
LR_abab,7,22,-0.8735329286523433,-0.37974699359371106,0.5054388609892804,1.1296107708428291
LR_abab,7,23,-0.8720476649074337,-0.3663648644928164,0.4995870451639745,1.0999594672740896
LR_abab,7,24,-0.869743547471343,-0.3942183698515263,0.5167301824864324,1.0878966458800579
LR_abab,8,14,-0.8743614140339724,-0.4135540274964086,0.49719167584241036,1.0695020668498982
LR_abab,8,15,-0.8603125192093806,-0.4142341453520399,0.5563046202823025,1.085084455612374
LR_abab,8,16,-0.8720933626803351,-0.4040990115645243,0.4954409376958456,1.0944498921130474
LR_abab,8,17,-0.8799631832223369,-0.3985564199599349,0.49655547125955135,1.1292400655080295
LR_abab,8,18,-0.8607913407801094,-0.38278075558048436,0.5489915933845807,1.1083503758599726
