arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
LK03,raw,0,0,0.001,1,none,0.88791875,1,1,0,0,-1.192293882,6.096607208,-17.45920372,0.5904999971,64.1010091,0,0,1.123715639,7.759570599,-3.051635504,0.6797499061,56.71427279,6.310046673,1.363122225,1.369278431
LK03,raw,0,0,0.001,2,none,0.89665,1,1,0,0,-3.168760061,7.400383472,-14.9764719,0.5146666765,71.39718031,0,0,-1.861700892,10.05842781,-8.158673286,0.5916666389,67.67629292,8.434770584,1.725883961,1.707565069
LK03,raw,0,0,0.001,3,none,0.8887291667,1,1,0,0,-4.286216259,8.156983376,-20.17638969,0.5070833564,72.88885151,0,0,-3.748199463,11.37887669,-14.82167053,0.5473333001,69.76750945,10.201437,1.979473591,1.894030213
LK03,raw,0,0,0.001,4,none,0.8652791667,1,1,0,0,-6.650117397,8.967928886,-18.32359314,0.4429167211,74.27453087,0,0,-6.769367218,11.335392,-13.96086597,0.4779166877,72.76787485,11.75785065,2.149147749,1.897376418
LK03,raw,0,0,0.001,5,none,0.86954375,1,1,0,0,-6.510100365,9.178521156,-22.81536674,0.4569167197,76.14536227,0,0,-8.403514862,12.3254509,-15.93469429,0.4610000849,73.53501226,12.9072113,2.311804056,1.987667799
LK03,raw,0,0,0.001,6,none,0.8595875,1,1,0,0,-8.090830803,9.4581213,-20.73801804,0.4300834239,76.8690779,0,0,-9.502686501,12.76444912,-18.59111404,0.4388334155,74.20570989,14.03409958,2.430790186,1.954706669
LK03,raw,0,0,0.001,7,none,0.8627520833,1,1,0,0,-7.916790485,9.604627609,-25.98604584,0.4458334446,77.48945492,0,0,-10.62176037,13.911973,-23.65370941,0.4300834239,73.78855568,15.04517937,2.533122301,2.03894639
LK03,raw,0,0,0.001,8,none,0.8545791667,1,1,0,0,-7.69648695,9.683627129,-23.55227661,0.4394167066,79.72214178,0,0,-9.509735107,13.81529427,-20.54854202,0.4592500329,76.73556972,15.91081047,2.57038784,2.080632687
LK03,raw,0,0,0.001,9,none,0.8607291667,1,1,0,0,-8.472970963,10.15583801,-23.46853638,0.4347500801,78.67097524,0,0,-12.41929054,15.4850378,-26.27563667,0.4306667149,74.16215029,16.95071411,2.692050457,2.097498178
LK03,raw,0,0,0.001,10,none,0.854875,1,1,0,0,-9.340641975,10.48177624,-24.842453,0.4038334489,78.97856037,0,0,-12.37054539,15.0568409,-27.27963257,0.4242500961,73.96621729,17.72197533,2.777619123,2.15067935
LK03,raw,0,0,0.001,11,none,0.8537041667,1,1,0,0,-9.243391037,10.70377636,-22.22622681,0.4219167233,80.01696415,0,0,-13.14796829,15.71618557,-24.81388474,0.4225000739,75.35627047,18.59516144,2.807732582,2.207249641
LK03,raw,0,0,0.001,12,none,0.8497125,1,1,0,0,-9.608530998,11.07849789,-28.40172577,0.4178334177,79.81625098,0,0,-15.44682693,16.4246254,-26.05159187,0.4085001051,75.65642429,19.42058563,2.884117603,2.260021448
LK03,raw,0,0,0.001,13,none,0.8548458333,1,1,0,0,-10.83329487,11.3525629,-26.44561386,0.4044167697,79.33585895,0,0,-15.10975266,16.63561058,-31.75927162,0.4131667614,74.64385106,20.17440796,2.975130081,2.321837902
LK03,raw,0,0,0.001,14,none,0.8480541667,1,1,0,0,-11.91850758,11.35001087,-26.3907814,0.3863334358,77.91456625,0,0,-15.93876457,16.56466675,-39.06194687,0.4003334045,73.71401508,20.91716957,3.025332928,2.428766012
LK03,raw,0,0,0.001,15,none,0.8418666667,0.8100000024,0.8100000024,0,0,-15.00128746,11.75033855,-28.27762413,0.3583334386,74.27205712,0,0,-21.05450821,16.38207626,-45.96055222,0.3565834761,67.24607271,21.62150574,3.093620539,2.433717728
LK03,raw,0,0,0.001,16,none,0.8308458333,1,1,0,0,-11.82016182,11.54797077,-26.9449749,0.3991667628,80.17918215,0,0,-16.93232346,17.76858902,-30.94981766,0.3991667926,74.98021736,22.23074913,3.094062567,2.443672657
LK03,raw,0,0,0.001,17,none,0.83735625,1,1,0,0,-11.50343513,11.81445503,-28.21844101,0.4085001051,80.76185836,0,0,-16.66825485,18.52059364,-35.8480072,0.4061667621,75.39699051,22.85227776,3.131701708,2.468072891
LK03,raw,0,0,0.001,18,none,0.85653125,1,1,0,0,-11.9125309,12.09745884,-26.68646622,0.3933334351,80.36124099,0,0,-15.38834858,18.93195724,-37.43083954,0.4201667905,76.50421355,23.43157768,3.183270454,2.521740437
LK03,raw,0,0,0.001,19,none,0.8505416667,1,1,0,0,-11.98531151,12.06584835,-32.07171631,0.4160833955,79.72195132,0,0,-17.75875664,19.22724152,-37.77828217,0.409083426,76.76911254,23.95741272,3.223310709,2.606151581
LK03,raw,0,0,0.001,20,none,0.8454791667,1,1,0,0,-12.83939266,12.11677361,-26.16997719,0.3950834274,79.74370236,0,0,-17.11964798,19.21320152,-30.59780693,0.4184167683,77.28871362,24.40911102,3.241315365,2.687165737
LK03,raw,0,0,0.001,21,none,0.84190625,1,1,0,0,-12.38214397,12.13227463,-27.63041687,0.4050001204,80.80484387,0,0,-19.65870476,19.16538429,-34.00476456,0.388666749,76.05008176,24.85080528,3.264930725,2.749896765
LK03,raw,0,0,0.001,22,none,0.83381875,1,1,0,0,-12.78868771,12.41157818,-27.29868889,0.3956667781,79.91811052,0,0,-17.91666985,19.92606163,-41.7885437,0.409083426,76.60107489,25.43409348,3.283169508,2.853938103
