task,arm,seed,online_acc,online_loss,train_acc,train_loss,val_acc,val_loss,samples,steps,online_global_acc,train_global_acc,val_global_acc,train_seconds,seconds,online_chunks
13,SILU,0,0.8250240087509155,0.4508259788131714,0.904,0.24824768295288085,0.808,0.4881960906982422,62500,500,0.8246079683303833,0.904,0.808,31.370297949993983,32.73065303097246,"[0.7280799746513367, 0.8136799931526184, 0.8420000076293945, 0.8653599619865417, 0.8759999871253967]"
14,SILU,0,0.7932000160217285,0.5790163318443298,0.888,0.32525570297241213,0.744,0.7445357971191406,62500,500,0.7928159832954407,0.888,0.744,31.370043343980797,32.729662731988356,"[0.6787199974060059, 0.7794399857521057, 0.8159199953079224, 0.834879994392395, 0.8570399880409241]"
15,SILU,0,0.8131359815597534,0.5143514181232453,0.9064,0.24452703399658204,0.752,0.6655252075195313,62500,500,0.812608003616333,0.9064,0.752,31.35573283204576,32.72779504203936,"[0.7128799557685852, 0.8043999671936035, 0.8288799524307251, 0.8528800010681152, 0.8666399717330933]"
16,SILU,0,0.8584799766540527,0.3974228826913833,0.9364,0.17492242603302002,0.872,0.4245610809326172,62500,500,0.8581759929656982,0.9364,0.872,31.364274516003206,32.7248049560003,"[0.751039981842041, 0.852400004863739, 0.8858399987220764, 0.8963199853897095, 0.9067999720573425]"
17,SILU,0,0.921280026435852,0.2358667530388832,0.9708,0.08484390773773193,0.892,0.37701617431640627,62500,500,0.92084801197052,0.9708,0.892,31.37518924602773,32.741635204001796,"[0.8467999696731567, 0.9213599562644958, 0.9380799531936646, 0.9472799897193909, 0.9528799653053284]"
18,SILU,0,0.7707039713859558,0.6077193645153045,0.8748,0.33081309356689453,0.796,0.6791683959960938,62500,500,0.7703840136528015,0.8748,0.796,31.37509547098307,32.73154114501085,"[0.6579200029373169, 0.7605599761009216, 0.7870399951934814, 0.8108800053596497, 0.837119996547699]"
19,SILU,0,0.7667199969291687,0.6286751451301574,0.8716,0.34830800170898435,0.732,0.7597910766601562,62500,500,0.7663999795913696,0.8716,0.732,31.361644939985126,32.87567316798959,"[0.6425600051879883, 0.7518399953842163, 0.7868799567222595, 0.8179999589920044, 0.8343199491500854]"
20,SILU,0,0.7985280156135559,0.5442757245168686,0.9072,0.25055874857902527,0.768,0.666833984375,62500,500,0.7979519963264465,0.9072,0.768,31.37096745701274,32.72879026195733,"[0.6812799572944641, 0.788159966468811, 0.8128799796104431, 0.8455199599266052, 0.864799976348877]"
21,SILU,0,0.8321279883384705,0.4474435213108063,0.9268,0.20033509073257447,0.832,0.5381112518310547,62500,500,0.8317919969558716,0.9268,0.832,31.36270435503684,32.72950523701729,"[0.7207199931144714, 0.8246399760246277, 0.8517599701881409, 0.8741599917411804, 0.8893599510192871]"
22,SILU,0,0.8317919969558716,0.4712662390871048,0.9212,0.22210139617919922,0.848,0.4479417724609375,62500,500,0.8314560055732727,0.9212,0.848,31.362374076037668,32.73144499899354,"[0.7052800059318542, 0.8274399638175964, 0.8559199571609497, 0.8767199516296387, 0.8935999870300293]"
23,SILU,0,0.8711199760437012,0.375763145734787,0.9568,0.12851301803588866,0.88,0.37192880249023436,62500,500,0.8707199692726135,0.9568,0.88,31.361465402995236,32.73548156803008,"[0.770639955997467, 0.8679999709129333, 0.8889600038528442, 0.9083999991416931, 0.9195999503135681]"
24,SILU,0,0.7928159832954407,0.5539582516593933,0.8764,0.3396642116546631,0.732,0.714004150390625,62500,500,0.792415976524353,0.8764,0.732,31.362847434997093,32.73134763195412,"[0.6864799857139587, 0.7815999984741211, 0.8095999956130981, 0.8382399678230286, 0.8481599688529968]"
25,SILU,0,0.8427680134773254,0.4386983931570053,0.9284,0.20650509338378906,0.804,0.6400746154785156,62500,500,0.8423200249671936,0.9284,0.804,31.387390434043482,32.74161430000095,"[0.7269600033760071, 0.8375999927520752, 0.8677600026130676, 0.8866399526596069, 0.8948799967765808]"
26,SILU,0,0.7719359993934631,0.5966173563995361,0.8524,0.3906718914985657,0.752,0.8018476257324219,62500,500,0.7716479897499084,0.8524,0.752,31.371312906965613,32.73659658798715,"[0.6641599535942078, 0.7555999755859375, 0.7864800095558167, 0.8152799606323242, 0.83815997838974]"
27,SILU,0,0.8692319989204407,0.3712736971230507,0.944,0.15283954620361329,0.852,0.44885801696777344,62500,500,0.8688160181045532,0.944,0.852,31.357744326989632,32.72626272501657,"[0.7691199779510498, 0.8667199611663818, 0.8893599510192871, 0.9035999774932861, 0.9173599481582642]"
28,SILU,0,0.8379359841346741,0.4462352018537521,0.9408,0.15870249118804933,0.828,0.5010382995605469,62500,500,0.8375200033187866,0.9408,0.828,31.51988793403143,32.88638342404738,"[0.722000002861023, 0.8250399827957153, 0.8607199788093567, 0.8798399567604065, 0.9020799994468689]"
29,SILU,0,0.794592022895813,0.5492375146141052,0.9044,0.28339019355773926,0.764,0.75944677734375,62500,500,0.7942399978637695,0.9044,0.764,31.37538130203029,32.7332955210004,"[0.6649599671363831, 0.7762399911880493, 0.8220799565315247, 0.8479999899864197, 0.8616799712181091]"
30,SILU,0,0.792639970779419,0.521431008808136,0.8888,0.2845785552978516,0.732,0.7908193359375,62500,500,0.7922719717025757,0.8888,0.732,31.363175126025453,32.726342117006425,"[0.6701599955558777, 0.7697599530220032, 0.8198399543762207, 0.8399199843406677, 0.8635199666023254]"
31,SILU,0,0.8140000104904175,0.48451023259735104,0.9136,0.2288478453874588,0.72,0.8315806884765625,62500,500,0.8140640258789062,0.9136,0.72,31.364845042000525,32.73405112000182,"[0.6743999719619751, 0.7964800000190735, 0.839199960231781, 0.8696799874305725, 0.890239953994751]"
32,SILU,0,0.8421599864959717,0.40241858462715147,0.926,0.18515704846382142,0.768,0.6896104736328125,62500,500,0.8418560028076172,0.926,0.768,31.371776913001668,32.737672210962046,"[0.739359974861145, 0.8265599608421326, 0.8579199910163879, 0.8812800049781799, 0.9056800007820129]"
33,SILU,0,0.8744959831237793,0.3454308200178146,0.9556,0.13226698937416076,0.844,0.5273670654296875,62500,500,0.874127984046936,0.9556,0.844,31.367710149963386,32.73426748800557,"[0.763439953327179, 0.8664000034332275, 0.898639976978302, 0.9147199988365173, 0.9292799830436707]"
34,SILU,0,0.7580479979515076,0.6603225268821716,0.8968,0.2828496124267578,0.728,0.8369423217773437,62500,500,0.7574719786643982,0.8968,0.728,31.357858733041212,32.729205400974024,"[0.6187199950218201, 0.730239987373352, 0.7794399857521057, 0.8136799931526184, 0.8481599688529968]"
35,SILU,0,0.8084160089492798,0.5240177864151001,0.9004,0.29613642959594727,0.704,1.0608289794921875,62500,500,0.807919979095459,0.9004,0.704,31.370783573016524,32.75397562904982,"[0.6898399591445923, 0.7963199615478516, 0.825439989566803, 0.8543999791145325, 0.8760799765586853]"
36,SILU,0,0.8309599757194519,0.4616233639144897,0.9372,0.1868258457183838,0.78,0.7622599792480469,62500,500,0.8305599689483643,0.9372,0.78,31.34921223402489,32.70121316798031,"[0.685759961605072, 0.8184799551963806, 0.856719970703125, 0.8863999843597412, 0.9074400067329407]"
37,SILU,0,0.7674400210380554,0.6171923553934097,0.9132,0.24435812911987304,0.708,0.9601012573242188,62500,500,0.7671039700508118,0.9132,0.708,31.362193009001203,32.736433233949356,"[0.620959997177124, 0.7364799976348877, 0.791439950466156, 0.8323999643325806, 0.8559199571609497]"
38,SILU,0,0.8542720079421997,0.41050251965618134,0.93,0.19297358779907225,0.804,0.6650610046386719,62500,500,0.8538399934768677,0.93,0.804,31.366498982999474,32.92387174098985,"[0.730239987373352, 0.8449599742889404, 0.8797599673271179, 0.8937599658966064, 0.9226399660110474]"
39,SILU,0,0.8341280221939087,0.44483339463138577,0.9288,0.18222556762695313,0.736,0.7799153442382812,62500,500,0.8337439894676208,0.9288,0.736,31.353200250014197,32.716632375027984,"[0.6942399740219116, 0.8184799551963806, 0.8623999953269958, 0.8891199827194214, 0.9063999652862549]"
40,SILU,0,0.8854719996452332,0.32493832697391506,0.9564,0.11749211473464966,0.808,0.5920685577392578,62500,500,0.8849120140075684,0.9564,0.808,31.370711823983584,32.7306737069739,"[0.7681599855422974, 0.8819199800491333, 0.9058399796485901, 0.9296799898147583, 0.9417600035667419]"
