act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
R,l2,0.001,0.001,3,1,0.9498916667,0.9991666675,0.9991666675,0.25,0.25,-0.000810345693,0.7125066519,-0.4675415158,0.4341666698,46.58678767,0.1800000072,0.1800000072,0.6843041778,0.3766955435,-2.327796392e-05,0.9775000215,12.94593281,1.185881615,0.9545225501,2.723025322,0.2710477684,0.2710477684,0.2976574865,0.08146595642
R,l2,0.001,0.001,3,2,0.9580854167,0.9883333445,0.9883333445,0.3000000119,0.3000000119,-0.3204015493,0.8938020468,-3.470674753,0.2216666639,45.90987715,0.1899999976,0.1899999976,0.49721995,0.3829014599,-0.2377053052,0.9041666389,17.55245422,1.378775358,0.9935984612,2.850281715,0.3323606669,0.3323606669,0.3707794568,0.1128096337
R,l2,0.001,0.001,3,3,0.9508395833,1,1,0.3000000119,0.3000000119,-0.1660867482,0.7620947361,-1.716097236,0.2941666543,51.10171195,0.0700000003,0.0700000003,0.3235744834,0.2777452469,-2.322888395e-05,0.9191666842,15.06309358,1.259582043,0.8010977507,2.77762723,0.292165499,0.292165499,0.3393715163,0.09211739309
R,l2,0.001,0.001,3,4,0.95001875,1,1,0.3300000131,0.3300000131,-0.2475948632,0.751758337,-1.004686594,0.2133333385,41.26491757,0.2199999988,0.2199999988,0.4601895511,0.318028152,-0.01533733215,0.9541666508,12.11196693,1.220399618,0.8210949302,2.828109503,0.3040053168,0.3040053168,0.3545046175,0.09838404657
R,l2,0.001,0.001,3,5,0.9397125,0.9908333421,0.9908333421,0.349999994,0.349999994,-0.3729026914,0.8650190234,-2.737043142,0.2166666687,50.63984813,0.1599999964,0.1599999964,0.3279030025,0.3047349453,-0.09697575122,0.8458333611,16.40680001,1.33784461,0.8083278537,2.866226912,0.3334762154,0.3334762154,0.3850647218,0.1136706878
R,l2,0.001,0.001,3,6,0.9376604167,0.9641666412,0.9641666412,0.349999994,0.349999994,-0.3268936872,0.8469530344,-3.076992273,0.1658333391,49.61521671,0.2199999988,0.2199999988,0.2853606045,0.3167876303,-0.164497748,0.8008333445,17.16953759,1.309873104,0.8379947543,2.885591984,0.3314611586,0.3314611586,0.3844854065,0.1125504519
R,l2,0.001,0.001,3,7,0.9456916667,1,1,0.2800000012,0.2800000012,-0.3039123714,0.7914512157,-2.507273674,0.2475000024,44.29592181,0.2700000107,0.2700000107,0.4087672532,0.2846876085,-0.05069186538,0.9466666579,11.52900271,1.240339398,0.7899053097,2.81494689,0.3106964909,0.3106964909,0.3658553698,0.1015151203
R,l2,0.001,0.001,3,8,0.94979375,1,1,0.3000000119,0.3000000119,-0.1553945541,0.736073792,-0.8487184048,0.2708333433,45.05042702,0.2399999946,0.2399999946,0.4202267826,0.2623988092,-0.0005769719719,0.9449999928,10.41680813,1.049198985,0.7017964125,2.762857199,0.2879642604,0.2879642604,0.3453957339,0.09000200143
R,l2,0.001,0.001,3,9,0.9458875,1,1,0.3000000119,0.3000000119,-0.0835801065,0.6816932559,-1.330607653,0.2399999946,46.1601121,0.05999999866,0.05999999866,0.3797961473,0.2629770637,-0.0003225011751,0.9325000048,12.38619739,1.150393367,0.7765542269,2.81651926,0.2847555453,0.2847555453,0.3430367717,0.08902055071
R,l2,0.001,0.001,3,10,0.9425208333,1,1,0.400000006,0.400000006,-0.2972436547,0.7285988331,-2.368261099,0.2283333391,47.05845429,0.1800000072,0.1800000072,0.3278654814,0.2789740264,-0.02498451062,0.8808333278,14.36946217,1.253037095,0.7274051905,2.846307993,0.3168928974,0.3168928974,0.3755685385,0.1049204884
R,l2,0.001,0.001,3,11,0.942675,1,1,0.3100000024,0.3100000024,-0.1596496105,0.7167726159,-0.5885348916,0.2666666806,49.70650405,0.09000000358,0.09000000358,0.2965955436,0.2099310011,-3.98841039e-05,0.915833354,11.64854774,1.126878858,0.6625566483,2.828382015,0.2844907102,0.2844907102,0.3416489697,0.08900486532
R,l2,0.001,0.001,3,12,0.9439791667,0.9674999714,0.9674999714,0.349999994,0.349999994,-0.4849515259,0.8434593678,-2.924459934,0.1800000072,51.60095076,0.2599999905,0.2599999905,0.1881376207,0.2143826783,-0.1636812091,0.7708333135,13.63488814,1.362270713,0.659702301,2.884520292,0.3324640191,0.3324640191,0.3906135927,0.1134509286
R,l2,0.001,0.001,3,13,0.9389,1,1,0.400000006,0.400000006,-0.2548453212,0.8156583905,-1.758031011,0.2158333361,41.73930043,0.3300000131,0.3300000131,0.3563072085,0.2639101148,-0.08904700726,0.9366666675,10.32058438,1.290646672,0.6978123188,2.82551384,0.3168332668,0.3168332668,0.3767527056,0.1048574199
