step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac
7000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.46277,3.65423,0.17942,0.504762,0,0.0257595,5.87746,0.00438276,4.82774,0.362746,2.75675,2.75675,0,0.268306,0.373843,nan,0.413544,-0.189682,0.338466,-0.0725717,-0.186638,0.42,0.6201,nan,nan
7000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.66496,4.06136,0.212439,0.447619,0,0.0162681,4.63431,0.00351035,4.78295,0.37783,2.64669,2.64669,0,0.187574,0.210397,nan,0.412553,-0.281517,0.190166,-0.142174,-0.212146,0.419,0.5712,nan,nan
8000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.49749,3.65993,0.19936,0.514286,0,0.046876,10.1452,0.00462049,4.83448,0.395383,2.5292,2.5292,0,0.247631,0.400576,nan,0.421861,-0.161234,0.348758,-0.0735461,-0.144079,0.4395,0.6269,nan,nan
8000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.56909,3.91927,0.274453,0.466667,0,0.0175493,5.35394,0.00327782,4.71972,0.435201,2.29779,2.29779,0,0.225406,0.263302,nan,0.422005,-0.303399,0.240001,-0.143993,-0.23758,0.403,0.5864,nan,nan
9000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.38546,3.69121,0.155413,0.552381,0,0.0440419,8.31823,0.00529462,4.87287,0.373624,2.67649,2.67649,0,0.278237,0.420186,nan,0.475712,-0.224134,0.365941,-0.149764,-0.218705,0.4145,0.635,nan,nan
9000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.59533,4.12268,0.171692,0.457143,0,0.0303423,5.76023,0.00526754,4.69693,0.373297,2.67883,2.67883,0,0.194792,0.294833,nan,0.414588,-0.335024,0.28675,-0.119079,-0.266025,0.3935,0.6077,nan,nan
10000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.42714,3.89902,0.124808,0.542857,0,0.0129762,2.22587,0.00582972,4.91678,0.328356,3.04547,3.04547,0,0.203672,0.397343,nan,0.454892,-0.232174,0.369297,-0.151902,-0.227054,0.419,0.6402,nan,nan
10000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.60699,4.48597,0.175375,0.47619,0,0.0155044,4.82016,0.00321657,4.83406,0.372623,2.68368,2.68368,0,0.180564,0.288343,nan,0.384312,-0.299625,0.272518,-0.0939351,-0.238173,0.4075,0.6011,nan,nan
11000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.44624,3.90365,0.157435,0.466667,0,0.0183834,4.71858,0.00389595,4.89513,0.346336,2.88737,2.88737,0,0.22659,0.404148,nan,0.417022,-0.116812,0.384915,-0.0903259,-0.107863,0.4505,0.641,nan,nan
11000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.59014,3.99919,0.217725,0.447619,0,0.0369065,9.79425,0.00376818,4.82617,0.367349,2.72221,2.72221,0,0.270618,0.253387,nan,0.38345,-0.296446,0.210498,-0.130122,-0.238038,0.4115,0.58,nan,nan
12000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.32728,3.89401,0.189312,0.533333,0,0.0264444,4.89965,0.00539721,4.84237,0.395701,2.52716,2.52716,0,0.186098,0.457862,nan,0.416825,-0.0842658,0.46222,-0.0608798,-0.0919057,0.459,0.6666,nan,nan
12000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.53851,3.80443,0.2097,0.457143,0,0.0169476,5.90883,0.00286818,4.84134,0.356406,2.80579,2.80579,0,0.212034,0.25749,nan,0.398466,-0.263281,0.208053,-0.128494,-0.214289,0.4225,0.5785,nan,nan
13000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.26092,3.68602,0.205438,0.552381,0,0.0257067,6.69846,0.00383771,4.85782,0.381186,2.62339,2.62339,0,0.213062,0.461802,nan,0.435481,-0.0651029,0.449172,-0.0538532,-0.0592888,0.483,0.6599,nan,nan
13000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.61609,4.11793,0.213092,0.504762,0,0.0137287,4.24789,0.00323189,4.81231,0.318397,3.14073,3.14073,0,0.203728,0.288029,nan,0.325166,-0.24498,0.25564,-0.0732214,-0.203481,0.4295,0.6009,nan,nan
14000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.35931,3.73375,0.237775,0.533333,0,0.0246186,5.98796,0.00411134,4.81398,0.399249,2.5047,2.5047,0,0.247898,0.495827,nan,0.325754,-0.0873034,0.492919,0.0828165,-0.0976864,0.4635,0.6784,nan,nan
14000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.52182,4.31089,0.144408,0.542857,0,0.0199053,3.69232,0.005391,4.90098,0.296494,3.37274,3.37274,0,0.209974,0.324545,nan,0.336397,-0.268401,0.297888,-0.0778686,-0.229137,0.411,0.6143,nan,nan
15000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.27562,3.789,0.26048,0.514286,0,0.0362069,9.87431,0.00366678,4.80471,0.421114,2.37465,2.37465,0,0.239262,0.577271,nan,0.347029,-0.0387624,0.569286,0.13506,-0.0421748,0.4955,0.7052,nan,nan
15000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.48859,4.16476,0.190518,0.52381,0,0.050245,7.49195,0.00670653,4.86539,0.357661,2.79594,2.79594,0,0.224007,0.407398,nan,0.311599,-0.0386758,0.37037,0.0325116,-0.0306535,0.5005,0.6466,nan,nan
16000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.42428,4.13854,0.212572,0.476191,0,0.0157557,4.56956,0.00344796,4.87446,0.370408,2.69973,2.69973,0,0.201794,0.518228,nan,0.278476,0.0262828,0.51169,0.165267,0.0275666,0.5175,0.6901,nan,nan
16000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.49808,3.91504,0.145004,0.485714,0,0.0421024,7.18833,0.00585705,4.90225,0.358043,2.79296,2.79296,0,0.265799,0.41662,nan,0.333943,0.000368073,0.369701,0.0397915,0.000306366,0.515,0.6434,nan,nan
17000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.36456,3.86718,0.202419,0.504762,0,0.0483778,10.9933,0.00440065,4.83706,0.351457,2.8453,2.8453,0,0.258279,0.569018,nan,0.384323,0.0115923,0.537827,0.153434,0.0124919,0.508,0.6902,nan,nan
17000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.55587,3.88613,0.152791,0.485714,0,0.0285582,6.62322,0.00431183,4.78774,0.436733,2.28973,2.28973,0,0.270585,0.398183,nan,0.291391,0.0500302,0.366512,0.0562311,0.0478588,0.5125,0.6373,nan,nan
18000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.44072,4.03718,0.162673,0.457143,0,0.0265644,6.0902,0.00436182,4.87031,0.345619,2.89336,2.89336,0,0.217684,0.563798,nan,0.363957,-0.04172,0.557765,0.183766,-0.0459387,0.473,0.6934,nan,nan
18000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.59878,4.17584,0.153772,0.457143,0,0.0321707,5.9556,0.00540175,4.85267,0.324182,3.08468,3.08468,0,0.266836,0.385147,nan,0.306686,-0.00712213,0.372507,0.0143462,-0.00700931,0.4885,0.6366,nan,nan
19000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.55545,4.17231,0.165627,0.428571,0,0.0206963,7.50689,0.00275697,4.81898,0.387131,2.58311,2.58311,0,0.252389,0.600536,nan,0.243615,0.348962,0.611209,0.389647,0.314435,0.62,0.7198,nan,nan
19000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.58068,3.74668,0.264437,0.466667,0,0.0170816,6.34533,0.00269199,4.63948,0.48958,2.04257,2.04257,0,0.198083,0.415579,nan,0.277472,0.0298797,0.390796,0.0588778,0.0298932,0.506,0.6453,nan,nan
20000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.46401,3.5531,0.255587,0.476191,0,0.0143339,4.56705,0.00313855,4.75078,0.454107,2.20212,2.20212,0,0.174488,0.621638,nan,0.199876,0.433317,0.637344,0.438116,0.415509,0.657,0.7298,nan,nan
20000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.54674,3.42131,0.269233,0.457143,0,0.0404001,7.21103,0.00560254,4.59018,0.400283,2.49823,2.49823,0,0.216836,0.462116,nan,0.368238,0.0192877,0.441019,0.0336866,0.0199496,0.514,0.6615,nan,nan
21000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.40277,3.97596,0.246672,0.47619,0,0.0143495,5.18562,0.00276717,4.76486,0.372366,2.68553,2.68553,0,0.199953,0.654728,nan,0.202926,0.407399,0.690722,0.443112,0.425051,0.6635,0.7555,nan,nan
21000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.3975,3.39945,0.188099,0.466667,0,0.106258,15.6079,0.00680797,4.74472,0.384909,2.59802,2.59802,0,0.334225,0.480743,nan,0.483475,-0.0316973,0.438469,-0.00993226,-0.0348056,0.4915,0.6548,nan,nan
22000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.39285,3.58918,0.303183,0.495238,0,0.0308194,6.73558,0.0045756,4.65975,0.433523,2.30668,2.30668,0,0.211368,0.6532,nan,0.204094,0.416877,0.685598,0.470581,0.445579,0.676,0.7536,nan,nan
22000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.38551,3.52945,0.167248,0.466667,0,0.0413957,6.64563,0.00622901,4.80564,0.345515,2.89423,2.89423,0,0.193824,0.50359,nan,0.523192,-0.044253,0.492662,-0.0227241,-0.0497344,0.4835,0.6594,nan,nan
23000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.43348,3.44801,0.235705,0.457143,0,0.0340848,6.37524,0.00534644,4.68068,0.414461,2.41277,2.41277,0,0.213021,0.623348,nan,0.241733,0.362018,0.638188,0.423025,0.398035,0.661,0.74,nan,nan
23000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.44559,3.71577,0.230435,0.428571,0,0.0344522,7.21123,0.00477757,4.6794,0.470961,2.12332,2.12332,0,0.207965,0.52678,nan,0.450196,-0.00152174,0.561858,0.0571316,-0.00168361,0.5085,0.6865,nan,nan
24000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.38408,3.98296,0.222612,0.504762,0,0.0195587,4.41712,0.00442792,4.76919,0.338371,2.95534,2.95534,0,0.170552,0.676889,nan,0.181144,0.436734,0.729146,0.545276,0.454847,0.6715,0.7658,nan,nan
24000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.27774,3.92494,0.19799,0.504762,0,0.0246313,6.87388,0.00358332,4.84668,0.390626,2.55999,2.55999,0,0.231605,0.551612,nan,0.448421,0.0538729,0.570922,0.0624013,0.0579457,0.5225,0.6896,nan,nan
25000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.35772,3.95055,0.168301,0.47619,0,0.0412227,7.15014,0.0057653,4.82581,0.370977,2.69558,2.69558,0,0.191094,0.693863,nan,0.212095,0.40596,0.743957,0.524322,0.449,0.673,0.7683,nan,nan
25000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.39339,4.03627,0.213331,0.438095,0,0.0208944,5.67967,0.00367881,4.7686,0.355033,2.81664,2.81664,0,0.245626,0.550571,nan,0.416403,0.0464314,0.587537,0.0698388,0.0414289,0.514,0.6986,nan,nan
26000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.36942,3.92051,0.185807,0.47619,0,0.0404279,7.8167,0.005172,4.84572,0.374048,2.67345,2.67345,0,0.22447,0.692563,nan,0.24315,0.370989,0.780578,0.513104,0.43444,0.6685,0.7815,nan,nan
26000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.35609,4.00351,0.16342,0.47619,0,0.0241712,5.02005,0.00481492,4.80869,0.335731,2.97857,2.97857,0,0.176598,0.563801,nan,0.477712,0.0143126,0.609692,0.025486,0.0132467,0.497,0.7063,nan,nan
27000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.33359,3.15383,0.236699,0.438095,0,0.0235444,7.42884,0.00316932,4.69432,0.458745,2.17986,2.17986,0,0.204024,0.703692,nan,0.282825,0.377789,0.778679,0.539794,0.464127,0.6835,0.7796,nan,nan
27000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.30525,3.43772,0.273521,0.485714,0,0.0595597,7.96349,0.0074791,4.70758,0.474691,2.10663,2.10663,0,0.22546,0.583517,nan,0.444433,0.00502104,0.623427,0.0822911,0.0047037,0.491,0.7079,nan,nan
28000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.32929,3.12022,0.250113,0.466667,0,0.0347282,6.97886,0.0049762,4.60909,0.480922,2.07934,2.07934,0,0.234882,0.725871,nan,0.244056,0.363279,0.791953,0.547793,0.447582,0.675,0.78,nan,nan
28000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.20286,3.73514,0.235152,0.523809,0,0.044872,6.23443,0.00719745,4.76916,0.390179,2.56293,2.56293,0,0.248465,0.585517,nan,0.441815,0.0538628,0.622405,0.112662,0.0487304,0.51,0.7111,nan,nan
29000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.28953,3.77297,0.207266,0.485714,0,0.0238098,5.87633,0.00405182,4.78397,0.376691,2.65469,2.65469,0,0.213425,0.723577,nan,0.244075,0.359875,0.793152,0.573677,0.441581,0.677,0.7804,nan,nan
29000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.10753,3.56439,0.273277,0.6,0,0.0448412,9.28263,0.00483065,4.71991,0.390422,2.56133,2.56133,0,0.251137,0.625047,nan,0.443848,0.00353801,0.667504,0.100788,0.00342467,0.4805,0.716,nan,nan
30000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.2862,3.90671,0.188601,0.485714,0,0.0369627,13.304,0.0027783,4.78644,0.338712,2.95236,2.95236,0,0.269844,0.8363,nan,0.344572,0.293511,0.915289,0.51297,0.371299,0.655,0.8052,nan,nan
30000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.17318,3.98003,0.212806,0.552381,0,0.0461731,7.19839,0.00641436,4.78754,0.329188,3.03778,3.03778,0,0.207987,0.664339,nan,0.483316,-0.0280024,0.693721,0.104253,-0.0278687,0.4745,0.7293,nan,nan
31000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.31864,3.70055,0.252976,0.476191,0,0.0463944,7.31989,0.00633812,4.76029,0.423098,2.36352,2.36352,0,0.225646,0.791907,nan,0.345674,0.263452,0.843992,0.463865,0.346296,0.637,0.7883,nan,nan
31000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.13244,3.80159,0.18875,0.571429,0,0.0522112,8.13288,0.00641976,4.84178,0.313737,3.18739,3.18739,0,0.236249,0.657117,nan,0.51329,-0.0533093,0.665635,0.0807331,-0.0541121,0.4675,0.7194,nan,nan
32000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.34551,3.68108,0.231667,0.466667,0,0.0333645,5.35546,0.00622999,4.73115,0.396586,2.52152,2.52152,0,0.169814,0.779537,nan,0.348236,0.245808,0.835061,0.457496,0.332386,0.6215,0.7829,nan,nan
32000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.26504,4.13346,0.152023,0.580952,0,0.0265529,6.22236,0.00426734,4.9002,0.331283,3.01857,3.01857,0,0.216408,0.724733,nan,0.435255,-0.0475007,0.781322,0.241838,-0.0474115,0.4655,0.756,nan,nan
33000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.29199,3.29975,0.224541,0.47619,0,0.0520041,7.62736,0.00681811,4.75583,0.449651,2.22395,2.22395,0,0.23321,0.760298,nan,0.354056,0.235514,0.805238,0.441334,0.32429,0.62,0.7737,nan,nan
33000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.3134,4.17572,0.164897,0.514286,0,0.0176276,5.52586,0.00319003,4.87575,0.378645,2.64099,2.64099,0,0.206301,0.726815,nan,0.393185,0.0443846,0.785467,0.276559,0.0426304,0.5225,0.7602,nan,nan
34000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.23834,3.40276,0.270675,0.552381,0,0.0774346,11.4605,0.00675666,4.73671,0.458486,2.18109,2.18109,0,0.26236,0.723775,nan,0.329358,0.166524,0.715839,0.356516,0.208782,0.5855,0.7521,nan,nan
34000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.36125,3.69146,0.260996,0.466667,0,0.0247361,6.64566,0.00372214,4.74641,0.452356,2.21065,2.21065,0,0.231155,0.767237,nan,0.351304,0.215372,0.849299,0.351787,0.1895,0.578,0.785,nan,nan
35000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.27335,3.75458,0.18729,0.561905,0,0.0131061,4.92711,0.00266001,4.84265,0.371423,2.69235,2.69235,0,0.171333,0.736428,nan,0.364853,0.134341,0.760138,0.342246,0.171936,0.574,0.7644,nan,nan
35000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.2588,3.4637,0.297271,0.533333,0,0.0413298,8.04401,0.00513796,4.65744,0.425875,2.3481,2.3481,0,0.248221,0.72542,nan,0.332962,0.159194,0.776453,0.322946,0.141322,0.5605,0.7646,nan,nan
36000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.23836,3.78146,0.116681,0.52381,0,0.0291723,9.66502,0.00301834,4.89666,0.344597,2.90194,2.90194,0,0.257576,0.73803,nan,0.412239,0.12272,0.732877,0.290824,0.13707,0.561,0.7558,nan,nan
36000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.28732,3.53552,0.280112,0.466667,0,0.0196291,6.5842,0.00298124,4.74398,0.430775,2.3214,2.3214,0,0.202722,0.725157,nan,0.313707,0.226677,0.76283,0.363196,0.207896,0.5865,0.7652,nan,nan
37000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.24345,3.86308,0.108654,0.52381,0,0.0107763,4.13222,0.00260787,4.90371,0.355813,2.81046,2.81046,0,0.180068,0.706807,nan,0.424948,0.059955,0.735779,0.266847,0.0691077,0.5245,0.7494,nan,nan
37000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.20931,3.58531,0.198178,0.504762,0,0.0405707,8.14722,0.0049797,4.76342,0.374865,2.66763,2.66763,0,0.231098,0.687202,nan,0.343434,0.162414,0.692203,0.335859,0.155544,0.5665,0.747,nan,nan
38000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.24569,3.60232,0.127498,0.495238,0,0.0205395,4.50622,0.00455803,4.85632,0.380461,2.62839,2.62839,0,0.184242,0.695225,nan,0.420317,-0.0180217,0.736348,0.279325,-0.0201516,0.4855,0.7506,nan,nan
38000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.30811,4.12549,0.12216,0.514286,0,0.0196766,4.5307,0.00434296,4.89168,0.301892,3.31245,3.31245,0,0.193353,0.670278,nan,0.351511,0.147304,0.686259,0.317853,0.142527,0.559,0.7409,nan,nan
39000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.18514,2.97937,0.251436,0.47619,0,0.0221119,4.88289,0.00452844,4.74763,0.474946,2.1055,2.1055,0,0.208371,0.671461,nan,0.422091,-0.0781263,0.721004,0.233971,-0.0940399,0.462,0.7475,nan,nan
39000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.28855,3.46006,0.272852,0.495238,0,0.043274,8.15343,0.00530746,4.76306,0.440749,2.26886,2.26886,0,0.263956,0.653202,nan,0.352398,0.147153,0.667893,0.318678,0.144365,0.5675,0.7366,nan,nan
40000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.20285,3.38418,0.218041,0.485714,0,0.0328713,7.24263,0.00453859,4.75305,0.418469,2.38966,2.38966,0,0.221272,0.674497,nan,0.395335,-0.0928398,0.683925,0.246467,-0.113537,0.4485,0.7367,nan,nan
40000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.41467,3.50735,0.327067,0.419048,0,0.0231568,7.53017,0.0030752,4.6345,0.426092,2.34691,2.34691,0,0.214397,0.642825,nan,0.301494,0.20083,0.616704,0.33822,0.20388,0.591,0.7265,nan,nan
41000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.30725,3.75466,0.175637,0.504762,0,0.0296529,6.89613,0.00429994,4.82592,0.36672,2.72688,2.72688,0,0.20719,0.663647,nan,0.402793,-0.104092,0.701304,0.230487,-0.129839,0.44,0.7415,nan,nan
41000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.31962,4.00564,0.220495,0.514286,0,0.226818,24.1245,0.00940195,4.82355,0.336291,2.97361,2.97361,0,0.428149,0.723859,nan,0.328088,0.233834,0.694756,0.380965,0.243784,0.606,0.7464,nan,nan
42000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.31363,3.18545,0.268461,0.504762,0,0.0269249,5.15225,0.00522584,4.65519,0.461156,2.16846,2.16846,0,0.193522,0.641925,nan,0.376757,-0.0826468,0.696581,0.238036,-0.101565,0.448,0.7344,nan,nan
42000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.31506,3.96975,0.177635,0.514286,0,0.0243124,5.97344,0.00407009,4.83524,0.35718,2.79971,2.79971,0,0.201833,0.697582,nan,0.341241,0.179719,0.686153,0.330667,0.195058,0.587,0.7453,nan,nan
43000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.25901,3.32938,0.216014,0.466667,0,0.0300009,7.41618,0.00404534,4.69195,0.422609,2.36625,2.36625,0,0.200017,0.645267,nan,0.40571,-0.124819,0.676823,0.194181,-0.160081,0.4295,0.7345,nan,nan
43000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.39364,3.70844,0.215904,0.466667,0,0.0282369,5.69086,0.00496179,4.82154,0.420865,2.37606,2.37606,0,0.198503,0.719436,nan,0.308305,0.252938,0.722928,0.399369,0.258936,0.6095,0.7588,nan,nan
44000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.30401,3.50151,0.187662,0.447619,0,0.0622036,10.1738,0.00611409,4.79653,0.385994,2.59072,2.59072,0,0.344094,0.637158,nan,0.413818,-0.136981,0.644389,0.198592,-0.179406,0.4245,0.7292,nan,nan
44000,B_w5_K1000_c0.0_lr0.01_s1,0,0,0,4.39292,3.44826,0.315375,0.447619,0,0.0253962,5.25389,0.00483379,4.75404,0.460624,2.17097,2.17097,0,0.187089,0.676929,nan,0.282577,0.232238,0.692362,0.384915,0.244071,0.596,0.7455,nan,nan
45000,B_w5_K1000_c0.0_lr0.01_s0,0,0,0,4.29277,3.26518,0.25957,0.457143,0,0.0137887,4.86478,0.00283439,4.69052,0.427299,2.34028,2.34028,0,0.161145,0.640394,nan,0.413474,-0.126678,0.666169,0.174195,-0.1622,0.437,0.7338,nan,nan
