step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac
5000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.7498,13.3746,0.174323,0.486967,0,0.0237514,5.08657,0.00466943,16.1021,0.178275,5.60931,5.60931,0,0.199425,-0.0635936,nan,0.0920357,-0.203104,-0.0515349,-0.120413,-0.168325,0.446,0.480925,nan,nan
5000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.6706,13.7654,0.166176,0.498246,0,0.0299357,7.18753,0.00416496,16.4934,0.152912,6.53973,6.53973,0,0.212503,-0.084723,nan,0.110242,-0.220865,-0.0670739,-0.154051,-0.184816,0.422,0.472075,nan,nan
6000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.7417,13.4902,0.177009,0.482957,0,0.0201782,5.88161,0.00343072,16.027,0.154498,6.47259,6.47259,0,0.201429,-0.0699052,nan,0.0981416,-0.241841,-0.0579888,-0.144297,-0.208538,0.4275,0.478125,nan,nan
6000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.647,13.215,0.176754,0.504511,0,0.0349094,6.53116,0.00534505,16.3155,0.173522,5.76297,5.76297,0,0.230831,-0.101046,nan,0.130411,-0.303741,-0.0818657,-0.186219,-0.264347,0.3995,0.467375,nan,nan
7000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.6924,13.1253,0.177654,0.487719,0,0.036908,8.66306,0.00426039,16.1093,0.151561,6.598,6.598,0,0.20907,-0.0736484,nan,0.146857,-0.272445,-0.0642042,-0.165994,-0.244024,0.413,0.476025,nan,nan
7000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.7418,13.2819,0.17499,0.501754,0,0.0412084,7.31193,0.00563578,16.1915,0.168385,5.93876,5.93876,0,0.198239,-0.0999929,nan,0.13332,-0.336729,-0.0826928,-0.188015,-0.302184,0.3855,0.465825,nan,nan
8000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.7784,13.933,0.173838,0.488471,0,0.0281008,4.85711,0.0057855,16.2281,0.148265,6.74469,6.74469,0,0.244057,-0.0754948,nan,0.142744,-0.304969,-0.0633277,-0.195236,-0.255901,0.4,0.474075,nan,nan
8000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.8059,13.7093,0.171845,0.496993,0,0.0269409,6.12412,0.00439914,16.4101,0.15432,6.48003,6.48003,0,0.234812,-0.114467,nan,0.137492,-0.376083,-0.097157,-0.20326,-0.348399,0.371,0.46075,nan,nan
9000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.8792,14.347,0.163594,0.488221,0,0.013027,3.37434,0.0038606,16.4719,0.141285,7.07792,7.07792,0,0.154278,-0.0846378,nan,0.135041,-0.320129,-0.0729646,-0.205833,-0.271805,0.3915,0.47105,nan,nan
9000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.858,13.9164,0.166952,0.502005,0,0.0115705,4.05691,0.00285204,16.236,0.14644,6.82871,6.82871,0,0.194741,-0.130147,nan,0.140939,-0.38324,-0.112066,-0.234502,-0.347723,0.368,0.455175,nan,nan
10000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.9412,14.2673,0.158997,0.485464,0,0.0252954,5.32089,0.00475398,16.5439,0.140661,7.10931,7.10931,0,0.241239,-0.0948237,nan,0.141473,-0.368903,-0.0829151,-0.24054,-0.322461,0.378,0.468075,nan,nan
10000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.939,14.0831,0.156022,0.495739,0,0.02337,4.87494,0.00479391,16.4356,0.151308,6.60903,6.60903,0,0.224183,-0.145273,nan,0.150392,-0.411171,-0.129577,-0.282626,-0.387688,0.35,0.447275,nan,nan
11000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.862,13.8521,0.161749,0.490977,0,0.0188076,4.72834,0.00397764,16.4208,0.160615,6.22605,6.22605,0,0.168101,-0.0907393,nan,0.163998,-0.399545,-0.0822157,-0.282969,-0.356231,0.3655,0.466625,nan,nan
11000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.9204,13.9201,0.156668,0.494737,0,0.0217523,4.6108,0.0047177,16.5464,0.155319,6.43837,6.43837,0,0.221314,-0.152977,nan,0.140959,-0.452963,-0.138049,-0.271574,-0.446291,0.3295,0.444625,nan,nan
12000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.8576,13.9312,0.159908,0.489975,0,0.0425248,9.61885,0.00442098,16.6058,0.147469,6.78108,6.78108,0,0.238283,-0.0888421,nan,0.157152,-0.369135,-0.0791111,-0.233308,-0.336176,0.39,0.469225,nan,nan
12000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,18.0132,14.2807,0.152092,0.488722,0,0.014705,3.46195,0.00424762,16.6379,0.149265,6.69949,6.69949,0,0.220499,-0.162047,nan,0.144156,-0.426774,-0.14815,-0.288344,-0.408382,0.3345,0.4391,nan,nan
13000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.771,13.6445,0.160259,0.487469,0,0.0200649,6.85752,0.00292597,16.295,0.15871,6.30078,6.30078,0,0.182878,-0.0974106,nan,0.182336,-0.382287,-0.0917351,-0.29433,-0.356537,0.376,0.4653,nan,nan
13000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,18.0404,14.2288,0.157353,0.485965,0,0.00967637,2.6573,0.00364143,16.5704,0.143332,6.9768,6.9768,0,0.178439,-0.162617,nan,0.145328,-0.468472,-0.150129,-0.313951,-0.470147,0.3185,0.43985,nan,nan
14000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.8112,13.9963,0.161142,0.485714,0,0.0190251,4.44672,0.00427845,16.3392,0.155115,6.44682,6.44682,0,0.176684,-0.0989906,nan,0.177798,-0.396444,-0.0940156,-0.286005,-0.379717,0.3575,0.4643,nan,nan
14000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,18.0023,14.1551,0.162596,0.486717,0,0.0195947,4.39928,0.00445408,16.7988,0.151322,6.60844,6.60844,0,0.183627,-0.154041,nan,0.138406,-0.469025,-0.14317,-0.288738,-0.47553,0.311,0.444075,nan,nan
15000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.8031,13.5132,0.168276,0.484211,0,0.0311717,5.20501,0.00598879,16.2175,0.160492,6.23083,6.23083,0,0.18707,-0.0985994,nan,0.174781,-0.404245,-0.0935293,-0.307511,-0.393044,0.366,0.4642,nan,nan
15000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.9517,14.2513,0.152857,0.488471,0,0.0172122,4.54621,0.00378607,16.727,0.140493,7.1178,7.1178,0,0.18816,-0.154443,nan,0.143104,-0.454664,-0.144332,-0.321957,-0.45131,0.3195,0.446875,nan,nan
16000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.7312,12.821,0.1769,0.480201,0,0.0369302,6.94927,0.00531425,16.1564,0.195302,5.12027,5.12027,0,0.182915,-0.081154,nan,0.188535,-0.414607,-0.0772037,-0.280708,-0.41447,0.361,0.47085,nan,nan
16000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,18.0247,14.2889,0.160117,0.487719,0,0.0222529,5.76559,0.00385961,16.8314,0.150274,6.6545,6.6545,0,0.217893,-0.161942,nan,0.148331,-0.481132,-0.153335,-0.327484,-0.49833,0.296,0.439025,nan,nan
17000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.6675,12.6066,0.173383,0.483208,0,0.0346435,7.65534,0.0045254,16.1517,0.189651,5.27284,5.27284,0,0.21096,-0.0899294,nan,0.201664,-0.439136,-0.0866779,-0.294718,-0.451462,0.346,0.4635,nan,nan
17000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.8811,13.4113,0.161962,0.487469,0,0.0349177,7.20212,0.00484826,16.6411,0.163445,6.11828,6.11828,0,0.199827,-0.158473,nan,0.174118,-0.49577,-0.155273,-0.360606,-0.525406,0.2885,0.439575,nan,nan
18000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.4903,11.7158,0.192774,0.486216,0,0.0391848,9.29601,0.00421522,16.2081,0.218969,4.56686,4.56686,0,0.226796,-0.0874338,nan,0.198886,-0.391612,-0.0853935,-0.287049,-0.3818,0.364,0.46325,nan,nan
18000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.6223,12.8884,0.163763,0.495489,0,0.0187,8.54798,0.00218765,16.866,0.162551,6.15193,6.15193,0,0.232492,-0.152431,nan,0.20206,-0.523381,-0.152332,-0.378462,-0.57011,0.2745,0.44275,nan,nan
19000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.631,12.688,0.181212,0.485213,0,0.0268818,5.25266,0.00511775,16.2249,0.187194,5.34206,5.34206,0,0.19096,-0.0965526,nan,0.185274,-0.437274,-0.0935671,-0.277363,-0.442637,0.34,0.461075,nan,nan
19000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.6376,13.1851,0.165973,0.494737,0,0.0326807,6.76111,0.00483363,16.3546,0.152472,6.55857,6.55857,0,0.198555,-0.145146,nan,0.189441,-0.516589,-0.144765,-0.346179,-0.555517,0.283,0.4466,nan,nan
20000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.5619,12.5235,0.174183,0.482707,0,0.0237696,5.4725,0.00434346,16.2637,0.17577,5.68926,5.68926,0,0.173387,-0.0942313,nan,0.207782,-0.457609,-0.095199,-0.329457,-0.466573,0.324,0.460725,nan,nan
20000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.7105,13.0066,0.178016,0.494236,0,0.0156203,4.77186,0.00327341,16.1502,0.179491,5.57132,5.57132,0,0.182261,-0.147853,nan,0.187989,-0.52156,-0.14777,-0.355136,-0.549932,0.287,0.4435,nan,nan
21000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.6393,12.6975,0.185575,0.486717,0,0.037125,7.93344,0.00467956,15.988,0.172322,5.80309,5.80309,0,0.199401,-0.0968897,nan,0.188842,-0.404839,-0.0942883,-0.312695,-0.396935,0.3525,0.459475,nan,nan
21000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.6605,12.6368,0.187312,0.488471,0,0.0218801,6.28108,0.0034835,16.3637,0.196253,5.09547,5.09547,0,0.202792,-0.132635,nan,0.176225,-0.505302,-0.132151,-0.336088,-0.526936,0.2965,0.45055,nan,nan
22000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.6187,12.8493,0.180979,0.486466,0,0.0196215,6.0316,0.00325312,16.0317,0.180418,5.54268,5.54268,0,0.189384,-0.112813,nan,0.188303,-0.404329,-0.113357,-0.329684,-0.40694,0.346,0.45475,nan,nan
22000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.5463,12.5809,0.180836,0.491479,0,0.0395261,10.8233,0.00365194,16.1782,0.173585,5.76088,5.76088,0,0.235097,-0.132381,nan,0.186146,-0.528629,-0.13447,-0.403004,-0.555359,0.2875,0.448575,nan,nan
23000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.6055,12.556,0.167278,0.488972,0,0.0315659,7.65853,0.00412167,16.219,0.182931,5.46653,5.46653,0,0.222919,-0.119069,nan,0.212055,-0.38927,-0.125301,-0.375951,-0.409021,0.336,0.450575,nan,nan
23000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.7606,13.388,0.169825,0.492481,0,0.0344965,4.86064,0.00709711,16.3494,0.15073,6.6344,6.6344,0,0.277481,-0.150522,nan,0.176904,-0.521801,-0.153622,-0.385045,-0.54511,0.3035,0.440125,nan,nan
24000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.5301,12.2972,0.177744,0.494737,0,0.00919179,4.94221,0.00185986,16.0378,0.192219,5.20239,5.20239,0,0.167056,-0.119062,nan,0.211351,-0.413547,-0.124655,-0.376669,-0.412779,0.342,0.45365,nan,nan
24000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.7219,13.389,0.168087,0.501253,0,0.0119092,3.55489,0.00335009,16.1418,0.150485,6.64519,6.64519,0,0.163608,-0.150818,nan,0.186438,-0.556986,-0.158205,-0.422796,-0.611227,0.2725,0.43775,nan,nan
25000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.6054,12.907,0.170969,0.487719,0,0.0219027,5.49452,0.00398628,16.1355,0.169358,5.90464,5.90464,0,0.167118,-0.12079,nan,0.211826,-0.403689,-0.126764,-0.384574,-0.436237,0.3265,0.45105,nan,nan
25000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.6873,12.7487,0.182412,0.502005,0,0.0237135,5.77749,0.00410447,16.0484,0.209174,4.78071,4.78071,0,0.175858,-0.136908,nan,0.175071,-0.445015,-0.141032,-0.394427,-0.449023,0.3205,0.44515,nan,nan
26000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.7304,13.3384,0.173039,0.487218,0,0.0176147,5.1711,0.00340636,16.0666,0.162126,6.16804,6.16804,0,0.190467,-0.120098,nan,0.207567,-0.401655,-0.126301,-0.397554,-0.412835,0.333,0.45285,nan,nan
26000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.6884,13.022,0.169973,0.500752,0,0.0172284,4.93482,0.00349118,16.3358,0.176248,5.67383,5.67383,0,0.170951,-0.136973,nan,0.197217,-0.465071,-0.145276,-0.416724,-0.481736,0.3125,0.442625,nan,nan
27000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.5046,12.5578,0.172913,0.496491,0,0.01574,4.66559,0.00337364,16.1481,0.176623,5.66179,5.66179,0,0.16567,-0.112755,nan,0.22004,-0.41746,-0.123014,-0.420131,-0.447921,0.319,0.453675,nan,nan
27000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.6437,12.7703,0.182727,0.492231,0,0.0317561,7.56596,0.00419724,16.0692,0.18965,5.27287,5.27287,0,0.215366,-0.127734,nan,0.19242,-0.459028,-0.133953,-0.430538,-0.474405,0.313,0.44965,nan,nan
28000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.5756,12.758,0.184493,0.492231,0,0.0131745,5.30443,0.00248369,16.2133,0.201277,4.96828,4.96828,0,0.187686,-0.114583,nan,0.207572,-0.460638,-0.121408,-0.39041,-0.463032,0.327,0.453575,nan,nan
28000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.6711,12.8807,0.182535,0.497243,0,0.0258456,6.88521,0.00375379,16.394,0.178208,5.61141,5.61141,0,0.231204,-0.129226,nan,0.199306,-0.49163,-0.135211,-0.404871,-0.518759,0.303,0.448,nan,nan
29000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.369,12.033,0.191196,0.491729,0,0.0110207,5.16928,0.00213195,16.3064,0.205361,4.86949,4.86949,0,0.164504,-0.104888,nan,0.23777,-0.494188,-0.118341,-0.458011,-0.517274,0.3185,0.45635,nan,nan
29000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.5319,12.0648,0.187615,0.496742,0,0.0256134,5.19258,0.0049327,16.0451,0.187931,5.3211,5.3211,0,0.179318,-0.124634,nan,0.190978,-0.409258,-0.13035,-0.395162,-0.434293,0.33,0.453375,nan,nan
30000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.4183,12.2246,0.180928,0.496992,0,0.0158631,5.23655,0.0030293,16.1954,0.189969,5.26403,5.26403,0,0.175736,-0.119651,nan,0.239747,-0.486564,-0.13801,-0.485613,-0.499645,0.304,0.44655,nan,nan
30000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.586,12.4889,0.179964,0.484712,0,0.0744592,9.56373,0.00778559,16.1664,0.170964,5.84918,5.84918,0,0.224242,-0.119505,nan,0.198215,-0.432912,-0.125333,-0.411173,-0.480632,0.3205,0.45465,nan,nan
31000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.4232,12.1675,0.183092,0.501003,0,0.0262299,5.42981,0.00483072,16.2941,0.193436,5.16967,5.16967,0,0.222009,-0.119271,nan,0.239451,-0.473802,-0.134779,-0.441787,-0.484929,0.328,0.4491,nan,nan
31000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.4907,11.7207,0.177705,0.484712,0,0.0358643,7.13924,0.00502354,16.2035,0.190433,5.25118,5.25118,0,0.204447,-0.120666,nan,0.213966,-0.455162,-0.130977,-0.391216,-0.515787,0.301,0.453025,nan,nan
32000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.5212,12.614,0.175269,0.488972,0,0.0279024,6.86585,0.00406394,16.2294,0.191914,5.21067,5.21067,0,0.207612,-0.113871,nan,0.228354,-0.491343,-0.128401,-0.393923,-0.522203,0.313,0.45095,nan,nan
32000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.4197,11.7375,0.198838,0.489474,0,0.0305146,6.77267,0.00450555,16.3358,0.211196,4.73495,4.73495,0,0.217237,-0.112779,nan,0.210675,-0.45946,-0.121825,-0.361362,-0.526118,0.305,0.4552,nan,nan
33000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.4699,12.2635,0.182565,0.487218,0,0.0237779,6.43197,0.00369683,16.3976,0.200373,4.99069,4.99069,0,0.207474,-0.111493,nan,0.229612,-0.461141,-0.127805,-0.421108,-0.47627,0.3265,0.452275,nan,nan
33000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.4036,11.8367,0.19618,0.495238,0,0.0297937,7.77839,0.00383032,16.1565,0.176449,5.66736,5.66736,0,0.177752,-0.10498,nan,0.207991,-0.392591,-0.109112,-0.352781,-0.399843,0.3555,0.46035,nan,nan
34000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.4288,12.2427,0.185553,0.489724,0,0.0416609,6.33364,0.00657771,16.77,0.187162,5.34297,5.34297,0,0.19958,-0.113897,nan,0.234188,-0.476535,-0.134826,-0.44327,-0.51332,0.3225,0.4503,nan,nan
34000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.5096,12.8379,0.19053,0.493734,0,0.027681,6.43388,0.00430238,16.2784,0.169337,5.90539,5.90539,0,0.208464,-0.11144,nan,0.211228,-0.43643,-0.11728,-0.415604,-0.457206,0.3235,0.4581,nan,nan
35000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.3129,11.5824,0.183968,0.503008,0,0.0226551,8.49377,0.00266726,16.639,0.209621,4.77051,4.77051,0,0.242488,-0.114019,nan,0.235452,-0.482644,-0.136929,-0.45377,-0.522703,0.314,0.452425,nan,nan
35000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.5675,12.9304,0.184129,0.487719,0,0.0126968,3.5166,0.00361054,16.5229,0.168588,5.93162,5.93162,0,0.162731,-0.119825,nan,0.212833,-0.420068,-0.129554,-0.368578,-0.457388,0.322,0.454275,nan,nan
36000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.62,12.7047,0.175436,0.495489,0,0.0230002,6.92166,0.00332294,16.6706,0.190058,5.26154,5.26154,0,0.186426,-0.108015,nan,0.197297,-0.494754,-0.12262,-0.325564,-0.548115,0.303,0.456225,nan,nan
36000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.5283,12.8882,0.183236,0.491479,0,0.0159418,5.02961,0.0031696,16.4005,0.152611,6.55261,6.55261,0,0.176083,-0.110308,nan,0.210687,-0.450251,-0.11661,-0.371397,-0.458857,0.3235,0.456175,nan,nan
37000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.6503,12.9676,0.175643,0.500752,0,0.0315478,6.41297,0.00491938,16.583,0.183003,5.4644,5.4644,0,0.215403,-0.107517,nan,0.183705,-0.482495,-0.119469,-0.360882,-0.535015,0.306,0.456825,nan,nan
37000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.5395,12.8962,0.185495,0.485464,0,0.0218047,6.61083,0.00329832,16.0616,0.183566,5.44762,5.44762,0,0.189449,-0.104732,nan,0.203143,-0.409948,-0.108567,-0.382626,-0.437683,0.329,0.46105,nan,nan
38000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.3666,11.4874,0.185944,0.491729,0,0.110148,14.0637,0.00783209,16.0738,0.216912,4.61016,4.61016,0,0.312901,-0.110209,nan,0.199563,-0.486033,-0.125642,-0.346841,-0.541244,0.31,0.45585,nan,nan
38000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.4551,12.1203,0.186727,0.485965,0,0.0198011,5.91317,0.00334865,16.168,0.180455,5.54155,5.54155,0,0.151661,-0.104101,nan,0.215689,-0.422718,-0.108444,-0.409093,-0.419058,0.328,0.461925,nan,nan
39000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,16.9678,11.2412,0.176144,0.50802,0,0.0633163,11.5536,0.0054802,16.1673,0.177226,5.64251,5.64251,0,0.229001,-0.084402,nan,0.257409,-0.509351,-0.110643,-0.362865,-0.584726,0.2915,0.461475,nan,nan
39000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.4334,12.5935,0.174525,0.489975,0,0.0217223,6.02467,0.00360556,16.085,0.168335,5.94055,5.94055,0,0.196752,-0.103658,nan,0.242284,-0.466948,-0.110762,-0.440666,-0.455326,0.327,0.457725,nan,nan
40000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.1874,11.9863,0.17346,0.495489,0,0.0314036,7.23541,0.00434027,15.9708,0.18109,5.52211,5.52211,0,0.167649,-0.0840278,nan,0.2342,-0.503327,-0.105935,-0.394305,-0.569301,0.2985,0.461275,nan,nan
40000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.4685,12.341,0.189528,0.491228,0,0.0326458,6.94471,0.00470082,15.8241,0.183968,5.43571,5.43571,0,0.239428,-0.104973,nan,0.22772,-0.41714,-0.110243,-0.403068,-0.455809,0.3265,0.457825,nan,nan
41000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.3511,12.1425,0.179381,0.487218,0,0.0311351,6.77929,0.00459268,15.9879,0.20044,4.98903,4.98903,0,0.170943,-0.0844897,nan,0.220339,-0.510066,-0.101626,-0.36416,-0.594277,0.288,0.462925,nan,nan
41000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.4704,12.3885,0.187479,0.48797,0,0.0240863,6.04226,0.00398631,15.8974,0.165681,6.03569,6.03569,0,0.186902,-0.11284,nan,0.233346,-0.444557,-0.121787,-0.405345,-0.531649,0.315,0.453775,nan,nan
42000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.5054,12.9164,0.170499,0.502506,0,0.0108632,4.05544,0.00267867,16.4433,0.154722,6.46321,6.46321,0,0.175689,-0.109332,nan,0.210569,-0.4895,-0.126902,-0.379774,-0.548766,0.3005,0.453875,nan,nan
42000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.3285,11.5485,0.180967,0.488471,0,0.0319518,7.72651,0.00413535,16.0956,0.168371,5.93928,5.93928,0,0.177837,-0.12589,nan,0.236327,-0.427708,-0.14185,-0.412199,-0.461335,0.318,0.44835,nan,nan
43000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.3597,12.0007,0.18224,0.492481,0,0.0265795,6.34326,0.0041902,16.1049,0.181205,5.51862,5.51862,0,0.184806,-0.111757,nan,0.211988,-0.497571,-0.132785,-0.367992,-0.565908,0.298,0.4506,nan,nan
43000,B_w20_K1000_c0.0_lr0.01_s1,0,0,0,17.5261,12.3012,0.176526,0.492231,0,0.0150015,5.18795,0.00289161,16.1662,0.172066,5.81172,5.81172,0,0.179867,-0.133037,nan,0.230064,-0.462771,-0.146653,-0.427758,-0.502569,0.319,0.443725,nan,nan
44000,B_w20_K1000_c0.0_lr0.01_s0,0,0,0,17.4251,12.1289,0.183042,0.498747,0,0.0184829,5.7443,0.00321761,15.8969,0.181886,5.49796,5.49796,0,0.174347,-0.111136,nan,0.207906,-0.507201,-0.129978,-0.420235,-0.585501,0.284,0.450075,nan,nan
