task,N,N2,D2,erode,cos,rowmean,bias,arm,kind,param,seed,steps2,persist,kappa_g,absd2,gate_cv,sd,zbar,acc,E,E_pred,r_W1b1,r_W2,r_scale
1,0.9989001912603771,1.0017440318295838,0.6615990787554472,0.007689775845209123,0.0077662987083717775,-0.0003625983122084387,0.005379964677267708,SN06,snake,0.6,2,,,,,,,,,,,,,
2,1.3385267221805677,1.8033298893968828,0.8862340992479222,-0.08464824168062296,-0.0447721192070605,-0.001627263033313045,0.004589514084509574,SN06,snake,0.6,2,,,,,,,,,,,,,
3,1.5719387313787334,2.4946057263795853,0.8089365792603792,-0.11766074227767673,-0.050107467036159016,-0.0032771100654357065,0.0015712231886573136,SN06,snake,0.6,2,,,,,,,,,,,,,
4,1.7406211856840565,3.0574971137731324,0.7195519828831577,-0.1566605954896101,-0.06063515398011392,-0.004377695165400818,0.0009567365935072303,SN06,snake,0.6,2,,,,,,,,,,,,,
5,1.8801118566802506,3.5655162896590262,0.6860644849130546,-0.17804530902716137,-0.06492989266781408,-0.005124920027508036,0.0006474016659194603,SN06,snake,0.6,2,,,,,,,,,,,,,
6,1.9986810603309135,4.0287029096715266,0.6275262697804631,-0.1643396497679621,-0.05875477448599327,-0.005538634612845112,0.0003119531215634197,SN06,snake,0.6,2,,,,,,,,,,,,,
7,2.108701421972225,4.479717972312432,0.6095198838577324,-0.15850482121682605,-0.053999974471256866,-0.005596773686894845,-0.0009777477767784148,SN06,snake,0.6,2,,,,,,,,,,,,,
8,2.203406503221182,4.886250264077181,0.6075898678549123,-0.20105757609016425,-0.06705790232276082,-0.005707694914961583,0.0007545276149176062,SN06,snake,0.6,2,,,,,,,,,,,,,
9,2.2953450596728597,5.295222650989521,0.608420733913721,-0.1994483470013816,-0.06222143772712072,-0.006300133085933464,0.0018743957672268151,SN06,snake,0.6,2,,,,,,,,,,,,,
10,2.3839154288613162,5.706763318213192,0.6044926514205425,-0.19295198419687126,-0.05792821528596541,-0.006283939219917658,0.0038353072223253548,SN06,snake,0.6,2,,,,,,,,,,,,,
11,2.4639558002913557,6.093926979412698,0.5951997074899085,-0.20803604629040173,-0.060303371673219724,-0.006408364033654266,0.00680177522241138,SN06,snake,0.6,2,,,,,,,,,,,,,
12,2.5440612139432903,6.492258134288836,0.5891551282722223,-0.19082397339608492,-0.055122701640167505,-0.006516843102020672,0.009225090675754473,SN06,snake,0.6,2,,,,,,,,,,,,,
13,2.6198861797315947,6.883668060988064,0.6030016646222118,-0.2115917379229846,-0.05741820949864149,-0.00657394741019869,0.010389460511505603,SN06,snake,0.6,2,,,,,,,,,,,,,
14,2.6869892615775126,7.241670901676125,0.5733784977010019,-0.21537565701293931,-0.057800170208378285,-0.007375560792043396,0.009524989690980874,SN06,snake,0.6,2,,,,,,,,,,,,,
15,2.7504140399711146,7.584609765829816,0.566575144951886,-0.22363628079819545,-0.05803963921731326,-0.007476775313885699,0.008426869105896913,SN06,snake,0.6,2,,,,,,,,,,,,,
