task,N,N2,D2,erode,cos,rowmean,bias,arm,kind,param,seed,steps2,persist,kappa_g,absd2,gate_cv,sd,zbar,acc,E,E_pred,r_W1b1,r_W2,r_scale
1,1.0430350678012084,1.093585745823598,0.7480582737345393,0.013931820440901617,0.01354820501085099,-0.0002249312083802414,0.006764899761910783,SN02,snake,0.2,0,,,,,,,,,,,,,
2,1.3905516335617107,1.9422524776252654,0.9780773579305811,-0.12941062612891346,-0.06268307289658494,-0.0015487137568899606,0.007381934049190022,SN02,snake,0.2,0,,,,,,,,,,,,,
3,1.6403065913810204,2.705851085855378,0.9915696491356385,-0.227971040905526,-0.08319603819269653,-0.002421368369206542,0.010827900041185785,SN02,snake,0.2,0,,,,,,,,,,,,,
4,1.8155419366771042,3.3219856765608267,0.881545490446468,-0.26541089974101983,-0.08626955512245563,-0.003988026295581715,0.011246111306827516,SN02,snake,0.2,0,,,,,,,,,,,,,
5,1.9784076352115272,3.945961716984174,0.8151827211256543,-0.19120668070230729,-0.05824535839553901,-0.004812501207074477,0.013343106221291236,SN02,snake,0.2,0,,,,,,,,,,,,,
6,2.1319179662184715,4.580374029686216,0.8891556420049764,-0.25474332930293425,-0.06889768605381912,-0.005946033606320627,0.016744886665255764,SN02,snake,0.2,0,,,,,,,,,,,,,
7,2.2673540833893275,5.177271067306171,0.8316107587819589,-0.2347137211620041,-0.062049300621720455,-0.006410917421172988,0.021500607784546447,SN02,snake,0.2,0,,,,,,,,,,,,,
8,2.4003574457998305,5.798815041686056,0.8143295148098383,-0.19278554042995272,-0.0505542940273956,-0.006754583864320079,0.023637388034621835,SN02,snake,0.2,0,,,,,,,,,,,,,
9,2.5201516352031152,6.391783748628581,0.8156718494006162,-0.2227031424580921,-0.05234223715771479,-0.00765438796403626,0.027728567759040743,SN02,snake,0.2,0,,,,,,,,,,,,,
10,2.6236910174728223,6.926268157855103,0.7945264534579102,-0.26004204423138694,-0.05897077452828534,-0.008625011629969027,0.03233088521650643,SN02,snake,0.2,0,,,,,,,,,,,,,
11,2.728370848759539,7.4908598102656025,0.8045784389139509,-0.23998678650345126,-0.05215645747717543,-0.009344962026466865,0.03574371054302901,SN02,snake,0.2,0,,,,,,,,,,,,,
12,2.8327758372838696,8.068249885687283,0.8148197816295308,-0.23742970620785045,-0.04981391757719524,-0.010133200893579587,0.037704661869793196,SN02,snake,0.2,0,,,,,,,,,,,,,
13,2.938654989286751,8.6758963791781,0.8615121882118469,-0.25386569472103027,-0.05123685695295763,-0.01082666927528242,0.03915591474738903,SN02,snake,0.2,0,,,,,,,,,,,,,
14,3.0431557787951595,9.297861917905792,0.8814467604767363,-0.25948122174904464,-0.04877480800261498,-0.010908857733407084,0.04374418774037622,SN02,snake,0.2,0,,,,,,,,,,,,,
15,3.1423465758230846,9.912758001122391,0.8779494841576585,-0.26305340094105906,-0.04859184588406731,-0.010974412583550551,0.04493993627023883,SN02,snake,0.2,0,,,,,,,,,,,,,
16,3.2322805309223064,10.487507707068215,0.8707215257287583,-0.29597181978293596,-0.05139047059031784,-0.011839993041084858,0.04734384553623386,SN02,snake,0.2,0,,,,,,,,,,,,,
17,3.316022636196837,11.033375993504078,0.7981751249988261,-0.2523068385629601,-0.046729941334883875,-0.011886814930843863,0.05004106363572646,SN02,snake,0.2,0,,,,,,,,,,,,,
18,3.408988439507392,11.65781796538653,0.8657076618544606,-0.2412656899720082,-0.039998971919253584,-0.011849944785374713,0.05314284207299352,SN02,snake,0.2,0,,,,,,,,,,,,,
19,3.4885473629009325,12.206185172008613,0.7890863561180868,-0.2407191494960037,-0.04228637455515498,-0.012766548971124907,0.055393192872870714,SN02,snake,0.2,0,,,,,,,,,,,,,
20,3.563569462249053,12.734482502118686,0.7855889160102882,-0.25729158590021817,-0.044192483164872065,-0.013127964669861259,0.058400835372740406,SN02,snake,0.2,0,0.022657753115264714,34.671969105402184,0.39147293632670466,0.286402023780732,0.8235254234606466,1.9017633341189095,-1.2399716710345225,0.921999990940094,0.04840308956341468,0.048403097577225884,0.0914238588260646,0.04302076926264992,10.864967154819901
21,3.634493061331024,13.241995335459292,0.7898371917965354,-0.28232435845593096,-0.0484423170617626,-0.013462061303731145,0.05649495499994373,SN02,snake,0.2,0,,,,,,,,,,,,,
22,3.7138669107125177,13.826979548434096,0.8702669413631441,-0.28528272838833924,-0.045132359799908345,-0.013998108842556358,0.05795443406095728,SN02,snake,0.2,0,,,,,,,,,,,,,
23,3.7834880563016786,14.349512054894703,0.8597986042727461,-0.33726609781213746,-0.05043427187975798,-0.01396523436319515,0.06043025923892856,SN02,snake,0.2,0,,,,,,,,,,,,,
24,3.8510149150168083,14.868059034941506,0.8443081817902349,-0.3257612017434328,-0.05096776911585442,-0.013758166764863649,0.06184765883139334,SN02,snake,0.2,0,,,,,,,,,,,,,
25,3.9248335785970156,15.44082783913967,0.8772255869509241,-0.3044567827527581,-0.044804555300946,-0.013944977651824715,0.06126451755408198,SN02,snake,0.2,0,,,,,,,,,,,,,
26,3.99409496659097,15.988071061487284,0.8036970491022498,-0.25645382675463685,-0.039125940695941434,-0.015388843100242586,0.06313665617257357,SN02,snake,0.2,0,,,,,,,,,,,,,
27,4.060872490085567,16.52311285123038,0.8376186970894771,-0.3025769073463809,-0.04526051637262388,-0.015494396751157736,0.06255190455820411,SN02,snake,0.2,0,,,,,,,,,,,,,
28,4.123649213016826,17.036067073148455,0.8314237708790698,-0.3184695489609959,-0.04645987458352741,-0.015382281732527849,0.06189804143388756,SN02,snake,0.2,0,,,,,,,,,,,,,
29,4.182363713281188,17.523619368241203,0.7879344717564061,-0.3003821766636596,-0.04636482372505755,-0.016550518214254697,0.059146051844581965,SN02,snake,0.2,0,,,,,,,,,,,,,
30,4.235270704307626,17.968059280427795,0.8563125299219103,-0.41187261773531575,-0.058290163379272,-0.01600867393373765,0.0626065868959995,SN02,snake,0.2,0,0.02437708105864898,35.12777136285113,0.4217874001322478,0.26782111301466516,0.9275927192755534,2.0053566693369858,-1.581503936141166,0.9236000180244446,,,,,
31,4.294780895333078,18.476501769572568,0.8708261453430356,-0.3623836561982634,-0.05024480124058321,-0.016245559270905582,0.06550841437419877,SN02,snake,0.2,0,,,,,,,,,,,,,
32,4.3490863138937215,18.946093909450948,0.851512658227537,-0.38192051834915747,-0.04949756572462033,-0.016270588572646075,0.0632265704544261,SN02,snake,0.2,0,,,,,,,,,,,,,
33,4.4054869399318,19.44009626747909,0.7722882068505309,-0.2782858488223885,-0.03793227443475072,-0.016440667265261378,0.06383217413735111,SN02,snake,0.2,0,,,,,,,,,,,,,
34,4.45839562570095,19.90790127978423,0.8150171751337539,-0.34721216282861284,-0.04770977436493089,-0.017003034792356556,0.062081345203332604,SN02,snake,0.2,0,,,,,,,,,,,,,
35,4.511241435415439,20.37941639882894,0.8446601473288945,-0.37314502828418733,-0.048798539082404224,-0.016689156774371276,0.06483023545704782,SN02,snake,0.2,0,,,,,,,,,,,,,
36,4.5620577904450315,20.837892751955504,0.8448192538643156,-0.386342900737747,-0.049498336552543716,-0.016050281772991115,0.06634021666832268,SN02,snake,0.2,0,,,,,,,,,,,,,
37,4.614181065063504,21.315447265854576,0.8626920326993032,-0.3851375188002325,-0.049490724762594765,-0.016456031212165937,0.06463066002121196,SN02,snake,0.2,0,,,,,,,,,,,,,
38,4.666733025929585,21.802486943512314,0.8751637956964479,-0.3881241180387103,-0.049243048345780215,-0.016883946525277315,0.0638242594699841,SN02,snake,0.2,0,,,,,,,,,,,,,
39,4.713532799780952,22.241249213571063,0.8099581578277446,-0.37119588776899604,-0.04833274847629747,-0.017214130026782643,0.06334432399366051,SN02,snake,0.2,0,,,,,,,,,,,,,
40,4.7639669657156265,22.71983164403822,0.8593365746223388,-0.38075414415518616,-0.046880083055251286,-0.017125438261819174,0.06360476405359805,SN02,snake,0.2,0,0.024586803751017322,34.95113001773491,0.44008983615936764,0.26465279965612426,0.9410659983296724,2.1152477438764414,-1.6651461976439788,0.9236000180244446,-0.018829782183203747,-0.018829780781231615,0.022089553436352403,0.04091933561955615,12.295711916595316
41,4.805004048648665,23.113415270705637,0.8012338561082123,-0.40765022944079093,-0.052802807574728924,-0.017588758722032714,0.060170866842381654,SN02,snake,0.2,0,,,,,,,,,,,,,
42,4.8514485316873905,23.560867542549968,0.78179005860253,-0.33433778675819964,-0.04189301192516223,-0.016962070045941656,0.06363144950941205,SN02,snake,0.2,0,,,,,,,,,,,,,
43,4.906096374971889,24.093013874603606,0.8677710391278879,-0.335624707074248,-0.041554458139811734,-0.016573828524404068,0.06552193087991327,SN02,snake,0.2,0,,,,,,,,,,,,,
44,4.9515466871157106,24.54152396455238,0.7913352447655703,-0.342825154816801,-0.04296557580805214,-0.01623062718774808,0.06638376266928389,SN02,snake,0.2,0,,,,,,,,,,,,,
45,4.994596201867903,24.970829884855775,0.8287721399086402,-0.39946621960524165,-0.04902570677500835,-0.01634199841154408,0.0674561984743923,SN02,snake,0.2,0,,,,,,,,,,,,,
46,5.035002098266936,25.374706665192825,0.9049329531115744,-0.5010561727745259,-0.05813665650881068,-0.016269043551326863,0.06803554762387648,SN02,snake,0.2,0,,,,,,,,,,,,,
47,5.073636616318089,25.764252991575386,0.7561292310371883,-0.36658290465462473,-0.044268924370607816,-0.016676069796085154,0.06690587172284722,SN02,snake,0.2,0,,,,,,,,,,,,,
48,5.116675697510888,26.201742693449454,0.8601771537646746,-0.4226874518906075,-0.047122391605688145,-0.017565406874383557,0.0645413141255267,SN02,snake,0.2,0,,,,,,,,,,,,,
49,5.15218057245169,26.56756172576205,0.829819239297083,-0.4640002069844894,-0.05345276304771273,-0.016899775030340677,0.06716920633800327,SN02,snake,0.2,0,,,,,,,,,,,,,
50,5.192170038076158,26.981782083318798,0.8320388082359693,-0.4178184506792164,-0.047569424005897,-0.017261130043558653,0.06754292679019272,SN02,snake,0.2,0,0.024300705573961134,34.23928600359331,0.4505170461352705,0.26224205685116814,0.9537190487620584,2.1673166156573305,-1.6934577309627847,0.9233999848365784,,,,,
51,5.232824124473256,27.404706939711215,0.8558320854913731,-0.43290722909895757,-0.04736192508625306,-0.017896626256272804,0.06408585456083529,SN02,snake,0.2,0,,,,,,,,,,,,,
52,5.264896637101365,27.740535286655735,0.8146068471174073,-0.4787785001728869,-0.05311605667056273,-0.017681600878840256,0.06294770334265194,SN02,snake,0.2,0,,,,,,,,,,,,,
53,5.3071772068952665,28.18844138603429,0.8600393497746517,-0.4121332503960968,-0.045359840730951825,-0.01731457991891561,0.06217994852922857,SN02,snake,0.2,0,,,,,,,,,,,,,
54,5.342190908391594,28.56094141601009,0.8168107090820013,-0.44431067910620486,-0.04903687523844012,-0.017530166036447095,0.06265592975920299,SN02,snake,0.2,0,,,,,,,,,,,,,
55,5.376399039759567,28.92860531307545,0.805865826830599,-0.43820192976523153,-0.05126933671443253,-0.017645516663123216,0.06129125002538785,SN02,snake,0.2,0,,,,,,,,,,,,,
56,5.411942606413385,29.31397375941824,0.8734405004876052,-0.4880720541448206,-0.050746302558915726,-0.018126699998297136,0.06102160790280323,SN02,snake,0.2,0,,,,,,,,,,,,,
57,5.447334989155431,29.695000849314933,0.8555068300617757,-0.474479740165085,-0.05079139342243664,-0.017516598867015003,0.06224995375610888,SN02,snake,0.2,0,,,,,,,,,,,,,
58,5.4774658571177985,30.02639337843748,0.7432066521235186,-0.4118141230009657,-0.04816918707920661,-0.016866208285330486,0.06156046388205141,SN02,snake,0.2,0,,,,,,,,,,,,,
59,5.512482172659364,30.41187997548187,0.8110458883007601,-0.4255592912563728,-0.046164935942480397,-0.01768389333072655,0.061372354673221705,SN02,snake,0.2,0,,,,,,,,,,,,,
