task,N,N2,D2,erode,cos,rowmean,bias,arm,kind,param,seed,steps2,persist,kappa_g,absd2,gate_cv,sd,zbar,acc,E,E_pred,r_W1b1,r_W2,r_scale
1,1.1423046624917501,1.3116541872446046,0.9754122392023377,0.0034970852553479438,0.003278605673764061,0.002123234984796907,0.016719155711180066,LR,leaky,0.1,1,,,,,,,,,,,,,
2,1.5275877916908243,2.3540579912223785,1.1739744267040673,-0.1315706227262934,-0.05258988825938278,0.00016193375324321258,0.015352547818329185,LR,leaky,0.1,1,,,,,,,,,,,,,
3,1.803232204567807,3.2864377196892316,1.136893055565797,-0.20451332709894374,-0.0627980379590095,-0.0027219260257016513,0.012772587218787521,LR,leaky,0.1,1,,,,,,,,,,,,,
4,2.0021592651713784,4.057057706669595,0.9883861955627323,-0.21776620858236903,-0.06495101593421192,-0.005459262318358704,0.01042773637920618,LR,leaky,0.1,1,,,,,,,,,,,,,
5,2.1633196257931844,4.742485375771669,0.9242167484367846,-0.2387890793347104,-0.06657657630811188,-0.006979763556343328,0.012671340385568329,LR,leaky,0.1,1,,,,,,,,,,,,,
6,2.3140696682086523,5.428935257964274,0.8847183278762566,-0.19826844568365232,-0.05122611377284345,-0.008931416693514889,0.01234644789597951,LR,leaky,0.1,1,,,,,,,,,,,,,
7,2.442377528245886,6.050160166134009,0.8585415960843741,-0.23731668791463875,-0.058580474413327525,-0.010483961883275375,0.012594132244121283,LR,leaky,0.1,1,,,,,,,,,,,,,
8,2.556176238661052,6.628398741260801,0.860492769419255,-0.2822541942924635,-0.06709090203022096,-0.011859873627483893,0.013551256421487778,LR,leaky,0.1,1,,,,,,,,,,,,,
9,2.675103462323689,7.248213365680563,0.901669037363781,-0.2818544129440192,-0.06434209304331613,-0.013033349053208883,0.015827104984782635,LR,leaky,0.1,1,,,,,,,,,,,,,
10,2.793007298795362,7.886641091977985,0.9048023344014468,-0.26637460810402397,-0.056446426249856074,-0.013829972083213762,0.017340591235551983,LR,leaky,0.1,1,,,,,,,,,,,,,
11,2.891699876901719,8.446724912074723,0.8294340325162964,-0.2693502124195583,-0.05961855810525485,-0.014367792428763706,0.018421108623151668,LR,leaky,0.1,1,,,,,,,,,,,,,
12,3.0025254745984795,9.08646786476892,0.9084612526641859,-0.2687182999699898,-0.051200920319116106,-0.014905232255603734,0.020128534995019435,LR,leaky,0.1,1,,,,,,,,,,,,,
13,3.1065184457257558,9.711930381077401,0.9259437491918695,-0.30048123288338524,-0.057589312907583456,-0.015727212916703683,0.01914605968631804,LR,leaky,0.1,1,,,,,,,,,,,,,
14,3.200026170893425,10.304338874343518,0.853321412706339,-0.2609129194402242,-0.04829934995824416,-0.016184166747480612,0.02059266914089676,LR,leaky,0.1,1,,,,,,,,,,,,,
15,3.2996101293751665,10.945209392723484,0.927118597310941,-0.2862480789309749,-0.050275454431066305,-0.01645844466940882,0.021580172505928204,LR,leaky,0.1,1,,,,,,,,,,,,,
16,3.380992469392001,11.490153680001821,0.8100670754019467,-0.2651227881236071,-0.04648005695105345,-0.016484260977370595,0.024393222738290206,LR,leaky,0.1,1,,,,,,,,,,,,,
17,3.469360916912499,12.089320537793228,0.9638028043364634,-0.3646359465450568,-0.057528222555142366,-0.0167194626494654,0.02323871299624443,LR,leaky,0.1,1,,,,,,,,,,,,,
18,3.554155406963897,12.68372190055312,0.9338730268168891,-0.33947166405699647,-0.05229440179192916,-0.01666930049833677,0.02378077501547523,LR,leaky,0.1,1,,,,,,,,,,,,,
19,3.638437874300285,13.289051394274628,0.913014985391207,-0.3076854916697033,-0.04864090937452368,-0.017069913917595138,0.02257813006057404,LR,leaky,0.1,1,,,,,,,,,,,,,
20,3.7163948253020607,13.86411625918647,0.9496532907876412,-0.374588425875794,-0.05655339512468597,-0.018033517403935873,0.020195833096513526,LR,leaky,0.1,1,0.0255903226458814,37.10986000172537,0.0,0.0,1.3564150873464025,2.149749308964079,-2.0073835290680604,0.9180999994277954,8.32423439206531e-09,0.0,0.02612188911602636,0.02612188079179197,11.758015641040824
21,3.790552744584969,14.422851114257574,1.0100819189502015,-0.45134706387910045,-0.06428994181286182,-0.01861632296227462,0.01711780179757625,LR,leaky,0.1,1,,,,,,,,,,,,,
22,3.8693704907875257,15.014084172545797,0.8870755983397879,-0.29584254005156685,-0.04323319516617606,-0.018522485148398396,0.018395264646969736,LR,leaky,0.1,1,,,,,,,,,,,,,
23,3.9377952579799302,15.548228791575308,0.922570518232287,-0.3884258992027727,-0.05568327206231102,-0.018613970085102682,0.020091803916729985,LR,leaky,0.1,1,,,,,,,,,,,,,
24,4.014225923255805,16.152419325145214,0.9363698024868607,-0.33217926891695926,-0.04574283679441716,-0.019575146483083332,0.018860457215778295,LR,leaky,0.1,1,,,,,,,,,,,,,
25,4.08387910328073,16.718727975424773,0.9370974230324808,-0.3707887727529188,-0.048381011921309884,-0.019734139378371894,0.020399435898289086,LR,leaky,0.1,1,,,,,,,,,,,,,
26,4.150582054994512,17.26363864613986,0.8731856496829477,-0.3282749789678583,-0.04399869682368332,-0.0207376459516647,0.017522456927690656,LR,leaky,0.1,1,,,,,,,,,,,,,
27,4.212943253933073,17.783706693178296,0.8317701555930828,-0.31170210855464936,-0.042979884539501134,-0.020517796914089614,0.01898042915010592,LR,leaky,0.1,1,,,,,,,,,,,,,
28,4.282976777696451,18.377693858024248,0.9460864284160659,-0.35209926357011556,-0.045929450341205665,-0.020768578294032367,0.018132477593026122,LR,leaky,0.1,1,,,,,,,,,,,,,
29,4.34730389468196,18.93514507710997,0.8816881963763447,-0.32423697729062306,-0.041998703146402985,-0.0209066436415391,0.01797395255183801,LR,leaky,0.1,1,,,,,,,,,,,,,
30,4.404501983122097,19.435630496522357,0.9355267580608608,-0.43504133864847216,-0.05382083094173431,-0.021752466303917632,0.015095254389452748,LR,leaky,0.1,1,0.024598885241327858,38.03126641239458,0.0,0.0,1.3501613359303162,2.4463674605674215,-2.2869195443471444,0.9147999882698059,,,,,
31,4.468224612183651,20.001788840964572,0.8877144517436557,-0.32155610730144163,-0.03952336697164001,-0.021423888435954358,0.016306108422577383,LR,leaky,0.1,1,,,,,,,,,,,,,
32,4.526701928942043,20.526552110798903,0.9235708639824395,-0.398807594148108,-0.0488668143316469,-0.022818182273075242,0.01707435786665883,LR,leaky,0.1,1,,,,,,,,,,,,,
33,4.581652057976266,21.02669279987902,0.9095384082902682,-0.4093977192101525,-0.04968621281403217,-0.02275936705132767,0.014133706993889064,LR,leaky,0.1,1,,,,,,,,,,,,,
34,4.6422080769488705,21.584041551045598,0.9950089896842913,-0.4376602385177112,-0.05015066881633768,-0.02308636378814897,0.013925972322467714,LR,leaky,0.1,1,,,,,,,,,,,,,
35,4.708064772973416,22.195575532145,1.0327472242383309,-0.4212132431389308,-0.04634923513036134,-0.022782568895610176,0.013767760012997314,LR,leaky,0.1,1,,,,,,,,,,,,,
36,4.769083104864649,22.772810936676606,0.9895566335826991,-0.412321229051088,-0.04469277246372259,-0.023340403857821643,0.01374102796195075,LR,leaky,0.1,1,,,,,,,,,,,,,
37,4.833147400283117,23.38545306705956,1.0033406525997897,-0.3906985222168366,-0.042826169031357865,-0.024039095945315937,0.013401428621727973,LR,leaky,0.1,1,,,,,,,,,,,,,
38,4.895235221178343,23.990650849799923,1.0630633801554217,-0.45786559741506205,-0.04723015136218787,-0.024540850169249607,0.011703853071667254,LR,leaky,0.1,1,,,,,,,,,,,,,
39,4.948501348029593,24.515590774354113,0.9691134580452139,-0.444173533491022,-0.04923742031548196,-0.025086508448764634,0.01084871282451786,LR,leaky,0.1,1,,,,,,,,,,,,,
40,5.010822962961097,25.13581444896839,1.0999404834301583,-0.4797168088158806,-0.04750247820217709,-0.025290258996053243,0.009450638242997229,LR,leaky,0.1,1,0.026733455009625765,41.14471859451421,0.0,0.0,1.3092563069986867,2.9151286701290546,-2.485549703591907,0.9125000238418579,9.797987345072645e-09,0.0,0.03073457507591456,0.030734565277927214,13.251181054121602
41,5.064921447812961,25.681038129169405,1.072819529419863,-0.5275958492188507,-0.05190424926553913,-0.025124399337115026,0.009909948883578181,LR,leaky,0.1,1,,,,,,,,,,,,,
42,5.117903320961344,26.22234292264166,1.0274539130086837,-0.4861491195364283,-0.049055031534218925,-0.024804055677739502,0.008327905980404466,LR,leaky,0.1,1,,,,,,,,,,,,,
43,5.179496855283201,26.85390092568423,1.0315719276600035,-0.40001392461743385,-0.040860286464010104,-0.024617181163288412,0.007431489003356546,LR,leaky,0.1,1,,,,,,,,,,,,,
44,5.234383294377619,27.42491749097927,1.0216228364641962,-0.4506062711691503,-0.044289864272299063,-0.024874022896520954,0.002045883657410741,LR,leaky,0.1,1,,,,,,,,,,,,,
45,5.2878375381304314,27.98917683009105,1.1591117888836309,-0.594852449771855,-0.05583031777560372,-0.025549474866940935,-0.0019307192147243767,LR,leaky,0.1,1,,,,,,,,,,,,,
46,5.340410019715307,28.54575120929094,1.1268160445189703,-0.570241665319077,-0.05442263237016604,-0.026048779677598905,-0.003433912511682138,LR,leaky,0.1,1,,,,,,,,,,,,,
47,5.388029737832681,29.05878212219351,0.950541685565679,-0.43751077266310945,-0.046000564358924176,-0.025995569644616388,-0.003235593771241838,LR,leaky,0.1,1,,,,,,,,,,,,,
