task,N,N2,D2,erode,cos,rowmean,bias,arm,kind,param,seed,steps2,persist,kappa_g,absd2,gate_cv,sd,zbar,acc,E,E_pred,r_W1b1,r_W2,r_scale
1,0.9643586623348835,0.9329525497685642,0.6022161541673373,-0.0008592560469302852,-0.001152324893927151,0.00025215478126855016,0.010737646681955084,SN15,snake,1.5,0,,,,,,,,,,,,,
2,1.2538743157999863,1.5775760946122477,0.7379231523429145,-0.09329960749923112,-0.05560379771289819,-0.000805825773477548,0.010111231505288743,SN15,snake,1.5,0,,,,,,,,,,,,,
3,1.4527136856276845,2.11910435673232,0.7023012053274621,-0.16077294320739036,-0.07685455999698325,-0.0017604423446571352,0.008810712725389748,SN15,snake,1.5,0,,,,,,,,,,,,,
4,1.5901884375272772,2.5381217653305033,0.6363726156628532,-0.21735520706466943,-0.09419153323943004,-0.0029511853770003006,0.00598510883632116,SN15,snake,1.5,0,,,,,,,,,,,,,
5,1.7133191376497947,2.945838611745604,0.608966646834243,-0.2012498004191415,-0.08295296361911618,-0.0033237647723465347,0.006428976692259312,SN15,snake,1.5,0,,,,,,,,,,,,,
6,1.8260694975765352,3.348272510410618,0.5847299087470772,-0.18229601008206395,-0.07193085827290788,-0.003515298046689627,0.007597342522349209,SN15,snake,1.5,0,,,,,,,,,,,,,
7,1.926519968440684,3.7270143714294566,0.5831917443857014,-0.20444988336686268,-0.07495512038241701,-0.0034411787666960565,0.008207524075405672,SN15,snake,1.5,0,,,,,,,,,,,,,
8,2.031343196698115,4.142718811591797,0.6076429894603378,-0.1919385492979981,-0.06493675465120814,-0.0036964876434437744,0.009416261239675806,SN15,snake,1.5,0,,,,,,,,,,,,,
9,2.115545061599666,4.492882106166717,0.5651815006962657,-0.2150182061213451,-0.07095289845832882,-0.003965552920850397,0.010045002570259386,SN15,snake,1.5,0,,,,,,,,,,,,,
10,2.1931166287665844,4.825571984756578,0.5783023398949425,-0.24561246130508174,-0.07811449432353287,-0.004123738731616384,0.010019804892071988,SN15,snake,1.5,0,,,,,,,,,,,,,
11,2.2765609602135894,5.197558742898005,0.5932510235731953,-0.22126426543176714,-0.06607591656276504,-0.0050512860822488695,0.010649372552288696,SN15,snake,1.5,0,,,,,,,,,,,,,
12,2.3590697307851443,5.579779587298004,0.5891698803371967,-0.2069490359371974,-0.060404697899833056,-0.005016822562252383,0.011592978746048175,SN15,snake,1.5,0,,,,,,,,,,,,,
13,2.439376327244308,5.965695050817999,0.5826559692387954,-0.19674050571880186,-0.055648796596820184,-0.005197958579193284,0.011244194116443396,SN15,snake,1.5,0,,,,,,,,,,,,,
14,2.5195677198351847,6.3644043416851295,0.6471102172997852,-0.24840092643265327,-0.0634840718821558,-0.004794884535883356,0.01234468439608463,SN15,snake,1.5,0,,,,,,,,,,,,,
15,2.591692487270276,6.732304130444638,0.6191720119324747,-0.25127222317296793,-0.06304383375521577,-0.004912980023753922,0.014728045897791163,SN15,snake,1.5,0,,,,,,,,,,,,,
16,2.6621612043563143,7.1023528952782975,0.6444764616552695,-0.2744276968216096,-0.06791076686298401,-0.005610810724447126,0.012744650433305652,SN15,snake,1.5,0,,,,,,,,,,,,,
17,2.7365349164746053,7.503918753117741,0.6189136087534166,-0.21734775091397313,-0.05267971007771113,-0.005404451953692069,0.014969776547513903,SN15,snake,1.5,0,,,,,,,,,,,,,
18,2.813952125199515,7.932668049377508,0.619971940505717,-0.19122264424594967,-0.044224150179560585,-0.00530184510642291,0.01735622467880603,SN15,snake,1.5,0,,,,,,,,,,,,,
19,2.8840609708087506,8.333119560988598,0.6302572015768511,-0.2298056899657615,-0.052134587498542356,-0.00558257569663434,0.017524349529412574,SN15,snake,1.5,0,,,,,,,,,,,,,
20,2.95080463779188,8.723441746178002,0.6037269810498888,-0.21340479586048333,-0.04808296222767581,-0.005848725405161865,0.01685540738631971,SN15,snake,1.5,0,0.021651779343940292,27.88348114303384,2.2723556679224237,1.9161069782929858,0.7166616045234789,1.4608342485931354,-0.5058248001426487,0.8966000080108643,0.03491427664104473,0.03491427859375652,0.06853852120915874,0.033624244568114005,7.932798520463015
21,3.0146106250253326,9.105357312892094,0.6187915282081428,-0.23687596149405266,-0.052920882311493764,-0.0056334743276852004,0.01847037992672995,SN15,snake,1.5,0,,,,,,,,,,,,,
22,3.0897060836981165,9.56542376659831,0.7075354752298659,-0.24746902152364875,-0.049270851137238815,-0.005607470113741238,0.020091713823494502,SN15,snake,1.5,0,,,,,,,,,,,,,
23,3.1540821177119405,9.96782431774958,0.6738556810935938,-0.27145512994232435,-0.05347688528323769,-0.00604104138787341,0.01916335162706673,SN15,snake,1.5,0,,,,,,,,,,,,,
24,3.220295643021747,10.388179402123578,0.713708917987525,-0.2933538336135267,-0.056074699224917576,-0.005996032239145112,0.020604173953761348,SN15,snake,1.5,0,,,,,,,,,,,,,
25,3.2870542130129574,10.82284454819324,0.6780048957535725,-0.2433397496839101,-0.04642755621266862,-0.0061464079061218126,0.023258287591743282,SN15,snake,1.5,0,,,,,,,,,,,,,
26,3.3519680516636665,11.253819171667178,0.6782342168640417,-0.24725959339010267,-0.04684743156602155,-0.006315986102402353,0.023343966532847843,SN15,snake,1.5,0,,,,,,,,,,,,,
27,3.4140285916416384,11.673159018129832,0.6919232180365921,-0.2725833715739406,-0.049457759142761876,-0.005707783520118359,0.02753479274280835,SN15,snake,1.5,0,,,,,,,,,,,,,
28,3.479005572982611,12.120449160731136,0.7133583386829543,-0.26606819608164817,-0.045767240985297414,-0.006085126223488677,0.029398768639657645,SN15,snake,1.5,0,,,,,,,,,,,,,
29,3.5355043186099406,12.516435362701422,0.6489382571249852,-0.25295205515469865,-0.04606482176306574,-0.0060113018833081126,0.03186008945573121,SN15,snake,1.5,0,,,,,,,,,,,,,
30,3.591529996394253,12.916257967728734,0.6939683552212557,-0.2941457501939444,-0.050914778271422774,-0.0051147112270009685,0.0358736044773832,SN15,snake,1.5,0,0.02401629627450176,28.895727604678406,2.578114799526393,1.9116456055791864,0.7109830820587929,1.7246401567089187,-0.34540655622502475,0.8889999985694885,,,,,
31,3.654124270535892,13.368872076207138,0.7249412101170756,-0.2723271016386735,-0.0457244587744496,-0.00491627443605819,0.03786321682389825,SN15,snake,1.5,0,,,,,,,,,,,,,
32,3.712533105687549,13.7982572995884,0.6884626421780404,-0.2590774187967766,-0.043798114299482674,-0.005405482741442885,0.03801521731365938,SN15,snake,1.5,0,,,,,,,,,,,,,
33,3.768105338183464,14.214148718321935,0.6826979148239495,-0.2668064960904149,-0.044069604334881295,-0.006029589132213537,0.03964972714864416,SN15,snake,1.5,0,,,,,,,,,,,,,
34,3.827389040973035,14.663822683516837,0.6999482473057932,-0.250274282110892,-0.04053455701547493,-0.006637554117287561,0.038800870382692663,SN15,snake,1.5,0,,,,,,,,,,,,,
