task,N,N2,D2,erode,cos,rowmean,bias,arm,kind,param,seed,steps2,persist,kappa_g,absd2,gate_cv,sd,zbar,acc,E,E_pred,r_W1b1,r_W2,r_scale
1,1.1487888600310905,1.3269865928980553,0.9879135984417955,0.0063281316693405065,0.00550104428952089,0.0024063745510352424,0.016100117742025757,LR001,leaky,0.01,1,,,,,,,,,,,,,
2,1.511834166014559,2.3153704237530968,1.0804465161165953,-0.09206268526155363,-0.034842626025272966,0.0001412109867353303,0.014263350967667066,LR001,leaky,0.01,1,,,,,,,,,,,,,
3,1.7669710870848183,3.174180878031923,1.001198048264322,-0.14238759398549566,-0.04517395567144932,-0.0025745705458175973,0.01195825272705406,LR001,leaky,0.01,1,,,,,,,,,,,,,
4,1.9616623566579805,3.9126697712911005,0.8813964046660329,-0.14290751140685581,-0.04496220954635678,-0.005248742911377886,0.009289730936397973,LR001,leaky,0.01,1,,,,,,,,,,,,,
5,2.0979342351342045,4.494069137727464,0.7339535256445037,-0.15255415920813964,-0.04584000676576238,-0.0066032449549380335,0.00988368081743829,LR001,leaky,0.01,1,,,,,,,,,,,,,
6,2.2219978949179278,5.0583993388746755,0.6676432050822164,-0.1033130039350056,-0.027128117756349362,-0.008404661766559797,0.00992910016560927,LR001,leaky,0.01,1,,,,,,,,,,,,,
7,2.3280085781704427,5.566521040976152,0.6554283559641833,-0.14730665386270692,-0.04095095496616253,-0.010006467020940069,0.009780612430186011,LR001,leaky,0.01,1,,,,,,,,,,,,,
8,2.4302519813001857,6.065470231015126,0.6621718901692537,-0.1632227001302803,-0.04388946072139422,-0.011330274032058586,0.010649501873413101,LR001,leaky,0.01,1,,,,,,,,,,,,,
9,2.5349195447021367,6.589782521426889,0.6786651579293154,-0.15435286751755173,-0.03816301582246244,-0.012492719054446306,0.010543937399052083,LR001,leaky,0.01,1,,,,,,,,,,,,,
10,2.624590099136881,7.055082292947019,0.6206253833866174,-0.15532561186648683,-0.03777045473125356,-0.013170419246559994,0.009769085528096183,LR001,leaky,0.01,1,,,,,,,,,,,,,
11,2.705530783219749,7.494312051962146,0.5915589941912067,-0.15232923517607935,-0.03896029210577899,-0.013653069866732622,0.01045088062324794,LR001,leaky,0.01,1,,,,,,,,,,,,,
12,2.7858796356707614,7.949104615070683,0.6391326372063634,-0.18434007409782618,-0.03846961277705214,-0.014269909617191646,0.011601203036261722,LR001,leaky,0.01,1,,,,,,,,,,,,,
13,2.8700791180967986,8.44052288872001,0.6352208077619081,-0.14380253411258312,-0.031508755470032644,-0.015426748832740901,0.011536918082856572,LR001,leaky,0.01,1,,,,,,,,,,,,,
14,2.953422565273696,8.921899184000337,0.6475266914037854,-0.1661503961234575,-0.03370581334919956,-0.01559560584603812,0.012761013745111995,LR001,leaky,0.01,1,,,,,,,,,,,,,
15,3.0331933883766933,9.390811460413124,0.6358152868885756,-0.16690301047578798,-0.03573302343667102,-0.01671643511724811,0.013038213377585635,LR001,leaky,0.01,1,,,,,,,,,,,,,
16,3.1098049949815287,9.86312034634701,0.6194444820900757,-0.14713559615619062,-0.028307890884528043,-0.01746561405284155,0.015745807685889304,LR001,leaky,0.01,1,,,,,,,,,,,,,
17,3.19772520048563,10.404040280941427,0.7366207159888576,-0.1957007813944395,-0.03592424527847999,-0.017899467203104532,0.0163510805380065,LR001,leaky,0.01,1,,,,,,,,,,,,,
18,3.2836856675835095,10.947963417660622,0.7194892550374402,-0.17556611831824512,-0.03250093113658309,-0.018552674610676223,0.017577423611655832,LR001,leaky,0.01,1,,,,,,,,,,,,,
19,3.3779909672250024,11.551737246183164,0.763908286499367,-0.1601344579768261,-0.028331378879322407,-0.018558414281578898,0.02123093608999625,LR001,leaky,0.01,1,,,,,,,,,,,,,
20,3.4573016583675207,12.079459156849097,0.750037079018328,-0.22231516835239393,-0.03820860515342622,-0.01959911334079022,0.020721533126197754,LR001,leaky,0.01,1,0.021553522022419672,34.798817485056496,0.0,0.0,2.276858193550688,2.3697841452566504,-2.2443651415733368,0.9133999943733215,-1.4574529513811108e-08,0.0,0.012519858595746424,0.012519873170275938,15.351624276446486
21,3.5325445534720257,12.595115114392076,0.7391432972271589,-0.22348733968417914,-0.03449050854484663,-0.01954693143021879,0.022890914937015623,LR001,leaky,0.01,1,,,,,,,,,,,,,
22,3.6146034204872914,13.17382045127872,0.7643874923569782,-0.18568215547033332,-0.02760577132941017,-0.018753363877100065,0.027130549072753637,LR001,leaky,0.01,1,,,,,,,,,,,,,
23,3.6818313735124635,13.66083190311213,0.7436811301483585,-0.25666967831495063,-0.0371056961274083,-0.01951505197641505,0.028094766424037517,LR001,leaky,0.01,1,,,,,,,,,,,,,
24,3.749156780225367,14.153415183167995,0.6861983226810345,-0.1936150426251713,-0.025886127091951067,-0.020068942591185746,0.030248266686685385,LR001,leaky,0.01,1,,,,,,,,,,,,,
25,3.822404369210632,14.700404094207851,0.8245319225726883,-0.27754301153283084,-0.03964670754063568,-0.020952875672550636,0.02973617459414527,LR001,leaky,0.01,1,,,,,,,,,,,,,
26,3.879673458667497,15.143853159238112,0.6836455658041768,-0.24019650077391724,-0.034351157229834416,-0.021980733229444004,0.027607009332132292,LR001,leaky,0.01,1,,,,,,,,,,,,,
27,3.950765879842476,15.696327291859978,0.7843312784391699,-0.23185714581730324,-0.034085247306136504,-0.0221054692937061,0.02853235885326285,LR001,leaky,0.01,1,,,,,,,,,,,,,
28,4.016470245443835,16.225930504345893,0.766889359837655,-0.2372861473517392,-0.03350681918525783,-0.02294379416350123,0.027551231156103313,LR001,leaky,0.01,1,,,,,,,,,,,,,
29,4.0862429391575255,16.7865042235798,0.7725632082640419,-0.21198948903013612,-0.02780525301321984,-0.023292525800687035,0.029221676553133874,LR001,leaky,0.01,1,,,,,,,,,,,,,
30,4.144467681027008,17.26671765250683,0.713648185787196,-0.23343475686016088,-0.028101351125388405,-0.023390851896982198,0.028960969167346775,LR001,leaky,0.01,1,0.02002709838070861,35.63412793111497,0.0,0.0,2.091345183328172,2.829989033016605,-2.478145261766935,0.9196000099182129,,,,,
31,4.201291508511165,17.742372708060195,0.7655368072888422,-0.28988175173547825,-0.03920800005546952,-0.0242072580765648,0.029985062243940774,LR001,leaky,0.01,1,,,,,,,,,,,,,
32,4.261870996745197,18.257086047691235,0.7504905986020077,-0.23577725897097213,-0.02862989934774167,-0.024165935557731152,0.031068194232648238,LR001,leaky,0.01,1,,,,,,,,,,,,,
33,4.317746571208256,18.73571905440288,0.7665593406321557,-0.28792633392050776,-0.03393672756703548,-0.024348780408241552,0.03050302683375776,LR001,leaky,0.01,1,,,,,,,,,,,,,
34,4.371129548875739,19.200004468819053,0.8099341178706184,-0.3456487034544465,-0.043100371779324395,-0.025553991737957096,0.02907102049794048,LR001,leaky,0.01,1,,,,,,,,,,,,,
35,4.438349052610845,19.792926365087652,0.8334694813426061,-0.24054758507400917,-0.024500961179723387,-0.025718540355709845,0.030376655055442826,LR001,leaky,0.01,1,,,,,,,,,,,,,
36,4.493628276816589,20.289367218079708,0.8178314112026189,-0.32139055821056034,-0.03376753748401597,-0.026224197232497096,0.031680453443550506,LR001,leaky,0.01,1,,,,,,,,,,,,,
37,4.549600524559091,20.799121886871085,0.7822548691729168,-0.27250020038154155,-0.029432047768328588,-0.026623765832159467,0.03248067531327251,LR001,leaky,0.01,1,,,,,,,,,,,,,
38,4.6126253778208195,21.373043998247223,0.871319830861825,-0.297397719485685,-0.03236305207037663,-0.027279252028336334,0.033871479528024794,LR001,leaky,0.01,1,,,,,,,,,,,,,
39,4.672862892377559,21.92687588330472,0.8175951809387086,-0.2637632958812115,-0.031941334301804264,-0.02767769590879644,0.033771074789110574,LR001,leaky,0.01,1,,,,,,,,,,,,,
40,4.742018748801487,22.576297054363277,0.9412343736138962,-0.29181320255534127,-0.027156427868233773,-0.028210960000985955,0.032919883469585326,LR001,leaky,0.01,1,0.0221696512259676,42.455984716232976,0.0,0.0,2.1501849872820045,3.454983994507097,-3.0774837562167634,0.9140999913215637,-6.155327778728514e-09,0.0,0.022054124704866784,0.022054130860194563,11.551253662167774
41,4.802768150872452,23.15275741867314,0.9030709212907168,-0.32661055698084923,-0.03223991532648327,-0.028658212216461254,0.034963703951216306,LR001,leaky,0.01,1,,,,,,,,,,,,,
42,4.869005792757379,23.787085325972754,0.9578016572627831,-0.3234737499631727,-0.03170771381465459,-0.028994387903652285,0.03609605660865782,LR001,leaky,0.01,1,,,,,,,,,,,,,
43,4.929674011390031,24.38118820242191,0.9544335009748033,-0.3603306245256477,-0.035131579695024014,-0.029167870951315254,0.03526544475578703,LR001,leaky,0.01,1,,,,,,,,,,,,,
44,4.991154519506424,24.983645271661043,0.9070374135457959,-0.30458034430666064,-0.03302927839808704,-0.030170296221377922,0.036363215572200715,LR001,leaky,0.01,1,,,,,,,,,,,,,
45,5.042932570773235,25.508201019242048,0.9673360194857193,-0.4427802719047179,-0.044057761942044554,-0.031193055257695734,0.033963142053689804,LR001,leaky,0.01,1,,,,,,,,,,,,,
46,5.09334211368915,26.023344448217713,0.9023111783988486,-0.3871677494231832,-0.039540009538785476,-0.03232141499491208,0.03321624995674938,LR001,leaky,0.01,1,,,,,,,,,,,,,
47,5.150312750271037,26.608424024171008,0.980120746023773,-0.3950411700704746,-0.04064078299641996,-0.032225741278921735,0.0360107087821234,LR001,leaky,0.01,1,,,,,,,,,,,,,
48,5.195759160390509,27.08151478467813,0.8717779247681311,-0.3986871642610105,-0.038130283971875276,-0.03286716569272155,0.03690766013110988,LR001,leaky,0.01,1,,,,,,,,,,,,,
49,5.2538902745783025,27.68958534278938,0.9937652482878329,-0.38569469017658753,-0.034528056167593316,-0.0325675524228544,0.04103693688171916,LR001,leaky,0.01,1,,,,,,,,,,,,,
50,5.313137359378454,28.315389541573367,1.0403793455042007,-0.41457514672020707,-0.035445305807091626,-0.03304574705823779,0.03959843849355821,LR001,leaky,0.01,1,0.024397736914869204,42.64245282807937,0.0,0.0,1.988018259160419,4.354636890458938,-3.4977676350006135,0.90829998254776,,,,,
51,5.370560956968492,28.93589845639974,0.9840485499820062,-0.3635396351556346,-0.030861616105024355,-0.03446446112613402,0.03844298087409698,LR001,leaky,0.01,1,,,,,,,,,,,,,
52,5.432797565278629,29.608205145802135,1.0047545900084012,-0.3324479006060075,-0.02469873828250651,-0.035953526721264104,0.04009498872794211,LR001,leaky,0.01,1,,,,,,,,,,,,,
53,5.483748221625767,30.1663244468231,0.9491830046786437,-0.3910637036576749,-0.03066065534031071,-0.0364554244917369,0.039828372561605645,LR001,leaky,0.01,1,,,,,,,,,,,,,
54,5.5386858873165705,30.784808251004915,0.9945677414969893,-0.37608393731517303,-0.034929918320283804,-0.036190047947154955,0.04259676830784884,LR001,leaky,0.01,1,,,,,,,,,,,,,
55,5.588164113081246,31.333277899596133,0.9474471738329774,-0.3989775252417664,-0.035241834385678815,-0.035312925019791865,0.045261724956799296,LR001,leaky,0.01,1,,,,,,,,,,,,,
56,5.635964284304221,31.868580367520927,1.0599768804040255,-0.5246744124792296,-0.03823804005916782,-0.03604247324480965,0.04471566982509103,LR001,leaky,0.01,1,,,,,,,,,,,,,
57,5.6995179000804335,32.57764455964935,1.1457609461512586,-0.4366967540228313,-0.03407149454756204,-0.036597918388695264,0.0409937798557803,LR001,leaky,0.01,1,,,,,,,,,,,,,
58,5.751237165716152,33.17348829548577,1.0366114483918318,-0.44076771255542185,-0.03328344391737463,-0.03644145224880038,0.044871238548657856,LR001,leaky,0.01,1,,,,,,,,,,,,,
