task,N,N2,D2,erode,cos,rowmean,bias,arm,kind,param,seed,steps2,persist,kappa_g,absd2,gate_cv,sd,zbar,acc,E,E_pred,r_W1b1,r_W2,r_scale
1,1.1484362153443348,1.323867984802832,0.9813503863471464,0.010062421226758014,0.008571713910585466,0.001245240557570461,0.009813054984697374,LR03,leaky,0.3,2,,,,,,,,,,,,,
2,1.532776633575255,2.362539029425505,1.197801521498899,-0.15913047687622658,-0.06329313534733048,7.667680589546512e-06,0.010440554577216972,LR03,leaky,0.3,2,,,,,,,,,,,,,
3,1.8096212477451312,3.3026960603941187,1.1585270444542966,-0.21837001348568244,-0.06737864538620293,-0.0018608480210174578,0.009082059903303161,LR03,leaky,0.3,2,,,,,,,,,,,,,
4,2.008568344244872,4.068476594479373,1.0517368320204192,-0.2859562979351659,-0.07852044451620724,-0.003748688829583093,0.007566413754830137,LR03,leaky,0.3,2,,,,,,,,,,,,,
5,2.1762775306264195,4.779481934809966,1.0484925432765282,-0.3374872029459338,-0.08486051610555827,-0.005508829990147313,0.006181703708716668,LR03,leaky,0.3,2,,,,,,,,,,,,,
6,2.3239829922511896,5.444968276444075,0.985225698934064,-0.3197393572999556,-0.07591867791868923,-0.006085143087515406,0.008326879912056028,LR03,leaky,0.3,2,,,,,,,,,,,,,
7,2.453333604343963,6.062390760906228,0.9053745819236825,-0.28795209746152994,-0.06954846723407208,-0.006758687021643009,0.011676424004836008,LR03,leaky,0.3,2,,,,,,,,,,,,,
8,2.5722420777848343,6.659668636580278,0.9545073749007593,-0.3572294992267095,-0.07659055716690295,-0.007375296643730695,0.01438071244279854,LR03,leaky,0.3,2,,,,,,,,,,,,,
9,2.6822766653796357,7.237818973047945,0.8960095778997439,-0.3178592414320773,-0.06771260506043918,-0.007587801246606676,0.015886241929256358,LR03,leaky,0.3,2,,,,,,,,,,,,,
10,2.789325101278064,7.82237173914379,0.9066911062858012,-0.32213834018995413,-0.06541508948349854,-0.007561487269346564,0.019788357490906492,LR03,leaky,0.3,2,,,,,,,,,,,,,
11,2.89501146221424,8.423505205235209,0.9420021377661673,-0.34086867167474943,-0.06568374467783203,-0.008224513347845634,0.023682660514023155,LR03,leaky,0.3,2,,,,,,,,,,,,,
12,2.9931468908964347,8.997581715549368,0.9080724516321923,-0.3339959413180323,-0.06160259277171984,-0.008749899132354896,0.024493315315048676,LR03,leaky,0.3,2,,,,,,,,,,,,,
13,3.0893698968819745,9.57748811713795,0.9322877309339119,-0.3523813293453312,-0.06395517159580995,-0.00943539983380655,0.027290308859664946,LR03,leaky,0.3,2,,,,,,,,,,,,,
14,3.1752578304540218,10.114405327219476,0.9170324319102883,-0.3801152218287605,-0.06759725875229265,-0.010066661135188037,0.02787083493778482,LR03,leaky,0.3,2,,,,,,,,,,,,,
15,3.2630740451999447,10.678857258931576,0.8925485784537485,-0.32809664674164923,-0.05847814747680232,-0.010271573919991818,0.029847416901611724,LR03,leaky,0.3,2,,,,,,,,,,,,,
16,3.348675773156038,11.245638462425118,0.901075899161407,-0.33429469566786646,-0.05595271681369256,-0.010168876894679917,0.032829864083323626,LR03,leaky,0.3,2,,,,,,,,,,,,,
17,3.4315490758262723,11.810605246830342,0.8813517532012242,-0.3163849687960008,-0.05307586426188363,-0.010640409920921046,0.034259545115055516,LR03,leaky,0.3,2,,,,,,,,,,,,,
18,3.509836332453761,12.35515187185304,0.8920663389600513,-0.3475197139373482,-0.05683207739973781,-0.01069304529310061,0.03882696577435127,LR03,leaky,0.3,2,,,,,,,,,,,,,
19,3.5803823876791254,12.856793125119712,0.9088780730007158,-0.40723681973404857,-0.06370618527431397,-0.011359536959433179,0.04050844097393565,LR03,leaky,0.3,2,,,,,,,,,,,,,
20,3.6578707148373075,13.414255727180807,0.9064975526982024,-0.3490349506371065,-0.05409468011008087,-0.011234538014417863,0.04235349245602265,LR03,leaky,0.3,2,0.02669817302126163,33.95354251305117,0.0,0.0,0.6383360205898923,1.783333045377486,-1.1444362583824264,0.9225999712944031,-2.989970292188726e-09,0.0,-0.046090402709818235,-0.04609039971984794,7.545299749491674
21,3.7291614124652117,13.941243854983263,0.9069736603986824,-0.3799855325962244,-0.05774034412541248,-0.011553371523905382,0.037736245299165604,LR03,leaky,0.3,2,,,,,,,,,,,,,
22,3.8033588326134513,14.498632219101069,0.9661556368075476,-0.4087672726897413,-0.05799379837898923,-0.011923918907735632,0.03983480309601873,LR03,leaky,0.3,2,,,,,,,,,,,,,
23,3.880401801161775,15.089293058802872,0.9944117628809706,-0.4037509231791708,-0.055951014267728603,-0.012209125802679265,0.041801861219573765,LR03,leaky,0.3,2,,,,,,,,,,,,,
24,3.9438641990691146,15.584990555756509,0.9480021928726697,-0.45230469591903444,-0.06242972208816198,-0.012163751557300331,0.0433360692858696,LR03,leaky,0.3,2,,,,,,,,,,,,,
25,4.003893170441459,16.06273169706051,0.9285061782035037,-0.45076503689949704,-0.06328854562663086,-0.013248533990612939,0.043334695630619535,LR03,leaky,0.3,2,,,,,,,,,,,,,
26,4.069493761285686,16.592677620786326,0.999161533201928,-0.4692156094761146,-0.06189195132924793,-0.014000305892300556,0.0434714705683291,LR03,leaky,0.3,2,,,,,,,,,,,,,
27,4.13198401831493,17.10559781597221,0.9564802076522255,-0.4435600124663408,-0.057044236635266705,-0.015124326166497113,0.03750897709396668,LR03,leaky,0.3,2,,,,,,,,,,,,,
28,4.200119286966515,17.67048344894757,0.9892675295366594,-0.424381896561298,-0.05413000419436436,-0.014229384792648285,0.04057278467022116,LR03,leaky,0.3,2,,,,,,,,,,,,,
29,4.266677140346727,18.23226964012662,0.9115671781376029,-0.3497809869585542,-0.04530752569746175,-0.014133341633078571,0.04367039575939998,LR03,leaky,0.3,2,,,,,,,,,,,,,
30,4.325325362966685,18.73493044790628,0.9325438666079705,-0.4298830588283063,-0.054509272849692085,-0.014736735688902006,0.04347372275195085,LR03,leaky,0.3,2,0.02492132777224371,37.41950971194228,0.0,0.0,0.6385466559949358,1.9868676721922138,-1.423019218959129,0.9217000007629395,,,,,
31,4.385348068940013,19.256570513955467,0.8726275850316892,-0.35098751898250596,-0.04638409047626923,-0.01457172427856637,0.0448656761366874,LR03,leaky,0.3,2,,,,,,,,,,,,,
32,4.44561224438647,19.788456798305106,1.0164774986246008,-0.48459121427496343,-0.056845300157635,-0.01524834549757535,0.04285055025480688,LR03,leaky,0.3,2,,,,,,,,,,,,,
33,4.501708800084739,20.29120103777531,0.8930463763396443,-0.3903021368694397,-0.04936882547198458,-0.015823615897113365,0.044649968794547024,LR03,leaky,0.3,2,,,,,,,,,,,,,
34,4.553523745896506,20.76193685631236,0.9602030748862157,-0.4894672563491713,-0.05933957793762074,-0.014970929928908885,0.04814763594418764,LR03,leaky,0.3,2,,,,,,,,,,,,,
