task,N,N2,D2,erode,cos,rowmean,bias,arm,kind,param,seed,steps2,persist,kappa_g,absd2,gate_cv,sd,zbar,acc,E,E_pred,r_W1b1,r_W2,r_scale
1,0.9941284324112638,0.9938985443116977,0.6512602513063527,0.011042641357187868,0.011737656806171169,-0.0004048337836169717,0.010785990279109682,SN06,snake,0.6,0,,,,,,,,,,,,,
2,1.3423683422865897,1.8126090018326317,0.9060669517062269,-0.0873564941852925,-0.04605690110231642,-0.001970715623056103,0.01176940628007287,SN06,snake,0.6,0,,,,,,,,,,,,,
3,1.565122244456411,2.469513866039851,0.7942852812668021,-0.13738041705958312,-0.060126962207993934,-0.0033697205456169246,0.010190621163637843,SN06,snake,0.6,0,,,,,,,,,,,,,
4,1.721691757798858,2.9936039044991163,0.6996173801665513,-0.17552734170728584,-0.06972999924561686,-0.005037369727491401,0.005419792159227654,SN06,snake,0.6,0,,,,,,,,,,,,,
5,1.852145149864379,3.4705817944387345,0.6250459983943162,-0.1480681084546984,-0.058590388874160765,-0.005658005514137385,0.005296976951067336,SN06,snake,0.6,0,,,,,,,,,,,,,
6,1.9816392008250994,3.9647704714606355,0.6598130171478774,-0.16562434012597552,-0.05914480860287642,-0.006105302014197202,0.0076768867380451414,SN06,snake,0.6,0,,,,,,,,,,,,,
7,2.096264665481572,4.430076656405452,0.6348817345310757,-0.1695755495862598,-0.057914976636740695,-0.0067548078411583815,0.008459928366355597,SN06,snake,0.6,0,,,,,,,,,,,,,
8,2.2031282803857706,4.890438709261851,0.6178026129182848,-0.15744056006188625,-0.05231173807257398,-0.0075333985149952905,0.010246841022453736,SN06,snake,0.6,0,,,,,,,,,,,,,
9,2.29935642223675,5.320946540874302,0.6129798117454963,-0.1824719801330459,-0.05606977399996152,-0.00790639970474585,0.01237586046452634,SN06,snake,0.6,0,,,,,,,,,,,,,
10,2.381979724433327,5.706390361051379,0.5895381765730048,-0.20409435639592619,-0.06380361752169156,-0.007808141132215448,0.01520959081593901,SN06,snake,0.6,0,,,,,,,,,,,,,
11,2.466001952665647,6.109001326661692,0.597562565016156,-0.19495159940584483,-0.05856835383323746,-0.007907434096334773,0.016823870300431736,SN06,snake,0.6,0,,,,,,,,,,,,,
12,2.546166280686385,6.511031584794006,0.6040923405762689,-0.20206208244395413,-0.05798003548283219,-0.008066769463216817,0.016130772465839983,SN06,snake,0.6,0,,,,,,,,,,,,,
13,2.6179417052965035,6.878405636179627,0.5679691386678535,-0.20059508728223108,-0.056643207851094675,-0.00803081550472821,0.015990453525882912,SN06,snake,0.6,0,,,,,,,,,,,,,
14,2.6934653862876967,7.2742907882482095,0.6271059117013026,-0.23122075963272049,-0.0592155362716284,-0.008120319003282975,0.017774582012207246,SN06,snake,0.6,0,,,,,,,,,,,,,
15,2.7534561377536546,7.599417201841749,0.5632664789856718,-0.23814006539213217,-0.06290334683283323,-0.007870461853536376,0.015435181228094735,SN06,snake,0.6,0,,,,,,,,,,,,,
16,2.817921677813906,7.957344079943938,0.6346735324632085,-0.27674665436102125,-0.0661230755376654,-0.007654087552301136,0.01502072839793982,SN06,snake,0.6,0,,,,,,,,,,,,,
17,2.873132895692122,8.27264612209035,0.5710448736303055,-0.25574283148389176,-0.06488735971895539,-0.007535476758725055,0.014324401201447472,SN06,snake,0.6,0,,,,,,,,,,,,,
18,2.9332628185955842,8.621774502777136,0.5707985195108043,-0.2216701388240193,-0.05347306954168865,-0.007245605240187149,0.016210000019636937,SN06,snake,0.6,0,,,,,,,,,,,,,
19,2.9847786350683054,8.928195746909623,0.5729850073564032,-0.2665637632239159,-0.06341180574696191,-0.007426535710108897,0.015872488862369208,SN06,snake,0.6,0,,,,,,,,,,,,,
20,3.0323640021334377,9.215617638686979,0.5363326049578312,-0.2489107131804755,-0.06085190047118344,-0.0076808966550109,0.014233569791540503,SN06,snake,0.6,0,0.021069626336754278,25.455249959618023,0.8160518612988554,0.7509830048835042,0.9193905771598682,1.3407178140361478,-0.7328186611118592,0.9266999959945679,0.07625816265333896,0.07625815770736541,0.11055508177384941,0.03429691912051046,7.443760948699623
21,3.0762467943616856,9.483929729680224,0.5606391544013265,-0.2923270634080808,-0.06845275741204163,-0.0077480794938989276,0.013279069170239381,SN06,snake,0.6,0,,,,,,,,,,,,,
22,3.1313458114960757,9.824392539576236,0.5877523728267392,-0.24728956293072812,-0.054799170834548494,-0.008014156148549341,0.012559321130393073,SN06,snake,0.6,0,,,,,,,,,,,,,
23,3.180595777036391,10.132532255320818,0.5918546331864661,-0.2837149174418838,-0.06359023831746811,-0.007865845828745409,0.011676128373946994,SN06,snake,0.6,0,,,,,,,,,,,,,
24,3.2253754986162537,10.419989652524196,0.5694536776629189,-0.2819962804595397,-0.06312332090566995,-0.00784318630706726,0.009162457144702785,SN06,snake,0.6,0,,,,,,,,,,,,,
25,3.2756489937018136,10.749055863319224,0.590830262616924,-0.2617640518218961,-0.055803714728234206,-0.007936728213517897,0.009916695204447023,SN06,snake,0.6,0,,,,,,,,,,,,,
26,3.3237517572501734,11.065844206865375,0.5969861166910132,-0.280197773144863,-0.05888783259677051,-0.008396895711895624,0.009754329735878855,SN06,snake,0.6,0,,,,,,,,,,,,,
27,3.360183746458502,11.309217692176617,0.5480025451862567,-0.30462905987501476,-0.06631980486703899,-0.008031118668677176,0.010490930653177202,SN06,snake,0.6,0,,,,,,,,,,,,,
28,3.4048834532165326,11.611154653796016,0.6011193929333873,-0.2991824313139895,-0.06057728493606672,-0.008192439762561333,0.010195997073315083,SN06,snake,0.6,0,,,,,,,,,,,,,
29,3.4418310423270437,11.863802703986153,0.5732514697797506,-0.3206034195896121,-0.06606848723669144,-0.007903561028697043,0.0088901252951473,SN06,snake,0.6,0,,,,,,,,,,,,,
30,3.484540209914329,12.158984232759412,0.6026163849484736,-0.30743485617521543,-0.05999173399202103,-0.007868626296166671,0.008444112604775001,SN06,snake,0.6,0,0.024261826075805626,24.83804735330349,0.9675671842746892,0.75860362231103,0.88313831632256,1.5560768767869166,-0.7749711177599196,0.9200000166893005,,,,,
31,3.5288698736723383,12.468601930957002,0.5851321204793585,-0.27551442228176803,-0.05578965550719927,-0.008025245868546754,0.00833591896982398,SN06,snake,0.6,0,,,,,,,,,,,,,
32,3.5658294946896536,12.731897116875121,0.5681486376840781,-0.30485345176595774,-0.062345070472680196,-0.008106714303770883,0.007452945685217855,SN06,snake,0.6,0,,,,,,,,,,,,,
33,3.5999560436474822,12.97702593469885,0.5293588875022585,-0.28423006967853387,-0.05799465262498869,-0.008495974703042806,0.007240180692024296,SN06,snake,0.6,0,,,,,,,,,,,,,
34,3.6394604670997848,13.263505926643834,0.5563509817286559,-0.26987098978367063,-0.05294101661004311,-0.009213524142053463,0.005181683757691644,SN06,snake,0.6,0,,,,,,,,,,,,,
35,3.683256461531022,13.583317183681189,0.6242141942389076,-0.304402937201552,-0.05597306514173253,-0.009039845005631137,0.005297362881829031,SN06,snake,0.6,0,,,,,,,,,,,,,
36,3.7139841150367032,13.812514929890405,0.5695955122571177,-0.34039776604790056,-0.06642179558543275,-0.007720715176659575,0.0063836962924688125,SN06,snake,0.6,0,,,,,,,,,,,,,
37,3.7478042757013577,14.065056671076977,0.5759444555478729,-0.3234027143612982,-0.0607726214006849,-0.00796166342413354,0.004496960155665875,SN06,snake,0.6,0,,,,,,,,,,,,,
38,3.7829743173679082,14.327330618305352,0.5919926696583891,-0.3297187224300157,-0.05953737098897241,-0.007522449736446893,0.004631948021706194,SN06,snake,0.6,0,,,,,,,,,,,,,
39,3.818938552926241,14.601589835109026,0.5788933195455407,-0.30463410274186953,-0.05664126582081639,-0.007913760273791646,0.004711817571660504,SN06,snake,0.6,0,,,,,,,,,,,,,
