task,N,N2,D2,erode,cos,rowmean,bias,arm,kind,param,seed,steps2,persist,kappa_g,absd2,gate_cv,sd,zbar,acc,E,E_pred,r_W1b1,r_W2,r_scale
1,0.9622658012376055,0.9285431003045304,0.6002853050423611,-0.004487067524749891,-0.00445661417732795,0.00039271672665580057,0.008214725722791628,SN15,snake,1.5,1,,,,,,,,,,,,,
2,1.2699512623255582,1.6190243438133387,0.785666490707838,-0.09518524719902985,-0.0558370136379515,-0.0003508475819619614,0.008236319432326127,SN15,snake,1.5,1,,,,,,,,,,,,,
3,1.4610590048093315,2.1456674739521064,0.7152228952067051,-0.18857976506793706,-0.08942659909819178,-0.0011573161810410233,0.007649239422753453,SN15,snake,1.5,1,,,,,,,,,,,,,
4,1.6084426422396003,2.599551102052381,0.6714850756291872,-0.2176014475289126,-0.09202533869785012,-0.00283008751101111,0.003873225293646101,SN15,snake,1.5,1,,,,,,,,,,,,,
5,1.7329193787630643,3.015259244292003,0.6215723402881708,-0.2058641980485489,-0.08223664011523997,-0.0031911843603193357,0.004773015895189019,SN15,snake,1.5,1,,,,,,,,,,,,,
6,1.8464715288923939,3.423738608709877,0.5912216558125855,-0.18274229139471176,-0.06942599356159988,-0.0034380048799484697,0.00309162050485611,SN15,snake,1.5,1,,,,,,,,,,,,,
7,1.9448690078327582,3.7994800277957346,0.5766986424801048,-0.20095722339424682,-0.07373330178224582,-0.0036394530841502557,0.002480621993308887,SN15,snake,1.5,1,,,,,,,,,,,,,
8,2.0286469416705852,4.132270479840059,0.5697871203717059,-0.23699666832738125,-0.08174866709506431,-0.004252626380835488,0.0020758401081548074,SN15,snake,1.5,1,,,,,,,,,,,,,
9,2.118927577211481,4.505827082805097,0.5727029935612896,-0.19914639059625286,-0.06555641824433228,-0.0038197874804687805,0.004892650493929978,SN15,snake,1.5,1,,,,,,,,,,,,,
10,2.204653529333965,4.877329843414846,0.5832690484285099,-0.21176628781875947,-0.06791573141404715,-0.004006769859251333,0.005065157505159732,SN15,snake,1.5,1,,,,,,,,,,,,,
11,2.2821407018483235,5.225230509039552,0.5723397872455477,-0.22443912162084168,-0.06762779782431014,-0.004349808586986663,0.006792228356353007,SN15,snake,1.5,1,,,,,,,,,,,,,
12,2.359068277942069,5.582564151537252,0.592386805703466,-0.2350531632057672,-0.06715709990914767,-0.004140368880916479,0.007219021619821433,SN15,snake,1.5,1,,,,,,,,,,,,,
