task,N,N2,D2,erode,cos,rowmean,bias,arm,kind,param,seed,steps2,persist,kappa_g,absd2,gate_cv,sd,zbar,acc,E,E_pred,r_W1b1,r_W2,r_scale
1,1.1310026383884582,1.2859702166015603,0.9475480873145247,0.00567726650011641,0.0051988293711986155,0.0018624795250335865,0.0146609486444504,LR03,leaky,0.3,1,,,,,,,,,,,,,
2,1.5227010570367936,2.333164309416725,1.1962688084788196,-0.1490747156636545,-0.060473114474438885,0.0001446263711724783,0.01430282703746343,LR03,leaky,0.3,1,,,,,,,,,,,,,
3,1.7839378341934276,3.210291632366858,1.1485053886700631,-0.27137806571993023,-0.08517939491748443,-0.002592288383253369,0.012508369332645089,LR03,leaky,0.3,1,,,,,,,,,,,,,
4,1.9878081028903554,3.9900505797646972,1.058331990141354,-0.27857304274351474,-0.07880361487975912,-0.00558864102954886,0.009649046892300249,LR03,leaky,0.3,1,,,,,,,,,,,,,
5,2.150217689654787,4.670581330145718,1.0081779956950527,-0.3276472453140329,-0.08315036130223014,-0.006531862530497688,0.012303716342430562,LR03,leaky,0.3,1,,,,,,,,,,,,,
6,2.3048750652946155,5.362685728988565,0.9728952438997805,-0.2807908450569338,-0.06938893843812675,-0.007724527672887647,0.010843533235020004,LR03,leaky,0.3,1,,,,,,,,,,,,,
7,2.437556348809242,5.993033418518153,0.9381826873028756,-0.307834997773287,-0.07126279018782249,-0.008201561432580088,0.010942256920970976,LR03,leaky,0.3,1,,,,,,,,,,,,,
8,2.5563477264138768,6.589097025019426,0.9019213737771429,-0.3058577672758697,-0.06963961639917611,-0.009456465925760459,0.01113100693328306,LR03,leaky,0.3,1,,,,,,,,,,,,,
9,2.6741144261711245,7.207007252484204,0.9690752129736754,-0.351164985508897,-0.07163492156087888,-0.009522520858095346,0.013974827610945794,LR03,leaky,0.3,1,,,,,,,,,,,,,
10,2.7857374624870674,7.806122243700702,0.9275941092081277,-0.3284791179916309,-0.06691171799311751,-0.009321248264413813,0.017771683416722226,LR03,leaky,0.3,1,,,,,,,,,,,,,
11,2.8889770307468505,8.385970265698191,0.9173481680366501,-0.33750014603916034,-0.06656613960833677,-0.010205724506123524,0.020084478417411445,LR03,leaky,0.3,1,,,,,,,,,,,,,
12,2.991110137225389,8.981889966390929,0.9603462530757159,-0.3644265523829776,-0.06765297360502984,-0.010235430111826862,0.024709963509085355,LR03,leaky,0.3,1,,,,,,,,,,,,,
13,3.091826623788338,9.59149036234554,0.9627371557719201,-0.3531367598173094,-0.0628310015863585,-0.01081729750402485,0.027899077679030597,LR03,leaky,0.3,1,,,,,,,,,,,,,
14,3.1872001464862723,10.189507333234634,0.8776936699811183,-0.27967669909202497,-0.05001976543389566,-0.011010142970835716,0.031089659400749953,LR03,leaky,0.3,1,,,,,,,,,,,,,
15,3.2690427025784277,10.718829363027474,0.9392569778445554,-0.40993494805171593,-0.06857945058486416,-0.011106482359037191,0.03166191910742782,LR03,leaky,0.3,1,,,,,,,,,,,,,
16,3.3484321610004577,11.248378720047588,0.8544634385461626,-0.3249140815260474,-0.05704127159721147,-0.01152400559504248,0.03522888486040756,LR03,leaky,0.3,1,,,,,,,,,,,,,
17,3.4334123644855405,11.82300281377889,0.9537155699538645,-0.37909147622256173,-0.06129449480098764,-0.0114180840725813,0.036802644426352345,LR03,leaky,0.3,1,,,,,,,,,,,,,
18,3.516255312403913,12.399434360056505,0.9508587508124117,-0.3744272045347972,-0.059283031745889364,-0.011975754152093527,0.03589842155808583,LR03,leaky,0.3,1,,,,,,,,,,,,,
19,3.596220479044029,12.968947627451598,0.9300091793508848,-0.3604959119557945,-0.05683421683948978,-0.012296070227427293,0.03640453051077202,LR03,leaky,0.3,1,,,,,,,,,,,,,
20,3.6631714744196917,13.454554690207937,0.9544919446890553,-0.4688848819327143,-0.07106407312762766,-0.012305244463660684,0.03853627920267172,LR03,leaky,0.3,1,0.02582690077519093,36.95727772361796,0.0,0.0,0.6389899173952953,1.8760194083312791,-1.2489694465257215,0.9010000228881836,-3.860548825063148e-10,0.0,0.05068906296970506,0.05068906335575994,12.278185761661131
21,3.736271758413175,13.995444598042713,0.9967107108874148,-0.4558208030526389,-0.0652067547992785,-0.012701987973472812,0.038941067373380066,LR03,leaky,0.3,1,,,,,,,,,,,,,
22,3.805252076153234,14.515753250148242,0.898335836183129,-0.3780271840776022,-0.057002515451059395,-0.01303238051458248,0.039681024763267486,LR03,leaky,0.3,1,,,,,,,,,,,,,
23,3.873536263098415,15.040183571399902,0.9669016279071624,-0.4424713066554983,-0.06258734637118789,-0.013087076990622969,0.042196952186059206,LR03,leaky,0.3,1,,,,,,,,,,,,,
24,3.940347325380417,15.55930525527756,0.9424644938858111,-0.4233428100081548,-0.059370421738639025,-0.013196881326689096,0.04324076660443097,LR03,leaky,0.3,1,,,,,,,,,,,,,
25,4.007414710937854,16.090249072128305,0.9695294735532001,-0.4385856567024575,-0.059783658305920806,-0.013329935696231327,0.04651821974111954,LR03,leaky,0.3,1,,,,,,,,,,,,,
26,4.067085023987633,16.57298511071881,0.8938366544946815,-0.4111006159041733,-0.05610647691357158,-0.013977227774107861,0.046486599704949186,LR03,leaky,0.3,1,,,,,,,,,,,,,
27,4.13083854825821,17.094053469566944,0.9009839668777019,-0.37991560802957186,-0.05251415249252218,-0.013452337678534834,0.04730159964368795,LR03,leaky,0.3,1,,,,,,,,,,,,,
28,4.192016094185349,17.603659301186408,0.8885433022399664,-0.37893747062049793,-0.051698471513905477,-0.014058148370451247,0.04719340451061726,LR03,leaky,0.3,1,,,,,,,,,,,,,
29,4.255678090036516,18.14102319553962,0.9143612630240439,-0.37699736867083133,-0.04957272530749894,-0.01349479438799027,0.05035482604638673,LR03,leaky,0.3,1,,,,,,,,,,,,,
30,4.3071444642892,18.58485432821505,0.9275025505542297,-0.483671417878799,-0.06207027273006729,-0.013765261067414209,0.048034332741517576,LR03,leaky,0.3,1,0.025882949117709,35.83450040164227,0.0,0.0,0.6388372259792395,1.9340374152939974,-1.3804739801933932,0.9169999957084656,,,,,
31,4.366972740175673,19.10736662356573,0.9008654773887517,-0.3783531820380736,-0.048486518579334295,-0.013875093709488306,0.05048547318554483,LR03,leaky,0.3,1,,,,,,,,,,,,,
32,4.427092426215453,19.633244610731634,0.9300996727605763,-0.40422168559467403,-0.05065755569246939,-0.014395277798314416,0.05269448432300124,LR03,leaky,0.3,1,,,,,,,,,,,,,
33,4.480763378156942,20.109088746728723,0.9218458380887306,-0.4460017020916387,-0.0546389725093773,-0.014644332326935246,0.051014463625615465,LR03,leaky,0.3,1,,,,,,,,,,,,,
34,4.539765574090469,20.63955307370392,0.988161488094227,-0.45769716111903486,-0.05399149528458839,-0.013834944980373676,0.05363245871383697,LR03,leaky,0.3,1,,,,,,,,,,,,,
35,4.601036357251079,21.197931420037104,0.9695264289476251,-0.4111480826144423,-0.047559989277305224,-0.013881601636906523,0.0547704115696979,LR03,leaky,0.3,1,,,,,,,,,,,,,
36,4.652979120693393,21.680044525192827,0.9008754770805367,-0.4187623719248101,-0.05184896508308135,-0.014607973125747966,0.0564398053928744,LR03,leaky,0.3,1,,,,,,,,,,,,,
37,4.708637392509157,22.20315219479515,0.9442385208358288,-0.4211308512335055,-0.048782055579195696,-0.01460212397227668,0.05799087728344603,LR03,leaky,0.3,1,,,,,,,,,,,,,
38,4.766881498798394,22.753992500463834,1.0025817715770855,-0.45174146590840364,-0.0504673158108404,-0.014840313941050684,0.05906026909360662,LR03,leaky,0.3,1,,,,,,,,,,,,,
39,4.822873399254696,23.289133134761013,0.8737956107643786,-0.33865497646719617,-0.040803055944319516,-0.014737871198632645,0.06289789606351405,LR03,leaky,0.3,1,,,,,,,,,,,,,
