act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2,pen_wt_total,pen_rest_total
R,l2rest,0,0.001,0,1,0.9676104167,1,1,0.1800000072,0.1800000072,-0.5980272889,2.035844564,-4.517875195,0.3808333278,65.0506491,0,0,3.18338871,3.509102821,-0.5098455548,0.8358333111,37.8303219,5.770045757,3.680155039,0.6053193212,0.00371322405,0.6070460857,5.775164411,6.519739984,8.059757465,10.12142232,2.202902908e-06,2.855201673e-40,0,0.82,nan,nan,nan,3.325171188,3.680998123,4.18898618,4.651394159,6.419572811,1.724635542e-05,0.001300628006,0,1,nan,nan,nan,4.359334242,0.00371322405
R,l2rest,0,0.001,0,2,0.96195625,1,1,0.2199999988,0.2199999988,-3.299517393,4.198290348,-11.13785934,0.148333326,64.01727059,0,0,1.681159616,8.959219933,-3.396672726,0.5799999833,63.04269046,10.12756729,6.553846359,0.5464217663,0.002934417424,0.6070460857,10.15192801,12.12174759,13.51947893,17.65253942,6.407313962e-06,1.430907901e-40,0.82,0.82,nan,nan,nan,6.070108003,6.570864464,7.234032635,8.60132228,11.53178422,1.700892812e-05,0.0004154025082,1,1,nan,nan,nan,13.62979637,0.002934417424
R,l2rest,0,0.001,0,3,0.9636583333,1,1,0.2199999988,0.2199999988,-5.665431976,5.783437252,-13.09914684,0.1083333343,65.85945405,0,0,-1.153722167,14.74879456,-7.916232109,0.4758333266,74.45816367,13.68439102,8.40236187,0.7723998427,0.005846512988,0.6070460857,13.69930362,16.16817637,20.9148946,23.96114574,1.220253413e-06,5.988448987e-41,0.82,0.82,nan,nan,nan,7.723093687,8.413502317,9.247470019,10.40578602,14.87073981,2.532203216e-06,0.0003527702938,1,1,nan,nan,nan,24.07810377,0.005846512988
R,l2rest,0,0.001,0,4,0.94299375,0.9991666675,0.9991666675,0.2199999988,0.2199999988,-8.307309151,7.289355755,-18.94126701,0.07833333313,66.80671107,0,0,-4.228680134,17.14169884,-12.22597504,0.4225000143,78.64082032,15.805439,9.70966053,1.006789207,0.01102105913,0.6070460857,15.84445907,19.0987171,22.95018123,27.52890451,2.778697145e-06,2.855201673e-40,0.82,0.82,nan,nan,nan,8.966333239,9.718507151,10.57792173,11.21135501,16.98659717,3.881761804e-06,0.0001413569844,1,1,nan,nan,nan,31.96637076,0.01102105913
R,l2rest,0,0.001,0,5,0.9163770833,0.9941666722,0.9941666722,0.2199999988,0.2199999988,-11.51399231,8.120353699,-23.10349274,0.04583333433,66.38119126,0,0,-5.675192833,19.16508484,-18.45515251,0.4066666663,79.7006563,17.85673904,10.99072933,1.39969039,0.02290799166,0.6070460857,17.858126,21.32327527,25.49580258,30.79513885,3.182565762e-05,-0.003233810188,0.82,0.82,nan,nan,nan,10.01501006,11.01732664,11.90869236,13.30315185,19.20715964,7.375802321e-05,-0.006984256674,1,1,nan,nan,nan,40.25687744,0.02290799166
R,l2rest,0,0.001,0,6,0.8083,0.9325000048,0.9325000048,0.2300000042,0.2300000042,-14.55954075,9.014876366,-27.5585556,0.02916666679,65.51864737,0,0,-5.475563049,18.47369003,-18.10427475,0.4158333242,79.12894368,18.98045158,12.13215446,1.779080629,0.0470226988,0.6070460857,19.00761013,23.51206863,29.41714537,32.66266922,2.51385813e-06,-1.053454147e-40,0.82,0.82,nan,nan,nan,10.8874823,12.13703889,13.45877146,16.32253618,21.20760744,1.166430746e-05,-0.004095508484,1,1,nan,nan,nan,47.74871687,0.0470226988
R,l2rest,0,0.001,0,7,0.60384375,0.7233333588,0.7233333588,0.2300000042,0.2300000042,-17.36137772,9.776763916,-32.22322845,0.01499999966,67.75107899,0,0,-3.116797924,14.80020809,-9.605804443,0.4575000107,76.96465927,19.49857712,12.93698883,2.232296228,0.08144934875,0.6070460857,19.55839086,24.26635776,30.37802968,34.23249554,6.864435233e-06,5.988448987e-41,0.82,0.82,nan,nan,nan,11.48337736,12.94960437,14.88190545,16.73356358,23.04000337,1.578840427e-05,-0.001570623601,1,1,nan,nan,nan,52.91386107,0.08144934875
R,l2rest,0,0.001,0,8,0.4616291667,0.5666666627,0.5666666627,0.2599999905,0.2599999905,-20.58981705,10.17753696,-36.08572769,0.008333333768,65.46263847,0,0,-2.206557274,13.36860466,-9.287178993,0.5966666937,74.88233817,20.12950897,13.94752598,1.927342534,0.07321911935,0.6070460857,20.1606442,24.89927989,31.20626865,34.89143685,2.489663418e-06,7.069550753e-43,0.82,0.82,nan,nan,nan,11.9696616,13.94917079,15.73896504,17.38718432,24.19178292,6.2965299e-06,0.007731714984,1,1,nan,nan,nan,57.02454971,0.07321911935
R,l2rest,0,0.001,0,9,0.3577083333,0.4275000095,0.4275000095,0.2800000012,0.2800000012,-22.7776165,10.61699867,-38.09891129,0.004999999888,65.09963269,0,0,-1.564299226,11.96308994,-6.458314419,0.7383333445,73.4811883,20.59194946,14.38313007,1.601738811,0.05100311343,0.6070460857,20.6048233,26.33179677,32.37981864,35.91128622,1.60659711e-06,6.803304044e-41,0.82,0.82,nan,nan,nan,12.53224736,14.3879777,16.31914742,18.04496563,24.90975556,5.935020745e-06,0.01393817645,1,1,nan,nan,nan,60.0934175,0.05100311343
R,l2rest,0,0.001,0,10,0.3473666667,0.4158333242,0.4158333242,0.2800000012,0.2800000012,-22.93251419,10.64450741,-33.55662918,0.005833333358,65.9763123,0,0,-1.800005913,13.44100857,-6.474050522,0.760833323,74.07326809,20.92449188,14.63958454,1.418101907,0.04762835361,0.6070460857,20.93879779,26.73515531,33.69572031,36.30240762,5.165284977e-07,7.002989075e-42,0.82,0.82,nan,nan,nan,13.20544414,14.69069132,16.98859978,19.55012193,25.62688623,1.974755898e-05,0.009610337205,1,1,nan,nan,nan,63.21495267,0.04762835361
R,l2rest,0,0.001,0,11,0.31379375,0.3658333421,0.3658333421,0.2800000012,0.2800000012,-24.46993256,10.96487427,-33.55662918,0.003333333414,66.0260332,0,0,-1.758624077,13.27394295,-5.45670414,0.8075000048,73.11898761,21.65219498,15.06088543,1.394819856,0.03841714974,0.6070460857,21.66473056,26.78015316,35.25956235,37.40264367,6.062867641e-07,7.069550753e-43,0.82,0.82,nan,nan,nan,13.29468875,15.08052656,17.31644965,19.40936128,26.4209132,4.400447942e-06,0.01475931797,1,1,nan,nan,nan,65.92815992,0.03841714974
R,l2rest,0,0.001,0,12,0.2906041667,0.3341666758,0.3341666758,0.2899999917,0.2899999917,-25.72283745,11.19753456,-40.1119194,0.003333333414,64.93584301,0,0,-1.663581371,13.51804733,-5.595839024,0.1491666734,73.22442182,21.75211143,15.37644863,1.382685423,0.03154682365,0.6070460857,21.80119772,27.36864863,35.49767487,37.71638375,5.934294417e-07,1.279490595e-40,0.82,0.82,nan,nan,nan,13.55395312,15.39344416,17.68530505,20.02461477,26.62011583,8.134370437e-06,-0.001383897266,1,1,nan,nan,nan,67.95515558,0.03154682365
R,l2rest,0,0.001,0,13,0.271975,0.3224999905,0.3224999905,0.3000000119,0.3000000119,-26.07790947,11.71848679,-40.1119194,0.003333333414,63.80388752,0,0,-1.62453568,13.92396545,-6.063930035,0.834166646,73.07800313,21.90245247,15.57820415,1.237897873,0.02429945486,0.6070460857,21.96648344,27.52919547,35.91702632,37.92688258,2.449494517e-07,6.803304044e-41,0.82,0.82,nan,nan,nan,13.682465,15.60177676,17.91982472,20.42143281,27.05114459,5.685174838e-06,0.008061314467,1,1,nan,nan,nan,69.52841643,0.02429945486
R,l2rest,0,0.001,0,14,0.2791333333,0.3400000036,0.3400000036,0.3000000119,0.3000000119,-26.00382805,11.82226753,-40.1119194,0.003333333414,64.51776528,0,0,-2.012372971,15.10437107,-6.421895504,0.1591666639,73.83234734,22.10528564,15.94548416,1.357629061,0.02832213579,0.6070460857,22.13697917,27.94870837,36.51166132,38.04726037,3.29473959e-07,6.803304044e-41,0.82,0.82,nan,nan,nan,13.67535246,15.9485828,17.99911713,20.44112374,27.34411843,8.89779767e-06,-0.0004745397528,1,1,nan,nan,nan,71.3653249,0.02832213579
R,l2rest,0,0.001,0,15,0.2698895833,0.3100000024,0.3100000024,0.3000000119,0.3000000119,-26.33265877,11.82959843,-40.1119194,0.004166666884,65.30534274,0,0,-1.62833941,14.82780743,-5.078508377,0.137500003,73.86353876,22.31207848,16.06201172,1.096739888,0.01853527604,0.6070460857,22.37432267,28.0339855,36.665309,38.65838164,5.899953289e-07,4.992406039e-41,0.82,0.82,nan,nan,nan,13.82015341,16.08871647,18.2494542,20.60826867,27.69792906,1.844290411e-05,-0.001747571572,1,1,nan,nan,nan,72.83837808,0.01853527604
R,l2rest,0,0.001,0,16,0.2705208333,0.3174999952,0.3174999952,0.3000000119,0.3000000119,-26.19008064,11.99111557,-40.1119194,0.003333333414,65.00748307,0,0,-1.84778142,15.50287437,-6.26096344,0.1424999982,74.43984427,22.42800522,16.34396935,1.122937441,0.01955857825,0.6070460857,22.6190338,28.22046799,37.20736699,38.90675118,2.315269294e-07,1.077983876e-40,0.82,0.82,nan,nan,nan,14.1262438,16.36355339,18.47678334,21.24712596,28.07896693,4.092305899e-06,-0.001157863007,1,1,nan,nan,nan,74.23177839,0.01955857825
R,l2rest,0,0.001,0,17,0.2812666667,0.3166666627,0.3166666627,0.3000000119,0.3000000119,-26.24761009,12.2361393,-40.1119194,0.004166666884,64.70250144,0,0,-2.028108597,16.00470543,-6.257286549,0.1316666603,75.38746029,22.45064354,16.49522781,1.107748508,0.01961438148,0.6070460857,22.67948591,28.41959015,38.12033434,39.33203485,1.586200244e-07,7.002989075e-42,0.82,0.82,nan,nan,nan,14.29052853,16.51477577,18.71829463,20.60450744,28.36353514,5.227846559e-06,-0.001921899675,1,1,nan,nan,nan,75.93389582,0.01961438148
R,l2rest,0,0.001,0,18,0.2814895833,0.3199999928,0.3199999928,0.3000000119,0.3000000119,-26.65312386,12.11555099,-40.1119194,0.004166666884,64.86439457,0,0,-2.257347345,16.92485809,-8.081256866,0.1308333278,76.90951026,22.72351456,16.89497185,1.038315415,0.01768546102,0.6070460857,22.83186807,28.78243659,38.72143768,39.85295485,5.123344464e-07,6.300938545e-41,0.82,0.82,nan,nan,nan,14.5438724,16.92324024,18.74084077,21.47807295,28.88037811,5.542961881e-06,-0.001694687409,1,1,nan,nan,nan,77.96370504,0.01768546102
R,l2rest,0,0.001,0,19,0.2827416667,0.3041666746,0.3041666746,0.3000000119,0.3000000119,-27.91929054,12.5755949,-40.1119194,0.003333333414,62.99393134,0,0,-2.59044981,17.23439598,-7.359828472,0.113333337,76.52304681,22.9575634,17.11730385,0.9416137934,0.01332944896,0.6070460857,22.9670715,28.94509452,39.08574066,40.33661493,2.113980391e-07,5.80319733e-41,0.82,0.82,nan,nan,nan,14.77799888,17.13392895,19.13688385,21.63999064,29.57854134,7.359758019e-06,-0.004611866549,1,1,nan,nan,nan,79.68148315,0.01332944896
R,l2rest,0,0.001,0,20,0.28545625,0.3249999881,0.3249999881,0.3000000119,0.3000000119,-27.89438438,12.56642723,-40.1119194,0.004166666884,63.17135416,0,0,-2.899045467,18.40912056,-7.217521191,0.1316666603,77.20753851,23.03296471,17.10428238,1.067969441,0.01631789619,0.6070460857,23.10021821,29.17028308,39.27433883,40.42786667,2.080058071e-07,4.992406039e-41,0.82,0.82,nan,nan,nan,15.06957725,17.12573199,19.46369408,21.49835994,29.75829085,6.233919412e-06,-0.005662384909,1,1,nan,nan,nan,81.2645258,0.01631789619
R,l2rest,0,0.001,0,21,0.2851104167,0.3108333349,0.3108333349,0.3000000119,0.3000000119,-27.70734978,12.69204044,-40.1119194,0.004166666884,63.90745631,0,0,-2.905706882,18.44675827,-6.909204006,0.1291666627,77.5443063,23.28634834,17.35427666,1.018161178,0.01763404463,0.6070460857,23.42754348,29.22092512,39.43249888,40.72500856,7.610191349e-07,5.80319733e-41,0.82,0.82,nan,nan,nan,15.23822094,17.35861947,19.86007463,21.63554123,29.77131263,1.351579092e-05,-0.003317906056,1,1,nan,nan,nan,83.01086849,0.01763404463
R,l2rest,0,0.001,0,22,0.2788041667,0.3083333373,0.3083333373,0.3000000119,0.3000000119,-27.5594368,12.64152622,-41.96224976,0.004166666884,62.73349049,0,0,-3.452517033,20.46947289,-7.851893902,0.1174999997,78.66764897,23.54189301,17.44120026,1.000076056,0.01216997603,0.6070460857,23.55531498,29.36358864,39.43125821,40.99140065,2.027396012e-06,1.535682987e-40,0.82,0.82,nan,nan,nan,15.55354627,17.45728573,20.32788978,21.8093483,30.28098644,2.590056742e-05,-0.008682195796,1,1,nan,nan,nan,84.70997635,0.01216997603
R,l2rest,0,0.001,0,23,0.3006625,0.3400000036,0.3400000036,0.3000000119,0.3000000119,-27.55807877,12.88554764,-42.49235535,0.004166666884,60.48395849,0,0,-4.654618263,23.27415085,-11.02618027,0.1324999928,78.96893284,23.72439575,17.85608101,1.074177861,0.01640874058,0.6070460857,23.76545166,29.54026959,39.62048677,41.59365399,5.187437043e-07,5.80319733e-41,0.82,0.82,nan,nan,nan,15.88676146,17.86135893,20.52758341,22.12078411,30.98674213,5.890014581e-06,-0.00279198878,1,1,nan,nan,nan,86.67717367,0.01640874058
R,l2rest,0,0.001,0,24,0.3191520833,0.3691666722,0.3691666722,0.3000000119,0.3000000119,-27.4024353,13.20036507,-43.00380707,0.004166666884,59.6071378,0,0,-5.947701931,26.59367371,-14.09081364,0.150000006,79.51510487,24.11546326,18.16529465,1.143712759,0.02003658601,0.6070460857,24.2047182,29.86001384,40.46283903,42.18929787,4.706265344e-07,9.144803713e-41,0.82,0.82,nan,nan,nan,15.89349082,18.18639551,21.20918142,23.16586791,31.25376162,7.872397546e-06,-0.002242786344,1,1,nan,nan,nan,89.15364856,0.02003658601
R,l2rest,0,0.001,0,25,0.3043166667,0.3241666555,0.3241666555,0.3000000119,0.3000000119,-27.63186455,13.26128674,-41.91324997,0.003333333414,60.18913102,0,0,-5.632867813,26.38825607,-12.80854988,0.1233333349,80.3068966,24.29298401,18.40404129,0.9866266847,0.01257538573,0.6070460857,24.32985968,30.48018275,42.54091988,42.31150076,3.050475107e-07,6.300938545e-41,0.82,0.82,nan,nan,nan,15.93818244,18.44144763,21.29297923,23.53915522,31.982901,2.230208484e-06,-0.001943560783,1,1,nan,nan,nan,91.44981316,0.01257538573
R,l2rest,0,0.001,0,26,0.3365125,0.4241666794,0.4241666794,0.3100000024,0.3100000024,-27.95080757,13.44045448,-41.41642761,0.005833333358,59.31281884,0,0,-7.409597397,30.34376717,-16.22739983,0.174999997,80.89944284,24.49134064,18.74625206,1.206370711,0.02776649049,0.6070460857,24.49210754,30.93096707,43.36686871,42.834716,2.443259142e-07,5.80319733e-41,0.82,0.82,nan,nan,nan,16.26006129,18.75568246,21.43803739,23.80905719,32.45625275,3.415085375e-06,-0.001333648164,1,1,nan,nan,nan,93.85725755,0.02776649049
R,l2rest,0,0.001,0,27,0.358725,0.3966666758,0.3966666758,0.3199999928,0.3199999928,-28.97018242,13.49006367,-43.13190079,0.005833333358,59.4356187,0,0,-7.075611115,30.04031372,-16.68135643,0.1466666609,80.73699991,24.75324249,18.87638855,1.179266691,0.03186148784,0.6070460857,24.80170212,31.59944621,44.77285613,43.18744112,5.98443765e-07,-9.315131542e-42,0.82,0.82,nan,nan,nan,16.4313389,18.9016921,21.76793105,24.50972586,33.14485996,7.053995505e-06,-0.001165099675,1,1,nan,nan,nan,96.74830231,0.03186148784
R,l2rest,0,0.001,0,28,0.3373395833,0.3675000072,0.3675000072,0.3199999928,0.3199999928,-29.42304993,13.99622631,-42.1481514,0.005833333358,59.24139741,0,0,-7.234923363,31.54888344,-14.30330753,0.1208333299,80.32843365,24.965168,19.18163872,1.139625788,0.02354343038,0.6070460857,25.0008519,32.40762513,45.55818389,43.56229473,7.283088795e-07,5.80319733e-41,0.82,0.82,nan,nan,nan,16.899899,19.19353655,22.48394972,24.7504142,33.3841581,4.585101269e-06,-0.002807707409,1,1,nan,nan,nan,99.4666611,0.02354343038
R,l2rest,0,0.001,0,29,0.3211041667,0.3600000143,0.3600000143,0.3199999928,0.3199999928,-29.4448204,14.07426167,-42.1481514,0.004166666884,57.98807033,0,0,-8.359577179,34.65612793,-18.00429153,0.1174999997,81.4242287,25.3145256,19.29993248,1.112742662,0.016909322,0.6070460857,25.33171952,32.9556978,45.62286826,44.20089815,9.435062584e-07,6.234937387e-41,0.82,0.82,nan,nan,nan,17.01624343,19.44028383,22.66316322,25.43446987,33.7681672,1.348006539e-05,-0.002966249129,1,1,nan,nan,nan,102.120238,0.016909322
R,l2rest,0,0.001,0,30,0.3463,0.3849999905,0.3849999905,0.3199999928,0.3199999928,-28.60834312,13.99327374,-42.1481514,0.005833333358,57.57279204,0,0,-10.43991852,39.17362213,-20.11318207,0.1358333379,81.5552682,25.88816833,19.78686714,1.166374683,0.02268419991,0.6070460857,25.94038166,33.82600481,46.00822995,44.85515287,5.683454758e-07,5.80319733e-41,0.82,0.82,nan,nan,nan,17.09153206,19.84311976,23.33177172,25.95876055,34.06822655,6.497350987e-06,-0.001802535378,1,1,nan,nan,nan,104.7018915,0.02268419991
R,l2rest,0,0.001,0,31,0.3335895833,0.3883333206,0.3883333206,0.3199999928,0.3199999928,-28.9063282,14.38086414,-42.1481514,0.005833333358,57.89909292,0,0,-11.18962383,42.17013168,-23.11865234,0.1574999988,82.15248381,26.12432671,19.91649437,1.204682469,0.02299672064,0.6070460857,26.13747309,34.19762648,46.71712183,45.29817941,2.536582092e-07,9.144803713e-41,0.82,0.82,nan,nan,nan,17.29968637,19.92185507,23.08627764,26.43382582,34.18064497,7.132485043e-06,-0.001019850693,1,1,nan,nan,nan,106.8367492,0.02299672064
R,l2rest,0,0.001,0,32,0.35305625,0.3883333206,0.3883333206,0.3199999928,0.3199999928,-29.54304123,14.45302582,-43.10523987,0.004999999888,56.88691453,0,0,-12.15722561,44.58548355,-25.29357719,0.1350000054,82.30743223,26.24264717,20.20537186,1.123147011,0.02334130219,0.6070460857,26.3576189,35.26635118,48.22041993,45.67751447,6.80965634e-07,6.464329946e-41,0.82,0.82,nan,nan,nan,17.61323227,20.22194962,23.20652445,27.19805783,34.66644531,1.140864915e-05,-0.001765196153,1,1,nan,nan,nan,109.7220386,0.02334130219
R,l2rest,0,0.001,0,33,0.3418083333,0.3933333457,0.3933333457,0.3199999928,0.3199999928,-29.77662849,14.19769669,-44.74229431,0.006666666828,57.98108221,0,0,-11.91640759,44.174366,-26.77488518,0.1333333403,82.66148957,26.66324806,20.30125046,1.10834837,0.0197236037,0.6070460857,26.72919634,35.65532534,48.99701479,46.39179448,1.651216959e-06,5.988448987e-41,0.82,0.82,nan,nan,nan,17.96173516,20.31939524,23.35115264,27.11865714,35.29441038,9.787916206e-06,-0.005854696035,1,1,nan,nan,nan,112.0737332,0.0197236037
R,l2rest,0,0.001,0,34,0.3451625,0.3725000024,0.3725000024,0.3199999928,0.3199999928,-30.14532852,14.59184265,-43.62951279,0.004999999888,56.60670354,0,0,-12.55504513,47.35078812,-27.45489311,0.1233333349,83.09866742,26.87538528,20.54829407,1.061490893,0.01505434736,0.6070460857,27.05308694,37.23292277,50.62424082,46.95365491,1.401086537e-06,6.234937387e-41,0.82,0.82,nan,nan,nan,18.07813054,20.59876228,23.86886179,27.53798323,35.78649087,9.6431165e-06,-0.00153073066,1,1,nan,nan,nan,114.7689719,0.01505434736
R,l2rest,0,0.001,0,35,0.3587791667,0.3925000131,0.3925000131,0.3199999928,0.3199999928,-30.15880203,14.63256073,-43.25619125,0.005833333358,56.47456454,0,0,-14.035882,50.44297028,-30.60501671,0.1508333385,82.71415851,27.0332489,20.65748596,1.060009599,0.02370229106,0.6070460857,27.15975748,37.5139078,52.46863589,47.06743998,6.338955338e-07,9.144803713e-41,0.82,0.82,nan,nan,nan,18.31250222,20.66696448,23.57209247,27.74602975,36.07241226,1.092612161e-05,-0.0007725990727,1,1,nan,nan,nan,117.6088344,0.02370229106
R,l2rest,0,0.001,0,36,0.3604,0.3874999881,0.3874999881,0.3199999928,0.3199999928,-29.68174171,14.75581741,-45.06854248,0.007499999832,56.02794046,0,0,-13.87834263,49.22934723,-30.31668854,0.1241666675,82.70739725,27.24472237,21.02664948,0.9923886061,0.01893580832,0.6070460857,27.71717676,37.95647073,55.05459279,47.1772693,1.010648656e-06,6.234937387e-41,0.82,0.82,nan,nan,nan,18.28703248,21.04203436,23.82166606,28.25052823,36.51132675,8.045127615e-06,-0.001222002145,1,1,nan,nan,nan,120.9785541,0.01893580832
R,l2rest,0,0.001,0,37,0.3753770833,0.4133333266,0.4133333266,0.3199999928,0.3199999928,-30.53936768,15.08355045,-45.86231613,0.006666666828,55.24055069,0,0,-17.16581154,54.99934006,-40.26161575,0.1324999928,82.84407313,28.1248188,21.27327347,1.08520782,0.02360579968,0.6070460857,28.17500746,37.92025605,55.74575126,48.41558016,3.944078344e-07,3.602598222e-41,0.82,0.82,nan,nan,nan,18.74605807,21.28536124,24.00141663,28.53186473,36.86312915,8.929297328e-06,-0.002309634117,1,1,nan,nan,nan,123.9615417,0.02360579968
R,l2rest,0,0.001,0,38,0.3816291667,0.4391666651,0.4391666651,0.3199999928,0.3199999928,-30.45040321,15.02331161,-44.66311646,0.006666666828,54.50581637,0,0,-22.13318253,67.48468781,-55.48763657,0.162499994,83.3601621,28.08937073,21.53753662,1.167060375,0.02208560281,0.6070460857,28.39637257,38.61744534,55.28790475,49.07487003,6.595868659e-07,6.234937387e-41,0.82,0.82,nan,nan,nan,18.96500379,21.54316903,24.32320837,29.04271551,37.46838662,6.934376433e-06,-0.005996512715,1,1,nan,nan,nan,127.1669307,0.02208560281
R,l2rest,0,0.001,0,39,0.3921291667,0.4474999905,0.4474999905,0.3199999928,0.3199999928,-30.81699944,15.24174786,-48.41986465,0.006666666828,54.07308027,0,0,-23.48227501,67.70810699,-61.53449249,0.2183333337,82.58891234,28.9328804,21.84814262,1.171717763,0.02469435945,0.6070460857,29.07464602,39.19405775,56.34123483,50.11333356,7.468268506e-07,2.055564717e-41,0.82,0.82,nan,nan,nan,19.3021985,21.85181506,24.59721931,28.90902923,37.89007661,4.421537742e-06,-0.0006079696759,1,1,nan,nan,nan,130.7280932,0.02469435945
R,l2rest,0,0.001,0,40,0.4112625,0.4758333266,0.4758333266,0.3199999928,0.3199999928,-30.40415764,15.45173359,-48.38632965,0.007499999832,53.23778732,0,0,-31.98236275,79.75963593,-88.83341217,0.1316666603,81.68532211,30.16002464,21.9346714,1.268620729,0.02499752388,0.6070460857,30.19722838,39.63574831,58.50383533,51.50890966,9.924887011e-07,1.399168491e-40,0.82,0.82,nan,nan,nan,19.26681481,22.0222465,24.80100572,29.57921681,38.30457832,1.311741187e-05,-0.003100848291,1,1,nan,nan,nan,134.7585446,0.02499752388
R,l2rest,0,0.001,0,41,0.4389791667,0.5066666603,0.5066666603,0.3199999928,0.3199999928,-31.34328079,15.64735508,-49.93714142,0.007499999832,51.25029985,0,0,-46.16378403,88.16268921,-137.3752136,0.137500003,80.46439746,30.11934662,22.16112709,1.47173667,0.02890679242,0.6070460857,30.40365881,40.04408899,63.76030157,52.3677056,1.419486728e-06,1.473486355e-40,0.82,0.82,nan,nan,nan,19.72362714,22.20687385,25.01365058,29.07393152,38.57569637,7.096417248e-06,-0.002335853293,1,1,nan,nan,nan,139.480526,0.02890679242
R,l2rest,0,0.001,0,42,0.4437791667,0.5149999857,0.5149999857,0.3199999928,0.3199999928,-31.42409515,15.9996748,-54.09035492,0.008333333768,49.26875054,0,0,-53.52088547,92.13343048,-178.5569916,0.1350000054,79.61566361,30.59521103,22.54326439,1.326748252,0.0215738912,0.6070460857,30.64145084,40.95491677,68.71054523,52.80917585,2.044178436e-06,1.077983876e-40,0.82,0.82,nan,nan,nan,19.97637302,22.56856122,25.46074115,28.64401296,39.16464211,1.009687316e-05,-0.004454007838,1,1,nan,nan,nan,144.6128485,0.0215738912
R,l2rest,0,0.001,0,43,0.4418354167,0.5308333039,0.5308333039,0.3199999928,0.3199999928,-31.60967827,16.09828377,-52.60229874,0.008333333768,48.38897225,0,0,-67.64710236,97.33933258,-236.5968781,0.08416666836,77.23364374,31.77188683,22.84364319,1.293102264,0.0219056605,0.6070460857,31.89206739,42.41731313,71.72179804,55.29802165,6.294738081e-06,7.069550753e-43,0.82,0.82,nan,nan,nan,19.96557956,22.86047267,25.60044287,29.10612704,39.79057459,1.915602013e-05,-0.003849200904,1,1,nan,nan,nan,149.800052,0.0219056605
R,l2rest,0,0.001,0,44,0.4186,0.4916666746,0.4916666746,0.3199999928,0.3199999928,-32.46563339,16.57848358,-52.51618576,0.008333333768,47.16111703,0,0,-79.42034149,95.96576691,-291.9920959,0.06083333492,76.58152571,32.96372986,23.11065102,1.297811866,0.02048322889,0.6070460857,33.03325119,43.09220453,73.76039486,57.32795765,2.050227058e-06,7.825551274e-41,0.82,0.82,nan,nan,nan,20.26775929,23.11199999,26.29572021,29.46041694,40.06252182,1.162203378e-05,-0.003869263222,1,1,nan,nan,nan,155.6162157,0.02048322889
R,l2rest,0,0.001,0,45,0.4206666667,0.5208333135,0.5208333135,0.3199999928,0.3199999928,-32.48500824,17.07475281,-54.15503693,0.009999999776,45.70449435,0,0,-98.71179199,107.7712631,-356.7500305,0.08166666329,74.41397149,33.06558228,23.17447472,1.282202959,0.02089450242,0.6070460857,33.06895021,43.8247939,78.43844568,57.12023596,2.36912144e-06,1.535682987e-40,0.82,0.82,nan,nan,nan,20.50655106,23.19196312,26.90100826,29.56016017,40.78558795,5.504628643e-06,-0.0009152164275,1,1,nan,nan,nan,161.1620374,0.02089450242
