zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,alpha_med,acc,gbar,gvar_mean,gbar_var,pooled_var,g3_ident,cov,cov_abs,cov10,cov50,q10_med,hard_dead,gmin,gmax,gcorr,gcorr_degenerate,task,step,clamp,correct_seq,acc_seq,ce0,ce20,correct_fresh,acc_fresh,param_sha,fresh_param_sha,secs,vmrss_kb,maxrss_kb,cpu,arm,seed
0.31764127009461957,0.7808581835941388,0.23379586430360014,0.62177734375,0.09095801728378694,0.289162950020223,0.17945165141537345,0.5695263671874999,0.021583464150430397,0.06383741292686966,-0.0018056654129020675,0.0007699966214455422,0.004118336477836151,0.9741480450871168,0.007281864116957876,0.03078138149199496,0.0861586331508881,0.42844719030540357,0.17933946569136358,0.6985344209715554,1.119254972791532,0.2469414472579956,0.8648183345794678,0.9212999939918518,1.119254973862553,0.41251875215746336,0.05729662733462769,0.46981537949209184,7.771561172376096e-16,0.1696484375,0.1696484375,0.10208984375,0.2587890625,0.12808972597122192,0,0.0,2.0,0.13039483371720828,0,1,625,ref,9213,0.9213,2.305540084838867,1.4917664527893066,9213,0.9213,692c16522f9b938082720319f4166347596241cf8b47760ef0f5f5bd6b698c0d,692c16522f9b938082720319f4166347596241cf8b47760ef0f5f5bd6b698c0d,2.240775207988918,1019696,1069100,12,SNA,18
-0.1753981981869012,0.975229363861611,0.6337211010872374,0.41642578125,-0.05678511202305812,0.3883825523414764,0.33110475892484,0.46016845703125,0.03794815873109161,0.1128131973214666,7.965091072143812e-05,-0.0006082506216980824,0.005522032642693972,1.3105483560657307,0.0046778826497029516,0.04028103473164891,-0.057629980094364014,0.5648892503491063,0.1943009377824703,0.7411618192600605,0.9154684718884528,0.2237977534532547,0.6871045827865601,0.9265000224113464,0.9154684720700607,0.41374126421925583,0.08105610788538672,0.49479737210463853,4.052314039881821e-15,0.26513671875,0.26513671875,0.16509765625,0.38234375,0.04855039119720459,0,0.0,2.0,0.1387177241726591,0,2,625,ref,9265,0.9265,3.985335350036621,0.7626140117645264,,,2eeb0827bf6223e737a7cd3d022e93aa4743b81991b69b82f8b9da790def562e,,3.458383689983748,1027232,1069100,12,SNA,18
-0.30892287679085845,1.0285449399668793,0.6896352567865586,0.3542578125,-0.18880933828075327,0.4508584577670342,0.38866640406408737,0.38229248046875003,0.05079300356052277,0.15448483738038754,-0.0020044920008417595,-0.0018100664507741135,0.006167093439740918,1.5383083978244734,0.0028833797661354764,0.046867738625905236,-0.1825358667569782,0.6289547363020838,0.2558059188120517,0.7717828382960974,0.8365985209902282,0.22986525297164917,0.6459422707557678,0.9248999953269958,0.8365985197655391,0.40276978801737273,0.0734403807914939,0.4762101688088684,1.7763568394002505e-15,0.29923828125,0.29923828125,0.19115234375,0.42306640625,0.028281992673873903,0,0.0,2.0,0.25610818445282163,0,3,625,ref,9249,0.9249,3.4116063117980957,0.8849626183509827,,,89dd69ee66906f150a281708006dcf34ea14153c3036d198945b53ddef87c441,,4.339084370993078,1065056,1069100,12,SNA,18
-0.44298236480831155,1.0482608985996031,0.6059609170221725,0.30625,-0.30694266120157687,0.5020670235466869,0.3851745135769907,0.33755615234374997,0.059782526374818123,0.1959441964836057,-0.0036554267253944687,-0.0029382111332881254,0.006323557211752101,1.7129011531400562,0.0013155436189845205,0.05299101010166858,-0.2996683756327714,0.6368057006505888,0.2251204730703959,0.8009406969793423,0.7851448650530074,0.2174944430589676,0.6473152041435242,0.9301000237464905,0.7851448653812986,0.40402087779550755,0.056665093297527294,0.4606859710930348,5.551115123125783e-17,0.3232421875,0.3232421875,0.2070703125,0.4537890625,0.022835719585418704,0,0.0,2.0,0.15402749372131241,0,4,625,ref,9301,0.9301,3.9983646869659424,1.116145133972168,,,098e4d68d72060e82af2740a1d3381677b3a37235ad5b73a8825a4a04288349f,,5.329934359062463,1095680,1094252,12,SNA,18
-0.40465463889288616,1.072425931295049,0.729315139627856,0.33783203125,-0.3560595020743456,0.5506660719537796,0.4481004525716923,0.31889892578125,0.06946131646132886,0.23523422240929343,-0.0014624160696171328,-0.003359163727477793,0.006723699228666275,1.8548335499006208,0.00090752657095436,0.05808068964044661,-0.3431978553228041,0.675076284106662,0.26321144643884764,0.8248066468094717,0.8232126342260745,0.25263479351997375,0.665122389793396,0.921999990940094,0.8232126334076747,0.4079324659681181,0.05643411320941578,0.46436657917753815,4.274358644806853e-15,0.2998046875,0.2998046875,0.187890625,0.42759765625,0.027075213193893433,0,0.0,2.0,0.27238116452133815,0,5,625,ref,9220,0.922,2.81524920463562,0.8987891674041748,,,273287dda1d6cf2dfd9804a067076a3dc3489aee2a500867ebff11ea82744d1f,,6.26325545005966,1034592,1094252,12,SNA,18
-0.46182669764294076,1.0985662149253133,0.7958196249506022,0.31607421875,-0.446123645192014,0.5867326464182072,0.5056547254093648,0.284404296875,0.0844704998513677,0.2628134787182431,-0.00302878019669784,-0.004259935957032692,0.007109983051433433,1.9710091376593646,0.00014772834198083728,0.06236294604637284,-0.4362307897239798,0.7166606057499505,0.2574562020133453,0.8515839442740903,0.7958390830364078,0.20226986706256866,0.6151158213615417,0.9283999800682068,0.7958390854857862,0.40351503683816003,0.06344286909073346,0.4669579059288937,1.6653345369377348e-16,0.32111328125,0.32111328125,0.204609375,0.450703125,0.020067214965820312,0,0.0,2.0,0.17265457889926578,0,6,625,ref,9284,0.9284,3.82424259185791,1.328132152557373,,,ff84574496b33e64284f4c08021fe88e9cc8aa16beef09e268896536a816913d,,7.23626598098781,1027280,1094252,13,SNA,18
-0.4530966752522471,1.0585964082360717,0.7433143717943124,0.3126953125,-0.4776264578512817,0.6147458330654408,0.5542426361495683,0.28681396484375005,0.09260555547000165,0.28779145173095466,-0.0024845679296335494,-0.004589291443152719,0.00736569529668067,2.078581432717456,0.0002731987787410617,0.0661371397193274,-0.4698437746066428,0.747886107754481,0.29429311816985004,0.8652772799185642,0.7737995211256202,0.2314567118883133,0.682575523853302,0.9264000058174133,0.7737995194259565,0.3950154440067869,0.05898540589267398,0.45400084989946454,3.6637359812630166e-15,0.32806640625,0.32806640625,0.20767578125,0.46048828125,0.022315055131912235,0,0.0,2.0,0.2332241820676196,0,7,625,ref,9264,0.9264,4.267745018005371,1.077072262763977,,,a1e7c53b41264f1466a72b03fd054e516f4117bc1e677d9670d1ed11c11bf40c,,8.14250311802607,1065096,1094252,13,SNA,18
-0.3867094320616373,1.1156636615603726,0.8836620570599216,0.33859375,-0.4093157723306966,0.6347700884060072,0.5827972669632657,0.31900634765624997,0.08919944371548424,0.31626838360295456,-0.002534762183468475,-0.003947460306129636,0.007547348386523211,2.1851006375578006,0.0034445616451557726,0.06865303860053991,-0.40092463448542226,0.763917889413613,0.3160773179199642,0.8889015821128292,0.8108146771346219,0.21892420947551727,0.6212328672409058,0.9215999841690063,0.8108146782708354,0.39564229453964833,0.07099464632481083,0.46663694086445884,3.3306690738754696e-16,0.30966796875,0.30966796875,0.1963671875,0.4371484375,0.02346907258033753,0,0.0,2.0,0.22474230305144502,0,8,625,ref,9216,0.9216,4.201451301574707,1.25515878200531,,,34d151d3010990bfa08b1dd1058c11e656b94f8e72081ad760b1e8b4d649dad4,,9.03165577899199,1095788,1094304,13,SNA,18
-0.4742117071754956,1.1111484771321927,0.9006183532334822,0.33140625,-0.4743421216366923,0.6651688000956807,0.6110145695755831,0.29969726562500004,0.09946501627199286,0.34437895121435097,-0.001394434865616311,-0.004600104869925083,0.007728701128729241,2.283966414597358,0.0023667743505211545,0.0711413256390326,-0.4688579028120401,0.7845408963583325,0.3459294840900209,0.911936488922262,0.8121735421312042,0.21528829634189606,0.5858131647109985,0.9236000180244446,0.8121735422534403,0.40838698988481653,0.05471744093752428,0.4631044308223432,2.3869795029440866e-15,0.3071484375,0.3071484375,0.193671875,0.43546875,0.023695486783981323,0,0.0,2.0,0.24576456870199834,0,9,625,ref,9236,0.9236,3.950106620788574,1.0643621683120728,,,9ce7a051be7ef5a1cf070f3411cfcb32c8ecf3c5d916efee55886fbd4471f7b5,,9.958396087982692,1034676,1094304,13,SNA,18
-0.4660685174930954,1.1131804324956431,0.763253381827003,0.3215234375,-0.5018262654747379,0.6836276285564649,0.5989637134027518,0.30089843749999995,0.09817263030455552,0.369778053916706,-0.0006039496955257044,-0.004851039886614523,0.007504006590381622,2.3779994843456405,0.002341661490499973,0.07202595256134431,-0.4945882496986475,0.762758597168969,0.3443868826558808,0.9320455607122483,0.7710437772248406,0.2275683730840683,0.5838521122932434,0.9269000291824341,0.7710437758639455,0.4002787349375332,0.05386885839163542,0.45414759332916566,2.942091015256665e-15,0.32916015625,0.32916015625,0.2087890625,0.4634765625,0.021757757663726805,0,0.0,2.0,0.24130441975911274,0,10,625,ref,9269,0.9269,4.554145812988281,1.1692496538162231,,,b17a9a269e65764f9670eb884bd1180cfbbebd91f85b365ef967f99308a69fa2,,10.92170491500292,1027364,1094304,13,SNA,18
-0.5910302334083091,1.174046065568095,0.8479240163792153,0.30314453125,-0.5673240155688943,0.7172822990295619,0.6801688806113241,0.28572265625000004,0.11328617166316768,0.3981009881278253,0.003106736710140941,-0.005473053617781281,0.007885433484621781,2.473958348393412,0.003908165316679515,0.07143788079556627,-0.5567394714347788,0.7999381060145918,0.3609912361242842,0.9522582103640229,0.766012729452923,0.2396635115146637,0.5796042680740356,0.9192000031471252,0.7660127282165923,0.39870602207007216,0.05171725490309375,0.45042327697316786,1.942890293094024e-15,0.331796875,0.331796875,0.21056640625,0.4658203125,0.018769931793212895,0,0.0,2.0,0.3414854633208658,0,11,625,ref,9192,0.9192,3.7521965503692627,1.1004753112792969,,,6c64a9bea15218c5f41cc7c19692ad319ab383822105fab467947d06561d329d,,11.925664133043028,1065180,1094304,13,SNA,18
-0.705793789790482,1.1716316239171365,0.9480064709371204,0.282421875,-0.6703969837170708,0.7467044394219341,0.6929275070022682,0.25490966796875,0.1275885715017202,0.42636034407414414,0.0036186042765606135,-0.006396246860204275,0.007928075754474559,2.55953658491122,0.003405132202315144,0.07324998273303965,-0.6518124002190473,0.8068748187933746,0.35472495540756943,0.9614273006046544,0.7651492491003592,0.23132094740867615,0.5784401297569275,0.9276999831199646,0.7651492495939601,0.399226835275324,0.05001025595842757,0.4492370912337501,1.4432899320127035e-15,0.33080078125,0.33080078125,0.208984375,0.46435546875,0.021387344598770144,0,0.0,2.0,0.25029798250944585,0,12,625,ref,9277,0.9277,4.352090358734131,1.1880775690078735,,,ba43c8caa9b2279164fe78624688a1bffa174f88d3b5f2a6ff542b49a164d337,,13.007010055007413,1095804,1094320,13,SNA,18
-0.6691527957727935,1.225521545584383,1.1184293641376466,0.29544921875,-0.7002972569782506,0.779941280403498,0.8048743880951473,0.249375,0.14683569250122236,0.4560716283546764,0.0054010800215491565,-0.006678129113949292,0.008649995316450195,2.6422902690173657,0.0060731263714842495,0.0745437626562696,-0.6780198073232876,0.880742437305466,0.4620058125275812,0.976973651150503,0.775587206655182,0.19805695116519928,0.5902894139289856,0.9275000095367432,0.7755872060998809,0.4105799498228356,0.04608265051172356,0.45666260033455636,2.7755575615628914e-15,0.329453125,0.329453125,0.208203125,0.46009765625,0.022182446718215943,0,0.0,2.0,0.3408515873616298,0,13,625,ref,9275,0.9275,2.8103089332580566,0.9090895652770996,,,8d66b8073fe155034ac4a720e33ac8558fe50f08d0b7ef86b3990ec0a6f9e203,,13.992202501976863,1034688,1094320,12,SNA,18
-0.6127356861009592,1.2157311235842043,1.324337916097153,0.30962890625,-0.6591467216446318,0.8018806756972637,0.901052965976861,0.2763720703125,0.15475999924390876,0.4853208602577096,0.0029317585550817492,-0.006337417747087277,0.009257522013746548,2.7128526414531744,0.0062916631571715695,0.07711120729118665,-0.6428995436433211,0.9455897989541936,0.4190722892403017,0.9874033873208709,0.7845974658359773,0.21584774553775787,0.5696659684181213,0.9228000044822693,0.7845974650315475,0.3932470555545519,0.06188626176270416,0.45513331731725126,4.829470157119431e-15,0.32080078125,0.32080078125,0.2036328125,0.451953125,0.018990808725357057,0,0.0,2.0,0.2866934588804119,0,14,625,ref,9228,0.9228,4.087353229522705,1.0942575931549072,,,d2bd75f5a4e2ce715076d88e8a322a4a6180efd8d3c745f84385bb4a669eb342,,17.706003300030716,1027376,1094320,19,SNA,18
-0.6359668771701097,1.2384660135018002,1.1922947545516982,0.304921875,-0.6808548587824645,0.8198581136442971,0.9100435849317572,0.2764208984375,0.15798799082876935,0.5128249281126406,0.0013544075669752358,-0.006620184311622595,0.009201251365490347,2.7879226014631713,0.006622069973382168,0.08035445483710862,-0.671535124962875,0.9445684995664017,0.45552097232945865,0.9979984016807179,0.7662789499131031,0.23381440341472626,0.538553774356842,0.9258000254631042,0.7662789517070633,0.3993473202880478,0.052418392133306534,0.45176571242135344,8.881784197001252e-16,0.331796875,0.331796875,0.21103515625,0.4666015625,0.019158160686492922,0,0.0,2.0,0.2811515116685,0,15,625,ref,9258,0.9258,3.972184896469116,1.0787335634231567,,,da3fc029059fd3eaff2fab43473297ea65676624b0dfe868984f29558274a176,,21.325864264043048,1065160,1094320,23,SNA,18
