seed,arm,k,s,neffT2,zero2,gtr2,zarm2,dmean2,effbar2
18,S2dyn_10r,1,0,0.009265770550176789,0.9225166666666667,0.007903993539015452,-0.193649504921531,-46.593726029871966,-46.7873755347935
18,S2dyn_10r,1,750,0.001516146988055659,0.9823333333333333,0.0007594403261939684,0.6140013782081425,-62.39966546476881,-61.785664086560665
18,S2dyn_10r,1,1500,0.003617886460487462,0.9687833333333333,0.00278177356471618,1.7014335885162892,-61.218873220299436,-59.51743963178315
18,S2dyn_10r,1,2250,0.009170541914069338,0.94695,0.007897490727404753,2.7631883833628534,-59.8847844625175,-57.12159607915465
18,S2dyn_10r,1,3000,0.012504115106081666,0.9361583333333333,0.011125288136303426,2.761565809504525,-57.611559232026714,-54.84999342252219
18,S2dyn_10r,1,3750,0.017013209204118057,0.9207333333333333,0.015335004212458928,3.151238392630689,-56.45049576619541,-53.29925737356472
18,S2dyn_10r,1,4500,0.019758386963720027,0.916125,0.018141089361409346,2.773391474486082,-55.5803608003124,-52.806969325826316
18,S2dyn_10r,1,5250,0.02513076779608297,0.9009083333333333,0.023237237625817458,3.6349121616338205,-54.44616293566562,-50.8112507740318
18,S2dyn_10r,1,6000,0.029304810632530653,0.8892333333333333,0.027362155602375666,3.8611941766050975,-53.324805221573016,-49.46361104496792
18,S2dyn_10r,2,0,0.029304810632530653,0.8892333333333333,0.027362155602375666,3.8611941766050975,-53.324805221573016,-49.46361104496792
18,S2dyn_10r,2,750,0.001960604083329116,0.9857166666666667,0.001434502584238847,-1.7867318614879797,-69.88272205686123,-71.6694539183492
18,S2dyn_10r,2,1500,0.0032063060221630734,0.978275,0.002495230134824912,-1.3723568574686855,-69.14140931124395,-70.51376616871264
18,S2dyn_10r,2,2250,0.004962388733971602,0.9704833333333334,0.0041134522318840025,-1.0278348588580013,-68.3590375000678,-69.3868723589258
18,S2dyn_10r,2,3000,0.007574044567499982,0.963325,0.006559036786357561,-0.7368255410494283,-67.85987872222886,-68.59670426327828
18,S2dyn_10r,2,3750,0.008578796126074302,0.959225,0.007681493125855923,-0.45969406341361563,-67.16033145278757,-67.6200255162012
18,S2dyn_10r,2,4500,0.011390275836977102,0.9517083333333334,0.010282155163586139,-0.42809648796985084,-66.37123961105347,-66.79933609902332
18,S2dyn_10r,2,5250,0.014182848086303941,0.9445,0.01305711663365364,-0.17225453052457693,-64.96932354257342,-65.141578073098
18,S2dyn_10r,2,6000,0.01525589486094439,0.940175,0.014130082621177037,-0.20154094924346233,-64.296307703535,-64.49784865277847
18,S2dyn_c1,1,0,0.009265770550176789,0.9225166666666667,0.007903993539015452,-0.193649504921531,-46.593726029871966,-46.7873755347935
18,S2dyn_c1,1,750,0.0016232998885744715,0.9835916666666666,0.0008746389995018642,0.6527855957389305,-62.39966546476881,-61.746879869029875
18,S2dyn_c1,1,1500,0.004360039865508338,0.9724,0.00343965013474226,1.430005781359924,-61.218873220299436,-59.78886743893951
18,S2dyn_c1,1,2250,0.007838548172592753,0.9555833333333333,0.006736894223590692,2.1764885949357216,-59.8847844625175,-57.70829586758178
18,S2dyn_c1,1,3000,0.010716680931951937,0.944075,0.009440304112931093,2.129851980901134,-57.611559232026714,-55.48170725112558
18,S2dyn_c1,1,3750,0.01366504564907297,0.9349416666666667,0.012193445580701033,2.182510478243199,-56.45049576619541,-54.26798528795221
18,S2dyn_c1,1,4500,0.015078603784865785,0.9256416666666667,0.013619104167322317,2.174088731493999,-55.5803608003124,-53.406272068818396
18,S2dyn_c1,1,5250,0.017472282431225658,0.9148166666666666,0.0159651361177365,2.6990244977494613,-54.44616293566562,-51.747138437916156
18,S2dyn_c1,1,6000,0.023127179616557848,0.9004333333333333,0.021214603646099568,3.0770067427059016,-53.324805221573016,-50.24779847886711
18,S2dyn_c1,2,0,0.023127179616557848,0.9004333333333333,0.021214603646099568,3.0770067427059016,-53.324805221573016,-50.24779847886711
18,S2dyn_c1,2,750,0.001357590179721237,0.98945,0.0008146623373031616,-0.4984599461249401,-69.88272205686123,-70.38118200298617
18,S2dyn_c1,2,1500,0.0022602020683314588,0.984275,0.0016415900394320488,0.19528682277833093,-69.14140931124395,-68.94612248846562
18,S2dyn_c1,2,2250,0.0030738954615101084,0.9783166666666666,0.002426434621711572,0.7962301779401644,-68.3590375000678,-67.56280732212764
18,S2dyn_c1,2,3000,0.0045340339688927055,0.9735,0.0038522914856672285,1.1556060651984668,-67.85987872222886,-66.70427265703039
18,S2dyn_c1,2,3750,0.007009822477064596,0.96495,0.0062193684900800385,1.698217193480876,-67.16033145278757,-65.4621142593067
18,S2dyn_c1,2,4500,0.009566673871929962,0.956325,0.008655499727527301,2.21304163519212,-66.37123961105347,-64.15819797586136
18,S2dyn_c1,2,5250,0.013226268320497909,0.945125,0.01213940907071034,2.8788387902291026,-64.96932354257342,-62.09048475234432
18,S2dyn_c1,2,6000,0.014762839583209017,0.9364833333333333,0.013601648306349913,3.6060411379841235,-64.296307703535,-60.690266565550886
18,S2dyn_c2,1,0,0.009265770550176789,0.9225166666666667,0.007903993539015452,-0.193649504921531,-46.593726029871966,-46.7873755347935
18,S2dyn_c2,1,750,0.0015440597457524851,0.9828333333333333,0.0007659704009691875,0.5756237675031958,-62.39966546476881,-61.82404169726561
18,S2dyn_c2,1,1500,0.003935756482541923,0.9684916666666666,0.0030581133857369423,1.7745929899584172,-61.218873220299436,-59.44428023034102
18,S2dyn_c2,1,2250,0.00910246933565889,0.9444083333333333,0.007771451320747535,3.121123334852546,-59.8847844625175,-56.76366112766495
18,S2dyn_c2,1,3000,0.013009226508444122,0.928175,0.011463174344599246,3.7259193705655025,-57.611559232026714,-53.885639861461215
18,S2dyn_c2,1,3750,0.015373932716839114,0.9156916666666667,0.013714146743218103,4.062304776355566,-56.45049576619541,-52.38819098983984
18,S2dyn_c2,1,4500,0.01858001555142619,0.9067833333333334,0.016834021025399368,3.8778452715373484,-55.5803608003124,-51.70251552877505
18,S2dyn_c2,1,5250,0.023084728346111406,0.88895,0.02109262676984072,4.561544540046313,-54.44616293566562,-49.884618395619306
18,S2dyn_c2,1,6000,0.030303469485956924,0.8694583333333333,0.02791958005328973,5.164484801413251,-53.324805221573016,-48.16032042015976
18,S2dyn_c2,2,0,0.030303469485956924,0.8694583333333333,0.02791958005328973,5.164484801413251,-53.324805221573016,-48.16032042015976
18,S2dyn_c2,2,750,0.0015288338495022087,0.9870166666666667,0.0009742923413713773,1.4954182361514832,-69.88272205686123,-68.38730382070975
18,S2dyn_c2,2,1500,0.002507767565321313,0.9794166666666667,0.0018869805286327998,2.273338798899518,-69.14140931124395,-66.86807051234443
18,S2dyn_c2,2,2250,0.005368278655384057,0.96315,0.004497610135376453,3.1579149933619193,-68.3590375000678,-65.20112250670589
18,S2dyn_c2,2,3000,0.008353348711613336,0.950075,0.0073910754561424255,3.892425744027078,-67.85987872222886,-63.96745297820178
18,S2dyn_c2,2,3750,0.012060485333389747,0.9381166666666667,0.010808624413112798,4.598952407965972,-67.16033145278757,-62.5613790448216
18,S2dyn_c2,2,4500,0.015379800389893075,0.9279833333333334,0.013987350716690222,5.078588037250149,-66.37123961105347,-61.29265157380332
18,S2dyn_c2,2,5250,0.02071541539570347,0.9135416666666667,0.01907596532801787,4.876690937758491,-64.96932354257342,-60.09263260481493
18,S2dyn_c2,2,6000,0.021471035552842573,0.90895,0.019823411037027835,4.521454838890911,-64.296307703535,-59.774852864644096
18,S2dyn_c12,1,0,0.009265770550176789,0.9225166666666667,0.007903993539015452,-0.193649504921531,-46.593726029871966,-46.7873755347935
18,S2dyn_c12,1,750,0.0015447803401608085,0.9840333333333333,0.0008019507442911466,0.6219262793366079,-62.39966546476881,-61.7777391854322
18,S2dyn_c12,1,1500,0.0032684740655503897,0.97555,0.002448368496696154,1.1519956505128872,-61.218873220299436,-60.06687756978655
18,S2dyn_c12,1,2250,0.007511312442753412,0.9554166666666667,0.006421123079955578,2.136978192106166,-59.8847844625175,-57.74780627041134
18,S2dyn_c12,1,3000,0.00940316286000459,0.9447666666666666,0.008265685932338238,2.179039605712086,-57.611559232026714,-55.43251962631463
