arm,seed,unit,sigma,d,c,pred,bal,out,rel_dV
A,0,16,77.16495628463855,39.54920592852481,-0.2807816153675109,70.42698624829735,1.0956731275222513,4.235016942403407,-0.021724878020121453
A,0,17,73.93852730781008,45.82393260278469,-0.2841853928010352,80.62330746687442,0.9170862574471915,3.949341001509785,0.059523574120828995
A,0,18,75.12699554326717,40.62161353620094,-0.2694479183122651,75.37934193487489,0.9966523136826303,4.195556719943154,0.01053263322049643
A,0,19,79.92164284990994,39.74141088518967,-0.17876585846029755,111.1549241770232,0.7190112668569524,4.593976865883059,0.07349450644103885
A,0,20,125.81094352591796,40.47486991590109,-0.056621726133434545,357.41465935282656,0.35200275152039034,3.2986177503645586,0.07254631962567626
A,0,21,80.66475137148099,44.58061514513726,-0.2753932543042765,80.93991854985856,0.9966003526651923,4.324023073359442,0.01576055246009433
A,0,22,94.06605665713809,44.99564364617551,-0.21749954051735942,103.43847977597048,0.9093913296180358,4.146652339753066,0.027495841450376413
A,0,23,80.24088389817993,38.84158042773655,-0.2405306021705875,80.74145259942763,0.9938003505617974,4.721047565892236,0.00476304265698672
A,0,24,104.78805362865091,41.1856471458285,-0.18058866795108167,114.03164886565577,0.9189383357255929,3.380031232967795,0.02495762466418383
A,0,25,79.82488983562678,42.30544023034116,-0.29658634540298995,71.3206135178917,1.1192400892008825,4.342372310015086,-0.022800201160317262
A,0,26,95.91324241538747,47.999642813810866,-0.23874741152271461,100.5239020345235,0.9541336982964255,3.9890115141018256,0.028289201406790282
A,0,27,99.0978623505687,41.79901229128684,-0.18377170670779364,113.72537437917306,0.8713786425548743,4.488582095300357,0.03025510695525212
A,0,28,83.00762371052875,44.26119562193442,-0.2920989990603995,75.76403165418277,1.095607267699383,4.0327180093083355,-0.009824021991667601
A,0,29,78.8957802386954,38.9196585555822,-0.25976299483644905,74.91378550683604,1.0531543654471445,4.18262088453731,-0.0017013669858923085
A,0,30,87.70043579407121,39.471213195273485,-0.24153993655392317,81.707426437246,1.0733471805213206,4.629786580072638,-0.008158254270158535
A,0,31,83.50779204209421,40.3348090455555,-0.26992055466760667,74.71607543046463,1.1176683405944106,4.794890048726344,-0.022557444612178523
A,0,32,76.86254121144387,40.52290356909765,-0.22827633412301146,88.75844209777138,0.8659744289650371,4.382749101513456,0.04530823103293462
A,0,33,95.4183275054834,37.822577357748784,-0.15546349815657787,121.6445590322916,0.7844027572178859,3.9734705433505626,0.04186541335252808
A,0,34,90.85808208399195,40.423391776552556,-0.16801654394418974,120.29586738190508,0.7552884738387847,4.086925534228225,0.05992679802405062
A,0,35,79.01883476202946,41.548285979639466,-0.27573920715340267,75.33982274150227,1.0488322362152378,4.742118334350377,-0.002254597655137469
A,0,36,88.12708442565558,38.02885689369806,-0.19272404026304268,98.66142501421652,0.8932273622944024,4.084053648909178,0.027732772695985237
A,0,37,88.29247819328639,34.874779086275296,-0.212740948480654,81.96536523725874,1.0771925182998092,4.551535960150346,-0.009514529328144743
A,0,38,87.80756902201247,43.18577122843496,-0.24676740553878762,87.50298916938382,1.0034807936908194,3.7928601550404126,0.008029312126477332
A,0,39,85.7949885214255,50.2256457625475,-0.32298987629586123,77.7511145837593,1.103456702591713,4.606470162973562,-0.018905613395068896
A,0,40,80.24629454841003,34.09010102292936,-0.2165971473888554,78.69471374368479,1.0197164552854068,4.195431369456928,-0.002296643638108476
A,0,41,84.87427379938045,39.83569199914708,-0.26449240893491516,75.30592684977516,1.1270596797605692,3.98070538015414,-0.017170846395660216
A,0,42,75.37312779727739,41.091666513630194,-0.23695909904743206,86.7062431424186,0.8692929720582392,4.4371938075081525,0.05868665081517718
A,0,43,99.04902012443176,40.07200599317967,-0.18473688064806917,108.45697364977808,0.9132563521850993,4.244677821455371,0.02693547121223532
A,0,44,77.31029931558332,37.459818360789725,-0.23497732260009668,79.70943311951396,0.9699015071361322,4.642337390570018,0.01802738945478029
A,0,45,92.79072053770523,36.56688918030367,-0.19793642864186292,92.37028633689789,1.0045516173813072,4.434480029721807,0.005861552600884174
A,0,46,85.82073269826232,45.88435224860856,-0.26682847039434016,85.98099029836854,0.998136127537609,4.259960097133259,0.017929238947006758
A,0,47,84.3370220177101,42.96894859261163,-0.2798857337739305,76.76159126302332,1.0986877764001737,4.179443572875824,-0.012568913320222537
A,0,48,77.18200179023566,35.76036374389108,-0.23070533691689774,77.50224641914613,0.9958679310122377,4.6531429476195125,0.004913351374956602
A,0,49,75.88351286786921,37.65586900207211,-0.2565291250185228,73.39491958145717,1.0339068875693787,4.400916228856934,0.00360221513176139
A,0,50,74.47838117886923,37.3359453824239,-0.2624159002096237,71.13887792736476,1.04694343443137,4.298054897688225,0.004833563169733457
A,0,51,80.57914335743419,39.95252162620446,-0.21731108542386252,91.92472061026609,0.876577517151955,3.995715745661837,0.034936826542815415
A,0,52,72.02960554280045,40.312404948996374,-0.297458910882024,67.76129992115918,1.0629903149232303,4.4068996533012585,0.007878708292904572
A,0,53,79.90816953850226,49.267679763756476,-0.3118029002646218,79.00452452806537,1.0114378893593097,4.41362903017958,0.016032083002362373
A,0,54,74.99517615571938,41.09397618546013,-0.26131164804340856,78.63020361540424,0.9537705958709647,4.709614577660425,0.016294691916843206
A,0,55,84.57584125626326,46.95519225439615,-0.3096565601529932,75.81817777604456,1.1155087570963196,4.4073433238836826,-0.012285102576115087
A,0,56,79.47032148633797,37.39296902333399,-0.2503950811162871,74.66793847673101,1.0643165340784593,4.339930672050589,-0.0084367266072933
A,0,57,83.75640334687316,46.09900373666764,-0.3710634409107553,62.117415317876784,1.3483562205262731,3.9917830690767224,-0.0907799075368883
A,0,58,98.2146528161694,49.58587267496996,-0.3009449887663708,82.38361582000688,1.1921624444203862,3.8985776217186463,-0.03312100041589966
A,0,59,80.98182385280498,38.30628053706705,-0.25139369844515186,76.18782963532512,1.0629233598125374,4.438362536376642,-0.0004697706693239734
A,0,60,92.5364515255907,40.23275293170592,-0.26129876603557595,76.98611352460082,1.2019888690188367,4.090450396778439,-0.024671037740341937
A,0,61,97.22073514057617,38.83362556564641,-0.2086503153711974,93.05911063819819,1.0447202264650675,3.678557076282785,-0.0026629423033141
A,0,62,93.19632354566548,38.7690961896141,-0.23767003919660362,81.56075608155183,1.1426613487064703,4.310910700355649,-0.019210787950927396
A,0,63,82.29437000651572,35.72195158235503,-0.23462057055713142,76.12706656012614,1.081013281150385,4.55503950562195,-0.010508438136774946
A,0,64,114.43606034226681,37.45533657625954,-0.024537068126568928,763.2398537399546,0.14993459759932376,3.2137843911846367,0.0994275490057923
A,0,65,84.82871188462342,37.428452324121764,-0.13437658445429476,139.26701767320267,0.6091084113230486,4.145965535789658,0.08241638553997112
A,0,66,84.18587877020173,35.38836054374236,-0.2324916520898753,76.10673378083727,1.1061554554769066,4.486668529843011,-0.011739444906322739
A,0,67,80.75445783742782,36.8653529997006,-0.22677549873761035,81.28160494612229,0.9935145583180366,4.5275679464805325,0.014970549491003996
A,0,68,79.73711974737492,47.92591429599206,-0.28844968754465206,83.07499776468491,0.9598209075278613,3.901903482055681,0.03530216683187132
A,0,69,81.06679148326255,34.72484682423427,-0.19977445873318522,86.91012616035187,0.9327657784513144,3.87431069553602,0.02435126041302947
A,0,70,83.49192895931776,35.66383538405208,-0.20795336306165116,85.74959995592606,0.9736713524288311,4.68081758256635,0.01705295939707287
A,0,71,77.68229802409812,42.69627051139441,-0.3251013279104419,65.66609676100165,1.182989424616338,4.509039826667063,-0.030267514429293974
A,0,72,80.16753382159763,39.434850822848844,-0.23726411988109444,83.10327503925105,0.9646735797564319,4.601940428231133,0.019896088723933003
A,0,73,93.55960233814126,47.81938789743215,-0.24337684530786777,98.24144905186317,0.9523434684758132,3.289164583702822,0.025528390583261923
A,0,74,83.09965698013549,43.03579879556137,-0.2931031095053769,73.4140945624664,1.1319305574139835,4.280548803850705,-0.02523944790632721
A,0,75,82.0818903396294,42.328711258065006,-0.2629534169843761,80.48709110439142,1.0198143480321527,4.1740479424464505,0.003405303154229322
A,0,76,108.66000003828117,45.396269022376146,-0.16513764081243218,137.4497927881217,0.7905432073352058,3.2515427474383336,0.04059725115987751
A,0,77,92.6482335468099,47.21024226945628,-0.22444187769474527,105.17253454291874,0.8809166190532575,4.960678396833307,0.05438222896966972
A,0,78,83.08456821277414,44.17920664551386,-0.26470398570502834,83.45021048293688,0.9956184380117592,3.7569949525093733,0.022062710511780912
A,0,79,88.0753629515959,37.64057216404531,-0.2246019857222471,83.79394341284527,1.0510946181116751,4.002216781382826,-0.004647749843294888
A,0,80,80.6669943316562,47.96428362506809,-0.28678731790051604,83.62343909800515,0.9646457404976605,4.039317041038595,0.017401545047344282
A,0,81,77.85915509602286,40.01537776087132,-0.29104794349047813,68.74361880206938,1.1326019265904441,4.320197697113321,-0.02871688662274019
A,0,82,88.91630872551133,38.83249809538101,-0.25194488726045566,77.06546165240643,1.1537763716586371,4.2986063814518065,-0.01980695781799894
A,0,83,84.76249589406845,43.124296499371,-0.28283108222235903,76.23684101570403,1.1118311667269665,4.3435316605322125,-0.003452350651010716
A,0,84,87.90407196589216,49.772656683471396,-0.31697676860038076,78.51152136991595,1.119632767676506,4.35463642663288,-0.017995514565013096
A,0,85,94.66515061815792,41.246917089686335,-0.23959487856573894,86.07637470508202,1.0997808741655661,4.14997637617828,-0.006783036997507194
A,0,86,101.82925487641985,43.22688163784864,-0.27719752289999006,77.97126248751589,1.3059844310296234,3.6579290479971895,-0.04461568261388814
A,0,87,79.40534483295812,34.98810765783387,-0.2194351027960847,79.72313274405191,0.9960138557009038,4.20750654618819,0.007825203748890033
A,0,88,90.25903578697748,41.268343682619935,-0.2214163669156911,93.19171897155579,0.9685306461030788,4.104644684526814,0.024795916212573123
A,0,89,92.43106341395173,48.47959348570622,-0.33704384916920527,71.91882243987804,1.2852138046506711,4.3098530334316445,-0.03458663484911549
A,0,90,81.56477449671077,33.192119583104336,-0.20512389455479244,80.90749167751908,1.0081238808120698,4.284781265742104,0.006079101227500776
A,0,91,77.92874181401996,38.16140721757715,-0.2411180519183017,79.13428072674422,0.9847659080027901,4.337790594412903,0.007387314120177246
A,0,92,79.24898498068798,41.58691447467148,-0.2753779340943165,75.50879959108858,1.0495331062055555,4.666134828271346,-0.0038621923135697353
A,0,93,83.56873455563995,38.413231542951465,-0.2307485912080763,83.23611282270525,1.003996122856472,4.283830042447167,0.010963888966468747
A,0,94,98.99897503410872,39.68207545586255,-0.21107885413944905,93.99822549170801,1.0532004675220368,3.771534055459945,-0.0008987696836147896
A,0,95,110.86961034500152,42.19165575356213,-0.19104401847411495,110.42391196162676,1.0040362488111239,3.2969548442993615,0.009587596171102221
A,0,96,85.26584371451017,42.65376030507133,-0.27048924965173377,78.84557401077831,1.0814284097019093,4.003067408517446,-0.0028672209423713235
A,0,97,85.7650287918286,44.39218844648737,-0.2709094993763093,81.93176789423687,1.0467860147060413,3.876569231222059,-0.0011303859888016795
A,0,98,78.52251659537394,38.98900140690478,-0.2024539427269732,96.29104003048448,0.8154706457684406,4.624502569325941,0.06880380699053558
A,0,99,75.65580543545049,43.22100102028754,-0.28089346403369175,76.93486420015704,0.9833747836172311,4.801602730229676,0.020016531223519103
A_ce,0,0,59.68382674596736,33.569985569735664,-0.3229072543376932,51.98084762541214,1.1481887939970687,2.394988202660465,0.002922727059452053
A_ce,0,1,51.085370276096754,32.99833078587284,-0.3692745375105211,44.679943286006655,1.1433624691304436,2.3387109845105654,-0.016244888700766725
A_ce,0,2,64.82325651509183,32.27227031100784,-0.2858887162563088,56.442014804940165,1.1484929575798575,2.6136435605532187,0.0008120629015897246
A_ce,0,3,61.60426188203057,33.61856212451754,-0.2737933064658716,61.39405407397734,1.0034239115045236,2.255500018219924,0.012862099300801249
A_ce,0,4,51.8477228132323,28.178113225066273,-0.25497274693440636,55.25710799263441,0.9382996088058649,2.251086346818653,0.026327710017376275
A_ce,0,5,49.2675190012496,29.989199252881463,-0.2617244420266631,57.291552559363794,0.8599438625825347,2.7775004088224415,0.059870611608665435
A_ce,0,6,51.34614571105699,26.58794387047275,-0.3060648926821485,43.435141543797705,1.1821337259666174,2.7526519193145083,-0.031951836253727155
A_ce,0,7,58.01376720117122,27.452963311627695,-0.25353848721125133,54.13963697107957,1.071558112444698,2.476736477843399,-0.0008955214628865534
A_ce,0,8,53.64228663934513,31.992468028755713,-0.28557144935909956,56.01482238605358,0.9576445011222751,2.4180398974731663,0.05417321802550681
A_ce,0,9,57.04333171585713,31.594604177904216,-0.2817617411416956,56.066171457280205,1.0174286960064942,2.4568528159686296,0.005132201134977746
A_ce,0,10,53.20207307357153,31.56448198096869,-0.2635242255251323,59.889146658280154,0.8883424801013744,2.389557134536385,0.05754908651527443
A_ce,0,11,59.83279635409834,26.168792595077747,-0.22599622762916335,57.89652524204531,1.033443649752004,2.613527729378597,0.007018869441361441
A_ce,0,12,53.44197391236978,28.57762619599954,-0.31260379827112167,45.70901945857697,1.1691778678560514,2.390291952676917,-0.039256408180522305
A_ce,0,13,53.6597270728757,33.84445379539484,-0.3517596153114279,48.107361280559296,1.1154161368347626,2.7745498431655213,-0.008594328195515265
A_ce,0,14,52.376062782118844,24.702177803988956,-0.24538049299724715,50.334436739977704,1.0405612176150487,2.371238043881543,0.003262021243765969
A_ce,0,15,53.31781312492635,30.044939605372292,-0.2521563986137072,59.57600078870069,0.894954552488839,2.345445330891608,0.05083899659989275
A_ce,0,16,52.08125397063643,31.510858496305502,-0.3416770922852926,46.11204439482096,1.1294501177329257,2.5229185790547306,-0.034584720661759216
A_ce,0,17,49.12492147477472,35.016657766405174,-0.3356117508589802,52.16840244237862,0.9416604529731287,2.4927368750621115,0.049397917677427045
A_ce,0,18,53.64250071145899,30.419646611464458,-0.29298150237639614,51.91393716792408,1.033296714482348,2.4285666843680014,0.013133815427397397
A_ce,0,19,50.09014924272986,27.42695047144729,-0.3232997516941844,42.417215490766885,1.1808919718842263,2.45249250140585,-0.03796745531836184
A_ce,0,20,50.03028229953991,25.74850542943053,-0.27083464507310945,47.53547210047656,1.0524831265752452,2.229527190586856,-0.005444685271664333
A_ce,0,21,54.669253514910835,26.534761592658743,-0.16674652837985787,79.56615903933867,0.6870917758878062,2.27713048408984,0.08114734295069308
A_ce,0,22,56.86203713494651,27.422392781965424,-0.2789773400405795,49.14806481769562,1.1569537345135408,2.1880774048269256,-0.008246020176783221
A_ce,0,23,50.56457841209983,27.95815061205647,-0.21507110408002145,64.99745916972205,0.7779470006675964,2.5259454246670203,0.08036340780639557
A_ce,0,24,53.57102550070407,32.76542845293214,-0.36420651914090746,44.98193570260553,1.1909453131338015,2.3970697204539912,-0.02686662985816825
A_ce,0,25,57.546798725198684,28.80459577184804,-0.2509135435021628,57.39944398736642,1.0025671805786953,2.637183191971199,0.014497398344401542
A_ce,0,26,54.93675699972247,29.089704484770227,-0.2789507431608012,52.14129232127814,1.053613260316211,2.6972493237087987,0.016197767977467116
A_ce,0,27,50.558600059815156,26.577579973827802,-0.2200803219951524,60.381545548659304,0.8373187469849014,2.649812475359841,0.06508760662810643
A_ce,0,28,57.49911140304137,29.47454300904325,-0.2456410451529714,59.99515062860966,0.9583959836850879,2.3017146600256346,0.02253936353925359
A_ce,0,29,54.566658294680806,29.086346806680723,-0.32348464947562194,44.957847078417075,1.21372934516868,2.6239756464989363,-0.04252049153793376
A_ce,0,30,60.04017979773312,36.01642408284857,-0.33301179830091737,54.07679888011547,1.110276145058772,2.3013032840614294,-0.0016773145864880064
A_ce,0,31,51.40841893211731,28.869127777649886,-0.27197316077743006,53.07348654390756,0.9686271296608193,2.8657262768052414,0.020162847941287056
A_ce,0,32,50.202701188268485,27.308853566193118,-0.3081222942985039,44.31495881913813,1.132861284902913,2.233489878622458,-0.019111696056947743
A_ce,0,33,57.291661499095895,29.773693780265244,-0.34186016013767623,43.54659777886166,1.3156403581752685,2.450183066192671,-0.04138821480927347
A_ce,0,34,51.25972709487117,31.200516650871084,-0.28126064633573983,55.465485586680934,0.9241734125767808,2.429594581350935,0.06285586444006193
A_ce,0,35,57.69636393827369,33.159969475683184,-0.24707821483797518,67.10419511778542,0.8598026373314139,2.661505526180564,0.05970785269000672
A_ce,0,36,58.3167563442732,34.59689276804513,-0.3089632543216275,55.98868519819209,1.041581100499861,2.3214890001858053,0.015924505040924263
A_ce,0,37,52.11508957758215,26.513442057807158,-0.27505015670188365,48.19746764686279,1.0812827337615187,2.522158618203858,-0.008002629988294955
A_ce,0,38,57.557703639100076,30.20268283644391,-0.2543255485847789,59.37799604583553,0.9693439905696661,2.4900904037490608,0.031059755340768328
A_ce,0,39,50.75731062087404,30.168159752250677,-0.31827202530550824,47.39367169215133,1.0709723220131886,2.5651271335073,0.006863329623790306
A_ce,0,40,55.8306012894987,28.87559198875823,-0.2719599250105515,53.087954020501215,1.0516623275392822,2.2869033690806466,0.00040048566936298367
A_ce,0,41,48.68261434460479,25.97246699686756,-0.21617150042886105,60.07375381431172,0.8103807612070154,2.620546459089131,0.06538789183119821
A_ce,0,42,50.95461278477658,31.16387973361779,-0.330851386511326,47.09649257061669,1.081919480699651,2.5557114816781343,-0.01277411407254493
A_ce,0,43,52.00259061193093,28.676312953960604,-0.2452692964496757,58.4588315151065,0.889559186596003,2.66827167109607,0.043899888449944705
A_ce,0,44,56.77394412465727,27.182792432470478,-0.27270825703420143,49.83859441604912,1.1391562059457845,2.6592473496808133,-0.01006772789546637
A_ce,0,45,48.900364715236705,26.806310780485525,-0.35978672561382835,37.25305698084269,1.3126537438359385,2.645258594007364,-0.042397754963861105
A_ce,0,46,46.80734549637564,26.284515361378773,-0.24932924267988713,52.710454415339804,0.8880087644008957,2.4709195176333454,0.05379273185657643
A_ce,0,47,49.479338399984485,27.63374786006161,-0.301185247906947,45.87500226538191,1.0785686312068583,2.638363070006316,-0.006811845760210147
A_ce,0,48,54.293482591897146,30.052095562368528,-0.2804137339066633,53.58527762476048,1.0132164094043887,2.5686006051230814,0.010230795357869492
A_ce,0,49,49.07468096728944,31.757961400540374,-0.29937696416204995,53.040088587694555,0.925237537756958,2.6175111623489817,0.05147160957014292
A_ce,0,50,63.42188259823157,25.529585327005996,-0.24884125882628796,51.296930114044685,1.2363679942879695,2.429483510392572,-0.03486746211710899
A_ce,0,51,69.34524156580977,22.19735518991488,-0.1791876749474219,61.93884483524922,1.1195759583547413,2.348320693062134,-0.008058019638867264
A_ce,0,52,58.11578847584978,30.75472300703766,-0.3058683969123743,50.27443717215468,1.1559709415909318,2.645489836871472,0.0074537903204557
A_ce,0,53,60.99661123114428,26.105522839624918,-0.2794550815872388,46.707905061793326,1.30591622875073,2.184075421417891,-0.04076615437718113
A_ce,0,54,63.130484175530185,31.717807777131632,-0.3005045989143456,52.77424686963331,1.196236572195518,2.247847995078216,-0.03250654357293483
A_ce,0,55,61.823973747919055,28.371028912799794,-0.32532001999966004,43.604800148526735,1.417824953613688,2.3042959276622286,-0.07550814180640046
A_ce,0,56,54.75376982847231,27.82979095285985,-0.2874802719135569,48.40295782318595,1.1312071057410502,2.566951304481159,-0.005665331882488401
A_ce,0,57,57.40026402508661,37.31196507146747,-0.3540615728730261,52.691350784978184,1.0893678596193985,2.5801644134399067,-0.018838448613400408
A_ce,0,58,47.197119155285385,28.68568526789601,-0.29620310514421777,48.422323685515195,0.9746975271532392,2.499828369132807,0.019666968819308635
A_ce,0,59,51.35296192385222,26.66918478660842,-0.2703224108310556,49.32847540205602,1.0410409303205796,2.5343883409428583,0.003041477586334196
A_ce,0,60,67.17897905140724,26.843827624082497,-0.15544914826003395,86.34279416950675,0.7780496299381113,2.3016249790521366,0.042896249652854206
A_ce,0,61,52.35859186286238,29.3086946205473,-0.29053589749972625,50.43902470016621,1.0380571823921458,2.635542426576561,0.008557538542186926
A_ce,0,62,50.338822758134356,32.82666449268873,-0.32373315079108766,50.70018997509544,0.9928724681872277,2.396854470860898,0.032486004579385136
A_ce,0,63,58.12631353401704,31.033871423107904,-0.26032294558689584,59.60648484739274,0.9751676127662064,2.725637803459111,0.06357148262195442
A_ce,0,64,53.78774241145915,31.211435866639437,-0.27929932873338564,55.874527175167934,0.962652305635327,2.294069372386416,0.036228333262613065
A_ce,0,65,54.9173417956016,27.51766229194171,-0.2409872851794139,57.09359784574307,0.9618826605389043,2.533284164477738,0.02314187964203722
A_ce,0,66,60.97337264900533,30.75094128225897,-0.22930662301119142,67.05201288660153,0.9093444033085718,2.516879951040257,0.06252910716049045
A_ce,0,67,59.22126391444274,27.27082300334896,-0.23701769649243676,57.529086238966066,1.0294142978118521,2.558098011411605,0.009027716870242751
A_ce,0,68,54.439712178338866,25.824786542490664,-0.16411724835847,78.67785623020977,0.6919318190247763,2.4682265201683813,0.0768769494404331
A_ce,0,69,53.66940262519912,27.09747118617775,-0.29959851633860435,45.22297292612818,1.1867729862180492,2.3701392618784123,-0.04261025352274606
A_ce,0,70,55.80942232707524,31.951593488602555,-0.29717676666179094,53.7585657309574,1.0381493919756277,2.1524409048029796,-0.0007081152818906836
A_ce,0,71,61.113680205816635,27.142108173695874,-0.2410654619066278,56.2961362424636,1.0855750373809707,2.323661643237495,0.0017079957226901067
A_ce,0,72,45.21999023986971,25.314297461007563,-0.25114529571179955,50.39771378010769,0.8972627297573633,2.518725736193014,0.04331566945107867
A_ce,0,73,48.8695530690996,30.03396895615061,-0.32691129941263414,45.935960320296424,1.0638626628973944,2.5029011904258978,-0.01436829035610931
A_ce,0,74,47.00372931350387,30.54005914240047,-0.31062831321224976,49.15852458293571,0.9561663966176105,2.588550186263395,0.05780206269217628
A_ce,0,75,51.2741722061178,27.6610922204299,-0.20346020108299845,67.97666588647965,0.754290778128853,2.348792160996594,0.09259122569849405
A_ce,0,76,62.88906787165672,30.36078417439571,-0.28573239100938164,53.12800566142124,1.1837272468392963,2.149551353171182,-0.02126220543154846
A_ce,0,77,64.96680509030081,27.350432431956015,-0.20344981705714596,67.21665526067711,0.9665283825615686,2.7612921874149565,0.01795825286506013
A_ce,0,78,55.065879917520434,33.87609257311423,-0.32989429325661057,51.34385963258157,1.072492023614387,2.859556567021107,0.008247886701022705
A_ce,0,79,57.27225340540529,32.5213430766156,-0.3000993270607122,54.18429857064675,1.056989846066428,2.5718320636500343,0.007357372275260719
A_ce,0,80,43.43595504873154,25.16940147945504,-0.27211744338893495,46.24731359738789,0.9392103382883815,2.578231286189625,0.05033436308967668
A_ce,0,81,58.13517510270915,30.95937514568185,-0.2859482621429307,54.13457475430794,1.0739010210490818,2.3406686313722784,-0.009689319102557183
A_ce,0,82,53.12850778005986,31.10836699890649,-0.31588737812697015,49.239648610465466,1.0789782071833847,2.671591918566411,-0.006720965937673359
A_ce,0,83,54.92125086001319,28.2265644989405,-0.2623174865857918,53.80229291292197,1.0207975884764284,2.565046693502336,0.012746354108111346
A_ce,0,84,54.33218293856478,30.93531234394988,-0.3155046184375757,49.025133922200574,1.108251596513456,2.2875197713565867,-0.017579846158142662
A_ce,0,85,56.95751818558172,27.735118111506733,-0.261153300152436,53.1012208065486,1.0726216331839502,2.599043154862552,-0.005798694807240189
A_ce,0,86,50.05034260345797,28.875514597746935,-0.26071062770581327,55.37847622830735,0.9037869225060793,2.5294151549524813,0.06272114254153321
A_ce,0,87,63.56839329065956,32.85224671006917,-0.2637451661589139,62.28028211571991,1.0206824877984058,2.1386552722420102,0.0576206266027099
A_ce,0,88,51.41505048325314,31.159905108094772,-0.3235988942555453,48.14587698109974,1.0679014218276002,2.4835013095666008,0.0006177272754100604
A_ce,0,89,50.72788469194544,34.14386592664405,-0.3659944916183377,46.64532760543508,1.0875233875736499,2.313489220944544,-0.010038340575468655
A_ce,0,90,59.15178906511916,29.675953716515068,-0.3130143184362814,47.40350835189675,1.247835679714038,2.3682183048817964,-0.0460533396562107
A_ce,0,91,57.37731649308442,28.239696716761365,-0.16537526904836458,85.38065237705695,0.6720177803244632,2.3220578745188702,0.10106006700346484
A_ce,0,92,65.69099899169962,30.081395626932483,-0.2952170914250116,50.947923580118136,1.2893753930598812,2.4436646117422396,-0.03872510082240606
A_ce,0,93,54.594265496500135,28.425733703520724,-0.255114689931114,55.711675621651246,0.9799429812030845,2.5226501311901464,0.016075132558391214
A_ce,0,94,55.39138118066271,27.695470833987468,-0.25452823733938257,54.40549764437121,1.0181210278184727,2.647012161775045,0.0020476268717366203
A_ce,0,95,50.14790237877179,33.0835408974954,-0.359334933226043,46.034406675239524,1.0893569831919825,2.737845782579673,-0.0006160428852545145
A_ce,0,96,53.42726241597516,25.3429972460043,-0.25134000021355457,50.41576594348545,1.0597332286068113,2.4662821187136683,1.0215566636410303e-05
A_ce,0,97,49.0138147950611,28.545251591917445,-0.29122224525394985,49.009394126169155,1.0000902004395436,2.5605824342467587,0.027177273446137944
A_ce,0,98,47.1487738286617,31.705169257306487,-0.3717041298299194,42.648395205904514,1.1055228127818073,2.2461625270747345,-0.004006743500510568
A_ce,0,99,53.34713853778182,27.319374249295834,-0.2206790689158308,61.89842648764237,0.8618496715491183,2.405367561769811,0.053247840371789035
F,0,0,42.18274702133648,22.390023021442456,-0.2984267432160534,37.51343257670551,1.124470466281202,1.940533263164987,-0.02081980777661656
F,0,1,38.05379257450626,21.603944111818063,-0.26287784630270294,41.09122243595452,0.9260808104168122,2.051565845384512,0.042638266823550305
F,0,2,43.24488208161828,30.017980419435524,-0.355411302767282,42.22991810574304,1.0240342397381352,2.100561326204335,0.045943585996492155
F,0,3,35.97723528754728,24.04776976446906,-0.312427924849192,38.48530789313542,0.93483038741557,1.981733593973253,0.06559832495126239
