seed,task,online_acc,online_ce,first75_acc,first75_ce,last750_acc,major_frac,finite,step_w1,step_w1_first75,step_w2,step_w2_first75,step_w3,step_w3_first75,eps_w1_at1,eps_w2_at1,eps_w3_at1,eps_w1_at75,eps_w2_at75,eps_w3_at75,eps_w1_at1500,eps_w2_at1500,eps_w3_at1500,eps_w1_at6000,eps_w2_at6000,eps_w3_at6000,memo_acc,state_sha256,g1_end,logg1_end,neff1_end,lowgate1_end,zbar1_end,sigma1_end,effbar1_end,pplus1_end,gtr1_end,zero1_end,deadunits1_end,neffT1_end,g2_end,logg2_end,neff2_end,lowgate2_end,zbar2_end,sigma2_end,effbar2_end,pplus2_end,gtr2_end,zero2_end,deadunits2_end,neffT2_end,mu2_end,sec
8,12,0.11673958333333333,2.2798909408450125,0.10666666666666667,2.6735326766967775,0.13025,0.12,True,0.09387605237183531,0.5101783261246359,0.05796394154881075,0.38893343492721516,0.213936310083227,0.2345177667060246,0.2489923469387755,0.1084,0.0,0.2475765306122449,0.1089,0.0,0.2529336734693878,0.1219,0.0,0.2669770408163265,0.163,0.0,0.12833333015441895,6f26f85e57a60f16617959185d2596467bda2f877fbeea8bb88c0a11064b8026,0.329370431719618,-1.8486541250695145,0.3503709375351618,0.5965083333333334,-3.2190977509878302,6.228395572311331,-3.2190977509878302,0.29406666666666664,0.32937043071289857,0.10095000000000001,0.0,0.35037093491917193,0.0007893818456207833,-19.983561962785686,0.0018693186806433908,0.9990416666666667,-73.21458237239345,23.704615300691884,-73.21458237239345,0.0007500000000000001,0.000789381758371989,0.9914250000000001,0.38,0.0012727978881329426,89.39997412592007,4.195629596710205
8,13,0.10719791666666667,2.3070398407379784,0.09083333333333334,2.57474014600118,0.10775,0.1125,True,0.052189186428847734,0.46050280138539773,0.036739943925690945,0.28727236184446764,0.21119112975308477,0.2351528285847356,0.26683673469387753,0.163,0.0,0.2664285714285714,0.1641,0.0,0.27479591836734696,0.2002,0.0,0.30636479591836735,0.3222,0.0,0.11833333224058151,8a88ab16411c36184481915f8e3288fb514313925611976733109d76153a6588,0.2924024418585722,-2.215546325547145,0.31078428142122827,0.6443000000000001,-4.145618747421183,6.4907076629592755,-4.145618747421183,0.262575,0.292402440602084,0.14235,0.0,0.3107842771334461,0.0001525740653965519,-25.851781092652242,0.0013848839853647247,0.9998250000000002,-83.40743141316075,26.0560418915469,-83.40743141316075,0.00014166666666666668,0.00015257404396931334,0.9983333333333334,0.62,0.0004785546380072459,99.62222043790385,4.155633211135864
8,14,0.10777083333333333,2.303980048120022,0.09666666666666666,2.3926114304860433,0.11516666666666667,0.11583333333333333,True,0.08744240011623816,0.3001337908305383,0.036583456529449165,0.1659294422279345,0.2179813256007037,0.22480434757502127,0.30637755102040815,0.3225,0.0,0.30598214285714287,0.326,0.0,0.316109693877551,0.3728,0.0,0.33058673469387756,0.4365,0.0,0.1274999976158142,fa802a8b0a03b26091e096c0aa6615272eefa7a24a61b48334d6f09e750cdf17,0.3066376086023868,-2.0334832696072134,0.3266367231099959,0.6229083333333333,-3.407729152916288,6.4549516067605,-3.407729152916288,0.2744166666666667,0.3066376074473063,0.12150833333333333,0.0,0.3266367185331233,0.00034095136954221707,-26.528222186017878,0.0015254001411762002,0.9995750000000001,-85.1651474990512,26.58247869360174,-85.1651474990512,0.000325,0.0003409513299663862,0.9968249999999999,0.64,0.000640645202479892,103.3562511382725,4.157429218292236
8,15,0.10514583333333333,2.3045973623394964,0.10583333333333333,2.501035083134969,0.11516666666666667,0.1125,True,0.09983123137881005,0.3870874083562133,0.04273238473753338,0.19399066783080343,0.21605645931655695,0.2517069154419005,0.33059948979591836,0.4365,0.0,0.3274107142857143,0.4369,0.0,0.3303954081632653,0.4595,0.0,0.33128826530612243,0.536,0.0,0.11749999970197678,7c6e1036d3ac86e91940e0edbb8bd0afebcdd0ae993b41e379e20305d7955cb8,0.31450461383436024,-1.9369849141697748,0.3340561587578552,0.6158250000000001,-3.1761242822067897,6.5408758789375945,-3.1761242822067897,0.28225,0.31450461269219715,0.12036666666666668,0.0,0.33405615582140363,0.00046528105090331407,-25.16932316070263,0.0015329645960356732,0.9994666666666667,-86.10704297854552,27.03172078225277,-86.10704297854552,0.00044166666666666665,0.0004652810121575991,0.9959916666666667,0.54,0.000815609589092531,105.6947489558603,4.112369775772095
8,16,0.12415625,2.257553867181142,0.09166666666666666,2.497988471984863,0.15341666666666667,0.12,True,0.14585588487892664,0.43998101648564136,0.0802201338803646,0.27873703346510104,0.21589093533051104,0.20759935102735957,0.33128826530612243,0.5361,0.0,0.3267857142857143,0.5362,0.0,0.3134821428571429,0.584,0.0,0.27016581632653064,0.5889,0.0,0.15000000596046448,8941c42aa5a9a659831f3b95eb0a71d3858e99c9711978f43e0354cb354b8469,0.35134345927950733,-1.70719268131607,0.3727814121566641,0.5719666666666666,-2.1607352828723183,6.578597265079691,-2.1607352828723183,0.3152,0.35134345820595825,0.102975,0.0,0.3727814094373834,0.0019770090528340154,-23.054437853471285,0.0030564779471970887,0.99765,-86.1766297181242,28.092634600441055,-86.1766297181242,0.0018166666666666667,0.001977008969088395,0.9886583333333334,0.53,0.0023090714663236223,109.60809328759218,4.382484436035156
8,17,0.11015625,2.285924818178018,0.10166666666666667,2.6633754857381184,0.11958333333333333,0.11666666666666667,True,0.07789418595408884,0.4867142978279541,0.045947400454811785,0.32743346741578233,0.21502499443037473,0.2395344052153329,0.27016581632653064,0.5889,0.0,0.26823979591836733,0.5901,0.0,0.2743622448979592,0.6051,0.0,0.2903954081632653,0.6071,0.0,0.11749999970197678,c76fdbd6546a32982a4248dbf3be8b21166f126dd226d3c1f53b95ed54d20948,0.32541888504515737,-1.7979176507339192,0.34634568013963707,0.6002000000000001,-2.299157052249551,6.691812375667269,-2.299157052249551,0.29063333333333335,0.32541888393759727,0.10615833333333333,0.0,0.34634567733568195,0.0005195952385948031,-27.066980684487106,0.0015359756839585731,0.9994416666666666,-95.26843973059232,29.964431679346248,-95.26843973059232,0.0005,0.0005195952072739601,0.9969833333333333,0.62,0.0007159691590602126,119.19219925101983,4.418900012969971
8,18,0.09479166666666666,2.325204120516777,0.08,2.5551316674550373,0.09558333333333334,0.10583333333333333,True,0.0156985602654931,0.48368998628575355,0.010546569731963587,0.33496544676988077,0.21350621774521034,0.22776845299328366,0.29017857142857145,0.6071,0.0,0.2871173469387755,0.6073,0.0,0.29531887755102043,0.6147,0.0,0.329515306122449,0.6163,0.0,0.10000000149011612,f086e403f3f689345adf8c607939308c0e3c0564d1a8ced89d4e6a42abaeac36,0.2801372960205591,-2.2342590391360577,0.29671431141782567,0.6607416666666667,-3.3677727850505272,6.911700050058394,-3.3677727850505272,0.25359999999999994,0.2801372945825259,0.15291666666666667,0.0,0.29671430773157514,8.391897718006294e-06,-37.64680484634781,0.001197908321730723,0.9999916666666667,-109.41481652178366,32.554634388982606,-109.41481652178366,8.333333333333334e-06,8.391894400119782e-06,0.9997750000000001,0.82,0.00015004237420708974,131.61902513833093,4.639585971832275
8,19,0.09563541666666667,2.3217713117202123,0.08416666666666667,2.34390643119812,0.09766666666666667,0.1075,True,0.02802261189874159,0.09922846310549478,0.01410840903630084,0.039808563650751694,0.21772223962276865,0.23185123825290552,0.3295408163265306,0.6163,0.0,0.32956632653061224,0.6163,0.0,0.34469387755102043,0.6313,0.0,0.40573979591836734,0.6514,0.0,0.10583333671092987,4f3fe89c83e46894053bd4853312143719cc9e4100318af5f52e40511d341839,0.28164664027731495,-2.2542037685182583,0.29806800172265324,0.6600666666666668,-3.3950571945475643,6.9849705290172075,-3.3950571945475643,0.25535,0.2816466388558348,0.15864166666666665,0.0,0.29806799801061884,5.002633387732e-05,-35.13850763581178,0.0011283011237178757,0.99995,-109.23244997016785,32.91769412675629,-109.23244997016785,5e-05,5.002632886171341e-05,0.9997166666666666,0.86,0.0001320211735174691,133.50766888308263,4.592606067657471
8,20,0.10625,2.3124946064949037,0.09583333333333334,2.3446344153086343,0.10691666666666666,0.12,True,0.046173482701827126,0.15138145277736234,0.02523896892766005,0.0994969542837983,0.2121701724002681,0.20567191842322546,0.40579081632653063,0.6514,0.0,0.4060714285714286,0.6516,0.0,0.43130102040816326,0.6697,0.0,0.41404336734693875,0.7152,0.0,0.12416666746139526,ed14874e7d09f06b34887787e4afe2f682c6438d0162fb284eedb5a977f35433,0.28694952494856807,-2.3096718390922786,0.3035947183224624,0.6550833333333332,-3.4929580345427156,7.067265077367108,-3.4929580345427156,0.26030000000000003,0.2869495234176516,0.17355833333333337,0.0,0.30359471336443583,0.00010004949404430092,-33.80230285887793,0.0011281080197231956,0.9998999999999999,-109.78918399345353,33.139447362363995,-109.78918399345353,0.0001,0.0001000494882464409,0.9995583333333334,0.82,0.00019158896407552354,134.89780752678757,4.761324644088745
8,21,0.1040625,2.314287943005562,0.105,2.4028992589314777,0.10591666666666667,0.11083333333333334,True,0.031175110495379833,0.22738355576317795,0.012597333111287412,0.12305077812319117,0.2146064163741054,0.2299029304413125,0.4140688775510204,0.7152,0.0,0.4135076530612245,0.7072,0.0,0.43466836734693876,0.7333,0.0,0.44691326530612246,0.7686,0.0,0.11249999701976776,938099c74b6febab8d32141044d70b9b8e0f69ac82c123e3aa48d27e14b15b30,0.2906581776655962,-2.17987487120852,0.30792687031641786,0.6479333333333334,-3.0417980920293757,7.04838685432314,-3.0417980920293757,0.262675,0.2906581763272484,0.15640833333333334,0.0,0.307926866818897,6.676149219701757e-05,-36.08550219838919,0.0011807778601185697,0.9999333333333333,-112.62912967698576,33.68140697236849,-112.62912967698576,6.666666666666666e-05,6.676148871580759e-05,0.9995583333333333,0.82,0.0001752162977255871,138.31456480677755,5.0326104164123535
