arm,seed,task,cap_on,major_frac,med_K_l1,med_K_l2,med_U_l1,med_U_l2,med_a1mean_l1,med_b1,med_b2,med_d_l1,med_d_l2,med_dtrain_mean_l1,med_dtrain_mean_l2,med_dtrain_zero_l1,med_dtrain_zero_l2,med_gate_mean_l1,med_gate_mean_l2,med_gate_rms_l1,med_gate_rms_l2,med_lowgate_l1,med_lowgate_l2,med_pplus_l1,med_pplus_l2,med_q_l1,med_q_l2,med_row_mean_l1,med_row_mean_l2,med_row_norm_l1,med_row_norm_l2,med_sigma_l1,med_sigma_l2,med_v_norm_l1,med_v_norm_l2,med_wt_norm_l1,med_wt_norm_l2,med_zbar_l1,med_zbar_l2,memo_acc,online_acc,rem_par,rem_perp,rem_w2,rows_bfix,rows_par,rows_perp,rows_w2
ref,6,1,0,0.1225,2.8731633271537786,3.7197473399206595,2.5438344478607178,4.932436466217041,-0.19004976905757454,-0.00821874919347465,0.04339626245200634,-0.5159527983860397,0.26385403140301555,0.6125206986318033,0.8049488748113314,0.0,0.0,0.6125206988642458,0.8049488748509126,0.7045618608894502,0.8549917522638013,0.020833333333333332,0.00375,0.3191666666666667,0.5895833333333333,-0.08827690902214143,0.11974691783340217,-0.0018937482357327961,-0.003922284929431044,3.433205344368197,1.6007415157031515,1.099021078540107,1.2439920654544394,3.43228239296751,1.5972428496471636,3.42635811484807,1.599219517180864,-0.5482813207199797,0.32551325380646934,1.0,0.7883854166666666,0.0,0.0,0.0,0,0,0,0
ref,6,2,0,0.1125,2.988186162223219,3.8075889786468977,3.8318158388137817,5.644962787628174,-0.5551785478493547,-0.0048571121878921986,0.033398644998669624,-1.026544803166258,0.10452129343138392,0.31907667530079686,0.7396703384071588,0.0,0.0,0.3190766750541616,0.7396703379488705,0.4775870026003085,0.8105494050820293,0.30625,0.0125,0.14125,0.52,-0.3520826261468732,0.02102979154424664,-0.008186577143352244,0.002816540296189487,4.553126311633262,1.9214520846493794,2.0009030717992946,1.4574868494013284,4.53787328748445,1.9177608969266686,4.527765152112195,1.9166229223240467,-2.0948672469891605,0.1576873665388363,1.0,0.7671666666666667,0.0,0.0,0.0,0,0,0,0
ref,6,3,0,0.11166666666666666,3.0677346849637894,3.7700168343797724,5.277362108230591,7.843055248260498,-0.49234284031903375,-0.008199435193091631,0.028808399103581905,-0.9789526133630078,-0.23082476633849885,0.2987044570346673,0.5633020170529683,0.0,0.0,0.2987044572699248,0.5633020173201657,0.47523243500753953,0.6956181326219508,0.38125,0.12083333333333333,0.16083333333333333,0.39416666666666667,-0.38164592988136514,-0.09689919163876544,-0.007558618236901436,0.012221426624455488,5.601645495286066,2.24202950024331,2.5059967808249906,2.161546370634447,5.582993314284982,2.236476899973594,5.563521300394577,2.2166178367280236,-2.299717394897404,-0.5237854476172167,0.9991666674613953,0.7656145833333333,0.0,0.0,0.0,0,0,0,0
ref,6,4,0,0.11166666666666666,3.1440417152216567,3.6621973212637275,6.9377121925354,10.754549026489258,-0.45050980345903857,0.0006874952814541757,0.0009189763077301905,-0.9300230213086953,-0.703033944623765,0.27791123293340203,0.31850263170897963,0.0,0.0,0.27791123301356413,0.3185026321571681,0.4716162270271352,0.5156248696083904,0.4675,0.47124999999999995,0.17375000000000002,0.22583333333333333,-0.4996046344115994,-0.3143358289195866,-0.00492861626785456,0.037111465467023666,6.600387111996307,2.5996073400328976,3.078906112122103,3.6889880397701043,6.588107710263005,2.575112012171413,6.588411874003379,2.5363746586685156,-2.9073969950922764,-2.740991131705232,1.0,0.7530833333333333,0.0,0.0,0.0,0,0,0,0
ref,6,5,0,0.11,3.205000898806737,3.675608390375362,8.391320705413818,13.624784469604492,-0.27503053984076054,0.019812769256532192,-0.046556372195482254,-0.781735001725597,-0.9083533800723351,0.3154220073173444,0.2264794789751371,0.0,0.008333333333333333,0.31542200750505467,0.22647947956848735,0.5124339124797677,0.4418203423984673,0.4654166666666667,0.6429166666666667,0.21125,0.16791666666666666,-0.5010006715328661,-0.409070567983176,-0.005891562151107795,0.05698448476425255,7.604036622816828,3.018579861989035,3.5615797967116283,5.0333174580005045,7.587075863538116,2.977020941454715,7.570782614346632,2.8995705643129304,-2.8829903304825226,-4.821067516771145,1.0,0.6993645833333333,0.0,0.0,0.0,0,0,0,0
ref,6,6,0,0.11,3.2906875386148933,3.4414458376964596,10.048008441925049,13.54399299621582,-0.24137847825457964,0.010941042564809322,-0.08083580434322357,-0.8135882315172374,-1.355194092523674,0.28798016496002676,0.1112717058757941,0.0008333333333333334,0.11666666666666667,0.2879801652155136,0.11127170737350545,0.49387614537250013,0.30419638502004687,0.52625,0.8204166666666667,0.20708333333333334,0.07833333333333334,-0.5808829288497297,-0.45009182518417,-0.004484977307122197,0.06776050470303743,8.585894320949985,3.2718764650976198,4.088005662347183,6.728563870030669,8.547037770714981,3.2090137014146434,8.565888203047876,3.140175427122188,-3.438977829761182,-8.597748885117568,0.9958333373069763,0.6509583333333333,0.0,0.0,0.0,0,0,0,0
ref,6,7,0,0.11916666666666667,3.2681828053612954,3.4612716670517703,11.165129661560059,16.60496711730957,-0.3151586573586489,0.024374795146286488,-0.10702085867524147,-0.8870176764605079,-1.6997920390922499,0.25654708909491697,0.05288432685037454,0.005,0.39958333333333335,0.2565470894247634,0.05288432904849412,0.4668132239228109,0.21204005782137936,0.5808333333333333,0.9175,0.18208333333333332,0.03833333333333333,-0.6988573944211567,-0.5294354542047695,-0.009779796331998818,0.07192995141493157,9.478832063355856,3.5841101048937807,4.638560518043114,8.644018957316586,9.42248097274263,3.5421136921980088,9.416526093274387,3.4272119949683546,-4.017499397369102,-14.815576373188136,0.9024999737739563,0.5049895833333333,0.0,0.0,0.0,0,0,0,0
ref,6,8,0,0.12166666666666667,3.2204317451973594,3.315547980244943,12.073780059814453,17.027302742004395,-0.23433252709840113,0.02207579743117094,-0.1289483979344368,-0.8739247216322057,-1.9112577151244068,0.23958456526199978,0.02824941024184227,0.009166666666666667,0.6379166666666667,0.239584565099549,0.028249412674040037,0.45094464819315405,0.15592226403209122,0.5991666666666666,0.9537500000000001,0.17375,0.021666666666666667,-0.7569267127021653,-0.5404589802696229,-0.011258767759101125,0.07361342321848496,10.20772327934953,3.8849304262776982,4.94967300181372,11.120667394067285,10.175645097687688,3.8443187484965904,10.166678354286397,3.728966812928221,-4.490653251000525,-20.420165318374835,0.7416666746139526,0.4006875,0.0,0.0,0.0,0,0,0,0
ref,6,9,0,0.12416666666666666,3.319408812140299,3.323474211701186,12.973982810974121,15.387470722198486,-0.274964570782516,0.00980668980628252,-0.14370858669281006,-0.9000764752124599,-2.1900643405138975,0.2314374144623677,0.009518859113256136,0.017083333333333332,0.8104166666666667,0.23143741500241422,0.009518860482780576,0.4430474036059711,0.09093954142051286,0.6287499999999999,0.985,0.17333333333333334,0.0075,-0.7961954451326714,-0.580301839185801,-0.012657025814104024,0.07806987441144883,10.61789886814117,4.03946722476536,5.351022805493909,12.734838198007237,10.550873213837622,3.9669261077845817,10.584001978288242,3.8617303558688247,-4.871173767137031,-27.712854945821064,0.5633333325386047,0.2721458333333333,0.0,0.0,0.0,0,0,0,0
ref,6,10,0,0.12083333333333333,3.300587250184594,3.4214109033754205,13.16611909866333,14.425292015075684,-0.2910477790477065,0.02561646979302168,-0.16659558564424515,-0.9257200963429002,-2.4025226597453377,0.21904821023344995,0.0049062815805276236,0.021249999999999998,0.9091666666666667,0.2190482102704206,0.004906282518119928,0.4343408365463999,0.06504979139539636,0.6445833333333333,0.9929166666666667,0.165,0.00375,-0.8507463127547266,-0.609487280003119,-0.013293097626492268,0.07830528603488346,10.974070526659023,4.160150106160967,5.683810066675667,14.499603497876741,10.905785618983227,4.111681903783424,10.917796225890068,3.949956328704955,-4.993290567236642,-34.74912495446702,0.43166667222976685,0.221875,0.0,0.0,0.0,0,0,0,0
