act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
R,l2init,0.001,0.001,1,1,0.9513520833,1,1,0.01999999955,0.01999999955,-0.1533423215,0.7162752748,-1.822203398,0.4050000012,55.63212939,0,0,0.7480480671,0.4020014107,-0.3015117347,0.9766666889,31.87152847,1.27693975,1.082494259,2.805334568,0.2298074255,0.3444979279,0.2298074255,0.1173394208
R,l2init,0.001,0.001,1,2,0.9556375,0.9991666675,0.9991666675,0.009999999776,0.009999999776,-0.3447994292,0.7170810699,-1.172709823,0.2824999988,49.89107872,0,0,0.738982439,0.3765937388,0.2557949722,0.9833333492,29.46206852,1.259871364,1.066918969,2.876667261,0.2427079174,0.3548083627,0.2427079174,0.1240698651
R,l2init,0.001,0.001,1,3,0.9604458333,0.8849999905,0.8849999905,0.09000000358,0.09000000358,-0.4765584767,0.7634428144,-1.609072447,0.2391666621,50.78467817,0,0,0.5789938569,0.3628139496,-0.4231488407,0.9491666555,33.98664603,1.21231842,1.079677939,2.969543934,0.2513720901,0.3633290935,0.2513720901,0.12910694
R,l2init,0.001,0.001,1,4,0.9610375,1,1,0.01999999955,0.01999999955,-0.2992970943,0.7779249549,-0.892763257,0.3325000107,50.98420913,0,0,0.7374936342,0.3857081234,-0.5040664673,0.9816666842,30.97159076,1.339499712,1.051215887,2.877310276,0.2484861813,0.3571921148,0.2484861813,0.1251332056
R,l2init,0.001,0.001,1,5,0.9566,1,1,0.01999999955,0.01999999955,-0.2780620456,0.7514220476,-0.7829794884,0.3191666603,49.5845808,0,0,0.7169698477,0.375479579,-0.3807257712,0.9808333516,30.13959613,1.262794614,1.048528552,2.911073446,0.2433499526,0.3527694808,0.2433499526,0.1228579171
R,l2init,0.001,0.001,1,6,0.9601083333,1,1,0.05000000075,0.05000000075,-0.2974711061,0.7126463652,-1.026877284,0.3091666698,50.01921893,0,0,0.7255306244,0.3695977032,-0.4183620811,0.9825000167,28.63924816,1.181693792,1.052293181,2.909040451,0.2428382749,0.3508683782,0.2428382749,0.1224307971
R,l2init,0.001,0.001,1,7,0.9563583333,0.9950000048,0.9950000048,0.1000000015,0.1000000015,-0.6249651313,0.8993865848,-2.90359354,0.2099999934,51.59776986,0,0,0.6022917628,0.3989670873,0.1215488166,0.9458333254,34.59675674,1.441076994,1.130525589,3.020412922,0.3108301695,0.4233661142,0.3108301695,0.1633957823
R,l2init,0.001,0.001,1,8,0.9565333333,1,1,0.01999999955,0.01999999955,-0.3156937361,0.7361952066,-0.7903888226,0.2958333194,51.46262065,0,0,0.7518516183,0.3875779808,0.3436765373,0.9825000167,29.49634567,1.290299058,1.047660589,2.89383626,0.2480681329,0.3560305313,0.2480681329,0.1246000065
R,l2init,0.001,0.001,1,9,0.9601541667,1,1,0.1400000006,0.1400000006,-0.3574685156,0.8048933148,-2.009465218,0.2891666591,49.73298704,0,0,0.7137663364,0.4161667526,0.1720704287,0.9674999714,31.80275275,1.349744081,1.08518219,2.927726746,0.2743200655,0.3812046329,0.2743200655,0.1382384368
R,l2init,0.001,0.001,1,10,0.958625,1,1,0.02999999933,0.02999999933,-0.3033287525,0.7094996572,-1.307815194,0.3274999857,54.13960647,0,0,0.7162891626,0.3625869453,-0.2035928816,0.9825000167,30.78275342,1.235164165,1.029410601,2.870367289,0.2399331022,0.3487873054,0.2399331022,0.1205406342
