act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss,arm
LR,none,0,0,0,W1,2,78400,33.19778038,5.761751502,5.761751502,1,1,0,0.03319778038,0,0,1.474277606e-17,0,capT1
LR,none,0,0,0,b1,1,100,0.0445198491,0.2109972727,0.2109972727,1,1,0,4.45198491e-05,0,0,0,0,capT1
LR,none,0,0,0,W2,2,10000,33.40909083,5.78005976,5.78005976,1,1,0,0.03340909083,0,0,0,0,capT1
LR,none,0,0,0,b2,1,100,0.3121393494,0.5586943256,0.5586943256,1,1,0,0.0003121393494,0,0,0,0,capT1
LR,none,0,0,0,W3,2,1000,3.260951522,1.805810489,1.805810489,1,1,0,0.003260951522,0,0,0,0,capT1
LR,none,0,0,0,b3,1,10,0.04022925306,0.2005723138,0.2005723138,1,1,0,4.022925306e-05,0,0,0,0,capT1
LR,none,0,0,1,W1,2,78400,55.28386193,7.435311825,5.761751502,1.290460344,0.7844821842,4.611567114,0.05528386193,0.02126655124,0.002800804152,0.01846574709,0,capT1
LR,none,0,0,1,b1,1,100,0.05490992756,0.2343286742,0.2109972727,1.110576792,0.9236087372,0.08999075833,5.490992756e-05,8.098336585e-06,5.443542961e-07,7.553982289e-06,0,capT1
LR,none,0,0,1,W2,2,10000,37.26179212,6.104243779,5.78005976,1.056086621,0.9579714449,1.752390758,0.03726179212,0.00307087337,0.0001050952783,0.002965778092,0,capT1
LR,none,0,0,1,b2,1,100,0.3290606665,0.5736380972,0.5586943256,1.02674767,0.9804611205,0.1129038653,0.0003290606665,1.27472828e-05,2.233163103e-07,1.252396649e-05,0,capT1
LR,none,0,0,1,W3,2,1000,3.738833257,1.933606283,1.805810489,1.070769217,0.9589613705,0.5503845072,0.003738833257,0.0003029231058,1.633176487e-05,0.0002865913409,0,capT1
LR,none,0,0,1,b3,1,10,0.04034171097,0.2008524607,0.2005723138,1.001396738,0.991540821,0.0261082751,4.034171097e-05,6.816420287e-07,7.84822949e-11,6.815635464e-07,0,capT1
LR,none,0,0,2,W1,2,78400,55.36842281,7.44099609,5.761751502,1.291446895,0.6655254247,5.61247123,0.05536842281,0.03149983331,0.002819862384,0.02867997092,0,capT1
LR,none,0,0,2,b1,1,100,0.05055961162,0.2248546455,0.2109972727,1.065675602,0.8581660006,0.1168344599,5.055961162e-05,1.365029103e-05,1.920267811e-07,1.345826425e-05,0,capT1
LR,none,0,0,2,W2,2,10000,37.21989489,6.100811003,5.78005976,1.055492721,0.9224379089,2.360727323,0.03721989489,0.005573033493,0.0001028813598,0.005470152133,0,capT1
LR,none,0,0,2,b2,1,100,0.3584661233,0.598720405,0.5586943256,1.07164218,0.9571158844,0.174045125,0.0003584661233,3.029170554e-05,1.602087033e-06,2.868961851e-05,0,capT1
LR,none,0,0,2,W3,2,1000,3.971836474,1.992946681,1.805810489,1.103630028,0.9322831319,0.7227933753,0.003971836474,0.0005224302634,3.501995439e-05,0.000487410309,0,capT1
LR,none,0,0,2,b3,1,10,0.02865645942,0.1692821887,0.2005723138,0.8439957914,0.9677864617,0.05627241856,2.865645942e-05,3.166585091e-06,9.790719271e-07,2.187513164e-06,0,capT1
LR,none,0,0,3,W1,2,78400,55.46188575,7.447273712,5.761751502,1.292536429,0.5622597148,6.356672008,0.05546188575,0.04040727901,0.00284098512,0.03756629389,0,capT1
LR,none,0,0,3,b1,1,100,0.05783163133,0.2404820811,0.2109972727,1.139740235,0.7427815093,0.1642328631,5.783163133e-05,2.697243333e-05,8.693539247e-07,2.610307941e-05,0,capT1
LR,none,0,0,3,W2,2,10000,37.27515111,6.10533792,5.78005976,1.056275916,0.892605702,2.772278391,0.03727515111,0.007685527474,0.0001058058811,0.007579721593,0,capT1
LR,none,0,0,3,b2,1,100,0.399070947,0.6317206241,0.5586943256,1.13070886,0.9283805527,0.2364051471,0.000399070947,5.588739357e-05,5.332840285e-06,5.055455329e-05,0,capT1
LR,none,0,0,3,W3,2,1000,4.447781713,2.108976461,1.805810489,1.167883603,0.9046664877,0.9044601458,0.004447781713,0.0008180481554,9.190960654e-05,0.0007261385488,0,capT1
LR,none,0,0,3,b3,1,10,0.02197827793,0.1482507266,0.2005723138,0.7391385369,0.9479305927,0.07638138013,2.197827793e-05,5.834115231e-06,2.737548491e-06,3.09656674e-06,0,capT1
