act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss,arm
LR,l2init,0.001,3,0,W1,2,78400,33.57720459,5.794584074,5.794584074,1,1,0,0.03357720459,0,0,1.491127425e-17,0,l2init
LR,l2init,0.001,3,0,b1,1,100,0.04716931331,0.2171849749,0.2171849749,1,1,0,4.716931331e-05,0,0,0,0,l2init
LR,l2init,0.001,3,0,W2,2,10000,33.29890077,5.770519974,5.770519974,1,1,0,0.03329890077,0,0,0,0,l2init
LR,l2init,0.001,3,0,b2,1,100,0.342991083,0.5856544058,0.5856544058,1,1,0,0.000342991083,0,0,0,0,l2init
LR,l2init,0.001,3,0,W3,2,1000,3.34721826,1.829540451,1.829540451,1,1,0,0.00334721826,0,0,0,0,l2init
LR,l2init,0.001,3,0,b3,1,10,0.03283215297,0.1811964486,0.1811964486,1,1,0,3.283215297e-05,0,0,0,0,l2init
LR,l2init,0.001,3,1,W1,2,78400,167.2809677,12.93371438,5.794584074,2.232034986,0.4769427045,11.37403876,0.1672809677,0.1293687578,0.05096718155,0.07840157623,0.1293687578,l2init
LR,l2init,0.001,3,1,b1,1,100,0.3582083006,0.5985050548,0.2171849749,2.755738767,0.1450783027,0.6063507474,0.0003582083006,0.0003676612288,0.0001454050033,0.0002222562255,0.0003676612288,l2init
LR,l2init,0.001,3,1,W2,2,10000,116.6919635,10.80240545,5.770519974,1.871998624,0.7147321572,7.802851829,0.1166919635,0.06088449666,0.02531987146,0.03556462519,0.06088449666,l2init
LR,l2init,0.001,3,1,b2,1,100,0.6676872,0.8171212885,0.5856544058,1.395227766,0.7540354728,0.5375778107,0.0006676872,0.0002889899026,5.357691777e-05,0.0002354129848,0.0002889899026,l2init
LR,l2init,0.001,3,1,W3,2,1000,78.33181047,8.850526,1.829540451,4.837567815,0.819711774,7.425148789,0.07833181047,0.05513283454,0.04929423808,0.005838596457,0.05513283454,l2init
LR,l2init,0.001,3,1,b3,1,10,0.02383551927,0.1543875619,0.1811964486,0.852045187,0.9655947067,0.05141650162,2.383551927e-05,2.643656638e-06,7.18716404e-07,1.924940234e-06,2.643656638e-06,l2init
LR,l2init,0.001,3,2,W1,2,78400,190.3275085,13.79592362,5.794584074,2.380830694,0.4287304049,12.46426453,0.1903275085,0.1553578903,0.06402143452,0.09133645582,0.1553578903,l2init
LR,l2init,0.001,3,2,b1,1,100,0.3856287076,0.6209901026,0.2171849749,2.859268248,0.2336808228,0.6080831248,0.0003856287076,0.0003697650867,0.0001630585812,0.0002067065055,0.0003697650867,l2init
LR,l2init,0.001,3,2,W2,2,10000,128.8855086,11.35277537,5.770519974,1.967374763,0.6662501327,8.653925627,0.1288855086,0.07489042876,0.03116157529,0.04372885347,0.07489042876,l2init
LR,l2init,0.001,3,2,b2,1,100,0.721015148,0.8491261084,0.5856544058,1.449875729,0.7860010756,0.5312798617,0.000721015148,0.0002822582915,6.941733811e-05,0.0002128409533,0.0002822582915,l2init
LR,l2init,0.001,3,2,W3,2,1000,87.28638018,9.34271803,1.829540451,5.106592766,0.8070058405,7.940118989,0.08728638018,0.06304548956,0.05644783733,0.006597652231,0.06304548956,l2init
LR,l2init,0.001,3,2,b3,1,10,0.03743621864,0.1934844145,0.1811964486,1.067815711,0.9245311311,0.07377447577,3.743621864e-05,5.442673275e-06,1.509941061e-07,5.291679169e-06,5.442673275e-06,l2init
LR,l2init,0.001,3,3,W1,2,78400,173.7672125,13.18207922,5.794584074,2.274896533,0.4486717524,11.78138926,0.1737672125,0.1388011329,0.05457508452,0.08422604842,0.1388011329,l2init
LR,l2init,0.001,3,3,b1,1,100,0.3559958933,0.5966539142,0.2171849749,2.74721543,0.3387690363,0.561575403,0.0003559958933,0.0003153669333,0.0001439966759,0.0001713702573,0.0003153669333,l2init
LR,l2init,0.001,3,3,W2,2,10000,120.6118596,10.98234308,5.770519974,1.903180845,0.6830661564,8.205712841,0.1206118596,0.06733372322,0.02716310011,0.04017062312,0.06733372322,l2init
LR,l2init,0.001,3,3,b2,1,100,0.7492918082,0.8656164325,0.5856544058,1.478032819,0.7993026821,0.5309110857,0.0007492918082,0.0002818665809,7.837873641e-05,0.0002034878445,0.0002818665809,l2init
LR,l2init,0.001,3,3,W3,2,1000,83.16355738,9.119405539,1.829540451,4.984533431,0.7967135573,7.741157902,0.08316355738,0.05992552566,0.053142133,0.006783392661,0.05992552566,l2init
LR,l2init,0.001,3,3,b3,1,10,0.03065407172,0.1750830424,0.1811964486,0.9662608939,0.814982394,0.1085197136,3.065407172e-05,1.177652825e-05,3.737373532e-08,1.173915451e-05,1.177652825e-05,l2init
LR,l2init,0.001,3,4,W1,2,78400,174.6794648,13.21663591,5.794584074,2.280860152,0.4430741135,11.84867457,0.1746794648,0.140391089,0.05508685349,0.08530423552,0.140391089,l2init
LR,l2init,0.001,3,4,b1,1,100,0.472422346,0.6873298669,0.2171849749,3.164721074,0.3599838433,0.6419630244,0.000472422346,0.0004121165246,0.0002210362195,0.0001910803051,0.0004121165246,l2init
LR,l2init,0.001,3,4,W2,2,10000,118.99659,10.90855582,5.770519974,1.89039391,0.6809608644,8.15874919,0.11899659,0.06656518835,0.02639941231,0.04016577604,0.06656518835,l2init
LR,l2init,0.001,3,4,b2,1,100,0.6987060626,0.8358863934,0.5856544058,1.427269026,0.767363062,0.5388751955,0.0006987060626,0.0002903864763,6.261604761e-05,0.0002277704287,0.0002903864763,l2init
LR,l2init,0.001,3,4,W3,2,1000,82.44064926,9.079683324,1.829540451,4.96282185,0.7791521405,7.739629543,0.08244064926,0.05990186546,0.05256457168,0.007337293772,0.05990186546,l2init
LR,l2init,0.001,3,4,b3,1,10,0.02149085269,0.1465975876,0.1811964486,0.8090533162,0.8890984411,0.08419518408,2.149085269e-05,7.088829022e-06,1.19708118e-06,5.891747842e-06,7.088829022e-06,l2init
LR,l2init,0.001,3,5,W1,2,78400,156.8480507,12.52389918,5.794584074,2.161311153,0.4703730523,11.05235587,0.1568480507,0.1221545704,0.04528368184,0.07687088855,0.1221545704,l2init
LR,l2init,0.001,3,5,b1,1,100,0.3057630595,0.5529584609,0.2171849749,2.546025392,0.3458280548,0.5194886308,0.0003057630595,0.0002698684376,0.0001127438339,0.0001571246037,0.0002698684376,l2init
LR,l2init,0.001,3,5,W2,2,10000,118.3776761,10.88015056,5.770519974,1.885471432,0.6863417746,8.092826444,0.1183776761,0.06549383986,0.0261083247,0.03938551516,0.06549383986,l2init
LR,l2init,0.001,3,5,b2,1,100,0.6098345454,0.7809190389,0.5856544058,1.333412728,0.766421663,0.5017785998,0.0006098345454,0.0002517817632,3.812827696e-05,0.0002136534862,0.0002517817632,l2init
LR,l2init,0.001,3,5,W3,2,1000,83.91584273,9.160559084,1.829540451,5.007027355,0.7814960105,7.814596534,0.08391584273,0.06106791898,0.0537438342,0.007324084778,0.06106791898,l2init
LR,l2init,0.001,3,5,b3,1,10,0.02049595096,0.1431640701,0.1811964486,0.7901041727,0.8810082132,0.08729233135,2.049595096e-05,7.619951112e-06,1.446461812e-06,6.173489299e-06,7.619951112e-06,l2init
LR,l2init,0.001,3,6,W1,2,78400,194.0727364,13.93099912,5.794584074,2.404141339,0.4284524946,12.58875873,0.1940727364,0.1584768465,0.06620124974,0.09227559672,0.1584768465,l2init
LR,l2init,0.001,3,6,b1,1,100,0.3592290577,0.5993572038,0.2171849749,2.759662376,0.2951470611,0.5740722698,0.0003592290577,0.000329558971,0.0001460556125,0.0001835033584,0.000329558971,l2init
LR,l2init,0.001,3,6,W2,2,10000,127.7998236,11.30485841,5.770519974,1.959071012,0.6602533251,8.65768966,0.1277998236,0.07495559026,0.03062890189,0.04432668836,0.07495559026,l2init
LR,l2init,0.001,3,6,b2,1,100,0.6526352802,0.8078584531,0.5856544058,1.379411552,0.7395999144,0.5438553748,0.0006526352802,0.0002957786687,4.937463863e-05,0.0002464040301,0.0002957786687,l2init
LR,l2init,0.001,3,6,W3,2,1000,86.26831469,9.288073788,1.829540451,5.076725024,0.7795420192,7.944945773,0.08626831469,0.06312216334,0.05562971954,0.0074924438,0.06312216334,l2init
LR,l2init,0.001,3,6,b3,1,10,0.02884398964,0.1698351837,0.1811964486,0.9372986341,0.87553166,0.08825949956,2.884398964e-05,7.789739262e-06,1.290783382e-07,7.660660924e-06,7.789739262e-06,l2init
LR,l2init,0.001,3,7,W1,2,78400,154.8917638,12.44555197,5.794584074,2.147790386,0.4678576689,10.99946249,0.1548917638,0.1209881751,0.04423537392,0.07675280117,0.1209881751,l2init
LR,l2init,0.001,3,7,b1,1,100,0.4804767957,0.6931643353,0.2171849749,3.191585125,0.3585377448,0.647837994,0.0004804767957,0.0004196940664,0.0002265563516,0.0001931377149,0.0004196940664,l2init
LR,l2init,0.001,3,7,W2,2,10000,118.5433436,10.88776118,5.770519974,1.886790312,0.6996680808,7.99529182,0.1185433436,0.06392469128,0.02618615758,0.0377385337,0.06392469128,l2init
LR,l2init,0.001,3,7,b2,1,100,0.6736017081,0.8207324217,0.5856544058,1.401393746,0.8014964324,0.4960739159,0.0006736017081,0.0002460893301,5.526167358e-05,0.0001908276565,0.0002460893301,l2init
LR,l2init,0.001,3,7,W3,2,1000,83.10737847,9.116324833,1.829540451,4.982849562,0.7781465434,7.778025103,0.08310737847,0.0604976745,0.05309722664,0.007400447856,0.0604976745,l2init
LR,l2init,0.001,3,7,b3,1,10,0.04256238957,0.2063065427,0.1811964486,1.138579395,0.9576098382,0.0616423229,4.256238957e-05,3.799775972e-06,6.30516829e-07,3.169259143e-06,3.799775972e-06,l2init
LR,l2init,0.001,3,8,W1,2,78400,170.8976526,13.07278289,5.794584074,2.256034726,0.449097273,11.68055723,0.1708976526,0.1364354172,0.05297217808,0.08346323908,0.1364354172,l2init
LR,l2init,0.001,3,8,b1,1,100,0.4495209557,0.6704632396,0.2171849749,3.08706088,0.3508704167,0.6280976031,0.0004495209557,0.000394506599,0.0002054611853,0.0001890454137,0.000394506599,l2init
LR,l2init,0.001,3,8,W2,2,10000,120.2097687,10.96402156,5.770519974,1.900005824,0.6863460663,8.164621176,0.1202097687,0.06666103894,0.02697245868,0.03968858026,0.06666103894,l2init
LR,l2init,0.001,3,8,b2,1,100,0.6486534763,0.8053902633,0.5856544058,1.375197139,0.8125798172,0.4744351212,0.0006486534763,0.0002250886843,4.828384709e-05,0.0001768048372,0.0002250886843,l2init
LR,l2init,0.001,3,8,W3,2,1000,83.96332319,9.163150288,1.829540451,5.008443669,0.7734115317,7.834478405,0.08396332319,0.06137905188,0.05378183324,0.007597218639,0.06137905188,l2init
LR,l2init,0.001,3,8,b3,1,10,0.03005984124,0.1733777415,0.1811964486,0.9568495566,0.962255048,0.04932220647,3.005984124e-05,2.432680051e-06,6.113218056e-08,2.371547871e-06,2.432680051e-06,l2init
