act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
R,l2,0.001,0.001,1,1,0.94846875,1,1,0.1899999976,0.1899999976,-7.84274016e-05,0.7703486085,-0.6430230141,0.4158333242,51.90447496,0.09000000358,0.09000000358,0.5915592909,0.3742642701,-0.0003278319491,0.9549999833,16.61813641,1.295466423,0.9490710497,2.699147701,0.2829315975,0.000189802584,1.296857424,1.614442334,1.724531431,2.2238689,0.0005440132553,-2.61699347e-06,0,0.58,nan,nan,nan,8.883743419e-05,0.9389165228,1.105580785,1.231586472,1.647056543,0.01401895341,0.06795706227,0,0.06,nan,nan,nan
R,l2,0.001,0.001,1,2,0.9482416667,1,1,0.2599999905,0.2599999905,-0.2988058031,0.8528980017,-1.644895554,0.2633333206,52.44167824,0.05999999866,0.05999999866,0.4796053171,0.3534432948,-0.006839499343,0.9116666913,18.88551431,1.327745199,0.9756106138,2.879332304,0.3243927367,0.0002336662853,1.327431453,1.755691167,1.984933908,2.314747334,0.001087698272,-3.28661572e-05,0.61,0.6,nan,nan,nan,0.0001420264755,0.9671447889,1.227404067,1.459443301,1.673363713,0.01129005893,0.0830614157,0.68,0.22,nan,nan,nan
R,l2,0.001,0.001,1,3,0.9395958333,1,1,0.2599999905,0.2599999905,-0.1525137275,0.7927685976,-1.02058816,0.2991666794,51.81702412,0.07999999821,0.07999999821,0.428103447,0.3417118192,-0.0006284281844,0.9075000286,18.81837476,1.334939599,0.9266873598,2.805153131,0.3005151016,0.0002137398517,1.337457763,1.677840196,1.865187945,2.348165042,0.0007470103996,-8.931797765e-06,0.58,0.59,nan,nan,nan,0.0002078361429,0.9250844291,1.216899231,1.507554395,1.634879135,0.01053180067,0.08566561341,0.58,0.21,nan,nan,nan
R,l2,0.001,0.001,1,4,0.9397354167,1,1,0.3100000024,0.3100000024,-0.1168648303,0.7675058842,-1.364866614,0.2516666651,48.86966783,0.05000000075,0.05000000075,0.3399645984,0.2920054793,-4.126771819e-05,0.8933333158,17.36070092,1.141861677,0.851080358,2.870877504,0.2932870264,0.0002265163514,1.178597229,1.676783357,2.048728674,2.04603293,0.0004546919494,-2.705385032e-05,0.47,0.5,nan,nan,nan,0.000105714436,0.8528274137,1.405092446,1.635217981,1.546421296,0.008250598989,0.06823572889,0.5,0.26,nan,nan,nan
R,l2,0.001,0.001,1,5,0.9399333333,1,1,0.3600000143,0.3600000143,-0.3703461289,0.8095350862,-2.351266623,0.2175000012,49.95140303,0.1400000006,0.1400000006,0.3472695351,0.3626637757,-0.09441006184,0.8508333564,20.14662551,1.367046714,0.9652656913,2.913766146,0.3339102362,0.0002178656769,1.370886174,1.842542555,2.070055164,2.367812997,0.001781600434,-2.817442873e-05,0.6,0.56,nan,nan,nan,0.006433872416,0.9648920124,1.376948097,1.690340885,1.702115596,0.006851457826,0.06501784548,0.68,0.33,nan,nan,nan
R,l2,0.001,0.001,1,6,0.94441875,0.9516666532,0.9516666532,0.3799999952,0.3799999952,-0.3938575387,0.8651570678,-2.531230688,0.1541666687,49.04488615,0.1000000015,0.1000000015,0.2031604946,0.3316318393,-0.2282289416,0.7624999881,20.7032029,1.402096629,0.9276143909,2.898291588,0.3341629319,0.0002087247564,1.418155423,1.877559254,2.132611493,2.445755359,0.001005913731,-0.0002881998371,0.61,0.55,nan,nan,nan,0.04599423516,0.9275877762,1.405927378,1.825349428,1.579423542,0.007099743057,0.07580021024,0.63,0.27,nan,nan,nan
R,l2,0.001,0.001,1,7,0.9398395833,1,1,0.3199999928,0.3199999928,-0.2079572231,0.8007857203,-0.9851196408,0.2300000042,47.48697602,0.0700000003,0.0700000003,0.3051958978,0.2809551358,-0.009705822915,0.9016666412,15.03221086,1.263278961,0.8222900629,2.894484043,0.3145199792,0.0002125766991,1.306418986,1.805172309,2.087710178,2.261053225,0.0004464818104,-4.649891889e-05,0.56,0.54,nan,nan,nan,8.454247222e-05,0.8244562441,1.427870347,2.207947836,1.419786294,0.008439248732,0.07191452011,0.5,0.23,nan,nan,nan
R,l2,0.001,0.001,1,8,0.93658125,1,1,0.3600000143,0.3600000143,-0.06840921938,0.7371142507,-0.7448731661,0.2558333278,46.08926573,0.09000000358,0.09000000358,0.3442708254,0.2709057331,-5.995603351e-05,0.9024999738,14.53219758,1.166804552,0.7601556182,2.827393293,0.2919203082,0.0001715777618,1.187830273,1.710884842,2.022600698,2.077562503,0.0002968090251,-5.879130731e-05,0.49,0.51,nan,nan,nan,6.703805435e-05,0.7550338427,1.307884864,2.275525409,1.335950294,0.008124303501,0.09174216911,0.47,0.27,nan,nan,nan
R,l2,0.001,0.001,1,9,0.9460395833,0.9991666675,0.9991666675,0.3600000143,0.3600000143,-0.2237044275,0.810084939,-3.177097797,0.2291666716,50.62122902,0.150000006,0.150000006,0.3445901573,0.3383589089,-0.1219041422,0.8483333588,18.12346247,1.335499287,0.8934950233,2.921565056,0.3324687472,0.000179891345,1.336530439,1.844034424,2.141458016,2.36594032,0.001128559331,-4.986641397e-05,0.63,0.56,nan,nan,nan,0.00473568991,0.8921458557,1.40052286,2.340287596,1.568391064,0.009586356288,0.07994659245,0.57,0.23,nan,nan,nan
R,l2,0.001,0.001,1,10,0.9391375,1,1,0.2599999905,0.2599999905,-0.2501978278,0.7893201709,-2.306564569,0.2641666532,42.59341183,0.1800000072,0.1800000072,0.4772406518,0.3124486208,-0.006780961528,0.9583333135,11.68734628,1.21234405,0.8591721058,2.80722785,0.2995588955,0.0001807090428,1.22584956,1.745266721,1.920572277,2.148022805,0.001018609422,-8.164724932e-06,0.48,0.53,nan,nan,nan,0.0001310975834,0.8522683101,1.290896072,2.019865013,1.508012743,0.005843283367,0.05383147858,0.53,0.26,nan,nan,nan
