arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
SN3,8,0.001,1,none,0.96316875,1,1,0,0,-0.1336323768,0.6937606335,-4.489358425,0.9714689255,50.8691684,0,0,-0.2898510098,1.123350143,-4.843473434,0.9925525784,35.66360742,2.581993103,1.412100434,2.856876135
SN3,8,0.001,2,none,0.9641583333,1,1,0,0,-0.1153497174,0.9707999229,-3.851479053,0.9658863544,54.81677349,0,0,-0.1282694191,1.475898981,-6.928546429,0.9952274561,38.55395077,3.350924969,1.579594254,2.879887342
SN3,8,0.001,3,none,0.9627958333,1,1,0,0,0.02139896713,1.184195757,-4.202259064,0.9774584174,54.69439087,0,0,-0.7388777733,1.874825835,-10.89460468,0.9664148092,38.88367488,3.936490536,1.726253867,3.057187319
SN3,8,0.001,4,none,0.9590854167,1,1,0,0,-0.2531221509,1.3186481,-4.056260586,0.9729340672,58.22198375,0,0,-0.1170220971,2.199426174,-6.824250698,0.9932684302,41.80308443,4.515726566,1.828730822,2.921018362
SN3,8,0.001,5,none,0.95745,1,1,0,0,-0.08415649086,1.426896214,-5.933697701,0.9765123725,59.22693114,0,0,0.1610865593,2.589415312,-7.762865543,0.9945746064,44.41586452,4.927055836,1.905307055,2.837717295
SN3,8,0.001,6,none,0.9544645833,1,1,0,0,-0.2932171524,1.53883481,-5.095258713,0.9783244729,58.69533379,0,0,-0.352280587,3.042129755,-9.858966827,0.9390980005,43.52590744,5.407334805,2.07665658,3.048553467
SN3,8,0.001,7,none,0.9540395833,1,1,0,0,-0.2051494569,1.52048111,-4.075490475,0.9787365794,65.87171451,0,0,-0.2113151848,3.090901852,-9.895172119,0.9432268143,51.10787248,5.716702938,2.136804104,3.029350758
SN3,8,0.001,8,none,0.9516395833,1,1,0,0,-0.2580480576,1.639668703,-5.494056225,0.9712756276,63.19950945,0,0,-0.1257004887,3.494206667,-7.733958244,0.9948521852,48.19572165,6.152210236,2.210933447,2.811777592
SN3,8,0.001,9,none,0.948625,1,1,0,0,-0.2737480402,1.713652492,-3.77631712,0.9796926975,65.90014449,0,0,0.09800101817,3.624268293,-6.647059917,0.9320709109,53.14604327,6.499787331,2.312844753,2.983551979
SN3,8,0.001,10,none,0.9343270833,1,1,0,0,0.3303892314,1.793979764,-4.914577007,0.9817762375,64.0361525,0,0,0.3095654249,4.090806007,-10.92486572,0.9406762719,48.78348012,7.108858109,2.323526382,2.456228971
SN3,8,0.001,11,none,0.9331791667,1,1,0,0,-0.0940515995,1.895627975,-4.976770401,0.980706811,64.77355123,0,0,0.310420543,4.251682281,-12.71562386,0.949944675,49.00177709,7.547708035,2.441515923,2.431194305
SN3,8,0.001,12,none,0.94133125,1,1,0,0,0.04114917666,1.981482625,-6.429778576,0.9777233005,65.13103199,0,0,0.1812194884,4.596385002,-9.831039429,0.9388807416,51.70318964,7.915145874,2.544451714,2.433512449
SN3,8,0.001,13,none,0.9387458333,1,1,0,0,-0.2055658251,2.028088331,-6.123460293,0.9730493426,66.83252788,0,0,-0.009881010279,4.881746292,-9.292232513,0.9932252765,53.56916678,8.213512421,2.640271902,2.320330381
SN3,8,0.001,14,none,0.9287541667,1,1,0,0,-0.1144199893,2.090404987,-4.075812817,0.9727934599,67.62505633,0,0,-0.2853515446,4.963121414,-15.4443264,0.9814088941,54.81547679,8.628839493,2.707931519,1.980393887
