arm,seed,task,cap_on,major_frac,med_K_l1,med_K_l2,med_U_l1,med_U_l2,med_a1mean_l1,med_b1,med_b2,med_d_l1,med_d_l2,med_gate_mean_l1,med_gate_mean_l2,med_gate_rms_l1,med_gate_rms_l2,med_lowgate_l1,med_lowgate_l2,med_pplus_l1,med_pplus_l2,med_q_l1,med_q_l2,med_row_mean_l1,med_row_mean_l2,med_row_norm_l1,med_row_norm_l2,med_sigma_l1,med_sigma_l2,med_v_norm_l1,med_v_norm_l2,med_wt_norm_l1,med_wt_norm_l2,med_zbar_l1,med_zbar_l2,memo_acc,online_acc,rem_par,rem_perp,rows_par,rows_perp
cap_both,4,1,0,0.10833333333333334,2.9010637835968733,3.7081987922831585,2.5715893507003784,4.856037139892578,-0.22003811288421277,1.89982820302248e-05,0.038790078833699226,-0.554171943341738,0.07979188403281781,0.5774656885467994,0.7571838544813605,0.6794199647276801,0.8147853008368973,0.032916666666666664,0.006666666666666667,0.29874999999999996,0.5191666666666667,-0.11498814380259477,0.02494136367856507,-0.0018202581696138104,-0.00020037266483996063,3.4817041904340584,1.598762643100474,1.1836231945878226,1.2967278608393926,3.480432055190372,1.5921856932885312,3.4776332119904443,1.593063254154992,-0.6627512502771181,0.11287586897572813,0.9325000047683716,0.7929270833333333,0.0,0.0,0,0
cap_both,4,2,1,0.10666666666666667,2.854457778543426,3.422099072187348,3.7920267581939697,7.530706405639648,0.08267916951668061,-0.07790828496217728,-0.05756531096994877,-0.22441632958427793,-0.18024118236382833,0.6611409925836293,0.5728049475083692,0.7519157130146324,0.7086041100784322,0.03666666666666667,0.14291666666666666,0.4379166666666667,0.41,-0.03880271623449604,-0.17926875249750607,-0.00011505289574865763,0.03491805749072227,3.4805636456318174,2.183529832421723,1.4018975352201442,2.4089986713624842,3.4802169790130764,2.166301267199989,3.4657634846524275,2.143381540893423,-0.30156471634594106,-0.44254197786872584,1.0,0.79225,139.92691012099385,123.72487807273865,40658,442041
cap_both,4,3,1,0.10916666666666666,3.0665257740798406,3.21116812670576,4.32885479927063,9.061605453491211,0.11845809363838877,-0.16757051646709442,-0.15218914300203323,-0.16477334150439515,-0.4825364406870609,0.6619475330645218,0.4289226851530475,0.7567203633880394,0.6051923787940777,0.042083333333333334,0.32916666666666666,0.44958333333333333,0.31125,-0.012306053652925468,-0.44912419354607275,-0.0018261469723414364,0.038800924466922876,3.4809049584598672,2.6579293926731875,1.4950413733286685,3.2849395478949632,3.480432074516097,2.6256759330799575,3.47490482611848,2.5953313555586552,-0.27038314821198584,-1.6052974633624157,1.0,0.8481770833333333,202.71174632804468,120.18079495429993,37157,482989
cap_both,4,4,1,0.11416666666666667,3.352937086157059,3.1528523969197777,4.702846527099609,10.011121273040771,0.19247427807427206,-0.2659311294555664,-0.23638233542442322,-0.09585484081079049,-0.6575344738296756,0.6980232985033459,0.340361894679747,0.7824887305061723,0.5444411425526454,0.030833333333333334,0.45458333333333334,0.4704166666666667,0.2504166666666667,0.018886196043100482,-0.6094978291542761,-0.0002852828077391455,0.03673574903514236,3.4810603743560953,3.0905429109964775,1.4816860758888106,4.00898606150031,3.4804321264639992,3.0039546520762612,3.475728336238607,3.0368136748928043,-0.12237306140984097,-2.7586121049399175,1.0,0.8481979166666667,226.4888001345098,127.76473212242126,43558,492842
cap_both,4,5,1,0.11333333333333333,3.337101389076105,3.2121927904460725,5.022893667221069,11.918098449707031,0.30337518675776665,-0.32703593373298645,-0.3065938651561737,0.005376421464887428,-0.7673295802590827,0.7082569207233609,0.29219691192305597,0.7938924459683719,0.501646346707096,0.030833333333333334,0.5487500000000001,0.50875,0.21916666666666668,0.04360153231335886,-0.6091292403619127,0.003055420367261098,0.0370405003632186,3.481534004598371,3.470272026725654,1.5560444655621282,4.8646747332157165,3.4804317868406396,3.3786493956103687,3.472996382740596,3.4375434139968277,0.0074914189366002875,-3.7376313989578436,1.0,0.8506875,186.6970171118155,115.24003505706787,40467,491167
cap_both,4,6,1,0.10916666666666666,3.2723272251408138,3.194730121130645,4.756995916366577,11.076268672943115,0.23249192815375863,-0.40214237570762634,-0.3448294550180435,-0.11478465070947766,-0.9629723414424008,0.6860494910318812,0.20723231067316578,0.7690876325309491,0.4211625964408755,0.032916666666666664,0.66125,0.4658333333333333,0.15083333333333332,0.017715917823274842,-0.9349646442789176,0.0019971418252705975,0.039735893103643324,3.480617235132801,3.881001823522105,1.4959584428043269,5.190691678154346,3.480251406904695,3.789228589613675,3.473275774717802,3.880509458458351,-0.16214098457247017,-5.226304554492235,0.9991666674613953,0.817,199.8731693974696,142.71937012672424,34001,461216
cap_both,4,7,1,0.115,3.2930319465879982,3.1305736631797094,4.8558995723724365,12.561210632324219,0.14342424144240795,-0.4348016381263733,-0.3927029222249985,-0.16788435072500557,-1.0838754076438701,0.6584269610617776,0.1675358265934641,0.7519081031230506,0.3752758740690888,0.0375,0.72125,0.4375,0.11791666666666667,0.021094134062122044,-1.063439415096075,0.003480101893211324,0.03640415176108945,3.4805047294020985,4.2608915515203885,1.5329572191820886,6.017598727277386,3.480048690861187,4.109599883297103,3.4724123147480603,4.248687118079262,-0.2905899830410878,-6.456617489214986,0.9916666746139526,0.7749375,166.05117063736543,131.95294737815857,35852,405084
cap_both,4,8,1,0.11333333333333333,3.2759827629164726,3.193043928627179,4.802896022796631,11.648951053619385,0.1417139962405296,-0.48016418516635895,-0.4241660088300705,-0.176694089665881,-1.2609131343959539,0.6598672554288836,0.12644340504998897,0.7556393231352374,0.326937629617852,0.04833333333333333,0.7904166666666667,0.42541666666666667,0.09,0.0002892728369855435,-1.2852751599792533,0.0017008761221673848,0.03127704549464397,3.4804323223921516,4.621556449275332,1.545475368099971,6.009619921576178,3.4804320910104187,4.407798494529205,3.475538348446916,4.585182732246821,-0.2418563933732609,-7.596756609225025,0.9925000071525574,0.7561354166666666,168.05437958426774,148.48726224899292,39482,397218
cap_both,4,9,1,0.1175,3.1352759462490667,3.039320337306709,4.462950706481934,11.65788221359253,0.08115862667560578,-0.48001357913017273,-0.4513469338417053,-0.21756169949332305,-1.3285125349314315,0.6285947775767514,0.10613491368056685,0.7354224907801777,0.29711228549342794,0.04166666666666667,0.8241666666666667,0.40625,0.0725,-0.0019230072706147554,-1.4543824672779362,0.0008471661249886057,0.03082634482183494,3.4777928463959897,4.904128916567604,1.5372439510185902,6.8444000432601015,3.4768346411603437,4.680671972926211,3.466088270603048,4.8754128740520635,-0.3743893637880683,-9.157568405705195,0.9750000238418579,0.67059375,142.85630562808365,141.1769576072693,40180,371487
cap_both,4,10,1,0.10666666666666667,3.2315449359636528,3.2428066716233683,4.754663944244385,13.144523620605469,0.10358044360719457,-0.5173698961734772,-0.47600631415843964,-0.18578170401816757,-1.3369185763787823,0.6515526899062388,0.09909414304767059,0.754495495750203,0.28425439059259144,0.04041666666666667,0.8245833333333333,0.43125,0.06666666666666667,0.005016798084487378,-1.4377121521307352,0.001873375592425669,0.033714451497653494,3.480804177411643,5.188694736833442,1.5143333827715422,6.744164061612526,3.4803390308576656,4.946082961394234,3.460580284701517,5.165352586212656,-0.27636516446247694,-9.267559910335887,0.9891666769981384,0.6803854166666666,141.27770388592035,138.71621084213257,39154,375189
