seed,run_id,unit,pair_index,step_prev,step_post,path,pair_win,reignited,permanent,p_hat_prev,p_hat_post,d_cos,d_wnorm,v,w_norm_prev
0,A_w100_T10000_std_lr0.01_s0,16,320,20000,20001,reclass,1,True,False,0.09375,0.0,-0.07609940320253372,0.0,-0.6484043002128601,2.0467894077301025
0,A_w100_T10000_std_lr0.01_s0,26,320,20000,20001,reclass,1,True,False,0.3125,0.0,-0.15034085512161255,0.00031769275665283203,0.4092687666416168,1.4347058534622192
0,A_w100_T10000_std_lr0.01_s0,29,320,20000,20001,reclass,1,True,False,0.21875,0.03125,-0.10879494249820709,0.0,0.5106001496315002,1.4842256307601929
0,A_w100_T10000_std_lr0.01_s0,38,320,20000,20001,reclass,1,True,False,0.3125,0.0,-0.11521448194980621,0.0,0.09684423357248306,1.4515701532363892
0,A_w100_T10000_std_lr0.01_s0,41,320,20000,20001,reclass,1,True,False,0.0625,0.0,-0.09725692868232727,0.0,0.4890713393688202,1.4381262063980103
0,A_w100_T10000_std_lr0.01_s0,87,320,20000,20001,reclass,1,True,False,0.125,0.0,-0.10998933017253876,0.0,-0.0902087464928627,1.1725550889968872
0,A_w100_T10000_std_lr0.01_s0,51,321,20001,20002,transport,1,True,False,0.0625,0.03125,-0.025587260723114014,-0.0025671720504760742,0.5681338906288147,1.614485740661621
0,A_w100_T10000_std_lr0.01_s0,23,325,20005,20006,transport,1,True,False,0.0625,0.03125,-0.0371662974357605,-0.0034939050674438477,0.6868957877159119,1.4969966411590576
0,A_w100_T10000_std_lr0.01_s0,47,327,20007,20008,transport,1,True,False,0.0625,0.0,-0.09757035970687866,-0.0022110939025878906,-1.116858720779419,1.9251537322998047
0,A_w100_T10000_std_lr0.01_s0,63,339,20019,20020,transport,1,True,False,0.0625,0.0,-0.01915617287158966,0.00017333030700683594,-0.34081095457077026,1.5897345542907715
0,A_w100_T10000_std_lr0.01_s0,21,420,20100,21000,transport,-1,True,False,0.09375,0.03125,-0.06390801817178726,-0.007584333419799805,-0.311747670173645,1.3146981000900269
0,A_w100_T10000_std_lr0.01_s0,50,420,20100,21000,transport,-1,True,False,0.1875,0.0,-0.11857275664806366,-0.008129358291625977,1.0689504146575928,2.0877935886383057
0,A_w100_T10000_std_lr0.01_s0,74,420,20100,21000,transport,-1,True,False,0.0625,0.03125,-0.0033997297286987305,0.0024247169494628906,0.2304236888885498,1.274288296699524
0,A_w100_T10000_std_lr0.01_s0,96,420,20100,21000,transport,-1,True,False,0.15625,0.0,-0.018483925610780716,-0.00027823448181152344,0.07155778259038925,1.310198187828064
0,A_w100_T10000_std_lr0.01_s0,22,422,22000,23000,transport,-1,True,False,0.0625,0.03125,-0.0012639611959457397,0.012535691261291504,-0.9473525285720825,1.8896079063415527
0,A_w100_T10000_std_lr0.01_s0,29,422,22000,23000,transport,-1,True,False,0.0625,0.03125,-0.019666224718093872,0.05677533149719238,0.7950169444084167,1.6710788011550903
0,A_w100_T10000_std_lr0.01_s0,22,425,25000,26000,transport,-1,True,False,0.0625,0.03125,-0.016117960214614868,-0.0012038946151733398,-0.9692792892456055,1.9056884050369263
0,A_w100_T10000_std_lr0.01_s0,22,543,30013,30014,transport,2,True,False,0.0625,0.0,-0.12321124970912933,-0.01437389850616455,-0.9721575379371643,1.907294511795044
0,A_w100_T10000_std_lr0.01_s0,61,543,30013,30014,transport,2,True,False,0.1875,0.03125,-0.056933194398880005,-0.002836942672729492,-0.3775022327899933,1.5797028541564941
0,A_w100_T10000_std_lr0.01_s0,11,544,30014,30015,transport,2,True,False,0.0625,0.0,-0.11769463121891022,0.0015276670455932617,0.8426023721694946,1.7452785968780518
0,A_w100_T10000_std_lr0.01_s0,75,556,30026,30027,transport,2,True,False,0.0625,0.03125,-0.040958017110824585,-0.004064321517944336,-1.0247323513031006,1.9760336875915527
0,A_w100_T10000_std_lr0.01_s0,55,564,30034,30035,transport,2,True,False,0.125,0.0,-0.10246248543262482,-0.0025938749313354492,-0.84062260389328,1.7249935865402222
0,A_w100_T10000_std_lr0.01_s0,58,586,30056,30057,transport,2,True,False,0.0625,0.0,-0.06870909035205841,-0.007751941680908203,0.8034545183181763,1.5360220670700073
0,A_w100_T10000_std_lr0.01_s0,41,589,30059,30060,transport,2,True,False,0.125,0.03125,-0.0217503160238266,0.0003255605697631836,0.4956852197647095,1.4423513412475586
0,A_w100_T10000_std_lr0.01_s0,1,593,30063,30064,transport,2,True,False,0.09375,0.03125,-0.01885351538658142,-0.0006508827209472656,-0.2469414472579956,1.3151676654815674
0,A_w100_T10000_std_lr0.01_s0,75,593,30063,30064,transport,2,True,False,0.0625,0.03125,-0.05211828649044037,-0.003519773483276367,-1.0236343145370483,1.9786385297775269
0,A_w100_T10000_std_lr0.01_s0,76,594,30064,30065,transport,2,True,False,0.125,0.03125,-0.034629955887794495,-0.004325389862060547,1.1098250150680542,2.3175156116485596
0,A_w100_T10000_std_lr0.01_s0,27,599,30069,30070,transport,2,True,False,0.09375,0.03125,-0.01800549030303955,-0.0047872066497802734,1.1335108280181885,2.3114309310913086
0,A_w100_T10000_std_lr0.01_s0,41,606,30076,30077,transport,2,True,False,0.0625,0.03125,-0.031836867332458496,0.0008952617645263672,0.5046519041061401,1.447291612625122
0,A_w100_T10000_std_lr0.01_s0,27,614,30084,30085,transport,2,True,False,0.09375,0.03125,-0.03560157120227814,-0.001649618148803711,1.1283695697784424,2.309450387954712
0,A_w100_T10000_std_lr0.01_s0,77,615,30085,30086,transport,2,True,False,0.1875,0.03125,-0.03866766393184662,0.0012869834899902344,-0.6063805818557739,1.5621079206466675
0,A_w100_T10000_std_lr0.01_s0,76,616,30086,30087,transport,2,True,False,0.0625,0.03125,-0.01136992871761322,-0.0010633468627929688,1.1070172786712646,2.3160033226013184
0,A_w100_T10000_std_lr0.01_s0,13,620,30090,30091,transport,2,True,False,0.125,0.03125,-0.08519711345434189,-0.02103137969970703,1.0615088939666748,2.024812698364258
0,A_w100_T10000_std_lr0.01_s0,36,627,30097,30098,transport,2,True,False,0.0625,0.03125,-0.023719295859336853,-0.0011565685272216797,0.8851563930511475,2.0655293464660645
0,A_w100_T10000_std_lr0.01_s0,23,630,30100,31000,transport,-1,True,False,0.0625,0.0,-0.056860730051994324,-0.0029064416885375977,0.6373667120933533,1.5109630823135376
0,A_w100_T10000_std_lr0.01_s0,32,630,30100,31000,transport,-1,True,False,0.0625,0.0,-0.03751298785209656,-0.002445697784423828,0.3034907281398773,1.1758601665496826
0,A_w100_T10000_std_lr0.01_s0,90,630,30100,31000,transport,-1,True,False,0.21875,0.0,-0.16029872000217438,-0.022046804428100586,-0.6542877554893494,1.5427870750427246
0,A_w100_T10000_std_lr0.01_s0,46,631,31000,32000,transport,-1,True,False,0.0625,0.03125,-0.03526723384857178,-0.003305196762084961,-0.7446628212928772,1.9736173152923584
0,A_w100_T10000_std_lr0.01_s0,14,632,32000,33000,transport,-1,True,False,0.0625,0.03125,-0.0029400959610939026,0.00011992454528808594,0.091835618019104,1.2459231615066528
0,A_w100_T10000_std_lr0.01_s0,31,632,32000,33000,transport,-1,True,False,0.0625,0.03125,-0.0008884966373443604,0.00012362003326416016,0.07862579822540283,1.4436192512512207
0,A_w100_T10000_std_lr0.01_s0,95,632,32000,33000,transport,-1,True,False,0.0625,0.03125,-0.005600646138191223,-0.0017840862274169922,-0.6265195608139038,1.614444375038147
0,A_w100_T10000_std_lr0.01_s0,14,635,35000,36000,transport,-1,True,False,0.0625,0.03125,-0.00016126036643981934,3.4570693969726562e-06,0.09411356598138809,1.2461082935333252
0,A_w100_T10000_std_lr0.01_s0,1,740,40000,40001,reclass,3,True,False,0.0625,0.03125,-0.036724984645843506,0.0,-0.3420151174068451,1.3394746780395508
0,A_w100_T10000_std_lr0.01_s0,48,740,40000,40001,reclass,3,True,False,0.125,0.03125,-0.10507180541753769,0.0,0.46159642934799194,1.479897141456604
0,A_w100_T10000_std_lr0.01_s0,66,740,40000,40001,reclass,3,True,False,0.3125,0.03125,-0.0898560956120491,0.0,-0.1850273460149765,0.961978554725647
0,A_w100_T10000_std_lr0.01_s0,77,740,40000,40001,reclass,3,True,False,0.15625,0.03125,-0.06781117618083954,0.0,-0.829504132270813,1.677348256111145
0,A_w100_T10000_std_lr0.01_s0,25,743,40003,40004,transport,3,True,False,0.125,0.03125,-0.04361065477132797,-0.004728794097900391,0.33997464179992676,1.2802441120147705
0,A_w100_T10000_std_lr0.01_s0,41,743,40003,40004,transport,3,True,False,0.125,0.03125,-0.08393856883049011,-0.011779546737670898,0.8066100478172302,1.6032756567001343
0,A_w100_T10000_std_lr0.01_s0,73,747,40007,40008,transport,3,True,False,0.09375,0.03125,-0.0032422691583633423,-0.0002046823501586914,-0.08727236837148666,1.2923091650009155
0,A_w100_T10000_std_lr0.01_s0,40,749,40009,40010,transport,3,True,False,0.15625,0.03125,-0.03311671316623688,-0.010621905326843262,0.7322176098823547,1.8616762161254883
0,A_w100_T10000_std_lr0.01_s0,45,749,40009,40010,transport,3,True,False,0.1875,0.03125,-0.03479856252670288,-0.011438727378845215,0.7858949303627014,1.8938902616500854
0,A_w100_T10000_std_lr0.01_s0,9,763,40023,40024,transport,3,True,False,0.09375,0.03125,-0.011592462658882141,8.976459503173828e-05,0.16983918845653534,1.4111008644104004
0,A_w100_T10000_std_lr0.01_s0,25,766,40026,40027,transport,3,True,False,0.0625,0.03125,-0.003670051693916321,-0.0007660388946533203,0.33557987213134766,1.277987003326416
0,A_w100_T10000_std_lr0.01_s0,61,768,40028,40029,transport,3,True,False,0.1875,0.03125,-0.029145635664463043,-3.2782554626464844e-05,-0.34136468172073364,1.5746017694473267
0,A_w100_T10000_std_lr0.01_s0,61,781,40041,40042,transport,3,True,False,0.125,0.03125,-0.024872183799743652,-0.00028908252716064453,-0.348347932100296,1.5770037174224854
0,A_w100_T10000_std_lr0.01_s0,34,783,40043,40044,transport,3,True,False,0.0625,0.03125,-0.030206918716430664,-0.0026292800903320312,0.43968629837036133,1.5391645431518555
0,A_w100_T10000_std_lr0.01_s0,73,784,40044,40045,transport,3,True,False,0.0625,0.03125,-0.004171684384346008,2.288818359375e-05,-0.08479585498571396,1.2921578884124756
0,A_w100_T10000_std_lr0.01_s0,95,785,40045,40046,transport,3,True,False,0.0625,0.03125,-0.016744650900363922,-0.0013140439987182617,-0.6120448708534241,1.6039906740188599
0,A_w100_T10000_std_lr0.01_s0,45,786,40046,40047,transport,3,True,False,0.15625,0.03125,-0.031068384647369385,-0.0015811920166015625,0.768194854259491,1.8868169784545898
0,A_w100_T10000_std_lr0.01_s0,36,796,40056,40057,transport,3,True,False,0.0625,0.03125,-0.017755508422851562,-0.002275705337524414,1.2384129762649536,2.3172836303710938
0,A_w100_T10000_std_lr0.01_s0,60,797,40057,40058,transport,3,True,False,0.09375,0.03125,-0.02239016443490982,-0.0035009384155273438,-0.46130117774009705,1.352343201637268
0,A_w100_T10000_std_lr0.01_s0,40,803,40063,40064,transport,3,True,False,0.125,0.03125,-0.021407634019851685,-0.0016412734985351562,0.7240583896636963,1.859511375427246
0,A_w100_T10000_std_lr0.01_s0,36,819,40079,40080,transport,3,True,False,0.0625,0.03125,-0.03773927688598633,-0.005377292633056641,1.2482105493545532,2.326768159866333
0,A_w100_T10000_std_lr0.01_s0,61,834,40094,40095,transport,3,True,False,0.09375,0.03125,-0.006440170109272003,-0.00016307830810546875,-0.3521686792373657,1.5784801244735718
0,A_w100_T10000_std_lr0.01_s0,16,840,40100,41000,transport,-1,True,False,0.125,0.0,-0.08340100944042206,-0.004113197326660156,-0.5473517179489136,2.0691120624542236
0,A_w100_T10000_std_lr0.01_s0,34,840,40100,41000,transport,-1,True,False,0.0625,0.03125,-0.014222979545593262,0.004980683326721191,0.43816816806793213,1.5391217470169067
0,A_w100_T10000_std_lr0.01_s0,55,840,40100,41000,transport,-1,True,False,0.125,0.0,-0.08918902277946472,-0.004107952117919922,-0.7909482717514038,1.721998929977417
0,A_w100_T10000_std_lr0.01_s0,58,840,40100,41000,transport,-1,True,False,0.0625,0.0,-0.05235680937767029,-0.009607791900634766,0.789015531539917,1.534977674484253
0,A_w100_T10000_std_lr0.01_s0,95,840,40100,41000,transport,-1,True,False,0.125,0.03125,-0.027829766273498535,-0.004113197326660156,-0.613197386264801,1.6069583892822266
0,A_w100_T10000_std_lr0.01_s0,34,844,44000,45000,transport,-1,True,False,0.0625,0.03125,-0.0008153319358825684,-9.02414321899414e-05,0.4644941985607147,1.5487619638442993
0,A_w100_T10000_std_lr0.01_s0,7,950,50000,50001,reclass,4,True,False,0.46875,0.03125,-0.13547849655151367,0.0,-0.34230655431747437,1.3146603107452393
0,A_w100_T10000_std_lr0.01_s0,31,950,50000,50001,reclass,4,True,False,0.15625,0.03125,-0.06293454021215439,0.0,0.08180849999189377,1.4440194368362427
0,A_w100_T10000_std_lr0.01_s0,46,950,50000,50001,reclass,4,True,False,0.15625,0.03125,-0.07352697849273682,0.0,-0.8660831451416016,2.0314853191375732
0,A_w100_T10000_std_lr0.01_s0,48,950,50000,50001,reclass,4,True,False,0.0625,0.0,-0.10556265711784363,0.0,0.5067203640937805,1.4988642930984497
0,A_w100_T10000_std_lr0.01_s0,77,950,50000,50001,reclass,4,True,False,0.15625,0.03125,-0.015423670411109924,0.0,-0.8881986141204834,1.7093449831008911
0,A_w100_T10000_std_lr0.01_s0,27,953,50003,50004,transport,4,True,False,0.1875,0.03125,-0.10198301076889038,-0.033666133880615234,1.4360944032669067,2.5681216716766357
0,A_w100_T10000_std_lr0.01_s0,95,958,50008,50009,transport,4,True,False,0.09375,0.03125,-0.027244456112384796,-0.0022983551025390625,-0.607905387878418,1.606452465057373
0,A_w100_T10000_std_lr0.01_s0,36,960,50010,50011,transport,4,True,False,0.125,0.03125,-0.04361038655042648,-0.003868579864501953,1.2572354078292847,2.3375182151794434
0,A_w100_T10000_std_lr0.01_s0,0,963,50013,50014,transport,4,True,False,0.0625,0.03125,-0.0025130361318588257,-9.1552734375e-05,0.12343078851699829,1.6550391912460327
0,A_w100_T10000_std_lr0.01_s0,23,970,50020,50021,transport,4,True,False,0.0625,0.0,-0.041760966181755066,-4.601478576660156e-05,0.6268708109855652,1.508056640625
0,A_w100_T10000_std_lr0.01_s0,27,974,50024,50025,transport,4,True,False,0.0625,0.03125,-0.007116556167602539,-0.001878499984741211,1.3732848167419434,2.5416009426116943
0,A_w100_T10000_std_lr0.01_s0,61,975,50025,50026,transport,4,True,False,0.09375,0.03125,-0.01829773187637329,-0.0022172927856445312,-0.46253547072410583,1.6102763414382935
0,A_w100_T10000_std_lr0.01_s0,31,980,50030,50031,transport,4,True,False,0.0625,0.03125,-0.0024129748344421387,-2.5510787963867188e-05,0.08249075710773468,1.4441165924072266
0,A_w100_T10000_std_lr0.01_s0,0,988,50038,50039,transport,4,True,False,0.0625,0.03125,-0.0015734881162643433,-5.340576171875e-05,0.12244222313165665,1.654971957206726
0,A_w100_T10000_std_lr0.01_s0,32,990,50040,50041,transport,4,True,False,0.0625,0.03125,-0.031052790582180023,-0.0031567811965942383,0.3692881762981415,1.2052209377288818
0,A_w100_T10000_std_lr0.01_s0,61,994,50044,50045,transport,4,True,False,0.125,0.03125,-0.00999365746974945,-0.0013970136642456055,-0.46204960346221924,1.6112549304962158
0,A_w100_T10000_std_lr0.01_s0,61,1006,50056,50057,transport,4,True,False,0.09375,0.03125,-0.005823299288749695,-0.0007637739181518555,-0.4590112864971161,1.6102616786956787
0,A_w100_T10000_std_lr0.01_s0,9,1050,50100,51000,transport,-1,True,False,0.0625,0.0,-0.017019271850585938,-0.0011528730392456055,0.21387489140033722,1.4188069105148315
0,A_w100_T10000_std_lr0.01_s0,35,1050,50100,51000,transport,-1,True,False,0.125,0.03125,-0.05976220965385437,-0.0001366138458251953,-0.818672776222229,2.066439628601074
0,A_w100_T10000_std_lr0.01_s0,46,1050,50100,51000,transport,-1,False,True,0.09375,0.03125,-0.03341725468635559,0.0006620883941650391,-0.8840453624725342,2.042001724243164
0,A_w100_T10000_std_lr0.01_s0,69,1050,50100,51000,transport,-1,True,False,0.15625,0.03125,-0.06822057068347931,0.05478107929229736,-0.7486312985420227,1.903170108795166
0,A_w100_T10000_std_lr0.01_s0,95,1050,50100,51000,transport,-1,True,False,0.125,0.03125,-0.05001183599233627,0.0001291036605834961,-0.6106723546981812,1.610425591468811
0,A_w100_T10000_std_lr0.01_s0,0,1051,51000,52000,transport,-1,True,False,0.0625,0.03125,-0.004884541034698486,0.0020318031311035156,0.14151303470134735,1.6567646265029907
0,A_w100_T10000_std_lr0.01_s0,75,1051,51000,52000,transport,-1,True,False,0.0625,0.03125,-0.004979163408279419,0.007395029067993164,-1.0020627975463867,2.042842149734497
0,A_w100_T10000_std_lr0.01_s0,69,1052,52000,53000,transport,-1,True,False,0.09375,0.03125,-0.010412395000457764,0.007600188255310059,-0.8930794596672058,1.9818953275680542
0,A_w100_T10000_std_lr0.01_s0,0,1053,53000,54000,transport,-1,True,False,0.0625,0.03125,0.0005139559507369995,0.0020874738693237305,0.1878790706396103,1.6618671417236328
0,A_w100_T10000_std_lr0.01_s0,31,1053,53000,54000,transport,-1,True,False,0.0625,0.03125,0.00026097893714904785,0.00028634071350097656,0.09456206113100052,1.4450154304504395
0,A_w100_T10000_std_lr0.01_s0,86,1053,53000,54000,transport,-1,True,False,0.0625,0.03125,0.0004727691411972046,0.0004049539566040039,0.09822477400302887,1.42728590965271
0,A_w100_T10000_std_lr0.01_s0,72,1054,54000,55000,transport,-1,True,False,0.0625,0.03125,-0.0002063661813735962,4.887580871582031e-05,0.14771781861782074,1.679649829864502
0,A_w100_T10000_std_lr0.01_s0,31,1055,55000,56000,transport,-1,True,False,0.0625,0.03125,8.268654346466064e-05,0.00020265579223632812,0.10161673277616501,1.4455171823501587
0,A_w100_T10000_std_lr0.01_s0,0,1056,56000,57000,transport,-1,True,False,0.0625,0.03125,-0.00032867491245269775,0.0010050535202026367,0.22766120731830597,1.667063593864441
0,A_w100_T10000_std_lr0.01_s0,72,1056,56000,57000,transport,-1,True,False,0.0625,0.03125,-0.00044274330139160156,1.1324882507324219e-05,0.1487586498260498,1.6797490119934082
0,A_w100_T10000_std_lr0.01_s0,86,1056,56000,57000,transport,-1,True,False,0.0625,0.03125,-0.0003781169652938843,0.00020122528076171875,0.11118209362030029,1.4283052682876587
0,A_w100_T10000_std_lr0.01_s0,31,1057,57000,58000,transport,-1,True,False,0.0625,0.03125,-1.735985279083252e-05,7.05718994140625e-05,0.10615205019712448,1.4458481073379517
0,A_w100_T10000_std_lr0.01_s0,0,1058,58000,59000,transport,-1,True,False,0.0625,0.03125,1.4960765838623047e-05,0.0004240274429321289,0.23863919079303741,1.6686280965805054
0,A_w100_T10000_std_lr0.01_s0,86,1058,58000,59000,transport,-1,True,False,0.0625,0.03125,-3.203749656677246e-06,8.52346420288086e-05,0.11502514034509659,1.4286181926727295
0,A_w100_T10000_std_lr0.01_s0,31,1068,59908,59909,transport,5,True,False,0.0625,0.03125,-5.161762237548828e-05,-5.960464477539062e-07,0.10833130031824112,1.4460097551345825
0,A_w100_T10000_std_lr0.01_s0,61,1160,60000,60001,reclass,5,True,False,0.0625,0.03125,-0.038121044635772705,0.0,-0.47161757946014404,1.6181718111038208
0,A_w100_T10000_std_lr0.01_s0,64,1160,60000,60001,reclass,5,True,False,0.09375,0.03125,-0.04569312930107117,0.0,0.4126608967781067,1.6208088397979736
0,A_w100_T10000_std_lr0.01_s0,16,1161,60001,60002,transport,5,True,False,0.125,0.03125,-0.03319041430950165,-0.006175041198730469,-0.5325291156768799,2.0649988651275635
0,A_w100_T10000_std_lr0.01_s0,45,1162,60002,60003,transport,5,True,False,0.1875,0.03125,-0.1034083217382431,-0.01278996467590332,1.0611504316329956,2.0671074390411377
0,A_w100_T10000_std_lr0.01_s0,56,1162,60002,60003,transport,5,True,False,0.0625,0.0,-0.03561536967754364,-0.0009514093399047852,0.2750595510005951,1.5406469106674194
0,A_w100_T10000_std_lr0.01_s0,57,1168,60008,60009,transport,5,True,False,0.0625,0.03125,-0.010757774114608765,-0.002257823944091797,0.8461698293685913,1.6828092336654663
0,A_w100_T10000_std_lr0.01_s0,31,1170,60010,60011,transport,5,True,False,0.0625,0.03125,-0.004864528775215149,-6.556510925292969e-05,0.10833129286766052,1.4460091590881348
0,A_w100_T10000_std_lr0.01_s0,5,1182,60022,60023,transport,5,True,False,0.0625,0.03125,-0.0033614933490753174,-8.547306060791016e-05,0.6328571438789368,1.775089144706726
0,A_w100_T10000_std_lr0.01_s0,60,1187,60027,60028,transport,5,True,False,0.09375,0.03125,-0.04097882658243179,-0.0018663406372070312,-0.44856423139572144,1.346329689025879
0,A_w100_T10000_std_lr0.01_s0,55,1190,60030,60031,transport,5,True,False,0.0625,0.0,-0.010077610611915588,-0.0005210638046264648,-0.7744385004043579,1.715239405632019
0,A_w100_T10000_std_lr0.01_s0,13,1192,60032,60033,transport,5,True,False,0.09375,0.03125,-0.027066156268119812,-0.00391077995300293,1.0033997297286987,1.995097041130066
0,A_w100_T10000_std_lr0.01_s0,16,1212,60052,60053,transport,5,True,False,0.0625,0.03125,-0.013151109218597412,-0.0020873546600341797,-0.5126428008079529,2.0606205463409424
0,A_w100_T10000_std_lr0.01_s0,57,1217,60057,60058,transport,5,True,False,0.0625,0.03125,-0.027967333793640137,-0.0017184019088745117,0.8481833338737488,1.684926152229309
0,A_w100_T10000_std_lr0.01_s0,90,1228,60068,60069,transport,5,True,False,0.0625,0.03125,-0.013164252042770386,-0.002131938934326172,-0.5868830680847168,1.5163686275482178
0,A_w100_T10000_std_lr0.01_s0,13,1234,60074,60075,transport,5,True,False,0.09375,0.03125,-0.01063103973865509,-0.0012115240097045898,1.0031518936157227,1.9949451684951782
0,A_w100_T10000_std_lr0.01_s0,60,1235,60075,60076,transport,5,True,False,0.0625,0.03125,-0.0237199068069458,-0.001234889030456543,-0.45263323187828064,1.3487080335617065
0,A_w100_T10000_std_lr0.01_s0,69,1238,60078,60079,transport,5,True,False,0.09375,0.03125,-0.02878430485725403,-0.000815272331237793,-0.9060916304588318,1.9918098449707031
0,A_w100_T10000_std_lr0.01_s0,2,1260,60100,61000,transport,-1,True,False,0.0625,0.03125,-0.020177796483039856,-0.001233220100402832,-0.4433501362800598,1.629669427871704
0,A_w100_T10000_std_lr0.01_s0,11,1260,60100,61000,transport,-1,True,False,0.0625,0.0,-0.024224236607551575,-0.002566099166870117,0.817645251750946,1.7400145530700684
0,A_w100_T10000_std_lr0.01_s0,13,1260,60100,61000,transport,-1,True,False,0.09375,0.03125,-0.0220717191696167,0.0009881258010864258,1.0053452253341675,1.997117280960083
0,A_w100_T10000_std_lr0.01_s0,24,1260,60100,61000,transport,-1,True,False,0.1875,0.03125,-0.08255979418754578,-0.005388498306274414,0.8790286779403687,1.809967041015625
0,A_w100_T10000_std_lr0.01_s0,32,1260,60100,61000,transport,-1,True,False,0.0625,0.0,-0.023762725293636322,-0.002386808395385742,0.35247179865837097,1.1977341175079346
0,A_w100_T10000_std_lr0.01_s0,71,1260,60100,61000,transport,-1,True,False,0.0625,0.03125,-0.053249046206474304,-0.008559823036193848,0.7213088274002075,1.7878437042236328
0,A_w100_T10000_std_lr0.01_s0,92,1260,60100,61000,transport,-1,True,False,0.0625,0.0,-0.035165637731552124,-0.002202153205871582,0.09979516267776489,1.331087589263916
