arm,cond,seed,slot,lr,task,hard,n_classes,online_acc,train_acc,test_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
SNA,std,10,0,0.0001,11,1,5,0.6473557692,0.8032000065,0.6440000534,0.8032000065,0,0,-0.1095860675,5.171012402,-2.878549814,0.9730235934,48.02908199,0,0,-1.665853024,4.424983978,-7.506072521,0.8065482378,51.32231416,0.8891211152,0.6258153915,0.75900805,0.1168913022,0.03094513528,0.3445959091,0,1.200000048,0.1387618482,0.05615803227,0.3366060257,0,1.200000048
SNA,std,10,0,0.0001,12,0,1,0.9688701923,1,0.9599999785,1,0,0,-3.576220274,6.100479603,-13.85600853,0.603271842,33.7731015,0,0,-3.833553314,3.97863245,-15.24622154,0.7157089114,34.30015809,0.8923672438,0.6254414916,0.7476401925,0.09774535149,0.04754748195,0.3677920103,0,1.200000048,0.150377959,0.0617849566,0.3472611308,0,1.200000048
SNA,std,10,0,0.0001,13,1,5,0.7569711538,0.8899999857,0.7740000486,0.8899999857,0,0,0.2686565518,6.746417046,-5.042508125,1.000044107,41.46465138,0,0,-2.748543978,6.31030035,-15.02504063,0.7794455886,43.29950401,0.9428200126,0.6271939278,0.7138074636,0.08909689635,0.01979734004,0.2801887095,0,1.200000048,0.09883279353,0.0288881436,0.2283733338,0,1.200000048
SNA,std,10,0,0.0001,14,0,1,0.9679487179,1,1,1,0,0,-0.8344720006,6.478018761,-5.779597759,0.9268937111,42.28720761,0,0,-2.510647058,5.085655689,-11.74176598,0.7230963707,39.3110332,0.9635144472,0.6263853312,0.7095142603,0.09207263589,0.02967331372,0.2842091024,0,1.200000048,0.116943635,0.04035961255,0.2995550036,0,1.200000048
SNA,std,10,0,0.0001,15,1,5,0.7120592949,0.8599999547,0.6840000153,0.8599999547,0,0,-0.3462090194,5.816998959,-5.557271957,0.9671316147,48.80391884,0,0,-2.074407578,4.49214077,-9.977301598,0.7838464379,48.73268108,0.985162735,0.6307533383,0.6810956597,0.1053437442,0.03359852359,0.2603289187,0,1.200000048,0.1393056214,0.04195584729,0.2826951146,0,1.200000048
SNA,std,10,0,0.0001,16,0,1,0.9646634615,1,1,1,0,0,-1.792235732,7.108587742,-9.66756916,0.841727674,41.02707785,0,0,-1.431925893,5.39771843,-10.5576601,0.8223905563,38.12581825,1.000507832,0.6308123469,0.6906626821,0.08218049258,0.02988377772,0.1989046931,0,1.200000048,0.1140777767,0.03543148562,0.2162250876,0,1.200000048
SNA,std,10,0,0.0001,17,1,5,0.6567708333,0.7903999686,0.6320000291,0.7903999686,0,0,-0.4090312421,6.469634056,-3.187928677,0.9365019202,49.29125272,0,0,-2.473771334,5.314220428,-10.77703762,0.7308060527,49.65410818,1.016342759,0.6317474842,0.6733582616,0.09298229218,0.02186046727,0.2051390558,0,1.200000048,0.117036283,0.04207427055,0.2689929008,0,1.200000048
SNA,std,10,0,0.0001,18,0,1,0.9645833333,1,0.969999969,1,0,0,-2.496014357,5.494389057,-10.88010788,0.7096400261,48.11514997,0,0,-2.858692169,3.788480043,-10.0061655,0.6916093826,46.58937738,1.005211592,0.6366890669,0.6747111678,0.1094753295,0.04292505607,0.2364846915,0,1.200000048,0.1608507782,0.06086922064,0.2972022593,0,1.200000048
SNA,std,10,0,0.0001,19,1,5,0.7603766026,0.8592000008,0.7880000472,0.8592000008,0,0,-1.095858097,7.495745182,-6.312046528,0.8976721168,46.6359401,0,0,-2.774159193,5.507829189,-10.88143921,0.7707852721,48.54490197,1.028732538,0.6383933425,0.688595891,0.08120463043,0.02733596973,0.2296598107,0,1.200000048,0.1122550666,0.03962586075,0.2135263979,0,1.200000048
SNA,std,10,0,0.0001,20,0,1,0.9665865385,1,0.9899999499,1,0,0,0.01501310058,7.973344803,-8.103942871,1.01045239,42.20942969,0,0,-2.92034626,6.505769253,-12.55956173,0.7601734996,36.81091747,1.044434905,0.6367749572,0.6815519929,0.0738542825,0.02083372138,0.2825689912,0,1.200000048,0.0945346728,0.02147072181,0.1908524781,0,1.200000048
SNA,std,10,0,0.0001,21,1,5,0.6513621795,0.7903999686,0.6160000563,0.7903999686,0,0,-0.7950583696,7.10474968,-6.561470032,0.9275110364,47.86697397,0,0,-2.688861609,5.589500427,-13.68789482,0.8011522293,47.85685574,1.068994761,0.6400246024,0.6738052368,0.08592409641,0.02085345797,0.2683480382,0,1.200000048,0.1127034798,0.03710855916,0.2509853542,0,1.200000048
SNA,std,10,0,0.0001,22,0,1,0.9747195513,1,0.9899999499,1,0,0,-3.939809561,5.135323524,-17.77287674,0.6859145164,41.64246599,0,0,-2.93716836,3.7269032,-10.84282589,0.7669368386,39.17881242,1.076259136,0.639305234,0.6792319417,0.1175398827,0.04619722441,0.3199734688,0,1.200000048,0.1643269509,0.06641895324,0.325648427,0,1.200000048
SNA,std,10,0,0.0001,23,1,5,0.6683092949,0.8068000078,0.6060000062,0.8068000078,0,0,-0.3994918466,7.163339138,-3.528349876,0.9594832063,48.26052762,0,0,-2.080057144,5.859152794,-9.065197945,0.8194714785,45.71684115,1.101270318,0.6420760155,0.6942303777,0.08536745608,0.02301380597,0.1848462522,0,1.200000048,0.1065119132,0.03865139931,0.2278371453,0,1.200000048
SNA,std,10,0,0.0001,24,0,1,0.9584535256,1,0.9799999595,1,0,0,-0.1693004519,7.424951077,-3.622066498,0.9701499343,46.71769891,0,0,-2.367518663,5.514007092,-9.778835297,0.7441663146,41.19956715,1.110602975,0.6421148181,0.6934887767,0.08136606216,0.0252248738,0.1882655472,0,1.200000048,0.1098398268,0.03665734455,0.2274734676,0,1.200000048
SNA,std,10,0,0.0001,25,1,5,0.6610977564,0.8095999956,0.6880000234,0.8095999956,0,0,-1.07961154,6.260087013,-4.638618946,0.889785409,52.02857404,0,0,-1.797722816,5.199884415,-9.087554932,0.7905728221,52.2092305,1.106041908,0.645252645,0.6898088455,0.09806820005,0.02846210077,0.1942285597,0,1.200000048,0.1183647811,0.04294901341,0.2364883572,0,1.200000048
SNA,std,10,0,0.0001,26,0,1,0.9713541667,1,0.969999969,1,0,0,-3.357331276,5.968250275,-12.66136074,0.6624358296,46.65176499,0,0,-2.799032927,3.892220736,-13.40390015,0.687708199,40.35858037,1.104865193,0.6415170431,0.690695107,0.1017897502,0.046632763,0.1977603883,0,1.200000048,0.1577864289,0.0441701673,0.266628474,0,1.200000048
SNA,std,10,0,0.0001,27,1,5,0.6819711538,0.8015999794,0.6860000491,0.8015999794,0,0,-0.1854458004,8.126549721,-7.558051586,0.9910107255,45.4013745,0,0,-2.885107756,7.0289464,-11.96880341,0.8351558447,43.26789676,1.140155196,0.6450867057,0.7027742863,0.07467813045,0.02173952013,0.1934531927,0,1.200000048,0.08929283172,0.02489107475,0.2172729522,0,1.200000048
SNA,std,10,0,0.0001,28,0,1,0.9670272436,1,0.9899999499,1,0,0,-4.307534218,6.810427189,-12.93859863,0.6075944304,44.93835487,0,0,-2.834296703,4.93285656,-13.4240675,0.6951166391,39.78937372,1.132021785,0.6495043039,0.7029917836,0.08973238617,0.03844508529,0.1579162478,0,1.200000048,0.1241677105,0.04778507724,0.2470297813,0,1.200000048
SNA,std,10,0,0.0001,29,1,5,0.6248798077,0.7599999905,0.628000021,0.7599999905,0,0,-1.310777545,8.259002686,-6.460930347,0.873889327,45.70617068,0,0,-3.98054719,6.918325424,-17.60628319,0.7823838592,43.59326502,1.197533965,0.6524266601,0.7148826122,0.0742386952,0.02449482121,0.1852603257,0,1.200000048,0.08900842071,0.02554649115,0.1876914799,0,1.200000048
SNA,std,10,0,0.0001,30,0,1,0.9508814103,1,0.9899999499,1,0,0,0.4526818097,11.17995071,-2.941994667,1.016986012,26.52413033,0,0,-5.631032944,10.47607708,-21.04332352,0.6948248744,19.38341795,1.216001153,0.656768918,0.7011176348,0.05498438701,0.01364549063,0.1823513806,0,1.200000048,0.05851159617,0.01193314884,0.1915336102,0,1.200000048
SNA,std,11,1,0.0001,1,1,5,0.7336939103,0.858799994,0.6440000534,0.858799994,0,0,0.2555269003,3.872155666,-2.120410204,1.030297637,35.65094059,0,0,1.128411651,3.562044144,-5.80595541,1.115805984,33.76974962,0.6593586802,0.5884636045,0.6173257232,0.162096113,0.06099943072,0.6089413166,0,1.200000048,0.1792358309,0.07671259344,0.4718641639,0,1.200000048
SNA,std,11,1,0.0001,2,0,1,0.9789663462,1,0.9599999785,1,0,0,-1.457825303,2.935433626,-5.050752163,0.6661967039,28.78057195,0,0,-0.3411047757,2.807353497,-6.56726408,0.8253785968,28.54656325,0.6602514386,0.5900529623,0.6251670718,0.2015350312,0.04232719168,0.5644416809,0,1.200000048,0.2152907997,0.08870126307,0.5551884174,0,1.200000048
SNA,std,11,1,0.0001,3,1,5,0.7104967949,0.8488000035,0.6840000153,0.8488000035,0,0,0.07560744882,4.415406704,-4.933651447,1.02232337,33.27904021,0,0,0.27971825,4.416234016,-11.65094852,1.013364077,33.56181859,0.7083018422,0.5896103978,0.696316421,0.1393281072,0.02974116616,0.5116410255,0,1.200000048,0.1370846927,0.04021257907,0.3482554555,0,1.200000048
SNA,std,11,1,0.0001,4,0,1,0.9794070513,1,0.969999969,1,0,0,-4.612421989,3.406843185,-14.64792633,0.7759436369,32.62774138,0,0,-1.710279584,2.806933403,-10.01677895,0.724344492,31.0929524,0.717615068,0.5964122415,0.6934916973,0.1773100495,0.05285221711,0.4021523297,0,1.200000048,0.2169098407,0.08693274111,0.515850544,0,1.200000048
SNA,std,11,1,0.0001,5,1,5,0.7167467949,0.8687999845,0.6640000343,0.8687999845,0,0,0.02312015556,4.773223877,-4.338583469,0.9824929237,39.93955088,0,0,-0.9699962735,4.630446434,-9.017741203,0.9049944282,41.08848494,0.759648025,0.6038269997,0.7708881497,0.1319554299,0.02690438367,0.3403447866,0,1.200000048,0.1341453642,0.05822728947,0.3595425785,0,1.200000048
SNA,std,11,1,0.0001,6,0,1,0.9674278846,1,0.9899999499,1,0,0,-1.207696319,4.297897339,-7.624837399,0.753788352,33.0267111,0,0,-1.843722939,3.601869345,-11.89406013,0.6656062603,30.02412344,0.7721361518,0.6040880084,0.7959066033,0.1384246796,0.03361914307,0.6112489104,0,1.200000048,0.1712624878,0.03925508633,0.442298919,0,1.200000048
SNA,std,11,1,0.0001,7,1,5,0.7257612179,0.8555999994,0.7380000353,0.8555999994,0,0,-1.36092186,4.461033821,-10.6628418,0.7831847072,38.91663906,0,0,-1.981087446,3.585373878,-8.133613586,0.692782104,44.84050144,0.7910453677,0.6025936604,0.8065678477,0.1295728236,0.03445899114,0.4348618686,0,1.200000048,0.171831131,0.07209191471,0.3520863652,0,1.200000048
SNA,std,11,1,0.0001,8,0,1,0.9826522436,1,0.969999969,1,0,0,-3.094892979,4.699312687,-17.28604698,0.5904998183,33.4336811,0,0,-2.387655973,3.3818326,-15.72213936,0.6351745725,30.23541918,0.8122131824,0.6072952151,0.8114140034,0.1298178434,0.03819737211,0.3426604867,0,1.200000048,0.1786837429,0.05701586977,0.3459317386,0,1.200000048
SNA,std,11,1,0.0001,9,1,5,0.6987580128,0.8312000036,0.6860000491,0.8312000036,0,0,-0.4500134587,6.151121616,-6.449185848,0.9306390285,38.22837179,0,0,-1.634136319,4.713751316,-9.364250183,0.7881013751,40.71755613,0.8381610513,0.6039683223,0.8014273643,0.09969782084,0.02252775058,0.4967925847,0,1.200000048,0.1296982914,0.03965433314,0.4053891003,0,1.200000048
SNA,std,11,1,0.0001,10,0,1,0.9642227564,1,0.9899999499,1,0,0,0.01436654758,7.936546326,-3.281589031,1.002042055,21.71669058,0,0,-3.022317886,8.025043488,-16.51288414,0.779576838,20.62753218,0.8709301949,0.6079983711,0.7790396214,0.07078982145,0.01361484919,0.3413724005,0,1.200000048,0.07678996772,0.02138289809,0.2705291212,0,1.200000048
SNA,std,11,1,0.0001,11,1,5,0.6096153846,0.7680000067,0.6140000224,0.7680000067,0,0,-0.3962177038,5.718606949,-8.075536728,0.9150536656,41.63913745,0,0,-2.713109732,4.377087593,-11.98348427,0.6833753586,45.08931392,0.8860766888,0.6120753288,0.738376081,0.1090846285,0.02614616044,0.3243460655,0,1.200000048,0.1367752105,0.04043344036,0.3196904063,0,1.200000048
SNA,std,11,1,0.0001,12,0,1,0.9630608974,1,0.9899999499,1,0,0,-0.1844211519,6.323059082,-12.80229759,0.9854669571,33.2675779,0,0,-3.262963772,5.357875347,-10.87149334,0.7217168212,28.58128865,0.9158236384,0.6144092083,0.7298682332,0.09267570823,0.01735532284,0.3099386394,0,1.200000048,0.1149915531,0.03152937442,0.3571701944,0,1.200000048
SNA,std,11,1,0.0001,13,1,5,0.6557291667,0.7928000093,0.6440000534,0.7928000093,0,0,-0.3945200443,6.562962532,-4.464373589,0.9586932659,46.62988876,0,0,-1.674935102,5.196561337,-11.74403381,0.7733840346,49.30190398,0.9443435669,0.619137466,0.7187019587,0.09608797729,0.02809911594,0.3722691238,0,1.200000048,0.1202057078,0.04770250246,0.2884365022,0,1.200000048
SNA,std,11,1,0.0001,14,0,1,0.9702724359,1,0.9899999499,1,0,0,-0.403827399,6.679802895,-2.51585722,0.9506406784,49.15951852,0,0,-1.509825945,4.555850029,-8.514431,0.807649672,45.63977326,0.9482783079,0.6171604991,0.7131209373,0.09114265442,0.03728280589,0.2679587305,0,1.200000048,0.1319140792,0.04892467335,0.2449089736,0,1.200000048
SNA,std,11,1,0.0001,15,1,5,0.7287259615,0.8659999967,0.7320000529,0.8659999967,0,0,-0.02287463844,6.556067944,-2.296580076,0.9856755733,50.90597861,0,0,-1.745585084,4.761898994,-7.555654526,0.8371755481,52.81138726,0.969840467,0.6159825921,0.7056914568,0.09462057799,0.02944338508,0.2812756598,0,1.200000048,0.127894029,0.05454599112,0.2184978575,0,1.200000048
SNA,std,11,1,0.0001,16,0,1,0.9666666667,1,1,1,0,0,-0.3369041979,7.142131329,-9.384031296,0.9651056528,41.34563824,0,0,-1.335474372,6.497600555,-10.47308636,0.8795061707,36.90164494,0.9861742258,0.6198142767,0.7055324316,0.08561104536,0.01856931299,0.3173910379,0,1.200000048,0.09189796448,0.02973359823,0.242488116,0,1.200000048
SNA,std,11,1,0.0001,17,1,5,0.7329727564,0.869599998,0.6920000315,0.869599998,0,0,-0.2211534679,5.659834385,-3.784106255,0.9615994096,51.93830633,0,0,-1.051425219,4.890284538,-7.203818798,0.8769496083,51.27805402,0.9899789691,0.6236922145,0.6808342338,0.1081856191,0.02439321764,0.2808759809,0,1.200000048,0.126915589,0.0388366431,0.2592233121,0,1.200000048
SNA,std,11,1,0.0001,18,0,1,0.9601362179,1,1,1,0,0,-1.259176612,7.365171432,-36.20461655,0.8347983956,27.81564782,0,0,-3.957786322,6.80860424,-21.27193642,0.708562851,23.98787396,1.020654321,0.6276729703,0.6713181734,0.08342915028,0.01460559294,0.218621105,0,1.200000048,0.08993349969,0.02693175152,0.2715389431,0,1.200000048
SNA,std,11,1,0.0001,19,1,5,0.7049278846,0.8379999995,0.6860000491,0.8379999995,0,0,-0.2424456477,8.0232687,-3.192755699,0.9543619156,47.73055176,0,0,-2.428391457,6.072015762,-9.604182243,0.8189680576,50.28375501,1.052061081,0.6232335567,0.6594194174,0.07640998811,0.02168346196,0.2002727389,0,1.200000048,0.1036243588,0.03250790015,0.2006225586,0,1.200000048
SNA,std,11,1,0.0001,20,0,1,0.9774439103,1,1,1,0,0,-3.086835861,6.51631546,-13.03781986,0.6963834763,44.41382785,0,0,-2.245219946,4.415643215,-11.28119946,0.7820950747,41.37288468,1.054244637,0.6244062781,0.6727538705,0.0935747996,0.03572278842,0.2450645417,0,1.200000048,0.1376696229,0.05084009469,0.2809387743,0,1.200000048
SNA,std,11,1,0.0001,21,1,5,0.6611778846,0.7975999713,0.6360000372,0.7975999713,0,0,-0.7349297404,7.265030861,-5.833795071,0.9274548888,49.75429507,0,0,-1.452295899,5.598394394,-12.27997494,0.8590146303,50.30159311,1.090475202,0.6283223033,0.6857864261,0.08344842494,0.02520093322,0.2466026247,0,1.200000048,0.1111554503,0.03409772739,0.2364579737,0,1.200000048
SNA,std,11,1,0.0001,22,0,1,0.9669871795,1,0.9899999499,1,0,0,-0.9306890368,7.29522562,-6.194446564,0.9233792424,46.04860974,0,0,-2.700328827,5.137304306,-11.34120655,0.7056538463,42.91727091,1.084183693,0.6320853233,0.6788504124,0.08065165579,0.02897555195,0.2510831058,0,1.200000048,0.1191670522,0.03724677488,0.2137055546,0,1.200000048
SNA,std,11,1,0.0001,23,1,5,0.5720753205,0.739199996,0.530000031,0.739199996,0,0,-0.4679488242,6.911063194,-3.431496859,0.9630636573,51.33424233,0,0,-2.252666235,5.328623295,-12.25836277,0.7804265618,50.63287486,1.107432365,0.6282331347,0.6892527342,0.08954432607,0.02896892279,0.2668651044,0,1.200000048,0.115724586,0.0456453301,0.2067151815,0,1.200000048
SNA,std,11,1,0.0001,24,0,1,0.9620192308,1,0.9899999499,1,0,0,-0.9903113842,6.246250153,-4.720145702,0.9135232568,49.82913071,0,0,-2.229955912,4.556541443,-10.63211823,0.775208652,44.96175259,1.114445686,0.6297650933,0.6883032322,0.09751084447,0.03177682683,0.2086732537,0,1.200000048,0.1342077553,0.03811873868,0.2342414856,0,1.200000048
SNA,std,11,1,0.0001,25,1,5,0.634375,0.7823999524,0.6180000305,0.7823999524,0,0,-1.029739499,6.961081028,-5.749093056,0.9149863124,53.72404608,0,0,-1.971801162,5.275452614,-10.14461136,0.8196991086,51.66313698,1.130859733,0.6292314529,0.7023002505,0.0853766799,0.0246472694,0.1798737496,0,1.200000048,0.1159609929,0.03115648963,0.2265694886,0,1.200000048
SNA,std,11,1,0.0001,26,0,1,0.9577724359,1,1,1,0,0,-0.2023786604,7.215987682,-2.755182743,0.9551477432,45.54733896,0,0,-2.236500978,5.627658367,-9.203804016,0.8054076433,39.42302812,1.153133273,0.6328833699,0.7090529799,0.08370351046,0.0254227519,0.2064196616,0,1.200000048,0.1093173549,0.03060860746,0.2364234328,0,1.200000048
SNA,std,11,1,0.0001,27,1,5,0.694911859,0.8407999873,0.6920000315,0.8407999873,0,0,-0.5108854175,7.459688187,-7.857966423,0.9808929563,49.54633062,0,0,-3.040823698,6.370223522,-10.4273634,0.8019292951,47.80482487,1.17564106,0.636462152,0.7072612643,0.08197512478,0.02254673839,0.1837520897,0,1.200000048,0.1000502482,0.04029630125,0.2380351722,0,1.200000048
SNA,std,11,1,0.0001,28,0,1,0.9616987179,1,0.9499999881,1,0,0,-2.782049417,6.258822918,-9.651673317,0.6926903129,50.83676377,0,0,-1.679862261,4.062864304,-9.794672012,0.8235430121,45.6482063,1.164357424,0.6357572079,0.7135875821,0.09720303863,0.03964717314,0.198285237,0,1.200000048,0.1507817656,0.06124802679,0.2725117803,0,1.200000048
SNA,std,11,1,0.0001,29,1,5,0.5819711538,0.7347999811,0.6120000482,0.7347999811,0,0,-0.8896486163,7.000786304,-5.591227531,0.9277905822,51.39990544,0,0,-2.742975235,5.788548946,-12.75459099,0.7866003513,49.21570642,1.187700152,0.6336068511,0.727185905,0.08668943495,0.02476808615,0.202260837,0,1.200000048,0.1074368805,0.04255344719,0.2118061036,0,1.200000048
SNA,std,11,1,0.0001,30,0,1,0.9579727564,1,0.9399999976,1,0,0,-2.93181181,6.814132214,-9.383612633,0.6867088079,51.261256,0,0,-1.57572341,4.725539207,-9.054323196,0.8083595634,46.55773807,1.185853243,0.6337867379,0.7340638041,0.08971020579,0.03558592871,0.2058709562,0,1.200000048,0.1300816834,0.05009748787,0.2462956607,0,1.200000048
SNA,std,12,2,0.0001,1,1,5,0.7326121795,0.8575999737,0.736000061,0.8575999737,0,0,0.2401533574,5.312753201,-5.201467037,1.002428055,27.63293125,0,0,0.151964128,5.339054585,-10.14699459,1.009526491,25.0908097,0.6739728451,0.5967183113,0.607308507,0.1254587322,0.02984204888,0.6173191667,0,1.200000048,0.1163275763,0.03898024559,0.3691125214,0,1.200000048
SNA,std,12,2,0.0001,2,0,1,0.9803285256,1,1,1,0,0,-2.407349586,3.441321135,-9.498381615,0.6055291295,27.96589832,0,0,-0.9934539199,3.038593531,-6.588997364,0.8141695261,29.32098469,0.6654337645,0.5970993638,0.6122080684,0.1763384193,0.0459000133,0.7683673501,0,1.200000048,0.2000804096,0.0760864839,0.5219530463,0,1.200000048
SNA,std,12,2,0.0001,3,1,5,0.6820112179,0.837199986,0.6200000048,0.837199986,0,0,0.1343084127,4.09023571,-3.472942114,0.9700635672,34.89313012,0,0,0.7362759709,4.118930817,-9.246722221,1.010095835,34.01917391,0.7058907747,0.5979941487,0.6704339981,0.1542449743,0.02971166372,0.5888729095,0,1.200000048,0.1540411264,0.04118537158,0.4181075096,0,1.200000048
SNA,std,12,2,0.0001,4,0,1,0.9684294872,1,0.9899999499,1,0,0,-0.7287374735,4.039245129,-4.099069118,0.8634216785,29.96206431,0,0,-0.7815347314,4.05884552,-8.693426132,0.9372759461,28.45146062,0.7157350183,0.5964271426,0.6931194663,0.1502062529,0.02848601155,0.5447733998,0,1.200000048,0.1492978632,0.03241595626,0.4315609336,0,1.200000048
SNA,std,12,2,0.0001,5,1,5,0.6602564103,0.815599978,0.6260000467,0.815599978,0,0,0.353064537,4.802193642,-12.30880642,1.033318281,33.64621576,0,0,-1.072746515,4.488345146,-8.587654114,0.8867842555,31.24487201,0.7494900823,0.6017751694,0.7902923822,0.127989769,0.02115546912,0.5748639107,0,1.200000048,0.1363182962,0.03223632276,0.4153778553,0,1.200000048
SNA,std,12,2,0.0001,6,0,1,0.9687900641,0.9980000257,0.9899999499,0.9980000257,0,0,-2.37296629,3.478928089,-5.736351013,0.6148589253,33.48651644,0,0,-2.256881714,2.48268652,-7.803514957,0.672776103,35.26892735,0.7509824038,0.6043432951,0.7932796478,0.1750221699,0.05726350099,0.6108864546,0,1.200000048,0.2447579056,0.07038465142,0.5413973927,0,1.200000048
SNA,std,12,2,0.0001,7,1,5,0.6727163462,0.8107999563,0.682000041,0.8107999563,0,0,-1.078658581,5.458001137,-6.339638233,0.8578337431,39.5228872,0,0,-1.784313083,4.53058815,-8.68622303,0.7791198492,39.86697664,0.7932902575,0.6062096953,0.8137840033,0.1136603653,0.03051433899,0.3965807855,0,1.200000048,0.1356991529,0.03481961787,0.3338910341,0,1.200000048
SNA,std,12,2,0.0001,8,0,1,0.9759214744,1,1,1,0,0,-2.212115049,4.347545147,-10.58187294,0.6432629824,35.90875371,0,0,-2.779807091,3.816810369,-8.907158852,0.7188568711,36.96258882,0.8087484241,0.6088958979,0.8144824505,0.1401394308,0.04043728858,0.3685951531,0,1.200000048,0.160051465,0.0725127086,0.4696175754,0,1.200000048
