act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
LR,capT1,0,0.001,2,1,0.9669541667,1,1,0,0,-0.8906909227,1.777289152,-4.151714802,0.3729999661,79.11488373,0,0,0.4624150097,1.717436552,-1.053209543,0.6362500191,60.0377673,4.564417362,2.017490387,2.954664946,0,4.140782866,4.5489148,4.828697877,4.967502692,7.851266055,0.006983707849,-0.006231520791,0,1,nan,nan,nan,1.886302811,1.98173014,2.14480833,2.233590037,3.44900123,0.02700010854,0.02164164744,0,1,nan,nan,nan
LR,capT1,0,0.001,2,2,0.9484604167,1,1,0,0,-1.809922934,1.798727036,-5.398870468,0.2244999707,79.53511677,0,0,0.5535436869,1.115726471,-0.4783103466,0.7307500839,58.4181085,4.566555977,1.995787859,5.584411144,0,4.140782531,4.548914587,4.828690458,4.967502473,7.851266237,0.01000580266,-0.02924704365,0,1,1,2505671,216.05074,1.886302878,1.98173009,2.144808212,2.23359002,3.449001274,0.01643436418,0.05261045322,0,1,0.99,2280654,100.7484869
LR,capT1,0,0.001,2,3,0.9532291667,1,1,0,0,-1.821665049,1.722311974,-4.208583355,0.2162499726,80.53071411,0,0,0.0211834088,1.149720192,-1.035077095,0.5597499609,69.51800467,4.567079544,2.027315617,6.827439785,0,4.140782779,4.548914631,4.828392287,4.967502497,7.851266059,0.009265637156,-0.07293764874,0,1,0.94,2174707,221.9109268,1.879967969,1.981730119,2.144720605,2.233590033,3.449001048,0.02554399809,0.02517387643,0,1,0.86,2013018,68.98711073
LR,capT1,0,0.001,2,4,0.9498645833,1,1,0,0,-1.827484488,1.649172902,-4.467510223,0.2034999877,80.13991936,0,0,-0.06234240904,1.027226329,-1.751967549,0.5169999599,69.20586175,4.571065426,2.017399311,8.038879395,0,4.140782627,4.54891127,4.82869786,4.967502756,7.851266402,0.01317399879,-0.09453286603,0,1,0.94,2070671,202.502249,1.879184526,1.978309792,2.144095289,2.233590075,3.449001341,0.01951855065,0.02666761726,0,1,0.68,2017311,71.35070407
LR,capT1,0,0.001,2,5,0.9480041667,1,1,0,0,-1.846086025,1.673857808,-4.71256876,0.2072499841,80.12696247,0,0,0.2903661132,1.100384235,-1.10063684,0.6654999852,64.23833424,4.571221828,2.034664392,9.271159172,0,4.140779757,4.548914442,4.828670418,4.96750256,7.85126601,0.01272734577,-0.1080999188,0,1,1,2025404,173.3083277,1.886302883,1.981725084,2.144808057,2.233589953,3.449001262,0.026048812,0.02294515911,0,1,0.99,2081085,68.60248983
LR,capT1,0,0.001,2,6,0.9400104167,1,1,0,0,-1.797660351,1.615310907,-3.963074446,0.1989999861,83.39254671,0,0,-0.2530046999,1.034651875,-2.013206482,0.4674999416,70.88115099,4.573630333,2.069229841,9.935361862,0,4.140782465,4.548914422,4.828697117,4.967497668,7.851218627,0.01426481033,-0.1533807889,0,1,1,2191103,272.5368581,1.879124215,1.980609528,2.144622712,2.233544504,3.442514122,0.04047340111,-0.001898110844,0,1,0.78,1568463,64.86704445
LR,capT1,0,0.001,2,7,0.944875,1,1,0,0,-1.681864023,1.565262318,-5.625789165,0.2139999866,80.08752977,0,0,-0.06521822512,1.09301424,-1.618430734,0.5507499576,66.95728344,4.580396652,2.067381859,10.71143341,0,4.140761121,4.548914275,4.828698204,4.967502712,7.85126631,0.01525343178,-0.1580379307,0,1,1,2079274,202.8253868,1.886298137,1.981730066,2.144095253,2.233590259,3.448963706,0.04535602694,-0.001583345525,0,1,0.96,1796664,62.90267837
LR,capT1,0,0.001,2,8,0.94130625,1,1,0,0,-1.880938292,1.489880562,-4.057800293,0.1854999959,80.70890389,0,0,-0.3199631274,0.98980546,-2.200755835,0.436749965,66.49321574,4.58462429,2.089590788,11.22246361,0,4.140747842,4.548908309,4.828697981,4.967502535,7.85126611,0.01563054504,-0.1886170954,0,1,0.99,2173178,250.1319902,1.879844715,1.981730071,2.144808027,2.223551351,3.434384983,0.04747921099,-0.01150841243,0,1,0.88,1784254,60.01545489
LR,capT1,0,0.001,2,9,0.9412875,1,1,0,0,-1.758082628,1.455448985,-5.164606571,0.1892499775,80.14517627,0,0,-0.4192496538,1.021246314,-1.935027003,0.434499979,65.73767987,4.603589535,2.145509958,11.81579971,0,4.140782737,4.548905289,4.828698045,4.967502596,7.851257058,0.01453850031,-0.2181179821,0,1,1,2223617,234.2862244,1.881089157,1.981730214,2.144807391,2.233590273,3.449001254,0.06374665061,-0.03896608762,0,1,0.91,1831818,56.61638486
LR,capT1,0,0.001,2,10,0.94658125,1,1,0,0,-1.681610227,1.493590832,-4.983278275,0.2087499946,79.08107912,0,0,-0.2244853675,0.992002964,-2.116701365,0.4892499745,63.13694363,4.599988937,2.139026403,12.57076263,0,4.140782751,4.54891413,4.828697863,4.967502597,7.851265731,0.01708388143,-0.2122372687,0,1,1,2218398,190.0982084,1.886302509,1.9817283,2.144808242,2.233590273,3.448987144,0.06140120568,-0.005120514426,0,1,0.99,1974255,56.18167806
