act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss
SNA,shell,0.001,0,0,W1,2,78400,33.19778038,5.761751502,5.761751502,1,1,0,0.03319778038,0,0,1.474277606e-17,0
SNA,shell,0.001,0,0,b1,1,100,0.0445198491,0.2109972727,0.2109972727,1,1,0,4.45198491e-05,0,0,0,0
SNA,shell,0.001,0,0,W2,2,10000,33.40909083,5.78005976,5.78005976,1,1,0,0.03340909083,0,0,0,0
SNA,shell,0.001,0,0,b2,1,100,0.3121393494,0.5586943256,0.5586943256,1,1,0,0.0003121393494,0,0,0,0
SNA,shell,0.001,0,0,W3,2,1000,3.260951522,1.805810489,1.805810489,1,1,0,0.003260951522,0,0,0,0
SNA,shell,0.001,0,0,b3,1,10,0.04022925306,0.2005723138,0.2005723138,1,1,0,4.022925306e-05,0,0,0,0
SNA,shell,0.001,0,1,W1,2,78400,66.53525204,8.15691437,5.761751502,1.41570048,0.5106554761,7.192589536,0.06653525204,0.05173334424,0.005736805163,0.04599653908,0.005736805163
SNA,shell,0.001,0,1,b1,1,100,0.06457874656,0.2541234868,0.2109972727,1.204392282,0.8371930514,0.1389930933,6.457874656e-05,1.931907999e-05,1.859870344e-06,1.745920964e-05,1.859870344e-06
SNA,shell,0.001,0,1,W2,2,10000,40.62429592,6.373719159,5.78005976,1.102708177,0.9348321061,2.270256407,0.04062429592,0.005154064156,0.0003524314825,0.004801632673,0.0003524314825
SNA,shell,0.001,0,1,b2,1,100,0.3011435037,0.5487654359,0.5586943256,0.9822284044,0.9727188415,0.1297187732,0.0003011435037,1.682696011e-05,9.858284926e-08,1.672837726e-05,9.858284926e-08
SNA,shell,0.001,0,1,W3,2,1000,4.511275433,2.123976326,1.805810489,1.176190048,0.9484763975,0.7046040899,0.004511275433,0.0004964669235,0.0001012294997,0.0003952374237,0.0001012294997
SNA,shell,0.001,0,1,b3,1,10,0.03945802358,0.1986404379,0.2005723138,0.9903681827,0.9794040527,0.04055724626,3.945802358e-05,1.644890224e-06,3.732144411e-09,1.641158079e-06,3.732144411e-09
SNA,shell,0.001,0,2,W1,2,78400,84.63594362,9.199779542,5.761751502,1.596698424,0.4065198918,8.64505936,0.08463594362,0.07473705134,0.0118200368,0.06291701454,0.0118200368
SNA,shell,0.001,0,2,b1,1,100,0.06361539127,0.2522209176,0.2109972727,1.19537525,0.876708343,0.1217458065,6.361539127e-05,1.482204139e-05,1.699388896e-06,1.31226525e-05,1.699388896e-06
SNA,shell,0.001,0,2,W2,2,10000,45.55399716,6.74937013,5.78005976,1.167699022,0.8880642285,3.11017461,0.04555399716,0.009673186107,0.0009395625944,0.008733623513,0.0009395625944
SNA,shell,0.001,0,2,b2,1,100,0.3234109157,0.5686922856,0.5586943256,1.017895224,0.9535590589,0.1720780911,0.0003234109157,2.961086943e-05,9.995920448e-08,2.951091023e-05,9.995920448e-08
SNA,shell,0.001,0,2,W3,2,1000,5.352477589,2.313542217,1.805810489,1.281165566,0.9100371736,1.004732941,0.005352477589,0.001009488283,0.0002577915073,0.0007516967754,0.0002577915073
SNA,shell,0.001,0,2,b3,1,10,0.03370802711,0.1835974594,0.2005723138,0.9153679088,0.9592586896,0.05734725736,3.370802711e-05,3.288707927e-06,2.881456804e-07,3.000562246e-06,2.881456804e-07
