run_id,ckpt,neuron,w_norm,snr_i,cos_intra,cos_inter,E_adelta,sign_v,cov_norm,cov_proj
B_w5_K100_c0.0_lr0.01_s0,0,0,1.1103838682174683,0.1158769503235817,0.0,0.5546679496765137,0.6487714648246765,1.0,0.7112634181976318,0.3632259666919708
B_w5_K100_c0.0_lr0.01_s0,0,1,1.2791301012039185,0.12197984755039215,0.0,0.5673027038574219,0.9400444626808167,1.0,0.8021668195724487,0.4192661643028259
B_w5_K100_c0.0_lr0.01_s0,0,2,1.3898664712905884,0.07369988411664963,0.0,-0.7794933915138245,0.19693470001220703,-1.0,0.3751751184463501,0.2818954586982727
B_w5_K100_c0.0_lr0.01_s0,0,3,1.3052281141281128,0.11943709850311279,0.0,0.5634613633155823,0.8830810785293579,1.0,0.7725774645805359,0.4009800851345062
B_w5_K100_c0.0_lr0.01_s0,0,4,1.3568564653396606,0.11936711519956589,0.0,0.47619736194610596,0.9644808769226074,1.0,0.7966316342353821,0.33684593439102173
B_w5_K100_c0.0_lr0.01_s1,0,0,1.3017494678497314,0.10280638933181763,0.0,0.040992774069309235,0.29989802837371826,1.0,0.4981125593185425,0.010341943241655827
B_w5_K100_c0.0_lr0.01_s1,0,1,1.4810651540756226,0.10104281455278397,0.0,0.02992137521505356,0.5760754346847534,1.0,0.5082504153251648,-0.006975018419325352
B_w5_K100_c0.0_lr0.01_s1,0,2,1.2099082469940186,0.09638004004955292,0.0,-0.08169904351234436,-0.07302844524383545,-1.0,0.4640650451183319,0.040077365934848785
B_w5_K100_c0.0_lr0.01_s1,0,3,1.3525313138961792,0.09629406034946442,0.0,0.03452947363257408,-0.39613306522369385,-1.0,0.47178733348846436,-0.0014211060479283333
B_w5_K100_c0.0_lr0.01_s1,0,4,1.716219425201416,0.09810484945774078,0.0,0.03861042857170105,-0.4636721611022949,-1.0,0.4768466055393219,-0.004345822148025036
B_w5_K100_c0.0_lr0.01_s2,0,0,1.4219887256622314,0.13056227564811707,0.0,0.013264202512800694,-1.200397253036499,-1.0,0.9523811936378479,0.04785437881946564
B_w5_K100_c0.0_lr0.01_s2,0,1,1.431010127067566,0.09415770322084427,0.0,-0.005251187831163406,-0.21444150805473328,1.0,0.547592043876648,0.02174011990427971
B_w5_K100_c0.0_lr0.01_s2,0,2,1.3306833505630493,0.12169947475194931,0.0,-0.026921231299638748,-0.8210912942886353,-1.0,0.8266481757164001,0.06764666736125946
B_w5_K100_c0.0_lr0.01_s2,0,3,1.4813528060913086,0.12807564437389374,0.0,-0.04971802607178688,-1.1953840255737305,-1.0,0.9195916056632996,0.10323401540517807
B_w5_K100_c0.0_lr0.01_s2,0,4,1.5737625360488892,0.07735315710306168,0.0,0.0032369541004300117,0.13684125244617462,1.0,0.37915536761283875,0.009060787037014961
B_w5_K100_c0.0_lr0.01_s3,0,0,1.4768434762954712,0.08863098919391632,0.0,-0.14996302127838135,-0.30940911173820496,-1.0,0.4215528070926666,0.06851080805063248
B_w5_K100_c0.0_lr0.01_s3,0,1,1.5937734842300415,0.0912618413567543,0.0,0.12823385000228882,0.21796278655529022,1.0,0.4273633658885956,0.04737258702516556
B_w5_K100_c0.0_lr0.01_s3,0,2,1.3480106592178345,0.08961684256792068,0.0,-0.11815402656793594,-0.3033357560634613,-1.0,0.42235538363456726,0.054503194987773895
B_w5_K100_c0.0_lr0.01_s3,0,3,1.346909999847412,0.10613102465867996,0.0,0.06365644186735153,0.6142907738685608,1.0,0.5470611453056335,0.014227887615561485
B_w5_K100_c0.0_lr0.01_s3,0,4,1.4204453229904175,0.10459985584020615,0.0,0.13994193077087402,0.4166454076766968,1.0,0.5309017300605774,0.06139175221323967
B_w5_K100_c0.0_lr0.01_s4,0,0,1.3391125202178955,0.0758131667971611,0.0,0.11308842897415161,-0.18258237838745117,-1.0,0.292298287153244,-0.024650845676660538
B_w5_K100_c0.0_lr0.01_s4,0,1,1.1206964254379272,0.06897273659706116,0.0,0.2570948898792267,0.017140371724963188,1.0,0.27274343371391296,0.07551176846027374
B_w5_K100_c0.0_lr0.01_s4,0,2,1.446653127670288,0.10274884849786758,0.0,-0.2480735033750534,-0.5496726632118225,-1.0,0.45803070068359375,0.12965275347232819
B_w5_K100_c0.0_lr0.01_s4,0,3,1.4395763874053955,0.07999907433986664,0.0,-0.0017772791907191277,-0.28038474917411804,-1.0,0.3277043402194977,0.012682009488344193
B_w5_K100_c0.0_lr0.01_s4,0,4,1.3045768737792969,0.08076037466526031,0.0,-0.00664094090461731,-0.2812837064266205,-1.0,0.329501748085022,0.015039565972983837
B_w5_K100_c2.0_lr0.01_s0,0,0,1.3643131256103516,0.25373587012290955,0.907133936882019,0.9069865942001343,-1.2277337312698364,-1.0,0.9010940790176392,-0.1612468957901001
B_w5_K100_c2.0_lr0.01_s0,0,1,1.384231686592102,0.2416607290506363,-0.9364628791809082,-0.9371560215950012,-0.8674820065498352,1.0,0.6794587969779968,-0.20413970947265625
