run_id,ckpt,neuron,w_norm,snr_i,cos_intra,cos_inter,E_adelta,sign_v,cov_norm,cov_proj
A_w100_T100_std_lr0.01_s0,0,0,1.6550393104553223,0.10251098871231079,0.6797097325325012,0.7969093322753906,0.015642933547496796,1.0,0.12162242829799652,-0.016739238053560257
A_w100_T100_std_lr0.01_s0,0,1,1.2922364473342896,0.46006155014038086,-0.7609406113624573,-0.9887412190437317,0.4733870029449463,-1.0,0.35358017683029175,0.07907019555568695
A_w100_T100_std_lr0.01_s0,0,2,1.5078740119934082,0.37145403027534485,-0.7137084007263184,-0.9828432202339172,0.32513299584388733,-1.0,0.30764588713645935,0.0627063661813736
A_w100_T100_std_lr0.01_s0,0,3,1.3947712182998657,0.5957291722297668,-0.7645277976989746,-0.9910730719566345,1.2257804870605469,-1.0,0.4478946924209595,0.0642431303858757
A_w100_T100_std_lr0.01_s0,0,4,1.4317487478256226,0.38412830233573914,0.770477831363678,0.9917608499526978,0.2366510033607483,1.0,0.23745208978652954,0.10257594287395477
A_w100_T100_std_lr0.01_s0,0,5,1.592859148979187,0.36636149883270264,0.739691972732544,0.9671992063522339,0.3904111087322235,1.0,0.35367289185523987,-0.03218106925487518
A_w100_T100_std_lr0.01_s0,0,6,1.413732886314392,0.505452573299408,-0.7802706956863403,-0.9807275533676147,0.5853899717330933,-1.0,0.5237339735031128,0.11440807580947876
A_w100_T100_std_lr0.01_s0,0,7,1.480398178100586,0.6125409603118896,0.7732493877410889,0.9925239086151123,1.7072750329971313,1.0,0.42254918813705444,0.04901689663529396
A_w100_T100_std_lr0.01_s0,0,8,1.394550085067749,0.29905712604522705,0.756093442440033,0.9105727672576904,0.12101805210113525,1.0,0.30555209517478943,-0.03182987496256828
A_w100_T100_std_lr0.01_s0,0,9,1.411064624786377,0.21656756103038788,0.7487916946411133,0.9417271614074707,0.056319642812013626,1.0,0.18632513284683228,-0.027254868298768997
A_w100_T100_std_lr0.01_s0,0,10,1.5228012800216675,0.6334641575813293,0.7764536142349243,0.9918915629386902,2.0280277729034424,1.0,0.4570309817790985,0.03709888458251953
A_w100_T100_std_lr0.01_s0,0,11,1.289453387260437,0.4219915568828583,0.769623875617981,0.9878580570220947,0.32226791977882385,1.0,0.30496451258659363,0.0318610779941082
A_w100_T100_std_lr0.01_s0,0,12,1.2962452173233032,0.3598853349685669,0.7464349865913391,0.9479262828826904,0.22439922392368317,1.0,0.459091454744339,0.020904816687107086
A_w100_T100_std_lr0.01_s0,0,13,1.5268135070800781,0.5661158561706543,-0.7753429412841797,-0.9868821501731873,1.2429897785186768,-1.0,0.5049267411231995,0.02319355309009552
A_w100_T100_std_lr0.01_s0,0,14,1.2448467016220093,0.338236927986145,-0.7105307579040527,-0.9719480276107788,0.17759370803833008,-1.0,0.32460135221481323,0.07747966796159744
A_w100_T100_std_lr0.01_s0,0,15,1.5530493259429932,0.09502409398555756,-0.572450578212738,-0.7408584356307983,0.007190741132944822,-1.0,0.07049062103033066,-0.026482097804546356
A_w100_T100_std_lr0.01_s0,0,16,1.7789905071258545,0.5665462613105774,0.7615299224853516,0.986751139163971,1.0026369094848633,1.0,0.5142087340354919,0.08893579244613647
A_w100_T100_std_lr0.01_s0,0,17,1.7046806812286377,0.04459233582019806,0.5447335839271545,0.7149655818939209,0.001175800571218133,1.0,0.010860400274395943,-0.0038176001980900764
A_w100_T100_std_lr0.01_s0,0,18,1.443437099456787,0.06848902255296707,0.6677777767181396,0.8500010371208191,-0.007694293279200792,1.0,0.07089359313249588,0.022131355479359627
A_w100_T100_std_lr0.01_s0,0,19,1.436942219734192,0.4074173867702484,0.755611777305603,0.9642565250396729,0.3088773787021637,1.0,0.5214393734931946,0.07516992092132568
A_w100_T100_std_lr0.01_s0,0,20,1.6064077615737915,0.39931246638298035,-0.7740256786346436,-0.9883742332458496,0.500363826751709,-1.0,0.27617132663726807,-0.0403871014714241
A_w100_T100_std_lr0.01_s0,0,21,1.3524514436721802,0.390845388174057,0.7796385288238525,0.9752665758132935,0.31506744027137756,1.0,0.3516588807106018,-0.07752680033445358
A_w100_T100_std_lr0.01_s0,0,22,1.2533211708068848,0.28270187973976135,-0.742094874382019,-0.9248791337013245,0.14424650371074677,-1.0,0.3764297664165497,-0.06739781051874161
A_w100_T100_std_lr0.01_s0,0,23,1.3233559131622314,0.25342634320259094,-0.7441329956054688,-0.9528592824935913,0.04807869344949722,-1.0,0.19444945454597473,0.029557064175605774
A_w100_T100_std_lr0.01_s0,0,24,1.405957818031311,0.6312538981437683,0.7756471037864685,0.9915391206741333,1.8978121280670166,1.0,0.46643882989883423,0.039264015853405
A_w100_T100_std_lr0.01_s0,0,25,1.3649905920028687,0.5883893966674805,0.7768716216087341,0.9879993200302124,0.9524548053741455,1.0,0.49137991666793823,0.009660638868808746
A_w100_T100_std_lr0.01_s0,0,26,1.3608213663101196,0.5913494825363159,-0.7721568942070007,-0.9801815748214722,1.0652061700820923,-1.0,0.6288173198699951,0.10124099254608154
A_w100_T100_std_lr0.01_s0,0,27,1.7349039316177368,0.6097553372383118,-0.7761843204498291,-0.9879581928253174,1.2482749223709106,-1.0,0.5232724547386169,0.04887509346008301
A_w100_T100_std_lr0.01_s0,0,28,1.479539394378662,0.15684853494167328,0.4569070339202881,0.7279853820800781,0.03249121084809303,1.0,0.18423959612846375,-0.05070527270436287
A_w100_T100_std_lr0.01_s0,0,29,1.4872822761535645,0.5042478442192078,-0.7841550707817078,-0.9783644676208496,0.6866494417190552,-1.0,0.5154611468315125,-0.04345691204071045
A_w100_T100_std_lr0.01_s0,0,30,1.0513041019439697,0.621064305305481,-0.774520993232727,-0.9888856410980225,0.6611853241920471,-1.0,0.4932926595211029,0.0724751353263855
A_w100_T100_std_lr0.01_s0,0,31,1.4399943351745605,0.31691426038742065,0.7347323894500732,0.967284083366394,0.25050973892211914,1.0,0.2983545660972595,-0.03676207736134529
A_w100_T100_std_lr0.01_s0,0,32,1.1396743059158325,0.6287023425102234,-0.7743695974349976,-0.9910323619842529,1.3477532863616943,-1.0,0.47743913531303406,0.03723601996898651
A_w100_T100_std_lr0.01_s0,0,33,1.4413115978240967,0.12652410566806793,-0.5693346261978149,-0.7552279233932495,0.01992209069430828,-1.0,0.11776836961507797,-0.04688616842031479
A_w100_T100_std_lr0.01_s0,0,34,1.4892849922180176,0.34960508346557617,0.734721302986145,0.9785352945327759,0.20114926993846893,1.0,0.27003714442253113,0.0012528705410659313
A_w100_T100_std_lr0.01_s0,0,35,1.6716235876083374,0.018155917525291443,0.7111072540283203,0.7131192684173584,0.0001479230704717338,1.0,0.0020749082323163748,-0.0009460868313908577
A_w100_T100_std_lr0.01_s0,0,36,1.5880285501480103,0.5778290033340454,-0.7751891613006592,-0.989152193069458,1.3411084413528442,-1.0,0.4523421823978424,0.11923538148403168
