run_id,ckpt,M,n_periods,noise_floor,snr_all,snr_W,snr_b,snr_v,snr_c
B_w100_K100_c0.0_lr0.01_s0,0,5000,50.0,0.014142136089503765,0.11446879804134369,0.07679494470357895,0.13130097091197968,0.11703429371118546,0.15890172123908997
B_w100_K100_c0.0_lr0.01_s1,0,5000,50.0,0.014142136089503765,0.07405334711074829,0.06639786064624786,0.06743094325065613,0.07522626221179962,0.004076916724443436
B_w100_K100_c0.0_lr0.01_s2,0,5000,50.0,0.014142136089503765,0.3921578526496887,0.10391455143690109,0.5376992225646973,0.40780016779899597,0.8804676532745361
B_w100_K100_c0.0_lr0.01_s3,0,5000,50.0,0.014142136089503765,0.178156778216362,0.08373115956783295,0.2200680673122406,0.18354657292366028,0.30748364329338074
B_w100_K100_c0.0_lr0.01_s4,0,5000,50.0,0.014142136089503765,0.1566620022058487,0.07333077490329742,0.1921105533838272,0.1608995497226715,0.2607668936252594
B_w100_K100_c2.0_lr0.01_s0,0,5000,50.0,0.014142136089503765,0.3920060098171234,0.21839793026447296,0.4855427145957947,0.4068796634674072,0.6959428787231445
B_w100_K100_c2.0_lr0.01_s1,0,5000,50.0,0.014142136089503765,0.09689955413341522,0.08167950809001923,0.08151626586914062,0.09869638085365295,0.0601763054728508
B_w100_K100_c2.0_lr0.01_s2,0,5000,50.0,0.014142136089503765,0.21165136992931366,0.1307966709136963,0.25238871574401855,0.21797649562358856,0.32790327072143555
B_w100_K100_c2.0_lr0.01_s3,0,5000,50.0,0.014142136089503765,0.095427967607975,0.08949042111635208,0.06643848866224289,0.0964953601360321,0.002660061465576291
B_w100_K100_c2.0_lr0.01_s4,0,5000,50.0,0.014142136089503765,0.3586914837360382,0.19202011823654175,0.4568727910518646,0.3719756305217743,0.6622856259346008
B_w100_K10000_c0.0_lr0.01_s0,0,500000,50.0,0.001414213445968926,0.22976185381412506,0.10317596048116684,0.2928876280784607,0.2363874465227127,0.414447158575058
B_w100_K10000_c0.0_lr0.01_s1,0,500000,50.0,0.001414213445968926,0.2886781394481659,0.08419857174158096,0.38947969675064087,0.2988396883010864,0.5796231031417847
B_w100_K10000_c0.0_lr0.01_s2,0,500000,50.0,0.001414213445968926,0.1409643143415451,0.0802491307258606,0.16092705726623535,0.14468498528003693,0.21991543471813202
B_w100_K10000_c0.0_lr0.01_s3,0,500000,50.0,0.001414213445968926,0.2574494779109955,0.09790275245904922,0.32769522070884705,0.2664024829864502,0.4561743140220642
B_w100_K10000_c0.0_lr0.01_s4,0,500000,50.0,0.001414213445968926,0.37692007422447205,0.10338792204856873,0.5230425596237183,0.39199674129486084,0.8391764163970947
B_w100_K10000_c2.0_lr0.01_s0,0,500000,50.0,0.001414213445968926,0.32812774181365967,0.17954124510288239,0.3996318578720093,0.340192973613739,0.5616030693054199
B_w100_K10000_c2.0_lr0.01_s1,0,500000,50.0,0.001414213445968926,0.23587308824062347,0.13690458238124847,0.28202033042907715,0.2418784350156784,0.3451341390609741
B_w100_K10000_c2.0_lr0.01_s2,0,500000,50.0,0.001414213445968926,0.24040475487709045,0.12943550944328308,0.2969084084033966,0.24852323532104492,0.4153357744216919
B_w100_K10000_c2.0_lr0.01_s3,0,500000,50.0,0.001414213445968926,0.1343216747045517,0.09748183190822601,0.14778602123260498,0.13696952164173126,0.17125028371810913
B_w100_K10000_c2.0_lr0.01_s4,0,500000,50.0,0.001414213445968926,0.25565364956855774,0.1413249671459198,0.3180699944496155,0.2638992667198181,0.429047554731369
B_w100_K100_c0.0_lr0.01_s0,10000,5000,50.0,0.014142136089503765,0.08468421548604965,0.054130490869283676,0.12482403963804245,0.09094562381505966,0.14342474937438965
B_w100_K100_c0.0_lr0.01_s1,10000,5000,50.0,0.014142136089503765,0.10361051559448242,0.0511925034224987,0.12538503110408783,0.10491030663251877,0.22277362644672394
B_w100_K100_c0.0_lr0.01_s2,10000,5000,50.0,0.014142136089503765,0.08536694943904877,0.0554925762116909,0.12553291022777557,0.09287852048873901,0.14293444156646729
B_w100_K100_c0.0_lr0.01_s3,10000,5000,50.0,0.014142136089503765,nan,nan,nan,nan,nan
B_w100_K100_c0.0_lr0.01_s4,10000,5000,50.0,0.014142136089503765,0.18834902346134186,0.08460505306720734,0.3075612485408783,0.19520536065101624,0.5052595734596252
B_w100_K100_c2.0_lr0.01_s0,10000,5000,50.0,0.014142136089503765,0.06494442373514175,0.0464322492480278,0.09860417246818542,0.07316741347312927,0.02572551555931568
B_w100_K100_c2.0_lr0.01_s1,10000,5000,50.0,0.014142136089503765,0.16037802398204803,0.12033864855766296,0.2382134199142456,0.1686738133430481,0.298934668302536
B_w100_K100_c2.0_lr0.01_s2,10000,5000,50.0,0.014142136089503765,0.1456577628850937,0.10691435635089874,0.23038996756076813,0.14714312553405762,0.29670384526252747
B_w100_K100_c2.0_lr0.01_s3,10000,5000,50.0,0.014142136089503765,0.062219686806201935,0.03653061017394066,0.06745848059654236,0.06682015210390091,0.08916983753442764
B_w100_K100_c2.0_lr0.01_s4,10000,5000,50.0,0.014142136089503765,0.06607197225093842,0.04868939518928528,0.09444081783294678,0.061666928231716156,0.13939349353313446
B_w100_K10000_c0.0_lr0.01_s0,10000,500000,50.0,0.001414213445968926,0.1521206796169281,0.07205428928136826,0.1850273162126541,0.16109514236450195,0.2689310908317566
B_w100_K10000_c0.0_lr0.01_s1,10000,500000,50.0,0.001414213445968926,0.1064145565032959,0.0711938664317131,0.12369640171527863,0.11273311078548431,0.07372263818979263
B_w100_K10000_c0.0_lr0.01_s2,10000,500000,50.0,0.001414213445968926,0.11252252757549286,0.06984670460224152,0.132629856467247,0.12061440199613571,0.1090959757566452
B_w100_K10000_c0.0_lr0.01_s3,10000,500000,50.0,0.001414213445968926,0.1550176739692688,0.08163321763277054,0.21614950895309448,0.16210737824440002,0.297759473323822
B_w100_K10000_c0.0_lr0.01_s4,10000,500000,50.0,0.001414213445968926,0.12415806949138641,0.0798618346452713,0.15198945999145508,0.13033737242221832,0.13428156077861786
B_w100_K10000_c2.0_lr0.01_s0,10000,500000,50.0,0.001414213445968926,0.13339288532733917,0.09597022831439972,0.16759838163852692,0.14634960889816284,0.0779590830206871
B_w100_K10000_c2.0_lr0.01_s1,10000,500000,50.0,0.001414213445968926,0.21579578518867493,0.15472158789634705,0.3243497312068939,0.22503060102462769,0.37186625599861145
B_w100_K10000_c2.0_lr0.01_s2,10000,500000,50.0,0.001414213445968926,0.2521492838859558,0.16214622557163239,0.3606144189834595,0.2606472671031952,0.564342200756073
B_w100_K10000_c2.0_lr0.01_s3,10000,500000,50.0,0.001414213445968926,0.18120649456977844,0.11792580783367157,0.20869004726409912,0.19541963934898376,0.20605140924453735
