step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,sign_match_mean,sign_clone_frac,eval_loss
30000,A_w100_T1000_centered_lr0.01_s4,0.17,0.000808081,0.12,19.3393,6.7181,0.498727,0,0.107846
30000,A_w100_T10000_std_lr0.01_s0,0.52,0.000808081,0.5,15.5292,5.95868,0.50301,0,0.000200309
30000,A_w100_T10000_std_lr0.01_s1,0.42,0.0010101,0.38,15.9987,5.27158,0.499252,0,5.46788e-07
30000,A_w100_T10000_std_lr0.01_s2,0.39,0.000606061,0.39,15.8107,5.82286,0.500263,0,5.6758e-06
30000,A_w100_T10000_std_lr0.01_s3,0.33,0.000808081,0.3,14.9713,5.6081,0.503828,0,4.23202e-06
30000,A_w100_T10000_std_lr0.01_s4,0.27,0.00181818,0.28,15.2603,5.96586,0.500404,0.00020202,1.43491e-07
30000,A_w100_T10000_centered_lr0.01_s0,0.01,0.000808081,0.01,17.2136,6.11191,0.499404,0,0.00552811
30000,A_w100_T10000_centered_lr0.01_s1,0.02,0.00222222,0.01,18.9723,7.62086,0.501737,0,0.00158073
30000,A_w100_T10000_centered_lr0.01_s2,0.03,0.00222222,0.01,18.0533,6.59831,0.499434,0,0.00320789
30000,A_w100_T10000_centered_lr0.01_s3,0.03,0.00242424,0.01,18.1145,6.8127,0.49798,0,0.00137869
30000,A_w100_T10000_centered_lr0.01_s4,0.04,0.00424242,0.02,16.7732,6.89263,0.498768,0,0.0043973
30000,A_w100_T100000_std_lr0.01_s0,0.29,0.00161616,0.77,14.4928,5.79333,0.499465,0,7.68204e-11
30000,A_w100_T100000_std_lr0.01_s1,0.36,0.00181818,0.96,15.843,6.24355,0.500818,0,2.16522e-12
30000,A_w100_T100000_std_lr0.01_s2,0.25,0.0030303,1,15.0565,5.72917,0.498919,0,1.81627e-12
30000,A_w100_T100000_std_lr0.01_s3,0.36,0.00222222,0.98,17.4067,6.12807,0.502313,0,8.1652e-13
30000,A_w100_T100000_std_lr0.01_s4,0.31,0.00242424,0.33,12.3456,5.45793,0.499465,0,2.53895e-07
30000,A_w100_T100000_centered_lr0.01_s0,0,0.0040404,0,18.2596,7.28712,0.499384,0,0.00159694
30000,A_w100_T100000_centered_lr0.01_s1,0,0.00262626,0,18.6064,7.38894,0.501616,0,0.00160164
30000,A_w100_T100000_centered_lr0.01_s2,0,0.00424242,0,18.3773,7.2719,0.498727,0,0.000724078
30000,A_w100_T100000_centered_lr0.01_s3,0,0.00383838,0,18.1069,6.76243,0.497687,0,0.000870993
30000,A_w100_T100000_centered_lr0.01_s4,0,0.00424242,0,19.2395,7.32382,0.498596,0,0.000709614
30000,A_w100_T10000_std_lr0.003_s0,0.33,0.00282828,0.32,10.7996,5.26398,0.502273,0,0.00748589
30000,A_w100_T10000_std_lr0.003_s1,0.25,0.00343434,0.23,11.3233,5.42781,0.49896,0,0.0203445
30000,A_w100_T10000_std_lr0.003_s2,0.24,0.0020202,0.2,12.9315,5.49515,0.500556,0,0.00581607
30000,A_w100_T10000_std_lr0.003_s3,0.22,0.00242424,0.2,15.1297,6.27407,0.501374,0,0.00110277
30000,A_w100_T10000_std_lr0.003_s4,0.29,0.0020202,0.27,13.4266,5.7304,0.49897,0,0.00628853
30000,A_w100_T10000_std_lr0.001_s0,0.34,0.00747475,0.32,8.65962,5.57052,0.500131,0,0.0959338
30000,A_w100_T10000_std_lr0.001_s1,0.33,0.00424242,0.29,10.4264,4.93241,0.500293,0,0.262237
30000,A_w100_T10000_std_lr0.001_s2,0.31,0.0113131,0.3,7.80896,5.00645,0.499808,0,0.103043
30000,A_w100_T10000_std_lr0.001_s3,0.23,0.0133333,0.23,9.28327,4.71464,0.499465,0,0.215479
30000,A_w100_T10000_std_lr0.001_s4,0.24,0.0111111,0.22,9.62452,5.29449,0.498465,0,0.097018
40000,A_w100_T100_std_lr0.01_s0,0.78,0,0.73,10.1312,4.2045,0.536283,0,0.800049
40000,A_w100_T100_std_lr0.01_s1,0.83,0,0.82,9.25157,3.35397,0.52395,0,0.750849
40000,A_w100_T100_std_lr0.01_s2,0.74,0.00020202,0.69,12.0767,4.86438,0.528556,0,0.901947
40000,A_w100_T100_std_lr0.01_s3,0.88,0,0.85,7.4033,3.14805,0.541596,0.00020202,0.643273
40000,A_w100_T100_std_lr0.01_s4,0.88,0,0.86,5.26349,1.91366,0.538798,0,1.85206
40000,A_w100_T100_centered_lr0.01_s0,0.17,0.000606061,0.1,19.7319,6.63306,0.502364,0,0.490176
40000,A_w100_T100_centered_lr0.01_s1,0.22,0.000606061,0.13,17.5908,6.33606,0.499333,0,1.00665
40000,A_w100_T100_centered_lr0.01_s2,0.18,0.00020202,0.15,19.4455,7.4417,0.499323,0,0.252366
40000,A_w100_T100_centered_lr0.01_s3,0.15,0.00020202,0.09,18.3691,6.2852,0.500586,0,0.466928
40000,A_w100_T100_centered_lr0.01_s4,0.18,0.00161616,0.12,18.9129,6.51908,0.50098,0,0.407792
40000,A_w100_T1000_std_lr0.01_s0,0.88,0,0.84,9.24898,4.59575,0.52996,0,0.185502
40000,A_w100_T1000_std_lr0.01_s1,0.62,0.00020202,0.59,16.8359,4.8435,0.516899,0,0.125998
40000,A_w100_T1000_std_lr0.01_s2,0.64,0.00040404,0.61,15.2754,4.7629,0.52197,0,0.0418971
40000,A_w100_T1000_std_lr0.01_s3,0.8,0.00020202,0.78,11.9355,5.30896,0.529384,0,0.461045
40000,A_w100_T1000_std_lr0.01_s4,0.82,0.00121212,0.71,9.76496,2.79487,0.528768,0,0.0851572
40000,A_w100_T1000_centered_lr0.01_s0,0.19,0.000606061,0.15,18.7881,6.87264,0.497394,0,0.0407961
40000,A_w100_T1000_centered_lr0.01_s1,0.13,0.00141414,0.08,19.3179,6.92032,0.500192,0,0.0179338
40000,A_w100_T1000_centered_lr0.01_s2,0.19,0.000606061,0.15,19.4589,7.38138,0.50098,0,0.0115998
40000,A_w100_T1000_centered_lr0.01_s3,0.15,0.00020202,0.12,19.0767,6.68005,0.498848,0,0.0278756
40000,A_w100_T1000_centered_lr0.01_s4,0.25,0.000606061,0.16,19.5285,7.51846,0.499303,0,0.0996803
40000,A_w100_T10000_std_lr0.01_s0,0.58,0.00181818,0.52,17.5417,6.73865,0.505172,0,0.0096087
40000,A_w100_T10000_std_lr0.01_s1,0.49,0.000606061,0.48,15.0227,5.44226,0.500384,0,6.07285e-06
40000,A_w100_T10000_std_lr0.01_s2,0.46,0.0010101,0.44,15.5533,5.55152,0.500788,0,2.37108e-06
40000,A_w100_T10000_std_lr0.01_s3,0.39,0.00121212,0.37,13.9813,5.77136,0.504162,0,1.57237e-05
40000,A_w100_T10000_std_lr0.01_s4,0.32,0.00161616,0.31,16.038,6.31045,0.500606,0,1.22675e-06
40000,A_w100_T10000_centered_lr0.01_s0,0.01,0.00222222,0.01,17.8274,6.15644,0.499101,0,0.00811623
40000,A_w100_T10000_centered_lr0.01_s1,0.02,0.00141414,0.01,18.8473,7.09262,0.502747,0,0.00200264
40000,A_w100_T10000_centered_lr0.01_s2,0.01,0.00242424,0,18.4989,6.8128,0.499586,0,0.00357611
40000,A_w100_T10000_centered_lr0.01_s3,0,0.00181818,0,18.0872,6.86396,0.49803,0,0.00160988
40000,A_w100_T10000_centered_lr0.01_s4,0.03,0.00484848,0.02,16.7538,6.3965,0.499626,0,0.00695858
40000,A_w100_T100000_std_lr0.01_s0,0.29,0.00161616,1,14.4927,5.79332,0.499465,0,4.11857e-13
40000,A_w100_T100000_std_lr0.01_s1,0.36,0.00181818,1,15.843,6.24354,0.500818,0,1.28983e-13
40000,A_w100_T100000_std_lr0.01_s2,0.25,0.0030303,1,15.0565,5.72917,0.498919,0,6.68321e-13
40000,A_w100_T100000_std_lr0.01_s3,0.36,0.00222222,1,17.4067,6.12806,0.502313,0,4.48426e-13
40000,A_w100_T100000_std_lr0.01_s4,0.31,0.00242424,0.55,12.3468,5.45823,0.499465,0,1.38772e-09
