zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,acc,gbar,gvar_mean,gbar_var,pooled_var,g3_ident,cov,cov_abs,cov10,cov50,q10_med,hard_dead,gmin,gmax,gcorr,gcorr_degenerate,task,step,clamp,correct_seq,acc_seq,ce0,ce20,correct_fresh,acc_fresh,param_sha,fresh_param_sha,secs,vmrss_kb,maxrss_kb,cpu,arm,seed
-0.005555972910842961,0.5284768137444816,0.106274754376194,0.49041015625,0.001999082696711801,0.18931123981620496,0.036707557628560386,0.49616455078125,0.0037287163698485593,0.032029902965312475,8.012618558763113e-05,4.088204532174582e-06,0.0018639808885766783,0.7022509542518776,-0.0008202293381327763,0.041752693654157576,-0.00040144261145541485,0.18317948550029448,0.1621921068846411,0.6870851223816223,1.0,0.36996474862098694,0.8970999717712402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,1.0,1.0,1,1,625,ref,8971,0.8971,2.310518264770508,2.2446224689483643,8971,0.8971,6084d0c71bed9e5962de7b3d5e3b157a8909b1445f47115e2174f814c4557c2a,6084d0c71bed9e5962de7b3d5e3b157a8909b1445f47115e2174f814c4557c2a,4.945320689002983,1013668,1073488,20,LIN,7
-0.007971867206080296,0.4495164876020324,0.07346199532810353,0.48873046875,0.008924425471920712,0.21510543587621447,0.058494925055713166,0.49971923828125003,0.005828786203315473,0.039678846408944174,0.0007627159312365645,4.002294493249216e-05,0.0023301712311524256,0.7739563380156792,-0.00023697874246863648,0.06134450155829113,0.0038628841602690047,0.2144074482797883,0.17272327160876355,0.7274154589903924,1.0,0.3656517565250397,0.9081000089645386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,1.0,1.0,1,2,625,ref,9081,0.9081,3.9031858444213867,1.2513763904571533,,,ca982074893def39330d71cf66f952f6374ebe58ddbb8b8fd503678280a462be,,7.107627797056921,1013328,1073488,20,LIN,7
-0.0002637178847954846,0.44353046787214184,0.06296646312892858,0.4898046875,0.013736942257574799,0.23243650084528028,0.08938139987198689,0.5035595703125,0.008731029483226148,0.044367434773151915,0.0009282626688199196,9.082797985037344e-05,0.0028508557840310903,0.8234651489017831,0.000647963885567151,0.07384235837154442,0.00995218339633167,0.271152808412134,0.14262497605408372,0.7387759177610974,1.0,0.3773360252380371,0.9043999910354614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,1.0,1.0,1,3,625,ref,9044,0.9044,5.165220260620117,1.2478820085525513,,,dcae7deea9286c7ed1487946e6af901544ed013b66af88460411c96e4e29bbed,,9.190206328057684,1066768,1073488,20,LIN,7
0.003949572693535253,0.4519756717668605,0.06298107875932643,0.5008203125,0.021938439939886784,0.2427616773568053,0.08373810897641086,0.50840087890625,0.008884061403646677,0.04906410784073431,0.0009850627487086486,0.00015694014665567358,0.0028729069465840327,0.864737624086545,0.0003003971834550612,0.08005394297039915,0.016377002398516,0.27205325337306707,0.15845806679600827,0.7409512946624142,1.0,0.3390839397907257,0.9053999781608582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,1.0,1.0,1,4,625,ref,9054,0.9054,5.517829895019531,1.2376993894577026,,,fe40f304c76886c144ba016a79f62b6b2e9204c23a1506b60146673fd4bb265d,,11.462820895016193,1097400,1096980,20,LIN,7
-0.01061162954566573,0.449305582469746,0.07027798889017163,0.4823828125,0.01955698754364352,0.25293126713873615,0.08286834232773282,0.5093920898437501,0.009459393396659568,0.05290899418514647,0.001605838314600686,0.00013870334226149007,0.0029656506708418758,0.8981806429486978,-0.0009106575476471334,0.08980922241420404,0.013297809330109793,0.27310611224274917,0.20519837504322355,0.7369217555402254,1.0,0.4006313681602478,0.9031000137329102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,1.0,1.0,1,5,625,ref,9031,0.9031,7.3158345222473145,1.4019818305969238,,,10e8c74e744fc387bb0501a1a7b69a14ed93defe50a79e02e385504aa41c268f,,13.496960391057655,1036280,1096980,20,LIN,7
0.01406205420559623,0.4616094444635267,0.06798480603611448,0.5053125,0.01902885368948871,0.26187748651174203,0.08721544182995507,0.50740966796875,0.011026447715646839,0.05607262233852137,0.0014807478875394156,0.00016704513644640102,0.00320103257621102,0.931567070189856,-0.00044818150578066705,0.09186876683482118,0.01666355675222415,0.2831364033000728,0.14099597810599057,0.736021441173935,1.0,0.34342527389526367,0.9075000286102295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,1.0,1.0,1,6,625,ref,9075,0.9075,5.714447498321533,1.2799955606460571,,,33526730ba6d90f83dcde7567e298d08688bb167af204ace10402aa5211f3a32,,15.624249225016683,1013344,1096980,20,LIN,7
0.015201206569714007,0.47975987160521866,0.06871099228882173,0.50048828125,0.025597955721789346,0.27374246750204884,0.09060542117427378,0.514287109375,0.01243330668200704,0.061373065129035266,0.0011285667030679636,0.0002469744594680766,0.003394766165647557,0.9589690549996581,0.00015777670429088176,0.09890061011423718,0.025457299915407995,0.2958614766902892,0.10051396493514814,0.7302096505128014,1.0,0.43190354108810425,0.9053999781608582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,1.0,1.0,1,7,625,ref,9054,0.9054,5.687154769897461,1.483595609664917,,,8795963469b8b7338c382a63a5b57dc1d7a78120604997f44789d423c752ff96,,17.796633500023745,1066784,1096980,20,LIN,7
0.0036549010381586844,0.4915279760472045,0.07848921565742895,0.49138671875,0.03812353996088439,0.2827079375436499,0.10663831781107655,0.5274023437500001,0.01486341189676017,0.06431452264922326,0.0007458434042008408,0.0003427502158542864,0.0037057176608318526,0.9841860629741472,0.0005444179638288915,0.1043532439253746,0.0356550000875718,0.3250575446183892,0.10284443587154041,0.7256656068105759,1.0,0.41303980350494385,0.9021000266075134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,1.0,1.0,1,8,625,ref,9021,0.9021,5.815602779388428,1.4863533973693848,,,5e0c6b16687c96cf2423c1d71584a88e742de11a9dadaea39d3d3068d76a346f,,19.927571434993297,1097420,1097000,20,LIN,7
0.005314446594396609,0.4900533969286369,0.07537812542595278,0.50390625,0.029131026186707102,0.2873584522962655,0.08859384198810655,0.52053955078125,0.013687969607426163,0.06804001962924365,0.0008468908694352694,0.00026084197661276824,0.003561811056956159,1.0132772670912396,0.0013256928307237104,0.10400389063169763,0.02804577415395621,0.31081475594354707,0.13203025009858854,0.7243188781760855,1.0,0.3746531009674072,0.8970000147819519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,1.0,1.0,1,9,625,ref,8970,0.897,5.590505599975586,1.4354737997055054,,,b27d7cb1816b19533f0d77aa887629977e7e70917b5915467d20ea80238f9d33,,21.992607141961344,1036296,1097000,20,LIN,7
0.011855209953095483,0.47980247744267723,0.07757702341049383,0.5051953125,0.035371695110493775,0.29676289996213506,0.1060543601652901,0.53126708984375,0.0156335479128624,0.0721544392338755,0.0002802316471982992,0.0003422872141585017,0.0038013521488769334,1.0387090489246893,0.0005609493004158139,0.10881740712776207,0.03562410254355901,0.33758322604675134,0.14593321667349413,0.7216419873920475,1.0,0.39037930965423584,0.9024999737739563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,1.0,1.0,1,10,625,ref,9025,0.9025,5.339900016784668,1.414419412612915,,,caf35229c95dc105389bbdad869c35c7da0a92bcd0f20325e91133fd0a4bfdd1,,24.076192248030566,1013360,1097000,20,LIN,7
