act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss,arm
R,l2,0.001,3,0,W1,2,78400,33.57720459,5.794584074,5.794584074,1,1,0,0.03357720459,0,0,1.491127425e-17,0.03357720459,l2
R,l2,0.001,3,0,b1,1,100,0.04716931331,0.2171849749,0.2171849749,1,1,0,4.716931331e-05,0,0,0,4.716931331e-05,l2
R,l2,0.001,3,0,W2,2,10000,33.29890077,5.770519974,5.770519974,1,1,0,0.03329890077,0,0,0,0.03329890077,l2
R,l2,0.001,3,0,b2,1,100,0.342991083,0.5856544058,0.5856544058,1,1,0,0.000342991083,0,0,0,0.000342991083,l2
R,l2,0.001,3,0,W3,2,1000,3.34721826,1.829540451,1.829540451,1,1,0,0.00334721826,0,0,0,0.00334721826,l2
R,l2,0.001,3,0,b3,1,10,0.03283215297,0.1811964486,0.1811964486,1,1,0,3.283215297e-05,0,0,0,3.283215297e-05,l2
R,l2,0.001,3,1,W1,2,78400,143.342834,11.97258677,5.794584074,2.066168446,0.03344449871,13.12552996,0.143342834,0.1722795368,0.03816771734,0.1341118194,0.143342834,l2
R,l2,0.001,3,1,b1,1,100,0.3775238276,0.6144296767,0.2171849749,2.829061619,0.2104728201,0.6070585595,0.0003775238276,0.0003685200947,0.0001578033531,0.0002107167415,0.0003775238276,l2
R,l2,0.001,3,1,W2,2,10000,82.36898126,9.075735852,5.770519974,1.572776092,0.1870292038,9.801928469,0.08236898126,0.0960778017,0.010924452,0.0851533497,0.08236898126,l2
R,l2,0.001,3,1,b2,1,100,0.2479844907,0.497980412,0.5856544058,0.8502973888,0.3005312673,0.6447317567,0.0002479844907,0.0004156790381,7.686729187e-06,0.0004079923089,0.0002479844907,l2
R,l2,0.001,3,1,W3,2,1000,75.37900711,8.682108448,1.829540451,4.745513249,0.6498094443,7.621202652,0.07537900711,0.05808272986,0.04695768816,0.0111250417,0.07537900711,l2
R,l2,0.001,3,1,b3,1,10,0.005227974706,0.07230473502,0.1811964486,0.399040575,0.4273430201,0.1638980694,5.227974706e-06,2.686257715e-05,1.185740528e-05,1.500517187e-05,5.227974706e-06,l2
R,l2,0.001,3,2,W1,2,78400,132.9900432,11.53213091,5.794584074,1.990156802,0.01080189352,12.85004274,0.1329900432,0.1651235985,0.03291944366,0.1322041548,0.1329900432,l2
R,l2,0.001,3,2,b1,1,100,0.3412452425,0.5841620002,0.2171849749,2.689698035,0.1270502775,0.596805254,0.0003412452425,0.0003561765111,0.0001346721371,0.000221504374,0.0003412452425,l2
R,l2,0.001,3,2,W2,2,10000,81.3843284,9.02132631,5.770519974,1.563347212,0.1101483398,10.15948232,0.0813843284,0.1032150811,0.01056774184,0.09264733925,0.0813843284,l2
R,l2,0.001,3,2,b2,1,100,0.7169690974,0.8467402774,0.5856544058,1.445801942,0.3555047144,0.8410544655,0.0007169690974,0.000707372614,6.816583236e-05,0.0006392067816,0.0007169690974,l2
R,l2,0.001,3,2,W3,2,1000,77.28890635,8.791410942,1.829540451,4.805256391,0.5867682403,7.858796342,0.07728890635,0.06176067994,0.04846764074,0.0132930392,0.07728890635,l2
R,l2,0.001,3,2,b3,1,10,0.01452469148,0.120518428,0.1811964486,0.6651257733,0.07426986377,0.2100312036,1.452469148e-05,4.41131065e-05,3.681822182e-06,4.043128431e-05,1.452469148e-05,l2
R,l2,0.001,3,3,W1,2,78400,143.9787595,11.99911495,5.794584074,2.070746544,-0.005986888364,13.35621576,0.1439787595,0.1783884994,0.03849620335,0.139892296,0.1439787595,l2
R,l2,0.001,3,3,b1,1,100,0.425064666,0.6519698352,0.2171849749,3.001910402,-0.2137217383,0.7299035163,0.000425064666,0.0005327591431,0.0001890378748,0.0003437212683,0.000425064666,l2
R,l2,0.001,3,3,W2,2,10000,85.99042748,9.273102366,5.770519974,1.606978645,0.05506923408,10.64874407,0.08599042748,0.1133957503,0.01226808341,0.1011276669,0.08599042748,l2
R,l2,0.001,3,3,b2,1,100,1.551323537,1.245521392,0.5856544058,2.12671736,0.3831090151,1.155595361,0.001551323537,0.001335400639,0.0004354244389,0.0008999762005,0.001551323537,l2
R,l2,0.001,3,3,W3,2,1000,82.03872719,9.057523237,1.829540451,4.950709471,0.5201646069,8.255091802,0.08203872719,0.06814654066,0.05224373516,0.0159028055,0.08203872719,l2
R,l2,0.001,3,3,b3,1,10,0.04251305934,0.2061869524,0.1811964486,1.137919391,0.4656937038,0.2013659823,4.251305934e-05,4.054825881e-05,6.24525282e-07,3.992373353e-05,4.251305934e-05,l2
R,l2,0.001,3,4,W1,2,78400,129.9341126,11.39886453,5.794584074,1.967158364,-0.002487895708,12.79999908,0.1299341126,0.1638399765,0.03140795943,0.1324320171,0.1299341126,l2
R,l2,0.001,3,4,b1,1,100,0.4450423652,0.6671149565,0.2171849749,3.071644145,-0.1614800734,0.7341692698,0.0004450423652,0.0005390045167,0.0002024369883,0.0003365675284,0.0004450423652,l2
R,l2,0.001,3,4,W2,2,10000,83.58030195,9.142226312,5.770519974,1.58429853,0.01968674712,10.71457131,0.08358030195,0.1148020383,0.01136840363,0.1034336347,0.08358030195,l2
R,l2,0.001,3,4,b2,1,100,1.728554541,1.314745048,0.5856544058,2.244916174,0.3990660101,1.207060462,0.001728554541,0.001456994959,0.0005315731643,0.0009254217944,0.001728554541,l2
