variant,seed,task,dtype,act,online_acc,online_ce,first75_acc,first75_ce,last750_acc,major_frac,finite,step_w1,step_w1_first75,step_w2,step_w2_first75,step_w3,step_w3_first75,eps_w1_at1,eps_w2_at1,eps_w3_at1,eps_w1_at75,eps_w2_at75,eps_w3_at75,eps_w1_at1500,eps_w2_at1500,eps_w3_at1500,eps_w1_at6000,eps_w2_at6000,eps_w3_at6000,memo_acc,eps_w2_end,zbar2,zbar2_unit_min,z2_max,z2_min,gtr2,zero2,below_2p24_2,log10_g2_median,deadunits2,neffT2,zero_share_below_m1664,state_sha256,sec
f64_host,1,1,torch.float64,ELU1.0,0.78784375,0.6232194979683603,0.0975,2.3241672229766848,0.955,0.11916666666666667,True,0.1697214984240721,0.21863522512527805,0.2136025930500788,0.2872521812484289,0.19094900284774968,0.3025933599565178,0.4489795918367347,0.0,0.0,0.2219515306122449,0.0,0.0,0.22193877551020408,0.0,0.0,0.22193877551020408,0.0,0.0,0.9991666674613953,0.0,0.14106283404893366,-0.6294650042961425,8.436122972736603,-7.358331188808305,0.749157567250038,0.0,0.0,0.0,0.0,0.8438212613528827,0.0,08821403cafcaaccbbdbc568e57b6ba4c789e5e481ec0a459fe07d412c59cb6f,5.35056471824646
f64_host,1,2,torch.float64,ELU1.0,0.7452708333333333,0.7585430700408857,0.1175,4.837988967895508,1.0,0.12,True,0.11346902731558355,0.4042600651155226,0.17098302394621592,0.7570638175820932,0.16073134325946134,1.0669427590134244,0.22193877551020408,0.0,0.0,0.22193877551020408,0.0,0.0,0.22193877551020408,0.0,0.0,0.22206632653061226,0.0,0.0,1.0,0.0,-0.016486809057853064,-2.9830399457311474,11.649739514124915,-9.620308639274917,0.6730470075161962,0.0,0.0,-0.01092440721457855,0.0,0.7609595559479442,0.0,2970b5c34ce62febf5874958eef0bdbace4f503625049c3126a16e4961289fbf,5.209158182144165
f64_host,1,3,torch.float64,ELU1.0,0.78046875,0.6628548856508181,0.09416666666666666,5.240288724899292,1.0,0.10916666666666666,True,0.12066906813045838,0.5843664836720562,0.15881584630718257,0.936014989274554,0.15236471579116065,1.2289266218431294,0.22206632653061226,0.0,0.0,0.22206632653061226,0.0,0.0,0.22206632653061226,0.0,0.0,0.22246173469387756,0.0,0.0,1.0,0.0,-1.003451091816073,-4.716825172130824,16.156309852610157,-13.323578490929536,0.5012218307872242,0.0,0.0,-0.40711875094508415,0.0,0.5808175550931398,0.0,2d4e1ed529edab2299a31eeff33ff9584bc530f406903b85f440ae6e804d9aa6,5.209776878356934
f64_host,1,4,torch.float64,ELU1.0,0.7497083333333333,0.749713302010224,0.08916666666666667,5.19268266359965,1.0,0.115,True,0.10957005292190539,0.574489481417307,0.15297940903413593,0.8802833935866753,0.15362357586370004,1.2616439202489953,0.22246173469387756,0.0,0.0,0.2222576530612245,0.0,0.0,0.22246173469387756,0.0,0.0,0.22432397959183673,0.0,0.0,1.0,0.0,-2.599620477340209,-8.383980585552676,18.877552211467037,-24.959869175739936,0.3551340098674396,0.0,0.001775,-1.1037974338948802,0.0,0.4094507180801358,0.001775,dcaca47ebbafc2694e7fedd3cb497866d93e5ef3f37a661781fb0078ef35d004,5.11529803276062
f64_host,1,5,torch.float64,ELU1.0,0.7537604166666667,0.7295182195969392,0.09833333333333333,5.196359386444092,1.0,0.11583333333333333,True,0.1261788104796627,0.6914653161463017,0.1459041334755966,0.8966019963069508,0.15884068063223822,1.2127804923026513,0.22427295918367346,0.0,0.0,0.2239030612244898,0.0,0.0,0.22396683673469386,0.0,0.0,0.22684948979591837,0.0,0.0,1.0,0.0,-5.5331715754539506,-14.714258895908102,25.906061378863065,-36.978492956922274,0.2300575942252814,8.333333333333334e-06,0.042666666666666665,-2.356400430443566,0.0,0.2616056748917113,0.042666666666666665,71a087a5eee8bf7bd30652907c38a7a7aef4fa7ffba434228cd010e59828db75,5.095364570617676
f64_host,1,6,torch.float64,ELU1.0,0.6599791666666667,0.9436973385019228,0.10333333333333333,4.939444080988566,0.9925,0.12166666666666667,True,0.15489784038739648,0.7085431274026632,0.1757764628782752,0.8365975077807283,0.19568883458002043,1.2909085885621607,0.22684948979591837,0.0,0.0,0.22612244897959183,0.0,0.0,0.22595663265306123,0.0,0.0,0.22838010204081632,0.0,0.0,0.9983333349227905,0.0,-9.45031044825256,-21.6866343894629,30.700227177993895,-65.85580074768004,0.15885540419172112,0.003958333333333334,0.1965,-3.941398116909478,0.0,0.17751902186754598,0.1965,d8f87bf6afe02ebae0d6066196d3c556f6d2a9b79ec5b47c01efcf45f91a59d4,5.337763547897339
f64_host,1,7,torch.float64,ELU1.0,0.439375,1.470966835342037,0.10916666666666666,4.411826283137003,0.8225833333333333,0.115,True,0.16120217463139852,0.6415528346163532,0.16643068346487175,0.6631805962145639,0.22529914288194655,0.8273386559449136,0.2283545918367347,0.0,0.0,0.22762755102040816,0.0,0.0,0.22896683673469387,0.0,0.0,0.23067602040816326,0.0,0.0,0.8641666769981384,0.0,-17.223648452761772,-38.66055832743317,41.863399531344655,-96.14211816506642,0.07267330725612482,0.06469166666666666,0.48904166666666665,-6.695872232282699,0.0,0.08150929116467104,0.48904166666666665,62b80cbdad423c0c755a18eb282a1b3db63cc5566e8b2a36eccf68ce67524177,5.324294090270996
f64_host,1,8,torch.float64,ELU1.0,0.38455208333333335,1.5723354723552863,0.09166666666666666,3.7007958984375,0.6789166666666666,0.11333333333333333,True,0.1650415693590427,0.5361922614974901,0.1606172611339692,0.5375502587412484,0.21641229925686883,0.4230121096285681,0.23067602040816326,0.0,0.0,0.23017857142857143,0.0,0.0,0.23145408163265307,0.0,0.0,0.23330357142857142,0.0,0.0,0.7250000238418579,0.0,-23.28220336166769,-44.25236130436738,41.512689111955495,-113.76885214106275,0.04549466044022696,0.16463333333333333,0.666875,-8.464769963876378,0.0,0.05023367900825746,0.666875,4b6975119ee7bcef5075629425120858f6d0bf544713f823bef0c43be4b52338,5.34657621383667
f64_host,1,9,torch.float64,ELU1.0,0.23946875,1.9474146524965763,0.09666666666666666,3.763793045679728,0.4095,0.11333333333333333,True,0.14227967518430282,0.5654689128277823,0.13935274067989667,0.5878264445345849,0.22276546431506478,0.41504680159656954,0.23301020408163264,0.0,0.0,0.23204081632653062,0.0,0.0,0.23460459183673468,0.0,0.0,0.23644132653061226,0.0,0.0,0.4508333206176758,0.0,-34.17551790394445,-67.68534286637926,40.9862157356799,-160.83365458489487,0.016080244917104008,0.400775,0.8403666666666667,-10.243880204466667,0.0,0.0182277992346175,0.8403666666666667,e3fd8ee1e9f902db7fb256c015f6eccc2a54d43a052bd4d1974bb2dd83b76cff,5.417470216751099
f64_host,1,10,torch.float64,ELU1.0,0.16170833333333334,2.1380695064266524,0.07666666666666666,3.1616370073954263,0.2395,0.11416666666666667,True,0.13595099609710815,0.523619781791543,0.1109959648261641,0.5169178433910322,0.2200573572566403,0.3158886573510244,0.23642857142857143,0.0,0.0,0.23605867346938775,0.0,0.0,0.23892857142857143,0.0,0.0,0.2441454081632653,0.0085,0.0,0.2658333480358124,0.0085,-43.83450756228785,-84.94789854674032,49.64282771153887,-200.20277063527624,0.006157599106742447,0.59915,0.9302,-11.573944451000079,0.0,0.0073842387194539205,0.9302,34c4657a3c87526d1c43d514ef1ddf60431431c3f26e54340eb5e418715dd324,5.36190128326416
f64_host,1,11,torch.float64,ELU1.0,0.13898958333333333,2.210397815922896,0.1,3.0480612246195475,0.19325,0.11083333333333334,True,0.12255264837593435,0.5206608822724471,0.09901829160336699,0.4578334564575925,0.2134582235454824,0.2789812641761576,0.24392857142857144,0.0085,0.0,0.24354591836734693,0.0088,0.0,0.24772959183673468,0.0266,0.0,0.2551913265306123,0.0614,0.0,0.22166666388511658,0.0614,-53.35253116549023,-99.28846769982246,40.223487957613585,-232.85206398073538,0.0047410140673003875,0.7431333333333333,0.953325,-11.673601881186357,0.0,0.006066796550023758,0.953325,dc35062df7ffd371ce2a92ab70e0a0c6852293d9890838b0b005a43de8b8aa77,5.249368190765381
f64_host,1,12,torch.float64,ELU1.0,0.121125,2.249857909520467,0.08666666666666667,2.801626307169596,0.14991666666666667,0.11083333333333334,True,0.11725311359619657,0.4957619429721186,0.0814698161615297,0.4164890170795843,0.21370692312484607,0.27855836223655694,0.25520408163265307,0.0614,0.0,0.25431122448979593,0.0631,0.0,0.26002551020408166,0.0887,0.0,0.26627551020408163,0.1623,0.0,0.18416666984558105,0.1623,-61.297253110848686,-115.9634605218768,63.23410067246642,-270.921332192137,0.0025201314628375765,0.8208583333333334,0.9749083333333334,-12.276526865216658,0.0,0.0036905377027875944,0.9749083333333334,3ab7f0c1ba15846e7a0cea6c2c2125e5f3c6b605a45716ab39ba6134543c1c32,5.340388298034668
f64_host,1,13,torch.float64,ELU1.0,0.1180625,2.2664767896930376,0.1125,2.631201089223226,0.1365,0.10916666666666666,True,0.1036555083840085,0.5125648474010329,0.06658732592457757,0.41942112923910224,0.21344783245634363,0.26697097268576425,0.26628826530612243,0.1624,0.0,0.26503826530612246,0.1682,0.0,0.27091836734693875,0.2008,0.0,0.27829081632653063,0.2661,0.0,0.1550000011920929,0.2661,-68.43200475006286,-128.29170293380244,60.69237853735316,-296.2302103521601,0.00167721109053912,0.8802833333333333,0.9848,-12.548901983518226,0.01,0.002835533748038638,0.9848,b374e336e3f7e1f8d1d5ba7302029aab41968cde3f756218f977bc9185224312,5.298603057861328
