run_id,gname,ckpt,finite,n_alive,d,inter_abs_cos_Eg,inter_abs_cos_W,vcos_Eg_mean,vcos_W_mean,cos_self_median,cos_self_iqr_lo,cos_self_iqr_hi,cos_mu_absmean,exp_g,width_g,exp,width,period,enc,c,kappa,lr,batch,seed,git_hash
B_w100_K10000_c2.0_k16_lr0.003_s2,B_w100,50000,True,100,21,0.5755600929260254,0.1750292032957077,0.5118635296821594,0.0018282134551554918,0.27962225675582886,-0.2992311120033264,0.34954437613487244,0.6529495716094971,B,100,B,100,10000,std,2.0,16,0.003,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.003_s3,B_w100,50000,True,100,21,0.821655809879303,0.1756998747587204,0.8216379880905151,0.01099585834890604,0.09565124660730362,-0.07018561288714409,0.22134272381663322,0.5604507327079773,B,100,B,100,10000,std,2.0,16,0.003,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.003_s4,B_w100,50000,True,100,21,0.9380409717559814,0.17536631226539612,0.9380409717559814,0.0019835459534078836,0.06128701567649841,-0.06538177654147148,0.1462925337255001,0.17728473246097565,B,100,B,100,10000,std,2.0,16,0.003,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.001_s0,B_w100,50000,True,100,21,0.9315793514251709,0.17296823859214783,0.9315793514251709,0.004246447701007128,0.09044498205184937,-0.1355975642800331,0.21691299229860306,0.4697396457195282,B,100,B,100,10000,std,2.0,16,0.001,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.001_s1,B_w100,50000,True,100,21,0.6084702610969543,0.1764422059059143,0.4101983308792114,-0.002988873515278101,0.1840723752975464,-0.277373306453228,0.36383114010095596,0.621543288230896,B,100,B,100,10000,std,2.0,16,0.001,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.001_s2,B_w100,50000,True,100,21,0.6227847337722778,0.17408707737922668,0.4014691114425659,-2.3640141080250032e-05,0.051640305668115616,-0.28911441564559937,0.31229785084724426,0.5199756026268005,B,100,B,100,10000,std,2.0,16,0.001,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.001_s3,B_w100,50000,True,100,21,0.6062465310096741,0.1742711365222931,0.4051860272884369,0.003217551624402404,0.12203826010227203,-0.1692323423922062,0.28602996468544006,0.3430413007736206,B,100,B,100,10000,std,2.0,16,0.001,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.001_s4,B_w100,50000,True,100,21,0.9403095245361328,0.17625631392002106,0.9403095245361328,0.004613716155290604,0.08597515523433685,-0.05716378428041935,0.2038309946656227,0.1940130740404129,B,100,B,100,10000,std,2.0,16,0.001,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.003_s0,B_w100,100000,True,100,21,0.8070350885391235,0.17334821820259094,0.8070350885391235,0.000828046293463558,0.25785040855407715,-0.267355777323246,0.3181554973125458,0.8341423273086548,B,100,B,100,10000,std,2.0,1,0.003,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.003_s1,B_w100,100000,True,100,21,0.8002613186836243,0.17208673059940338,0.8002613186836243,0.0052260966040194035,-0.21096128225326538,-0.31387465447187424,0.3563006967306137,0.8420398831367493,B,100,B,100,10000,std,2.0,1,0.003,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.003_s2,B_w100,100000,True,100,21,0.836000919342041,0.16965867578983307,0.836000919342041,0.00297468900680542,0.09551475942134857,-0.019492005929350853,0.27270934730768204,0.31610989570617676,B,100,B,100,10000,std,2.0,1,0.003,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.003_s3,B_w100,100000,True,100,21,0.878650963306427,0.17537377774715424,0.878650963306427,0.004813954699784517,0.053355470299720764,-0.13095847517251968,0.24517906457185745,0.654269814491272,B,100,B,100,10000,std,2.0,1,0.003,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.003_s4,B_w100,100000,True,100,21,0.8511585593223572,0.17049796879291534,0.8511585593223572,0.004289901349693537,-0.030973877757787704,-0.23341166600584984,0.29818519949913025,0.8380822539329529,B,100,B,100,10000,std,2.0,1,0.003,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.001_s0,B_w100,100000,True,100,21,0.8752685189247131,0.1741446703672409,0.8752685189247131,0.01437435857951641,-0.15616783499717712,-0.2972740978002548,0.35373200476169586,0.8631930351257324,B,100,B,100,10000,std,2.0,1,0.001,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.001_s1,B_w100,100000,True,100,21,0.8721474409103394,0.17310988903045654,0.8721474409103394,0.00840356107801199,0.24556094408035278,-0.303982213139534,0.3490583896636963,0.8953647613525391,B,100,B,100,10000,std,2.0,1,0.001,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.001_s2,B_w100,100000,True,100,21,0.8640807271003723,0.17226430773735046,0.8640807271003723,-0.001335705048404634,0.2981264293193817,-0.3048422336578369,0.38124173134565353,0.8734114170074463,B,100,B,100,10000,std,2.0,1,0.001,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.001_s3,B_w100,100000,True,100,21,0.8961310386657715,0.1738591492176056,0.8961310386657715,0.004844161216169596,0.09327162802219391,-0.1984231099486351,0.295743003487587,0.7655264139175415,B,100,B,100,10000,std,2.0,1,0.001,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.001_s4,B_w100,100000,True,100,21,0.8653807640075684,0.172920361161232,0.8653807640075684,-0.0018293120665475726,-0.0008627725765109062,-0.24469614401459694,0.3185606375336647,0.6103416681289673,B,100,B,100,10000,std,2.0,1,0.001,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.003_s0,B_w100,100000,True,100,21,0.881438136100769,0.17076218128204346,0.881438136100769,0.005449308548122644,0.13213904201984406,-0.07601277902722359,0.26323917508125305,0.5746556520462036,B,100,B,100,10000,std,2.0,4,0.003,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.003_s1,B_w100,100000,True,100,21,0.8468726277351379,0.1714455932378769,0.8468726277351379,0.00486797047778964,0.14320483803749084,-0.06465321406722069,0.2852984517812729,0.31678980588912964,B,100,B,100,10000,std,2.0,4,0.003,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.003_s2,B_w100,100000,True,100,21,0.8814873099327087,0.17517107725143433,0.8814873099327087,0.008234051056206226,0.15653732419013977,-0.03760677110403776,0.261443629860878,0.2980937659740448,B,100,B,100,10000,std,2.0,4,0.003,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.003_s3,B_w100,100000,True,100,21,0.7923541069030762,0.17129291594028473,0.7923541069030762,0.009245296940207481,-0.13015112280845642,-0.27450551092624664,0.3352644816040993,0.7961461544036865,B,100,B,100,10000,std,2.0,4,0.003,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.003_s4,B_w100,100000,True,100,21,0.825729489326477,0.1710081845521927,0.825729489326477,0.00464417552575469,0.136243537068367,-0.1352325975894928,0.29376795142889023,0.6073312759399414,B,100,B,100,10000,std,2.0,4,0.003,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.001_s0,B_w100,100000,True,100,21,0.8993706703186035,0.17287839949131012,0.8993706703186035,0.002127365441992879,0.10831983387470245,-0.032187888864427805,0.22827992588281631,0.24046538770198822,B,100,B,100,10000,std,2.0,4,0.001,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.001_s1,B_w100,100000,True,100,21,0.7919221520423889,0.173577219247818,0.7919221520423889,0.0017844337271526456,0.34425657987594604,-0.34035707265138626,0.3933900371193886,0.8801983594894409,B,100,B,100,10000,std,2.0,4,0.001,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.001_s2,B_w100,100000,True,100,21,0.8372678160667419,0.1757231205701828,0.8372678160667419,0.0010969792492687702,0.1044996976852417,-0.10601635091006756,0.2632604166865349,0.4327583611011505,B,100,B,100,10000,std,2.0,4,0.001,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.001_s3,B_w100,100000,True,100,21,0.825955867767334,0.17211228609085083,0.825955867767334,0.006737221498042345,0.21915555000305176,-0.27954959124326706,0.3593364357948303,0.8910335302352905,B,100,B,100,10000,std,2.0,4,0.001,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.001_s4,B_w100,100000,True,100,21,0.9017077088356018,0.17344965040683746,0.9017077088356018,0.0027926829643547535,0.1033586859703064,-0.044025604613125324,0.23735596612095833,0.2556549310684204,B,100,B,100,10000,std,2.0,4,0.001,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.003_s0,B_w100,100000,True,100,21,0.966291606426239,0.17367564141750336,0.966291606426239,0.010743064805865288,0.05309870094060898,-0.0374972065910697,0.1463632993400097,0.16122598946094513,B,100,B,100,10000,std,2.0,16,0.003,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.003_s1,B_w100,100000,True,100,21,0.8696516752243042,0.17392684519290924,0.8696516752243042,0.0031524235382676125,0.1511731743812561,-0.17391424998641014,0.25433726608753204,0.48333412408828735,B,100,B,100,10000,std,2.0,16,0.003,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.003_s2,B_w100,100000,True,100,21,0.5611580610275269,0.1718607395887375,0.5197440981864929,0.002363779814913869,0.2738458514213562,-0.2644941285252571,0.34380142390727997,0.7001230120658875,B,100,B,100,10000,std,2.0,16,0.003,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.003_s3,B_w100,100000,True,100,21,0.5975379347801208,0.1726282685995102,0.5608699321746826,0.0031309977639466524,0.24644652009010315,-0.26469291746616364,0.33045778423547745,0.7110201120376587,B,100,B,100,10000,std,2.0,16,0.003,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.003_s4,B_w100,100000,True,100,21,0.7682721614837646,0.1748639941215515,0.7679555416107178,0.00020530700567178428,0.12758022546768188,-0.1707579530775547,0.25787515938282013,0.5296131372451782,B,100,B,100,10000,std,2.0,16,0.003,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.001_s0,B_w100,100000,True,100,21,0.7846176624298096,0.17169970273971558,0.7846176624298096,0.007879088632762432,0.11898644268512726,-0.13828091323375702,0.2590576559305191,0.3950142562389374,B,100,B,100,10000,std,2.0,16,0.001,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.001_s1,B_w100,100000,True,100,21,0.7147255539894104,0.17606502771377563,0.7122337222099304,0.010543334297835827,0.16068574786186218,-0.18601201474666595,0.31804197281599045,0.6442985534667969,B,100,B,100,10000,std,2.0,16,0.001,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.001_s2,B_w100,100000,True,100,21,0.7478848099708557,0.17226991057395935,0.7076998353004456,0.006644467357546091,0.21234402060508728,-0.21477733924984932,0.307168684899807,0.4924440085887909,B,100,B,100,10000,std,2.0,16,0.001,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.001_s3,B_w100,100000,True,100,21,0.5984421372413635,0.17269499599933624,0.43763819336891174,8.838874782668427e-05,-0.1355266273021698,-0.3000023737549782,0.31141093373298645,0.612214207649231,B,100,B,100,10000,std,2.0,16,0.001,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.001_s4,B_w100,100000,True,100,21,0.7258014678955078,0.1752769649028778,0.7210099101066589,0.008443624712526798,0.172997385263443,-0.21506837755441666,0.3029194623231888,0.45178163051605225,B,100,B,100,10000,std,2.0,16,0.001,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.003_s0,B_w100,300000,True,100,21,0.8189769983291626,0.17040619254112244,0.8189769983291626,0.008070549927651882,0.22155001759529114,-0.2526109889149666,0.3496716618537903,0.7049563527107239,B,100,B,100,10000,std,2.0,1,0.003,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.003_s1,B_w100,300000,True,100,21,0.8370723128318787,0.1690012663602829,0.8370723128318787,0.004567539785057306,0.196845144033432,-0.15265660732984543,0.33230680227279663,0.559495747089386,B,100,B,100,10000,std,2.0,1,0.003,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.003_s2,B_w100,300000,True,100,21,0.8530694842338562,0.1701997071504593,0.8530694842338562,0.001954071456566453,0.12629523873329163,-0.039414494298398495,0.24102801829576492,0.3219408094882965,B,100,B,100,10000,std,2.0,1,0.003,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.003_s3,B_w100,300000,True,100,21,0.8498460054397583,0.16932839155197144,0.8497750163078308,0.00904502347111702,0.11997462809085846,-0.03423893079161644,0.27087464928627014,0.30857527256011963,B,100,B,100,10000,std,2.0,1,0.003,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.003_s4,B_w100,300000,True,100,21,0.8285357356071472,0.16991490125656128,0.8285357356071472,0.009781086817383766,0.18157029151916504,-0.05511509720236063,0.31186193227767944,0.40288448333740234,B,100,B,100,10000,std,2.0,1,0.003,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.001_s0,B_w100,300000,True,100,21,0.8797496557235718,0.17057321965694427,0.8797496557235718,0.0034852230455726385,0.022755898535251617,-0.2731547951698303,0.32823430746793747,0.7506615519523621,B,100,B,100,10000,std,2.0,1,0.001,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.001_s1,B_w100,300000,True,100,21,0.9114133715629578,0.1696043461561203,0.9114133715629578,0.0038208416663110256,0.056863971054553986,-0.17618246376514435,0.27684570103883743,0.7723762392997742,B,100,B,100,10000,std,2.0,1,0.001,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.001_s2,B_w100,300000,True,100,21,0.8840727806091309,0.16945691406726837,0.8840727806091309,0.006208648905158043,0.18463930487632751,-0.015331462491303682,0.290722094476223,0.3108178377151489,B,100,B,100,10000,std,2.0,1,0.001,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.001_s3,B_w100,300000,True,100,21,0.8974781036376953,0.17014622688293457,0.8974781036376953,0.005449898540973663,-0.10338202118873596,-0.24059216305613518,0.29356805980205536,0.7697504162788391,B,100,B,100,10000,std,2.0,1,0.001,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.001_s4,B_w100,300000,True,100,21,0.8703732490539551,0.17018236219882965,0.8703732490539551,0.006370916031301022,0.26292866468429565,-0.3040293827652931,0.33163031935691833,0.8771706223487854,B,100,B,100,10000,std,2.0,1,0.001,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.003_s0,B_w100,300000,True,100,21,0.7568129301071167,0.16882526874542236,0.7568129301071167,0.0038037775084376335,0.2270926833152771,-0.2636356055736542,0.3464403301477432,0.7328581213951111,B,100,B,100,10000,std,2.0,4,0.003,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.003_s1,B_w100,300000,True,100,21,0.8695537447929382,0.16716723144054413,0.8695537447929382,0.0021220699418336153,0.10371369123458862,-0.11651710420846939,0.21240782737731934,0.2889111042022705,B,100,B,100,10000,std,2.0,4,0.003,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.003_s2,B_w100,300000,True,100,21,0.7272582054138184,0.16898763179779053,0.7272545695304871,0.001041825395077467,0.2763287127017975,-0.30855508148670197,0.37878651171922684,0.7743431925773621,B,100,B,100,10000,std,2.0,4,0.003,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.003_s3,B_w100,300000,True,100,21,0.858737587928772,0.1716209501028061,0.858737587928772,0.011240764521062374,0.16417312622070312,-0.07051638886332512,0.294707216322422,0.4024236798286438,B,100,B,100,10000,std,2.0,4,0.003,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.003_s4,B_w100,300000,True,100,21,0.790727972984314,0.1694440096616745,0.790727972984314,0.017366725951433182,0.18244770169258118,-0.1578473374247551,0.3306872993707657,0.5763385891914368,B,100,B,100,10000,std,2.0,4,0.003,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.001_s0,B_w100,300000,True,100,21,0.8620286583900452,0.1704992800951004,0.8620286583900452,0.0028535001911222935,0.06036296859383583,-0.22638807445764542,0.2910505011677742,0.5790132284164429,B,100,B,100,10000,std,2.0,4,0.001,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.001_s1,B_w100,300000,True,100,21,0.8062573671340942,0.17026175558567047,0.8062573671340942,0.0006767375161871314,0.3173167109489441,-0.32289960980415344,0.37991373240947723,0.8639810085296631,B,100,B,100,10000,std,2.0,4,0.001,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.001_s2,B_w100,300000,True,100,21,0.903122067451477,0.17148536443710327,0.903122067451477,0.0043269130401313305,0.14576637744903564,-0.047892182134091854,0.26167458295822144,0.43262630701065063,B,100,B,100,10000,std,2.0,4,0.001,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.001_s3,B_w100,300000,True,100,21,0.9147263765335083,0.16862638294696808,0.9147263765335083,0.005628910847008228,0.10367743670940399,-0.1028271745890379,0.2704390063881874,0.5944372415542603,B,100,B,100,10000,std,2.0,4,0.001,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.001_s4,B_w100,300000,True,100,21,0.8622087836265564,0.1711975485086441,0.8622087836265564,0.000651709211524576,0.08897837996482849,-0.054704329930245876,0.2550257444381714,0.2750598192214966,B,100,B,100,10000,std,2.0,4,0.001,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.003_s0,B_w100,300000,True,100,21,0.830751359462738,0.17187270522117615,0.830751359462738,0.006317577324807644,-0.04731185734272003,-0.1957107149064541,0.2825043126940727,0.6520183682441711,B,100,B,100,10000,std,2.0,16,0.003,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.003_s1,B_w100,300000,True,100,21,0.9494270086288452,0.17297567427158356,0.9494270086288452,0.011527490802109241,0.05469660460948944,-0.10824686661362648,0.16716071590781212,0.3031090497970581,B,100,B,100,10000,std,2.0,16,0.003,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.003_s2,B_w100,300000,True,100,21,0.9423978328704834,0.17126615345478058,0.9423978328704834,0.0050095077604055405,0.05079223960638046,-0.050041189417243004,0.14783325791358948,0.2052808701992035,B,100,B,100,10000,std,2.0,16,0.003,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.003_s3,B_w100,300000,True,100,21,0.7552264928817749,0.17135916650295258,0.7552120685577393,0.0154945757240057,0.1508769690990448,-0.07790134847164154,0.28497903794050217,0.4527255892753601,B,100,B,100,10000,std,2.0,16,0.003,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.003_s4,B_w100,300000,True,100,21,0.5889122486114502,0.17142587900161743,0.5537931323051453,0.01735992357134819,0.2456253170967102,-0.2447897382080555,0.370627261698246,0.6725557446479797,B,100,B,100,10000,std,2.0,16,0.003,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.001_s0,B_w100,300000,True,100,21,0.5906124711036682,0.16757184267044067,0.4811790883541107,0.010370503179728985,0.2593032121658325,-0.2736242860555649,0.3764686584472656,0.6545047760009766,B,100,B,100,10000,std,2.0,16,0.001,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.001_s1,B_w100,300000,True,100,21,0.6944249868392944,0.17159828543663025,0.6918572187423706,0.005300072021782398,0.25871092081069946,-0.2667384222149849,0.3759518042206764,0.711045503616333,B,100,B,100,10000,std,2.0,16,0.001,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.001_s2,B_w100,300000,True,100,21,0.6122317314147949,0.16933807730674744,0.5834477543830872,0.0032164156436920166,0.23719441890716553,-0.2988211140036583,0.33872027695178986,0.6085067391395569,B,100,B,100,10000,std,2.0,16,0.001,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.001_s3,B_w100,300000,True,100,21,0.9417062997817993,0.16830743849277496,0.9417062997817993,0.007292871363461018,0.10771346837282181,-0.09761106222867966,0.22045066207647324,0.4232177436351776,B,100,B,100,10000,std,2.0,16,0.001,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k16_lr0.001_s4,B_w100,300000,True,100,21,0.9298694729804993,0.1715291142463684,0.9298694729804993,0.005594820715487003,0.08987056463956833,-0.0703437551856041,0.19914138689637184,0.21638649702072144,B,100,B,100,10000,std,2.0,16,0.001,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.003_s0,B_w100,1000000,True,100,21,0.8307777047157288,0.16872650384902954,0.8307777047157288,0.008401532657444477,0.1758427768945694,-0.06356489099562168,0.32881005853414536,0.39446380734443665,B,100,B,100,10000,std,2.0,1,0.003,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.003_s1,B_w100,1000000,True,100,21,0.8241372108459473,0.17023347318172455,0.8241324424743652,0.016895048320293427,0.1999504715204239,0.04301854781806469,0.3078450560569763,0.340903103351593,B,100,B,100,10000,std,2.0,1,0.003,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.003_s2,B_w100,1000000,True,100,21,0.8417201042175293,0.1723255217075348,0.8416998982429504,0.005243970081210136,0.05823514237999916,-0.24395551532506943,0.33752281218767166,0.6962787508964539,B,100,B,100,10000,std,2.0,1,0.003,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.003_s3,B_w100,1000000,True,100,21,0.843277096748352,0.1733563393354416,0.843277096748352,0.010079102590680122,0.16462236642837524,-0.04275631159543991,0.3029838874936104,0.4615136682987213,B,100,B,100,10000,std,2.0,1,0.003,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.003_s4,B_w100,1000000,True,100,21,0.8327637910842896,0.17116881906986237,0.8327637910842896,0.015010901726782322,0.3081088066101074,-0.2936568483710289,0.4073440730571747,0.8232041001319885,B,100,B,100,10000,std,2.0,1,0.003,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.001_s0,B_w100,1000000,True,100,21,0.8743725419044495,0.16320164501667023,0.8743725419044495,0.005134644918143749,0.23538891971111298,-0.28093603253364563,0.3648209273815155,0.7721050977706909,B,100,B,100,10000,std,2.0,1,0.001,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.001_s1,B_w100,1000000,True,100,21,0.867655873298645,0.16474996507167816,0.867655873298645,0.005324793979525566,0.2798140048980713,-0.30742835998535156,0.3736363649368286,0.8746272325515747,B,100,B,100,10000,std,2.0,1,0.001,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.001_s2,B_w100,1000000,True,100,21,0.8319130539894104,0.1638292670249939,0.8319130539894104,0.007224048487842083,0.35476154088974,-0.37534966319799423,0.40223657339811325,0.8449312448501587,B,100,B,100,10000,std,2.0,1,0.001,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.001_s3,B_w100,1000000,True,100,21,0.8866416215896606,0.16604971885681152,0.8866416215896606,0.01101289875805378,0.1345430165529251,0.00012395833618938923,0.2570807486772537,0.2971816956996918,B,100,B,100,10000,std,2.0,1,0.001,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_lr0.001_s4,B_w100,1000000,True,100,21,0.9178333878517151,0.16398297250270844,0.9178333878517151,0.005680233705788851,0.18300065398216248,-0.1994348205626011,0.3247058838605881,0.8018336296081543,B,100,B,100,10000,std,2.0,1,0.001,1,4,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.003_s0,B_w100,1000000,True,100,21,0.7875220775604248,0.17094069719314575,0.7875220775604248,0.014837526716291904,0.13425010442733765,-0.2028115801513195,0.34942150861024857,0.6427185535430908,B,100,B,100,10000,std,2.0,4,0.003,1,0,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.003_s1,B_w100,1000000,True,100,21,0.8313141465187073,0.17322444915771484,0.8313141465187073,0.017871219664812088,0.16509565711021423,-0.09850664436817169,0.3640831485390663,0.4749802052974701,B,100,B,100,10000,std,2.0,4,0.003,1,1,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.003_s2,B_w100,1000000,True,100,21,0.6870723962783813,0.17184340953826904,0.6868389844894409,0.008627896197140217,0.38058775663375854,-0.3210144117474556,0.42978037893772125,0.7263158559799194,B,100,B,100,10000,std,2.0,4,0.003,1,2,753f5846d1bd93d8284ec4dfa089a3909766dd3c
B_w100_K10000_c2.0_k4_lr0.003_s3,B_w100,1000000,True,100,21,0.7279149293899536,0.17173466086387634,0.7278997302055359,0.011838280595839024,0.3193016052246094,-0.33889249712228775,0.39888978004455566,0.8281493186950684,B,100,B,100,10000,std,2.0,4,0.003,1,3,753f5846d1bd93d8284ec4dfa089a3909766dd3c
