act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
LR,l2init,0.001,0.001,0,1,0.9490895833,1,1,0,0,-0.1514693201,0.8006602526,-0.9186887741,0.4877499342,63.6596716,0,0,0.7297130227,0.4602945149,0.3244928122,0.9595000148,36.75936319,1.456638336,1.117720962,2.807575941,0.2778503005,0.780183588,1.457193387,1.668713992,1.804599332,2.507678037,0.00136484358,0.01465843339,0,0.82,nan,nan,nan,0.8125902511,1.107617819,1.323433873,1.442089343,1.910844471,0.008250614974,0.06123738922,0,0.4,nan,nan,nan
LR,l2init,0.001,0.001,0,2,0.95609375,1,1,0,0,-0.2662935853,0.720770061,-0.5970152617,0.4067499638,55.65883754,0,0,0.7003178,0.3877854645,-0.01419744641,0.9790000319,32.09205037,1.253102303,1.069434762,2.9183321,0.2511889991,0.5869303364,1.256858377,1.669133287,1.886484779,2.183716978,0.001238113429,0.001920348732,0.32,0.61,nan,nan,nan,0.8040318466,1.064241147,1.360411044,1.572249278,1.837285513,0.005454481622,0.04141363874,0.51,0.44,nan,nan,nan
LR,l2init,0.001,0.001,0,3,0.9575458333,1,1,0,0,-0.2325910181,0.7810183764,-0.9080044627,0.4187499583,58.46510503,0,0,0.722373426,0.402068764,0.2499109954,0.9752499461,34.10751879,1.367457628,1.041751623,2.87407279,0.2695977818,0.5802043979,1.367208429,1.662759028,1.893162404,2.379516434,0.001437384135,0.01066762442,0.44,0.7,nan,nan,nan,0.7939401051,1.041772486,1.398845301,1.590907066,1.827043597,0.005627802554,0.04511791281,0.5,0.34,nan,nan,nan
LR,l2init,0.001,0.001,0,4,0.9575770833,1,1,0,0,-0.2437368482,0.7635332942,-0.7255086303,0.3969999552,56.72428876,0,0,0.7094142437,0.3944601119,-0.4820341468,0.9759999514,33.19419222,1.350810051,1.076484203,2.861171961,0.2625784646,0.5800523504,1.355315557,1.665720893,1.877840826,2.356946994,0.001348039262,0.00642464892,0.36,0.62,nan,nan,nan,0.7485203262,1.076234295,1.376299434,1.68797389,1.855227711,0.005108285791,0.04208143428,0.41,0.38,nan,nan,nan
LR,l2init,0.001,0.001,0,5,0.9573145833,1,1,0,0,-0.2782848179,0.7574373484,-0.9595437646,0.3969999552,56.20071155,0,0,0.7110846043,0.3994930685,-0.4128458202,0.9745000005,33.02152662,1.373110056,1.069061637,2.859852791,0.2711704772,0.5810387482,1.386415255,1.683408019,2.034167536,2.391066797,0.001497339504,-0.0002536175889,0.42,0.69,nan,nan,nan,0.7654398998,1.064924509,1.42935964,1.631614461,1.870115305,0.005885631897,0.04706038348,0.45,0.38,nan,nan,nan
LR,l2init,0.001,0.001,0,6,0.9573020833,0.9916666746,0.9916666746,0,0,-0.4994788468,0.8459474444,-1.755856514,0.3197499216,59.39199438,0,0,0.5195680261,0.4079911411,0.1031534299,0.9279999733,38.15535106,1.460143685,1.114712954,2.976278067,0.3075900148,0.624910108,1.460166785,1.800111156,1.949684769,2.548824482,0.002866414978,-0.001729715557,0.52,0.72,nan,nan,nan,0.8168293891,1.121647004,1.419058358,1.576796802,1.976656089,0.005992694208,0.04634661786,0.58,0.49,nan,nan,nan
LR,l2init,0.001,0.001,0,7,0.9564083333,1,1,0,0,-0.3996573389,0.8188768625,-1.572891712,0.3557499647,59.06438579,0,0,0.6329607368,0.4273580015,-0.00849866122,0.9535000324,35.70861194,1.454076529,1.141184211,2.939912558,0.3038378474,0.5929242321,1.45351232,1.779104017,2.092157278,2.495998319,0.001827638036,-0.008837384637,0.57,0.74,nan,nan,nan,0.8150483518,1.141554756,1.427217732,1.621428998,1.934585944,0.006005407965,0.04664919712,0.57,0.45,nan,nan,nan
LR,l2init,0.001,0.001,0,8,0.9574270833,1,1,0,0,-0.2841600478,0.7464443445,-0.6718702316,0.3932499588,54.88881606,0,0,0.7069710493,0.3736799657,0.3126487136,0.980500102,32.08437988,1.293371558,1.054171085,2.879482031,0.2529822396,0.5836177789,1.295342874,1.577075578,1.748212839,2.25013662,0.001260790899,0.005764580332,0.36,0.62,nan,nan,nan,0.8022487983,1.049158282,1.360430437,1.632044751,1.858740472,0.005128257788,0.03584085591,0.43,0.33,nan,nan,nan
LR,l2init,0.001,0.001,0,9,0.9570104167,1,1,0,0,-0.2935807705,0.8096733093,-0.6713293791,0.3932499588,58.64284606,0,0,0.7207913399,0.4002726376,-0.2904743552,0.9707500935,34.36114186,1.401289105,1.055713534,2.899792194,0.2833209157,0.5814780801,1.40738618,1.753578519,1.890140006,2.471642175,0.001187827297,0.01232357416,0.51,0.7,nan,nan,nan,0.8072841878,1.052109461,1.418211935,1.799073276,1.875338092,0.005781999943,0.04193232395,0.46,0.41,nan,nan,nan
LR,l2init,0.001,0.001,0,10,0.9571104167,1,1,0,0,-0.2632158101,0.7331726551,-0.7943939567,0.4082499444,56.76412927,0,0,0.7071725726,0.3860259354,0.1332874745,0.9789999127,32.46110676,1.279455781,1.072140217,2.881784916,0.2511390125,0.5932821184,1.280786238,1.590968099,1.81706523,2.230672649,0.001295490632,0.005526248366,0.39,0.68,nan,nan,nan,0.7313283258,1.069898734,1.351771095,1.693531925,1.869132276,0.00537836934,0.03601548262,0.48,0.38,nan,nan,nan
