step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,sign_match_mean,sign_clone_frac,eval_loss
0,A_w5_T10000_std_lr0.01_s3,0.4,0,0.4,2.21872,2.19387,0.49,0,4.58292
0,A_w5_T10000_std_lr0.01_s4,0.4,0,0.4,2.11677,1.45812,0.52,0,1.69924
0,A_w5_T10000_centered_lr0.01_s0,0,0,0,2.74572,2.47175,0.5,0,2.95218
0,A_w5_T10000_centered_lr0.01_s1,0.6,0,0.4,2.86995,2.33877,0.52,0,0.943827
0,A_w5_T10000_centered_lr0.01_s2,0.2,0,0.2,2.54075,3.08483,0.54,0,1.96932
0,A_w5_T10000_centered_lr0.01_s3,0.2,0,0,2.25801,1.6542,0.47,0,3.49927
0,A_w5_T10000_centered_lr0.01_s4,0.4,0.1,0.4,1.62881,2.06021,0.49,0,1.43707
0,A_w5_T100000_std_lr0.01_s0,0.6,0,0.6,1.69299,1.96878,0.49,0,2.18075
0,A_w5_T100000_std_lr0.01_s1,0.2,0,0.2,2.99456,1.58384,0.46,0,5.66702
0,A_w5_T100000_std_lr0.01_s2,0.4,0,0.4,2.75029,2.001,0.52,0,5.30151
0,A_w5_T100000_std_lr0.01_s3,0.2,0,0,2.31321,2.49679,0.48,0,2.59657
0,A_w5_T100000_std_lr0.01_s4,0.4,0,0.2,2.44336,1.69272,0.52,0,5.0503
0,A_w5_T100000_centered_lr0.01_s0,0.6,0,0.6,1.49028,1.13652,0.5,0,8.05125
0,A_w5_T100000_centered_lr0.01_s1,0,0,0,3.15957,2.72494,0.49,0,2.65423
0,A_w5_T100000_centered_lr0.01_s2,0.6,0,0.6,1.72234,1.98101,0.46,0,0.954943
0,A_w5_T100000_centered_lr0.01_s3,0.2,0,0.2,2.65671,1.98294,0.52,0,1.8624
0,A_w5_T100000_centered_lr0.01_s4,0.4,0,0.4,2.26683,1.28765,0.46,0,1.70331
10000,A_w5_T100_std_lr0.01_s0,0,0,0,2.93352,2.45575,0.47,0,0.605927
10000,A_w5_T100_std_lr0.01_s1,0.4,0,0.4,2.83397,2.82014,0.54,0,0.361289
10000,A_w5_T100_std_lr0.01_s2,0.6,0,0.6,1.89405,1.91469,0.51,0,0.949304
10000,A_w5_T100_std_lr0.01_s3,0.2,0,0.2,2.74386,1.72953,0.45,0,0.599858
10000,A_w5_T100_std_lr0.01_s4,0.6,0,0.6,1.44549,1.11109,0.6,0,1.96197
10000,A_w5_T100_centered_lr0.01_s0,0.2,0,0.2,2.04492,1.24959,0.5,0,0.713659
10000,A_w5_T100_centered_lr0.01_s1,0,0,0,3.63766,2.99194,0.54,0,1.04494
10000,A_w5_T100_centered_lr0.01_s2,0.4,0,0.2,2.68388,1.70912,0.45,0,1.04854
10000,A_w5_T100_centered_lr0.01_s3,0,0,0,3.37978,2.80519,0.48,0,1.01675
10000,A_w5_T100_centered_lr0.01_s4,0,0,0,3.61651,2.21704,0.44,0,1.01575
10000,A_w5_T1000_std_lr0.01_s0,0.8,0,0.6,1.2405,1.01626,0.53,0,1.00156
10000,A_w5_T1000_std_lr0.01_s1,0.8,0,0.8,1,1,0.53,0,0.782551
10000,A_w5_T1000_std_lr0.01_s2,0.8,0,0.8,1,1,0.51,0,1.76595
10000,A_w5_T1000_std_lr0.01_s3,0.4,0,0.4,2.24672,1.94754,0.54,0,0.412836
10000,A_w5_T1000_std_lr0.01_s4,0.6,0,0.6,1.18889,1.0047,0.59,0,0.960162
10000,A_w5_T1000_centered_lr0.01_s0,0.4,0,0.2,2.55495,1.4981,0.46,0,0.519466
10000,A_w5_T1000_centered_lr0.01_s1,0.2,0,0.2,3.20208,1.96639,0.5,0,0.462324
10000,A_w5_T1000_centered_lr0.01_s2,0.2,0,0,3.04899,2.3091,0.53,0,0.899459
10000,A_w5_T1000_centered_lr0.01_s3,0.2,0,0.2,3.64005,2.67528,0.51,0,0.242444
10000,A_w5_T1000_centered_lr0.01_s4,0.2,0,0.2,2.84458,1.96546,0.59,0,0.381275
10000,A_w5_T10000_std_lr0.01_s0,0.2,0,0.2,3.13078,1.76406,0.47,0,0.612653
10000,A_w5_T10000_std_lr0.01_s1,0.2,0,0.2,3.38169,2.16566,0.47,0,0.266327
10000,A_w5_T10000_std_lr0.01_s2,0.4,0,0.4,2.62531,2.13598,0.49,0,0.420347
10000,A_w5_T10000_std_lr0.01_s3,0.4,0,0.4,2.48266,2.10774,0.54,0,0.546731
10000,A_w5_T10000_std_lr0.01_s4,0.4,0,0.4,2.84012,2.02125,0.51,0,0.281243
10000,A_w5_T10000_centered_lr0.01_s0,0,0,0,4.03837,2.36217,0.53,0,0.027777
10000,A_w5_T10000_centered_lr0.01_s1,0,0,0,3.96353,2.55783,0.49,0,0.0527949
10000,A_w5_T10000_centered_lr0.01_s2,0,0,0,4.4,3.33989,0.49,0,0.322372
10000,A_w5_T10000_centered_lr0.01_s3,0,0,0,3.97354,3.00274,0.48,0,0.196005
10000,A_w5_T10000_centered_lr0.01_s4,0,0,0,3.91564,2.1584,0.45,0,0.144963
10000,A_w5_T100000_std_lr0.01_s0,0.8,0,0.8,1,1,0.52,0,0.452865
10000,A_w5_T100000_std_lr0.01_s1,0.2,0,0.2,3.01595,2.679,0.48,0,0.320054
10000,A_w5_T100000_std_lr0.01_s2,0.4,0,0.4,2.35758,1.60264,0.48,0,0.577791
10000,A_w5_T100000_std_lr0.01_s3,0.2,0,0,3.05586,1.70424,0.48,0,0.888509
10000,A_w5_T100000_std_lr0.01_s4,0.6,0,0.6,1.96773,1.70802,0.52,0,1.03299
10000,A_w5_T100000_centered_lr0.01_s0,0,0,0,3.77877,2.32594,0.46,0,0.275481
10000,A_w5_T100000_centered_lr0.01_s1,0,0,0,3.74393,2.20175,0.48,0,0.344036
10000,A_w5_T100000_centered_lr0.01_s2,0,0,0,4.11157,2.62363,0.51,0,0.11863
10000,A_w5_T100000_centered_lr0.01_s3,0.2,0,0.2,3.60284,2.53028,0.47,0,0.251592
10000,A_w5_T100000_centered_lr0.01_s4,0,0,0,4.08516,2.29691,0.46,0,0.259638
20000,A_w5_T100_std_lr0.01_s0,0.6,0,0.4,2.0961,1.8292,0.48,0,1.06223
20000,A_w5_T100_std_lr0.01_s1,0.4,0,0.4,2.02739,1.82664,0.49,0,0.554956
20000,A_w5_T100_std_lr0.01_s2,0.6,0,0.6,1.65245,1.22289,0.54,0,2.30511
20000,A_w5_T100_std_lr0.01_s3,0.4,0,0.2,2.7861,1.96411,0.49,0,1.4503
20000,A_w5_T100_std_lr0.01_s4,0.4,0,0.4,2.4291,2.07856,0.56,0,1.24553
20000,A_w5_T100_centered_lr0.01_s0,0,0,0,3.42917,1.80416,0.51,0,1.22904
20000,A_w5_T100_centered_lr0.01_s1,0.4,0,0.2,2.32285,1.44975,0.52,0,0.960235
20000,A_w5_T100_centered_lr0.01_s2,0,0,0,4.13566,2.8014,0.47,0,0.413505
20000,A_w5_T100_centered_lr0.01_s3,0,0,0,3.87657,1.97997,0.48,0,0.696784
20000,A_w5_T100_centered_lr0.01_s4,0,0,0,3.34465,1.55639,0.42,0,0.631468
20000,A_w5_T1000_std_lr0.01_s0,0.8,0,0.8,1,1,0.54,0,0.477753
20000,A_w5_T1000_std_lr0.01_s1,0.6,0,0.6,1.97539,1.86642,0.54,0,0.646839
20000,A_w5_T1000_std_lr0.01_s2,0.8,0,0.8,1,1,0.53,0,1.79945
20000,A_w5_T1000_std_lr0.01_s3,0.6,0,0.4,2.1898,1.65834,0.55,0,0.56327
20000,A_w5_T1000_std_lr0.01_s4,0.8,0,0.8,1,1,0.63,0,1.05277
20000,A_w5_T1000_centered_lr0.01_s0,0.4,0,0.4,2.88498,2.14606,0.43,0,0.764256
20000,A_w5_T1000_centered_lr0.01_s1,0,0,0,4.2252,2.79652,0.46,0,0.256938
20000,A_w5_T1000_centered_lr0.01_s2,0.2,0,0.2,3.38071,2.03335,0.45,0,0.462697
20000,A_w5_T1000_centered_lr0.01_s3,0,0,0,4.26111,2.89084,0.5,0,2.13964
20000,A_w5_T1000_centered_lr0.01_s4,0.2,0,0.2,2.87953,1.94884,0.53,0,0.447291
20000,A_w5_T10000_std_lr0.01_s0,0.4,0,0.2,3.19122,2.19792,0.5,0,1.47507
20000,A_w5_T10000_std_lr0.01_s1,0,0,0,4.22343,2.61606,0.46,0,0.477779
20000,A_w5_T10000_std_lr0.01_s2,0.4,0,0.4,1.63446,1.10393,0.47,0,0.805526
20000,A_w5_T10000_std_lr0.01_s3,0.4,0,0.4,2.47903,2.14396,0.57,0,0.470833
20000,A_w5_T10000_std_lr0.01_s4,0.2,0,0.2,2.557,1.57092,0.5,0,0.287488
20000,A_w5_T10000_centered_lr0.01_s0,0,0,0,4.24264,2.39177,0.49,0,0.244009
20000,A_w5_T10000_centered_lr0.01_s1,0,0,0,4.36925,2.78409,0.48,0,0.093216
20000,A_w5_T10000_centered_lr0.01_s2,0.2,0,0.2,3.12946,1.76369,0.53,0,0.163925
20000,A_w5_T10000_centered_lr0.01_s3,0.2,0,0,3.36682,2.60725,0.48,0,0.374232
20000,A_w5_T10000_centered_lr0.01_s4,0,0,0,3.78314,1.90146,0.44,0,0.108681
20000,A_w5_T100000_std_lr0.01_s0,0.8,0,0.8,1,1,0.52,0,0.448264
20000,A_w5_T100000_std_lr0.01_s1,0.2,0,0.2,3.22697,2.72774,0.48,0,0.254985
20000,A_w5_T100000_std_lr0.01_s2,0.4,0,0.4,2.52116,2.01848,0.48,0,0.559332
20000,A_w5_T100000_std_lr0.01_s3,0.6,0,0,2.90942,1.70682,0.48,0,0.912612
20000,A_w5_T100000_std_lr0.01_s4,0.6,0,0.6,1.99264,1.88273,0.51,0,0.947163
20000,A_w5_T100000_centered_lr0.01_s0,0,0,0,3.68241,2.33876,0.46,0,0.337506
20000,A_w5_T100000_centered_lr0.01_s1,0,0,0,3.89479,2.35063,0.5,0,0.258575
20000,A_w5_T100000_centered_lr0.01_s2,0,0,0,3.99502,2.45618,0.51,0,0.133007
20000,A_w5_T100000_centered_lr0.01_s3,0.2,0,0.2,3.72423,2.61849,0.46,0,0.250928
20000,A_w5_T100000_centered_lr0.01_s4,0,0,0,3.74618,1.94607,0.48,0,0.0912661
30000,A_w5_T100_std_lr0.01_s0,0.4,0,0.4,2.11224,1.36407,0.5,0,0.679214
30000,A_w5_T100_std_lr0.01_s1,0.4,0,0.4,2.34858,1.43106,0.49,0,1.9967
30000,A_w5_T100_std_lr0.01_s2,0.4,0,0.2,2.62737,1.42381,0.51,0,0.632666
30000,A_w5_T100_std_lr0.01_s3,0.4,0,0.4,1.28317,1.08392,0.48,0,1.46479
30000,A_w5_T100_std_lr0.01_s4,0.4,0,0.2,1.91353,1.84841,0.51,0,1.42462
30000,A_w5_T100_centered_lr0.01_s0,0,0,0,3.96769,2.69477,0.53,0,1.34877
30000,A_w5_T100_centered_lr0.01_s1,0,0,0,3.66178,2.13815,0.53,0,0.867177
30000,A_w5_T100_centered_lr0.01_s2,0,0,0,4.21314,2.35682,0.47,0,0.34063
30000,A_w5_T100_centered_lr0.01_s3,0,0,0,4.13593,2.35791,0.45,0,1.06433
30000,A_w5_T100_centered_lr0.01_s4,0,0,0,4.12482,2.42591,0.44,0,0.982535
30000,A_w5_T1000_std_lr0.01_s0,0.6,0,0.4,2.10428,1.51228,0.54,0,0.748367
30000,A_w5_T1000_std_lr0.01_s1,0.8,0,0.4,1.31946,1.00832,0.54,0,0.926429
30000,A_w5_T1000_std_lr0.01_s2,0.6,0,0.6,1.84594,1.37787,0.56,0,1.74265
30000,A_w5_T1000_std_lr0.01_s3,0.4,0,0.4,2.95039,2.84764,0.6,0,0.681898
30000,A_w5_T1000_std_lr0.01_s4,0.2,0,0,3.14246,2.17409,0.54,0,0.306784
30000,A_w5_T1000_centered_lr0.01_s0,0.4,0,0.4,2.84661,2.13526,0.49,0,0.196296
30000,A_w5_T1000_centered_lr0.01_s1,0.2,0,0.2,3.53224,2.49303,0.48,0,0.257378
30000,A_w5_T1000_centered_lr0.01_s2,0.4,0,0.4,2.31765,1.82625,0.48,0,0.363329
30000,A_w5_T1000_centered_lr0.01_s3,0.2,0,0.2,2.40694,1.28642,0.47,0,1.45796
30000,A_w5_T1000_centered_lr0.01_s4,0.2,0,0.2,2.63,1.56506,0.55,0,0.451164
30000,A_w5_T10000_std_lr0.01_s0,0.8,0,0.4,1.74042,1.0581,0.5,0,1.10225
30000,A_w5_T10000_std_lr0.01_s1,0.6,0,0.4,2.18466,1.89306,0.5,0,1.19391
30000,A_w5_T10000_std_lr0.01_s2,0.6,0,0.6,1.74003,1.23036,0.49,0,0.428907
30000,A_w5_T10000_std_lr0.01_s3,0.4,0,0.4,2.12767,1.7507,0.56,0,0.509369
30000,A_w5_T10000_std_lr0.01_s4,0.6,0,0.6,1.73206,1.34284,0.53,0,0.474222
30000,A_w5_T10000_centered_lr0.01_s0,0,0,0,4.00406,2.37074,0.51,0,0.145654
30000,A_w5_T10000_centered_lr0.01_s1,0,0,0,4.30369,2.69837,0.48,0,0.13424
30000,A_w5_T10000_centered_lr0.01_s2,0.2,0,0,3.78124,2.26893,0.49,0,0.160486
30000,A_w5_T10000_centered_lr0.01_s3,0.2,0,0.2,2.70111,2.08816,0.48,0,0.328743
30000,A_w5_T10000_centered_lr0.01_s4,0,0.1,0,3.54827,1.76304,0.45,0,0.0409944
30000,A_w5_T100000_std_lr0.01_s0,0.8,0,0.8,1,1,0.52,0,0.452655
30000,A_w5_T100000_std_lr0.01_s1,0.2,0,0.2,3.28834,2.73548,0.48,0,0.231238
30000,A_w5_T100000_std_lr0.01_s2,0.4,0,0.4,2.65839,2.09718,0.48,0,0.423512
30000,A_w5_T100000_std_lr0.01_s3,0.6,0,0,3.02375,1.79259,0.48,0,0.798873
30000,A_w5_T100000_std_lr0.01_s4,0.6,0,0.6,1.99597,1.8356,0.52,0,0.940588
30000,A_w5_T100000_centered_lr0.01_s0,0,0,0,3.7212,2.32983,0.46,0,0.254236
30000,A_w5_T100000_centered_lr0.01_s1,0,0,0,3.78606,2.32528,0.5,0,0.260034
30000,A_w5_T100000_centered_lr0.01_s2,0,0,0,3.94324,2.33607,0.51,0,0.106545
30000,A_w5_T100000_centered_lr0.01_s3,0.2,0,0.2,3.89814,3.35921,0.45,0,0.169234
30000,A_w5_T100000_centered_lr0.01_s4,0,0,0,3.7181,1.82951,0.47,0,0.0817565
40000,A_w5_T100_std_lr0.01_s0,0.6,0,0.6,1.71291,1.36822,0.52,0,1.25848
40000,A_w5_T100_std_lr0.01_s1,0.4,0,0.4,2.58118,1.56996,0.52,0,0.777414
40000,A_w5_T100_std_lr0.01_s2,0.8,0,0.4,1.2042,1.00432,0.55,0,0.730751
40000,A_w5_T100_std_lr0.01_s3,0.2,0,0.2,3.53041,3.1418,0.43,0,1.42026
40000,A_w5_T100_std_lr0.01_s4,0.8,0,0.8,1,1,0.52,0,1.4239
40000,A_w5_T100_centered_lr0.01_s0,0,0,0,4.19811,2.80084,0.5,0,0.675737
40000,A_w5_T100_centered_lr0.01_s1,0,0,0,2.6019,1.251,0.51,0,1.03624
40000,A_w5_T100_centered_lr0.01_s2,0,0,0,4.05312,3.03236,0.49,0,0.986081
40000,A_w5_T100_centered_lr0.01_s3,0.2,0,0.2,2.79268,1.9145,0.49,0,0.737775
40000,A_w5_T100_centered_lr0.01_s4,0,0,0,3.61985,2.37017,0.44,0,0.482196
40000,A_w5_T1000_std_lr0.01_s0,0.2,0,0.2,2.99916,1.60494,0.53,0,0.228151
40000,A_w5_T1000_std_lr0.01_s1,0.6,0,0.6,1.6028,1.23922,0.54,0,0.702705
40000,A_w5_T1000_std_lr0.01_s2,0.8,0,0.6,1.49299,1.1684,0.53,0,1.12765
40000,A_w5_T1000_std_lr0.01_s3,0.8,0,0.8,1,1,0.55,0,0.370813
40000,A_w5_T1000_std_lr0.01_s4,0.2,0,0.2,2.83347,1.30102,0.48,0,0.691727
40000,A_w5_T1000_centered_lr0.01_s0,0.4,0,0.4,2.88206,2.09038,0.49,0,0.407745
40000,A_w5_T1000_centered_lr0.01_s1,0.2,0,0.2,3.24469,2.20892,0.49,0,0.456287
40000,A_w5_T1000_centered_lr0.01_s2,0.6,0,0.4,1.98239,1.77127,0.47,0,0.549878
40000,A_w5_T1000_centered_lr0.01_s3,0.6,0,0.6,1.35805,1.03797,0.48,0,0.726622
40000,A_w5_T1000_centered_lr0.01_s4,0.2,0,0.2,3.45655,2.36465,0.52,0,1.0693
40000,A_w5_T10000_std_lr0.01_s0,0.6,0,0.6,1.94562,1.67522,0.52,0,1.78212
40000,A_w5_T10000_std_lr0.01_s1,0.4,0,0.2,2.7754,1.28445,0.52,0,0.559951
40000,A_w5_T10000_std_lr0.01_s2,0.8,0,0.6,1.18241,1.00445,0.48,0,0.447967
40000,A_w5_T10000_std_lr0.01_s3,0.6,0,0.6,1.90026,1.80592,0.53,0,0.345452
40000,A_w5_T10000_std_lr0.01_s4,0.6,0,0.6,1.83188,1.70733,0.53,0,0.68977
40000,A_w5_T10000_centered_lr0.01_s0,0.2,0,0,3.65045,2.06273,0.49,0,0.235635
40000,A_w5_T10000_centered_lr0.01_s1,0,0,0,3.98529,2.72351,0.48,0,0.166805
40000,A_w5_T10000_centered_lr0.01_s2,0.2,0,0.2,2.96022,1.48525,0.51,0,0.26991
40000,A_w5_T10000_centered_lr0.01_s3,0.2,0,0,2.48648,1.4882,0.49,0,0.333656
40000,A_w5_T10000_centered_lr0.01_s4,0,0.1,0,3.51691,2.10013,0.44,0,0.120721
40000,A_w5_T100000_std_lr0.01_s0,0.8,0,0.8,1,1,0.52,0,0.452964
40000,A_w5_T100000_std_lr0.01_s1,0.2,0,0.2,3.28519,2.7712,0.48,0,0.244323
40000,A_w5_T100000_std_lr0.01_s2,0.4,0,0.4,2.66684,2.12543,0.48,0,0.497095
40000,A_w5_T100000_std_lr0.01_s3,0.6,0,0,2.9176,1.80867,0.49,0,0.875971
40000,A_w5_T100000_std_lr0.01_s4,0.6,0,0.6,1.99393,1.84162,0.51,0,0.983788
40000,A_w5_T100000_centered_lr0.01_s0,0,0,0,3.71977,2.33943,0.46,0,0.224706
40000,A_w5_T100000_centered_lr0.01_s1,0,0,0,3.85526,2.3813,0.5,0,0.27541
40000,A_w5_T100000_centered_lr0.01_s2,0,0,0,3.87386,2.19128,0.51,0,0.121381
40000,A_w5_T100000_centered_lr0.01_s3,0.2,0,0.2,3.69323,2.7281,0.46,0,0.121398
40000,A_w5_T100000_centered_lr0.01_s4,0,0,0,3.75133,1.86003,0.47,0,0.0829487
50000,A_w5_T100_std_lr0.01_s0,0.6,0,0.6,1.74984,1.54764,0.49,0,1.20973
50000,A_w5_T100_std_lr0.01_s1,0.8,0,0.6,1.0458,1.00064,0.49,0,1.16803
50000,A_w5_T100_std_lr0.01_s2,0.2,0,0,3.11069,2.07517,0.48,0,0.749134
50000,A_w5_T100_std_lr0.01_s3,0.2,0,0.2,2.84081,1.73375,0.47,0,2.25477
50000,A_w5_T100_std_lr0.01_s4,0.6,0,0.6,1.91669,1.57625,0.54,0,1.34866
50000,A_w5_T100_centered_lr0.01_s0,0,0,0,4.30627,2.76449,0.49,0,0.831885
50000,A_w5_T100_centered_lr0.01_s1,0,0,0,4.27104,3.17548,0.52,0,0.473935
50000,A_w5_T100_centered_lr0.01_s2,0,0,0,3.39585,2.63624,0.49,0,1.47893
50000,A_w5_T100_centered_lr0.01_s3,0,0,0,4.52874,3.51856,0.49,0,0.508532
50000,A_w5_T100_centered_lr0.01_s4,0,0,0,3.55274,2.57449,0.44,0,0.681922
50000,A_w5_T1000_std_lr0.01_s0,0.6,0,0.6,1.95931,1.79129,0.49,0,0.682643
50000,A_w5_T1000_std_lr0.01_s1,0.8,0,0.8,1,1,0.52,0,0.73503
50000,A_w5_T1000_std_lr0.01_s2,0.4,0,0.4,2.7393,1.87002,0.56,0,0.758626
50000,A_w5_T1000_std_lr0.01_s3,0.6,0,0.6,1.97705,1.89227,0.61,0,1.26261
50000,A_w5_T1000_std_lr0.01_s4,0.4,0,0.4,2.81378,2.06687,0.47,0,0.666574
50000,A_w5_T1000_centered_lr0.01_s0,0.4,0,0.4,2.75297,1.84676,0.44,0,0.629646
50000,A_w5_T1000_centered_lr0.01_s1,0.2,0,0.2,2.86128,1.88228,0.5,0,0.533706
50000,A_w5_T1000_centered_lr0.01_s2,0.4,0,0.4,2.7746,1.95304,0.45,0,0.635729
50000,A_w5_T1000_centered_lr0.01_s3,0.8,0,0.2,1.90878,1.1804,0.47,0,0.831342
50000,A_w5_T1000_centered_lr0.01_s4,0.6,0,0.6,1.49432,1.06033,0.52,0,1.69936
50000,A_w5_T10000_std_lr0.01_s0,0.8,0,0.6,1.52094,1.09988,0.53,0,0.946878
50000,A_w5_T10000_std_lr0.01_s1,0.6,0,0.2,2.63604,2.0351,0.53,0,0.789868
50000,A_w5_T10000_std_lr0.01_s2,0.8,0,0.8,1,1,0.52,0,0.872558
50000,A_w5_T10000_std_lr0.01_s3,0.4,0,0.4,2.17837,1.45703,0.53,0,0.419552
50000,A_w5_T10000_std_lr0.01_s4,0.4,0,0.4,2.54069,2.18383,0.51,0,0.55795
50000,A_w5_T10000_centered_lr0.01_s0,0.2,0,0.2,3.57647,2.19845,0.49,0,0.535732
50000,A_w5_T10000_centered_lr0.01_s1,0,0,0,3.98547,3.08506,0.48,0,0.260676
50000,A_w5_T10000_centered_lr0.01_s2,0.2,0,0.2,2.19955,1.14327,0.52,0,0.631908
50000,A_w5_T10000_centered_lr0.01_s3,0.2,0,0.2,2.8267,1.60298,0.49,0,0.194353
50000,A_w5_T10000_centered_lr0.01_s4,0,0,0,3.88815,2.10603,0.43,0,0.258539
50000,A_w5_T100000_std_lr0.01_s0,0.8,0,0.8,1,1,0.53,0,0.463512
50000,A_w5_T100000_std_lr0.01_s1,0.2,0,0.2,3.36043,2.75658,0.48,0,0.27049
50000,A_w5_T100000_std_lr0.01_s2,0.4,0,0.4,2.70261,2.15892,0.47,0,0.431406
50000,A_w5_T100000_std_lr0.01_s3,0.6,0,0,3.07106,1.86036,0.49,0,0.825461
50000,A_w5_T100000_std_lr0.01_s4,0.6,0,0.6,1.99011,1.87276,0.51,0,1.04715
50000,A_w5_T100000_centered_lr0.01_s0,0,0,0,3.6992,2.30397,0.46,0,0.251672
50000,A_w5_T100000_centered_lr0.01_s1,0,0,0,3.83976,2.37137,0.5,0,0.242664
50000,A_w5_T100000_centered_lr0.01_s2,0,0,0,3.77811,2.03065,0.52,0,0.0977822
50000,A_w5_T100000_centered_lr0.01_s3,0.2,0,0.2,3.70618,2.66477,0.45,0,0.168841
50000,A_w5_T100000_centered_lr0.01_s4,0,0,0,3.68682,1.79307,0.47,0,0.0750122
60000,A_w5_T100_std_lr0.01_s0,0.4,0,0.4,2.11887,1.78053,0.48,0,1.2607
60000,A_w5_T100_std_lr0.01_s1,0.2,0,0.2,3.02833,1.86973,0.47,0,0.542556
60000,A_w5_T100_std_lr0.01_s2,0.4,0,0.4,2.71016,1.66841,0.47,0,0.589807
60000,A_w5_T100_std_lr0.01_s3,0.4,0,0.4,2.70496,2.4248,0.48,0,0.603211
60000,A_w5_T100_std_lr0.01_s4,0.4,0,0.4,2.47001,2.00298,0.53,0,1.7324
60000,A_w5_T100_centered_lr0.01_s0,0,0,0,4.20134,2.91806,0.46,0,0.627871
60000,A_w5_T100_centered_lr0.01_s1,0,0,0,4.33951,3.20271,0.5,0,0.37142
60000,A_w5_T100_centered_lr0.01_s2,0.2,0,0.2,2.73874,1.7983,0.5,0,1.7399
60000,A_w5_T100_centered_lr0.01_s3,0.2,0,0.2,3.11361,2.04544,0.46,0,1.45172
60000,A_w5_T100_centered_lr0.01_s4,0,0,0,3.45765,3.04284,0.48,0,1.62084
60000,A_w5_T1000_std_lr0.01_s0,0.6,0,0.6,1.99813,1.93016,0.52,0,0.64669
60000,A_w5_T1000_std_lr0.01_s1,0.8,0,0.8,1,1,0.55,0,0.584629
60000,A_w5_T1000_std_lr0.01_s2,0.4,0,0.4,2.91806,2.53016,0.54,0,1.58346
60000,A_w5_T1000_std_lr0.01_s3,0.4,0,0.4,2.65633,2.07099,0.56,0,0.924206
60000,A_w5_T1000_std_lr0.01_s4,0.6,0,0.6,1.49787,1.07336,0.49,0,0.811997
60000,A_w5_T1000_centered_lr0.01_s0,0.6,0,0.4,1.52009,1.08763,0.45,0,0.367128
60000,A_w5_T1000_centered_lr0.01_s1,0.4,0,0.4,2.86336,1.99508,0.55,0,0.346343
60000,A_w5_T1000_centered_lr0.01_s2,0.4,0,0.4,2.3185,1.60766,0.46,0,0.352549
60000,A_w5_T1000_centered_lr0.01_s3,0.6,0,0.6,1.94845,1.64903,0.49,0,0.706107
60000,A_w5_T1000_centered_lr0.01_s4,0.6,0,0.6,1.21628,1.01223,0.5,0,0.767069
60000,A_w5_T10000_std_lr0.01_s0,0.8,0,0.6,1.38563,1.03095,0.54,0,1.23426
60000,A_w5_T10000_std_lr0.01_s1,0.6,0,0.4,2.04746,1.43852,0.49,0,0.577501
60000,A_w5_T10000_std_lr0.01_s2,0.8,0,0.6,1.1993,1.0267,0.48,0,0.790652
