run_id,ckpt,M,n_periods,noise_floor,snr_all,snr_W,snr_b,snr_v,snr_c
B_w5_K100_c0.0_lr0.01_s0,0,5000,50.0,0.014142136089503765,0.24056759476661682,0.11459700763225555,0.5163454413414001,0.40635696053504944,0.7134363651275635
B_w5_K100_c0.0_lr0.01_s1,0,5000,50.0,0.014142136089503765,0.14574626088142395,0.10014986246824265,0.1780436635017395,0.23567375540733337,0.04373101890087128
B_w5_K100_c0.0_lr0.01_s2,0,5000,50.0,0.014142136089503765,0.23684045672416687,0.12370820343494415,0.47534722089767456,0.36493200063705444,0.4696003794670105
B_w5_K100_c0.0_lr0.01_s3,0,5000,50.0,0.014142136089503765,0.15482746064662933,0.0993419885635376,0.236227884888649,0.2358178198337555,0.15887300670146942
B_w5_K100_c0.0_lr0.01_s4,0,5000,50.0,0.014142136089503765,0.16616754233837128,0.0885595753788948,0.25590500235557556,0.24148567020893097,0.30506783723831177
B_w5_K100_c2.0_lr0.01_s0,0,5000,50.0,0.014142136089503765,0.36956819891929626,0.26702994108200073,0.6817383170127869,0.4979681968688965,0.9370770454406738
B_w5_K100_c2.0_lr0.01_s1,0,5000,50.0,0.014142136089503765,0.41016730666160583,0.2932237982749939,0.7022033333778381,0.586931049823761,0.7603800296783447
B_w5_K100_c2.0_lr0.01_s2,0,5000,50.0,0.014142136089503765,0.18175725638866425,0.13855868577957153,0.27907347679138184,0.225413516163826,0.11368387937545776
B_w5_K100_c2.0_lr0.01_s3,0,5000,50.0,0.014142136089503765,0.3934130072593689,0.24202454090118408,0.5963781476020813,0.502350389957428,0.7249441146850586
B_w5_K100_c2.0_lr0.01_s4,0,5000,50.0,0.014142136089503765,0.3308270275592804,0.21550478041172028,0.4894389808177948,0.3826202154159546,0.5673086643218994
B_w5_K10000_c0.0_lr0.01_s0,0,500000,50.0,0.001414213445968926,0.32310789823532104,0.13145850598812103,0.6924295425415039,0.4685119092464447,1.045027732849121
B_w5_K10000_c0.0_lr0.01_s1,0,500000,50.0,0.001414213445968926,0.24314656853675842,0.10835008323192596,0.44903743267059326,0.33060288429260254,0.47377723455429077
B_w5_K10000_c0.0_lr0.01_s2,0,500000,50.0,0.001414213445968926,0.1582287698984146,0.08110633492469788,0.2401137501001358,0.22389273345470428,0.17795081436634064
B_w5_K10000_c0.0_lr0.01_s3,0,500000,50.0,0.001414213445968926,0.11666154861450195,0.06895972788333893,0.10350482910871506,0.15094923973083496,0.024899600073695183
B_w5_K10000_c0.0_lr0.01_s4,0,500000,50.0,0.001414213445968926,0.2392204850912094,0.10541266202926636,0.45953401923179626,0.32329681515693665,0.5461143255233765
B_w5_K10000_c2.0_lr0.01_s0,0,500000,50.0,0.001414213445968926,0.15557141602039337,0.11890757083892822,0.12454428523778915,0.1989629864692688,0.08273869007825851
B_w5_K10000_c2.0_lr0.01_s1,0,500000,50.0,0.001414213445968926,0.2323470413684845,0.1652585119009018,0.36909687519073486,0.3275339603424072,0.4679528474807739
B_w5_K10000_c2.0_lr0.01_s2,0,500000,50.0,0.001414213445968926,0.1459733545780182,0.10455013066530228,0.1174691766500473,0.21967622637748718,0.01291942410171032
B_w5_K10000_c2.0_lr0.01_s3,0,500000,50.0,0.001414213445968926,0.20050719380378723,0.13281159102916718,0.3485141694545746,0.26454275846481323,0.43688857555389404
B_w5_K10000_c2.0_lr0.01_s4,0,500000,50.0,0.001414213445968926,0.3388362526893616,0.232133686542511,0.5529049634933472,0.400020956993103,0.5207639336585999
B_w5_K100_c0.0_lr0.01_s0,10000,5000,50.0,0.014142136089503765,0.33407971262931824,0.09210516512393951,0.4979848563671112,0.35931524634361267,0.7213444113731384
B_w5_K100_c0.0_lr0.01_s1,10000,5000,50.0,0.014142136089503765,0.28519222140312195,0.07850097864866257,0.3551018238067627,0.2653360068798065,0.48449036478996277
B_w5_K100_c0.0_lr0.01_s2,10000,5000,50.0,0.014142136089503765,0.15439628064632416,0.045949455350637436,0.172781839966774,0.1433931142091751,0.2188858836889267
B_w5_K100_c0.0_lr0.01_s3,10000,5000,50.0,0.014142136089503765,0.4241308569908142,0.10336676985025406,0.6125413775444031,0.4376988112926483,1.1041898727416992
B_w5_K100_c0.0_lr0.01_s4,10000,5000,50.0,0.014142136089503765,0.20803125202655792,0.053567443042993546,0.22223974764347076,0.18401476740837097,0.3090769946575165
B_w5_K100_c2.0_lr0.01_s0,10000,5000,50.0,0.014142136089503765,0.4034152030944824,0.1286354809999466,0.31669315695762634,0.35962212085723877,0.6093099117279053
B_w5_K100_c2.0_lr0.01_s1,10000,5000,50.0,0.014142136089503765,0.21547101438045502,0.12811274826526642,0.3142284154891968,0.22649672627449036,0.35655632615089417
B_w5_K100_c2.0_lr0.01_s2,10000,5000,50.0,0.014142136089503765,0.5316470861434937,0.3478422164916992,1.0163109302520752,0.7206563949584961,1.0758776664733887
B_w5_K100_c2.0_lr0.01_s3,10000,5000,50.0,0.014142136089503765,0.4498195946216583,0.27652329206466675,0.7508746981620789,0.551415741443634,0.912520170211792
B_w5_K100_c2.0_lr0.01_s4,10000,5000,50.0,0.014142136089503765,0.4445090591907501,0.2568829655647278,0.6686536073684692,0.5731961131095886,0.7231407761573792
