run_id,ckpt,M,n_periods,noise_floor,snr_all,snr_W,snr_b,snr_v,snr_c
A_w100_T100_std_lr0.01_s0,0,5000,50.0,0.014142136089503765,0.6827645897865295,0.5195079445838928,0.7137507200241089,0.6930752396583557,0.9403516054153442
A_w100_T100_std_lr0.01_s1,0,5000,50.0,0.014142136089503765,0.4611348509788513,0.35052213072776794,0.41616755723953247,0.4696844220161438,0.5309767127037048
A_w100_T100_std_lr0.01_s2,0,5000,50.0,0.014142136089503765,0.3789685070514679,0.294493168592453,0.38428059220314026,0.3842122554779053,0.4661276638507843
A_w100_T100_std_lr0.01_s3,0,5000,50.0,0.014142136089503765,0.29972586035728455,0.2688601315021515,0.3024291694164276,0.3017805516719818,0.34086084365844727
A_w100_T100_std_lr0.01_s4,0,5000,50.0,0.014142136089503765,0.6855037808418274,0.5372424125671387,0.7144091129302979,0.6968817710876465,0.8782604932785034
A_w100_T100_centered_lr0.01_s0,0,5000,50.0,0.014142136089503765,0.22950337827205658,0.11921949684619904,0.2645217478275299,0.21738874912261963,0.37345796823501587
A_w100_T100_centered_lr0.01_s1,0,5000,50.0,0.014142136089503765,0.4310658574104309,0.14555723965168,0.5070515275001526,0.4002144932746887,0.8320789337158203
A_w100_T100_centered_lr0.01_s2,0,5000,50.0,0.014142136089503765,0.6063090562820435,0.1728520691394806,0.755292534828186,0.5583915710449219,1.596170425415039
A_w100_T100_centered_lr0.01_s3,0,5000,50.0,0.014142136089503765,0.3974502980709076,0.14046387374401093,0.4711850881576538,0.3737540543079376,0.7271904945373535
A_w100_T100_centered_lr0.01_s4,0,5000,50.0,0.014142136089503765,0.19628937542438507,0.11941154301166534,0.22616946697235107,0.1896352916955948,0.2804202437400818
A_w100_T1000_std_lr0.01_s0,0,50000,50.0,0.004472136031836271,0.5277299284934998,0.4256788492202759,0.5835504531860352,0.5336813926696777,0.7122443914413452
A_w100_T1000_std_lr0.01_s1,0,50000,50.0,0.004472136031836271,0.8024336099624634,0.6045933961868286,0.8233988881111145,0.8196450471878052,1.0915504693984985
A_w100_T1000_std_lr0.01_s2,0,50000,50.0,0.004472136031836271,0.4160679876804352,0.31941819190979004,0.40147316455841064,0.4210497736930847,0.49151065945625305
A_w100_T1000_std_lr0.01_s3,0,50000,50.0,0.004472136031836271,0.8632557392120361,0.6143273115158081,0.9426936507225037,0.8806171417236328,1.312435507774353
