model,direction,seed,valid_paired,pulse_abs_remaining,hold_abs_remaining,pulse_signed_remaining,hold_signed_remaining,pulse_target_self_recovery,pulse_others_self_compensation,pulse_target_z_remaining,pulse_target_v_norm_ratio,pulse_target_geometry_recovery,pulse_target_readout_recovery
snake075,plus,6,True,0.17729207009898082,0.05683628304420405,-0.17729207009898082,0.05683628304420405,0.9892743116536,0.1880177584453807,0.35545708117478886,0.7363522117373457,0.7073541528573987,0.2819201587962014
snake075,plus,7,True,1.3459336874141925,2.044567930563439,1.3459336874141925,2.044567930563439,0.45615222128184374,-0.8020859086960362,0.8192315058539328,0.782471514660077,0.401612801040069,0.054539420241774814
snake075,plus,8,True,0.5028679358706496,0.3713464026045047,0.5028679358706496,0.3713464026045047,-0.14823496015738447,0.645367024286735,0.9568046654792438,0.9709187686462004,-0.1965124805723224,0.04827752041493801
snake075,plus,9,True,0.8471411624988813,0.7232956802372965,0.8471411624988813,0.7232956802372965,-0.41922516483633543,0.572084002337454,0.8965877196067022,1.2754463950883626,-0.07352136912858054,-0.3457037957077548
snake075,plus,10,True,0.2544369066349094,2.218126619652437,0.2544369066349094,2.218126619652437,0.9807646044675059,-0.23520151110241536,0.8376748071896497,0.4181947464436789,0.1038928904269566,0.8768717140405493
snake075,plus,11,True,0.12303428403070824,0.06054580794054901,0.12303428403070824,0.06054580794054901,0.9271079373637257,-0.05014222139443386,0.8961942997972314,0.18219509363045508,-0.18533819727900736,1.112446134642733
snake075,plus,12,True,0.26784415957251895,1.4346411024628134,-0.26784415957251895,1.4346411024628134,0.8727004363464996,0.39514372322601926,1.0257662585710208,0.3292266974034854,-0.23392602576820054,1.1066264621147
snake075,plus,13,True,0.4031899663804852,0.19578754845009122,-0.4031899663804852,-0.19578754845009122,0.8370243018887062,0.5661656644917791,0.5409451281403097,0.6420651997384346,0.05727287652245405,0.7797514253662524
snake075,plus,14,True,0.3124303314040387,3.3058230986811945,0.3124303314040387,3.3058230986811945,1.0901275636983798,-0.40255789510241863,0.957593084699242,0.32188036469755493,0.041621397925205694,1.0485061657731745
snake075,plus,15,True,0.8115909301124482,1.3781694587084294,-0.8115909301124482,-1.3781694587084294,0.6217130462179736,1.1898778838944746,0.9075250995926561,0.5129608918310536,0.11591651118369051,0.5057965350342832
snake075,plus,16,True,4.541383358947153,4.050135331263483,4.541383358947153,4.050135331263483,-0.036392081922108854,-3.5049912770250438,0.8684946036461512,1.0915147284170301,0.13200749274259937,-0.16839957466470812
snake075,plus,17,True,1.107914973277049,0.5493951728445121,1.107914973277049,0.5493951728445121,0.6235510511427679,-0.7314660244198168,0.8218314624313077,0.5445593140826527,-0.20680779532155635,0.8303588464643242
snake075,plus,18,True,0.01293292954535288,1.1804927183148521,-0.01293292954535288,1.1804927183148521,0.6641185447393778,0.3488143848059752,0.7964425597358499,0.5178925796046224,-0.024252524944475162,0.688371069683853
snake075,plus,19,True,0.35526757049538527,1.3989167396388758,0.35526757049538527,1.3989167396388758,0.9014892677199859,-0.2567568382153712,0.9680902751685708,0.4273741909737363,-0.08189421817648235,0.9833834858964683
snake075,minus,0,True,0.8682242874543395,0.0396558731827799,-0.8682242874543395,0.0396558731827799,0.7521243061957023,1.1160999812586374,0.7864925478438146,0.603568691786464,0.1741688782126385,0.5779554279830639
snake075,minus,1,True,1.116021568382946,1.9718309822337474,1.116021568382946,1.9718309822337474,0.7237775370103194,-0.8397991053932656,0.903025580634652,0.30511228077470853,0.33594312556010364,0.38783441145021574
snake075,minus,2,True,7.570130217392352,8.81483544842399,7.570130217392352,8.81483544842399,0.23461912342048807,-6.804749340812842,0.9163435131789778,0.48325649827148864,-1.2843293659343855,1.5189484893548735
snake075,minus,3,True,0.3179300918111613,1.7901023738787873,0.3179300918111613,1.7901023738787873,0.9646481099641535,-0.2825782017753148,0.5976622336107839,0.5585860061774935,0.39262134846313224,0.5720267615010213
snake075,minus,4,True,0.5496046013090727,0.5448943294264299,0.5496046013090727,0.5448943294264299,0.9030202557760123,-0.45262485708508504,0.9318495856890127,0.38584612565671483,-0.07850726720991341,0.9815275229859256
snake075,minus,5,True,0.05820235514710324,1.011397675417598,0.05820235514710324,1.011397675417598,1.0499227326316045,-0.1081250877787078,0.6057352390347874,0.5572597899749836,0.3526635252433725,0.6972592073882321
snake075,minus,6,True,0.13500708363328906,0.4928649623031693,0.13500708363328906,-0.4928649623031693,0.0901519956918152,0.7748409206748957,0.6893391123696329,1.3935555821663586,0.2737510870641331,-0.18359909137231778
snake075,minus,7,True,0.772380419675093,1.869496098214502,0.772380419675093,1.869496098214502,1.4162425149179947,-1.1886229345930877,0.8813088994850573,0.555549089157406,-0.6556134890311365,2.071856003949131
snake075,minus,8,True,0.9141574406411229,1.1584919762620036,0.9141574406411229,1.1584919762620036,0.09132453366658677,-0.005481974307709768,0.9643996198194992,0.9027678290007167,-0.1949618898543386,0.28628642352092554
snake075,minus,9,True,0.4842538503235464,0.637127956234346,0.4842538503235464,0.637127956234346,0.7811479505099466,-0.26540180083349285,0.013460967459862382,1.193887024661179,0.9926328410386845,-0.21148489052873795
snake075,minus,10,True,0.5741600377353802,2.0351508669223595,0.5741600377353802,2.0351508669223595,0.5677874370829559,-0.141947474818336,0.7983326983140225,0.6247813240643671,0.1535743326160972,0.4142131044668586
snake075,minus,11,True,0.10917124556281958,1.0704121330560228,-0.10917124556281958,1.0704121330560228,0.9078125946618327,0.2013586509009869,1.0635075312325561,0.3657505867836237,0.007765078468205511,0.9000475161936271
snake075,minus,12,True,0.12749775210227976,1.2735035310297678,0.12749775210227976,1.2735035310297678,0.9517078426254297,-0.07920559472770955,1.0016573953343986,0.19320017605014655,-0.12275688569259624,1.0744647283180262
snake075,minus,13,True,1.3369610005921007,1.17483726876707,-1.3369610005921007,-1.17483726876707,0.08826065623373613,2.2487003443583644,1.0356290192301887,0.6927406753880964,-0.5819544555009064,0.6702151117346425
snake075,minus,14,True,0.7081421112366006,2.884686217447156,0.7081421112366006,2.884686217447156,0.6486603289864536,-0.35680244022305435,0.9782458627703385,0.4044328991522693,-0.08481936594606698,0.7334796949325209
snake075,minus,15,True,0.23041860547199056,1.9564602503049142,-0.23041860547199056,1.9564602503049142,0.9728199177416583,0.25759868773033223,0.5581565850267798,0.5457410572965602,0.5101594592510499,0.4626604584906086
snake075,minus,16,True,1.8281466647709723,3.1059469992422897,1.8281466647709723,3.1059469992422897,0.7150664945891654,-1.5432131593601377,0.8464149636203524,0.5360581166000945,0.0422436885588342,0.6728228060303314
snake075,minus,17,True,1.7108502773606176,3.8368207743331633,1.7108502773606176,3.8368207743331633,0.4683885432463305,-1.1792388206069482,0.6697355758510944,0.8349111193606185,0.22589066564873017,0.2424978775976003
snake075,minus,18,True,0.9426158468503338,0.08779254393418907,0.9426158468503338,0.08779254393418907,0.12574684149712578,-0.06836268834745976,0.7176771638665422,0.9765385068271576,0.07922692548500421,0.04651991601212163
snake075,minus,19,True,1.4065730257737545,1.3029263339334538,1.4065730257737545,1.3029263339334538,-0.10381354901896067,-0.30275947675479375,1.0205564352677299,0.9833720841650798,-0.1372399851249375,0.033426436105977064
snake1,plus,0,True,2.2313196271346967,2.3004878688913237,2.2313196271346967,2.3004878688913237,0.21632537813838704,-1.4476450052730836,0.9836577353827984,0.6896523295055343,-0.320305475509427,0.5366308536478139
snake1,plus,1,True,2.7894206446147356,1.6106821824722213,2.7894206446147356,1.6106821824722213,-0.4476710627399618,-1.3417495818747742,0.8238639710659176,1.4021719458906514,0.10962691043169892,-0.5572979731716607
snake1,plus,2,True,2.381671984391292,0.38193299148459237,-2.381671984391292,-0.38193299148459237,0.49386899287473307,2.887802991516559,0.9143879661499881,0.4827620901399162,-0.24218866526477734,0.7360576581395104
snake1,plus,3,True,0.4520944078218111,2.26137151484921,0.4520944078218111,2.26137151484921,0.910778236782044,-0.3628726446038551,0.8997443886013833,0.34310750466989565,0.22969780570067744,0.6810804310813664
snake1,plus,4,True,0.24579846642220404,0.31425972726515683,-0.24579846642220404,0.31425972726515683,0.8998844270234665,0.34591403939873744,1.0085467850480552,0.5163079026840236,-0.1399841423301762,1.0398685693536427
snake1,plus,5,True,0.9899142356443646,1.4728823964255964,0.9899142356443646,1.4728823964255964,0.3639396665829262,-0.35385390222729096,0.7821481055795593,0.5679222446501001,0.1352166166069093,0.2287230499760168
snake1,plus,6,True,0.0035461160396591295,0.8469414853291103,-0.0035461160396591295,0.8469414853291103,1.0819691001516414,-0.07842298411198216,0.4772859907413181,0.5576658910378524,0.48338663733877796,0.5985824628128633
snake1,plus,7,True,1.4086673347761205,2.8143091217091354,1.4086673347761205,2.8143091217091354,0.6597178008532605,-1.068385135629381,0.7917547633068136,0.7386655318036137,0.14452215328790363,0.5151956475653569
snake1,plus,8,True,0.5332971894787439,1.6025431441839806,0.5332971894787439,1.6025431441839806,0.39356282932293984,0.07313998119831622,0.9271204819357406,0.6070432995986483,-0.10615486022643128,0.499717689549371
snake1,plus,9,True,1.937347656357155,9.217079101784888,1.937347656357155,9.217079101784888,1.0653084481964394,-2.0026561045535924,0.7492042507724344,0.42580833564516674,0.1156024408094044,0.949706007387035
snake1,plus,10,True,3.085696461992441,4.265670855421034,3.085696461992441,4.265670855421034,0.18474705474818454,-2.270443516740626,0.9366761871025165,0.7834536786045314,-0.4593507602526108,0.6440978150007952
snake1,plus,11,True,1.55814033166523,2.6341212822205593,1.55814033166523,2.6341212822205593,0.6141190037270933,-1.1722593353923234,1.1227790606498715,0.5896403502614994,-0.32931366911661253,0.9434326728437056
snake1,plus,12,True,0.13833024291729007,1.0626206867307315,-0.13833024291729007,1.0626206867307315,1.0050969010335034,0.13323334188378672,0.8657262224715147,0.42144561097511485,0.13821088312470853,0.8668860179087947
snake1,plus,13,True,0.15768342099258903,0.04034181432766959,-0.15768342099258903,-0.04034181432766959,0.8936672010620005,0.26401621993058855,0.7618441562413465,0.5632474280677402,0.27872817014200946,0.614939030919991
snake1,plus,14,True,2.5520278562889804,2.0938207160325017,-2.5520278562889804,-2.0938207160325017,-0.6512101282884966,4.203237984577477,0.8099477508113337,1.339005873586135,0.059340609406007605,-0.7105507376945043
snake1,plus,15,True,0.13395766428211772,0.7627528380883141,-0.13395766428211772,0.7627528380883141,1.2127815939768534,-0.07882392969473576,0.9616965131048566,0.46585081673303935,0.5374123650312208,0.6753692289456326
snake1,plus,16,True,0.036351684583149024,1.0611144959709973,-0.036351684583149024,-1.0611144959709973,1.0261531700948865,0.010198514488262637,0.7369390094777007,0.5890097223224503,0.3978935395574369,0.6282596305374496
snake1,plus,17,True,0.04517075347189035,0.7283818559538773,0.04517075347189035,0.7283818559538773,0.8346982056507211,0.12013104087738857,0.9392099775032051,0.32422508590467497,-0.1730496804338555,1.0077478860845763
snake1,plus,18,True,1.241339070712788,0.8186330994120533,-1.241339070712788,-0.8186330994120533,0.21720360806982308,2.024135462642965,0.7867545418583755,0.962109642243883,0.1856371622868448,0.03156644578297824
snake1,plus,19,True,0.3893804256305338,0.3020616794855276,-0.3893804256305338,0.3020616794855276,0.8852460070874767,0.5041344185430572,0.8272367570266316,0.4966343385399648,0.150928116707287,0.7343178903801896
snake1,minus,0,True,0.16500240282233214,2.003761718029918,-0.16500240282233214,2.003761718029918,1.092173362043801,0.07282904077853117,0.9806212071454454,0.35024634248086206,-0.2835941593311999,1.375767521375001
snake1,minus,1,True,0.5245345538091168,1.3609216196189493,0.5245345538091168,1.3609216196189493,0.8330445485643515,-0.35757910237346835,0.8055966515852805,0.6402634153390188,0.14259946143983804,0.6904450871245135
snake1,minus,2,True,0.23543925858517462,0.016135478086286296,0.23543925858517462,0.016135478086286296,0.7113060928697716,0.05325464854505376,0.47740874397988753,0.7818053705963148,0.34360739871409274,0.36769869415567885
snake1,minus,3,True,0.12441505119179139,2.9958524335143593,0.12441505119179139,2.9958524335143593,0.7783957282711003,0.09718922053710849,0.9081333724991035,0.4635472167464905,-0.023360605251636635,0.8017563335227367
snake1,minus,4,True,0.2594237101265875,0.4710732120255341,-0.2594237101265875,-0.4710732120255341,-0.2940208617382556,1.553444571864843,1.0316426654080895,1.0758596120929358,-0.15552150182186097,-0.1384993599163946
snake1,minus,5,True,0.18189168607994677,0.9303099581972041,-0.18189168607994677,0.9303099581972041,1.3794953646388066,-0.19760367855885982,0.27449535827231,0.4274697246560622,0.6611609643550833,0.7183344002837233
snake1,minus,6,True,2.220682941028863,1.3481675059836449,2.220682941028863,1.3481675059836449,0.021679076879609682,-1.242362017908473,0.9537244931224989,0.9710607784609236,-0.016731177793199103,0.03841025467280895
snake1,minus,7,True,2.2528524645980053,2.705664808128989,2.2528524645980053,2.705664808128989,0.25915243824128553,-1.5120049028392906,0.79146370817358,0.907165751015139,0.1588032682688888,0.10034916997239679
snake1,minus,8,True,0.7026788199275846,1.7386483034526143,0.7026788199275846,1.7386483034526143,0.49816784264356606,-0.20084666257115075,0.47666377376498686,0.9570279356294233,0.4230077345733113,0.07516010807025487
snake1,minus,9,True,7.729810078287085,11.712447996790528,7.729810078287085,11.712447996790528,0.45649156823270964,-7.186301646519794,0.9895399354014895,0.5692928807210252,-0.11058165811279674,0.5670732263455064
snake1,minus,10,True,2.0124021622712376,2.678400829312292,2.0124021622712376,2.678400829312292,0.4196972319125861,-1.4320993941838238,0.9510209965814439,0.5369588412341324,-0.4983760714375094,0.9180733033500955
snake1,minus,11,True,2.2261819876614277,3.060141817874003,2.2261819876614277,3.060141817874003,0.31114491665412236,-1.5373269043155506,0.7639547724568961,0.9017058640010519,0.17665735201673605,0.13448756463738634
snake1,minus,12,True,0.7000998869620771,1.065032056299211,0.7000998869620771,1.065032056299211,0.3480281804897035,-0.04812806745178056,0.8683294515986437,0.8113089330966349,0.11100356088119012,0.23702461960851334
snake1,minus,13,True,1.1912319603654715,0.6879072973629479,-1.1912319603654715,-0.6879072973629479,0.22129059807422258,1.969941362291249,0.9304599751236803,0.9290281338227591,0.12625367214450167,0.09503692592972068
snake1,minus,14,True,1.287996693422562,1.5975721308591768,-1.287996693422562,-1.5975721308591768,0.6461216123921868,1.6418750810303748,0.8153974316959502,0.6339247360017937,0.0530138751259025,0.5931077372662844
snake1,minus,15,True,0.9368545723707832,2.246901079052874,0.9368545723707832,2.246901079052874,0.6558536679725337,-0.5927082403433169,0.8414831833992334,0.44495138443738497,0.4676938939431172,0.18815977402941664
snake1,minus,16,True,1.9123952044158226,2.505023586650194,-1.9123952044158226,-2.505023586650194,0.09277294206835651,2.8196222623474667,0.8947097602625373,1.181140049196628,0.24719786912748165,-0.15442492705912517
snake1,minus,17,True,0.030438906104295848,0.8793869043812124,0.030438906104295848,0.8793869043812124,0.5714334085633208,0.39812768533238335,0.9525710345241111,0.6292012750585118,-0.15250408113320724,0.723937489696528
snake1,minus,18,True,0.6423095884064959,0.13156529130989547,-0.6423095884064959,-0.13156529130989547,1.0505756388436842,0.5917339495628117,0.8034463897171392,0.5284434937340229,0.14406883960648897,0.9065067992371951
snake1,minus,19,True,0.943130361667121,0.33141823264726983,-0.943130361667121,-0.33141823264726983,0.625125411889641,1.3180049497774802,0.834703546703488,0.5790921246988674,0.13280818409922823,0.49231722779041276
