act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2,pen_wt_total,pen_rest_total
LR,l2rest,0,0.001,3,1,0.9677895833,1,1,0,0,-0.3593614399,2.042909622,-3.333552361,0.480250001,77.02140445,0,0,1.892065883,3.596986532,0.2827039361,0.7269999981,46.7133798,5.65272522,3.521891117,0.6761155725,0.004621055689,5.267593215,5.654340286,6.208960069,6.582867846,9.771341259,2.590825047e-06,-0.002435471397,0,1,nan,nan,nan,3.240033298,3.523079044,3.667781829,3.835242013,6.092818114,0.0007724407269,0.0003880082513,0,1,nan,nan,nan,4.470211121,0.004621055689
LR,l2rest,0,0.001,3,2,0.96853125,1,1,0,0,-1.717788339,3.652442217,-5.373558044,0.3812499344,76.15328667,0,0,-1.197851658,9.693222046,-7.683659554,0.4989999533,70.16949117,9.369153976,5.318461418,0.6193718314,0.003891545573,8.550930912,9.370288271,10.1592417,11.04903092,16.16954954,2.442448152e-06,0.000849830627,1,1,nan,nan,nan,5.002706444,5.318988536,5.736218549,6.102640553,9.265077272,0.0002123445272,0.0006346672308,1,1,nan,nan,nan,11.68906548,0.003891545573
LR,l2rest,0,0.001,3,3,0.9709833333,1,1,0,0,-3.4404459,5.182627201,-8.52230835,0.327249974,69.94977069,0,0,-10.22874069,17.01727676,-24.94379807,0.3257500231,79.31178209,12.84016132,6.834237576,0.7533869743,0.005798666146,11.96821079,12.85567932,14.20382095,15.04282197,22.12341587,3.102456434e-06,-0.006551097613,1,1,nan,nan,nan,6.241930677,6.834225257,7.31959663,7.869649135,11.86720103,0.001554868261,-0.005471577635,1,1,nan,nan,nan,21.56192671,0.005798666146
LR,l2rest,0,0.001,3,4,0.9588395833,1,1,0,0,-4.770552635,6.687329292,-13.43369961,0.2987499833,65.21614216,0,0,-20.88412666,25.4911232,-39.03594208,0.2822499871,83.5425502,16.0158596,7.857410908,0.6726337075,0.004553677756,14.87375449,16.0251575,16.98837268,19.37412133,27.69090313,3.474614459e-06,0.0004272937222,1,1,nan,nan,nan,7.314596219,7.86031176,8.544829633,9.230177141,13.69272906,6.224599943e-05,0.0001701984293,1,1,nan,nan,nan,31.99522795,0.004553677756
LR,l2rest,0,0.001,3,5,0.9522708333,1,1,0,0,-5.906884193,7.793529987,-14.63624668,0.286749959,62.72300923,0,0,-32.29961777,32.28564072,-51.65642166,0.2394999713,86.17960179,18.38795853,8.758221626,0.7085241079,0.005349015248,17.2644339,18.41376424,19.7389926,21.40095268,31.94016601,3.916623854e-06,0.0004558264045,1,1,nan,nan,nan,8.168072299,8.764042653,9.495876818,10.01196945,15.27419156,7.700265152e-05,5.341253382e-05,1,1,nan,nan,nan,41.78588962,0.005349015248
LR,l2rest,0,0.001,3,6,0.94088125,1,1,0,0,-7.297855854,8.646353722,-19.52614975,0.2717499733,61.5644119,0,0,-40.18044281,38.01264954,-70.92121887,0.2244999707,86.82838419,20.53108597,9.46600914,0.7591487765,0.005847364666,19.21533747,20.54650527,21.81198321,24.68738152,35.47281542,4.569199927e-06,0.0003979185421,1,1,nan,nan,nan,8.855781481,9.466060971,10.43104519,10.84712713,16.44641522,6.611157674e-05,6.655249672e-05,1,1,nan,nan,nan,51.8442316,0.005847364666
LR,l2rest,0,0.001,3,7,0.9402666667,1,1,0,0,-7.59484148,9.422302246,-24.47369957,0.2604999542,61.82147446,0,0,-45.48369598,40.86995316,-83.13213348,0.2072499692,86.34505745,22.66373253,10.20048141,0.7790927887,0.006166251547,21.27071617,22.67014644,24.14199637,27.51355382,39.3567338,3.885960445e-06,0.0003565304942,1,1,nan,nan,nan,9.418035936,10.2143789,11.07960906,11.49537347,17.7704566,0.0001032187138,4.060791071e-05,1,1,nan,nan,nan,62.51587513,0.006166251547
LR,l2rest,0,0.001,3,8,0.9237270833,1,1,0,0,-11.53367233,10.45654202,-27.47725868,0.2139999866,59.95810807,0,0,-48.78302765,40.29251862,-91.39086914,0.1914999634,84.80438624,24.65120697,10.85874748,0.941529572,0.009138625806,22.90899368,24.67899528,26.80132341,28.63571912,42.75837693,3.460732767e-06,-0.005026600556,1,1,nan,nan,nan,10.08241281,10.8604684,11.5840728,12.26385911,18.89953931,0.00140695066,-0.0002740221244,1,1,nan,nan,nan,73.73459982,0.009138625806
LR,l2rest,0,0.001,3,9,0.90963125,1,1,0,0,-13.82509899,11.21839809,-33.68109894,0.187749967,59.19600691,0,0,-54.18113327,41.77059555,-95.27358246,0.1779999733,84.62313514,27.09694099,11.5001955,1.012778521,0.010136481,24.98413083,27.10197832,29.29466627,32.18237883,47.06720776,3.566791877e-06,-0.002489249222,1,1,nan,nan,nan,10.68631878,11.51956742,12.36229261,12.95684205,20.21823139,0.00162128702,-0.0001090426485,1,1,nan,nan,nan,87.81790557,0.010136481
LR,l2rest,0,0.001,3,10,0.8931208333,1,1,0,0,-15.27889633,11.99726009,-37.30537033,0.1839999855,58.68802048,0,0,-54.01726151,41.71532822,-89.52772522,0.1652499884,83.42406682,29.32809258,12.1320734,1.006259561,0.0104860893,27.2724346,29.32824735,31.64135968,33.41562756,50.84891828,6.270181769e-05,-0.008598722052,1,1,nan,nan,nan,11.11106178,12.14492201,13.06499567,13.58356296,21.03694071,0.003414996266,-0.00467419019,1,1,nan,nan,nan,101.5524389,0.0104860893
LR,l2rest,0,0.001,3,11,0.8774145833,1,1,0,0,-18.4964447,12.69246197,-42.6042366,0.1584999859,56.78679247,0,0,-54.04767609,40.88279724,-89.6388855,0.174999997,82.83727868,31.25433922,12.51617813,1.1060884,0.01236059729,29.30833087,31.27304092,34.20779015,35.64767149,54.13506173,6.042797562e-05,-1.896483445e-05,1,1,nan,nan,nan,11.66229794,12.52061711,13.58984927,14.57919448,21.89247817,0.0005105351936,0.0002880337124,1,1,nan,nan,nan,116.4248659,0.01236059729
LR,l2rest,0,0.001,3,12,0.8855416667,0.9958333373,0.9958333373,0,0,-20.57288933,13.3765564,-46.23334122,0.1427500099,57.89334765,0,0,-51.84296799,40.79699707,-81.73181915,0.1727499813,83.82967708,33.26553345,12.94058037,1.165088534,0.0142864189,30.98248199,33.30322586,36.34342403,38.93997093,57.43126489,0.0001903356787,-0.001079808397,1,1,nan,nan,nan,12.05683328,12.94776164,14.10052982,15.1860166,22.48596435,0.001783614471,3.218582424e-05,1,1,nan,nan,nan,129.7860251,0.0142864189
LR,l2rest,0,0.001,3,13,0.8833916667,1,1,0,0,-22.62569046,14.1369276,-50.81842804,0.1367499977,57.00485011,0,0,-54.01866531,40.56961823,-82.13038635,0.1667499989,82.91057087,35.11898041,13.2762785,1.271733284,0.01617608397,32.59832744,35.1279518,38.3965906,41.81924734,60.81061681,5.156479774e-06,-0.0004738337157,1,1,nan,nan,nan,12.3568481,13.27840562,14.34848805,15.63652126,23.10966204,0.001390531254,-0.000122989688,1,1,nan,nan,nan,143.3106911,0.01617608397
LR,l2rest,0,0.001,3,14,0.8582291667,0.8791666627,0.8791666627,0,0,-26.14317894,15.15255451,-54.6060791,0.1217500046,54.82844908,0,0,-54.44078064,38.91437531,-101.8127823,0.1525000036,79.86578976,37.24597549,13.60120392,1.431891203,0.0217530131,34.68892187,37.2547485,41.13442401,44.34807989,64.53215723,0.0007763413905,-0.003144907532,1,1,nan,nan,nan,12.66138817,13.61671779,14.51357559,16.22130022,23.46169895,0.006100839473,-0.001165743044,1,1,nan,nan,nan,160.7073364,0.0217530131
