seed,arm,arm_branch,arm_layer,arm_kind,arm_src,arm_delta,arm_reset,k,task,online_acc,online_ce,first75_acc,first75_ce,last750_acc,major_frac,finite,step_w1,step_w1_first75,step_w2,step_w2_first75,step_w3,step_w3_first75,eps_w1_at1,eps_w2_at1,eps_w3_at1,eps_w1_at75,eps_w2_at75,eps_w3_at75,eps_w1_at1500,eps_w2_at1500,eps_w3_at1500,eps_w1_at6000,eps_w2_at6000,eps_w3_at6000,memo_acc_end,full_ce_end,state_sha256,hash_match_prefix,acc_match_prefix,hash_match_resp_ee,acc_match_resp_ee,logits_equal_mb,nbar_neffT2,n_probe,probe_zero2_mean,probe_effbar2_first,probe_effbar2_last,probe_dmean2_first,probe_dmean2_last,probe_zarm2_first,probe_zarm2_last,shadow_online_acc,shadow_state_sha256,shadow_hash_match_prefix,shadow_acc_match_prefix,logits_equal_full,logit_maxdiff_full,g1_start,logg1_start,neff1_start,lowgate1_start,zbar1_start,sigma1_start,effbar1_start,pplus1_start,gtr1_start,zero1_start,deadunits1_start,neffT1_start,g2_start,logg2_start,neff2_start,lowgate2_start,zbar2_start,sigma2_start,effbar2_start,pplus2_start,gtr2_start,zero2_start,deadunits2_start,neffT2_start,mu2_start,pf_eps_w1,pf_zero_w1,pf_logrms_med_w1,pf_eps_w2,pf_zero_w2,pf_logrms_med_w2,pf_eps_w3,pf_zero_w3,pf_logrms_med_w3,field0_equal_fixed,g1_end,logg1_end,neff1_end,lowgate1_end,zbar1_end,sigma1_end,effbar1_end,pplus1_end,gtr1_end,zero1_end,deadunits1_end,neffT1_end,g2_end,logg2_end,neff2_end,lowgate2_end,zbar2_end,sigma2_end,effbar2_end,pplus2_end,gtr2_end,zero2_end,deadunits2_end,neffT2_end,mu2_end,sec
9,S2dyn_10r,2,2,dyn,10,,True,1,3,0.3333541666666667,2.52355681014061,0.09166666666666666,13.31177609125773,0.547,0.11416666666666667,True,0.21888601028998284,0.15770439553307367,0.19487512996117098,0.14580456695208946,0.2188918125005633,0.42175499489530915,0.5606122448979591,0.7106,0.0,0.2811862244897959,0.3078,0.0,0.23987244897959184,0.3227,0.0,0.20756377551020408,0.2045,0.0,0.5975000262260437,1.2014373728257681,e50fdaeeaffe72eb1ab12f8cd80c86f01ca3e34eafcec57d6f27fa2fd21edbe9,False,False,,,True,0.009122635531237206,9,0.9505851851851852,-47.633573796541185,-51.01922366312847,-47.54399970303029,-56.04736987831108,-0.0895740935108993,5.028146215182613,0.13465625,f0d805570c9d4ae5e85fd542a03efd6ecd52e215bb6928673f55c3919785081d,True,True,True,0.0,0.4032501983893079,-0.990695474863767,0.5241382229807403,0.23819999999999994,-1.5909363529153893,1.8904331733043964,-1.5909363529153893,0.22724166666666673,0.403250198370715,0.0,0.0,0.5241382229107505,0.005669713848868838,-10.008601139014589,0.00710098972620019,0.9920833333333334,-0.08957409351089929,1.729840382177381,-47.633573796541185,0.004783333333333333,0.005669713377455869,0.9361583333333334,0.02,0.006995836222437399,5.349378961139686,0.2399234693877551,0.20535714285714285,-6.637466096102835,0.1026,0.02,-8.672358453127005,0.0,0.0,-1.930544805443794,True,0.7360296027523716,-0.3338553917176995,0.7799839860729096,0.11410000000000001,1.3639199196913356,3.0949146240538896,1.3639199196913356,0.6450583333333333,0.7360296027327579,2.5e-05,0.0,0.7799839860512023,0.019811836810331808,-9.21234232376911,0.0217359204092136,0.9749083333333332,5.0281462151826135,10.107117359235978,-51.01922366312846,0.017533333333333335,0.01981183636089166,0.9092833333333334,0.04,0.021615599855027215,25.670591467018074,29.286734580993652
9,S2dyn_10r,2,2,dyn,10,,True,2,4,0.3193958333333333,1.8949949163297812,0.09333333333333334,3.070496400197347,0.48341666666666666,0.11333333333333333,True,0.1683806805367567,0.4114882163897467,0.1471289511922199,0.45603440152869246,0.21237900969572363,0.3538417334978779,0.20756377551020408,0.2045,0.0,0.20744897959183672,0.205,0.0,0.20769132653061226,0.2144,0.0,0.20548469387755103,0.1959,0.0,0.5191666483879089,1.3622366173820297,d3feb99f77630519b4b50d5d14d771da59d50fe571b8a069f4d71fa6650d5cd2,False,False,,,,0.008448827040166917,9,0.9616814814814815,-51.01922366312847,-65.13119835115882,-56.04736987831108,-64.55338153900927,5.028146215182613,-0.5778168121495478,0.12026041666666666,e646155d2f4a814005f8167534aa375bd01e98fd3101c87f8c1999e3e5068347,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7506760502558449,-0.3122299930461482,0.7878999126419065,0.12098333333333335,1.775583618630298,3.642051382082846,1.775583618630298,0.6738416666666667,0.7506760502214234,5e-05,0.0,0.7878999125959222,0.012119949600263923,-10.719227303378219,0.013310787371176271,0.9850666666666666,-0.5778168121495476,13.452163640419755,-65.1311983511588,0.01095,0.012119949343800545,0.9470583333333333,0.13,0.013128623531660106,28.852122056946914,29.204339265823364
9,R2dyn_10,10,2,dyn,2,,False,1,11,0.7387291666666667,0.9999438125344847,0.10833333333333334,8.144500745137533,0.95175,0.11333333333333333,True,0.16652135387751818,0.7164554751943797,0.17079835033049068,0.6082119969263051,0.18484454749098705,0.7753062046443423,0.22625,0.0,0.0,0.22,0.0,0.0,0.2165561224489796,0.0,0.0,0.22049744897959184,0.0,0.0,1.0,0.013624985802949952,a8d588427895eaa3fd206f3fc7828905279210f64128b9acfe8d860ac57e4b86,False,False,,,True,0.24923547542279623,9,0.20435462962962964,-0.08957409402061955,-8.981107116633687,47.54399970303029,46.49954971485945,-47.63357379705091,-55.480656831493135,0.7928645833333333,f7d51cdc24e9656ca7f82a5245a6d83476f0305d12292e140d466cf84c3aec01,True,True,True,0.0,0.39928997627623575,-1.4021852930111331,0.42526026308858195,0.5074166666666667,-2.0981106522794817,5.720471714209433,-2.0981106522794817,0.35574166666666657,0.3992899756560724,0.057541666666666665,0.0,0.42526026149871915,0.6646785043951792,-0.4621688666937628,0.7529708576823408,0.078675,-47.6335737970509,18.039320935913366,-0.08957409402062184,0.49057499999999993,0.6646785043582321,0.0,0.0,0.7529708576811217,68.61978982253169,0.21364795918367346,0.20631377551020408,-3.1437934075532286,0.0,0.0,-1.8638555367785277,0.0,0.0,-2.4804085941602665,True,0.4199424375598834,-1.2661275516140413,0.44712470777267554,0.48200833333333326,-1.5721922805841526,6.0599625878158045,-1.5721922805841526,0.37364166666666676,0.41994243690868216,0.0555,0.0,0.44712467706630166,0.20540433250814613,-2.711846068964298,0.2257303899159053,0.7206583333333333,-55.48065683149312,20.929090468470832,-8.981107116633684,0.17109166666666667,0.20540433087646964,0.20640833333333333,0.0,0.2257303849167874,74.42157649565198,30.433146715164185
9,R2dyn_10,10,2,dyn,2,,False,2,12,0.6277395833333334,1.3077159374028755,0.095,7.060939178466797,0.9908333333333333,0.1175,True,0.1360775749841802,0.40352208889089525,0.1516275523135846,0.2919451914203819,0.20415400228618333,1.0278065921738744,0.22049744897959184,0.0,0.0,0.21887755102040815,0.0,0.0,0.2188137755102041,0.0,0.0,0.22088010204081632,0.0,0.0,0.9958333373069763,0.04609067918362834,ee3ef9a190789b26fdd9575559c807b4e77406734445d1619919a33772f34aac,False,False,,,,0.1126171781342997,9,0.4585472222222222,-8.981107116633687,-14.209336499732885,46.49954971485945,44.85806000814537,-55.480656831493135,-59.06739650787826,0.7706770833333333,5edb0a0e2aec86f1b20715d7286cbc6c42516d274cfd4d0e32271e28201efd9d,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4559317545363045,-1.0361624317637805,0.48268731489942823,0.4474250000000001,-0.7067594465795244,6.258971389774768,-0.7067594465795244,0.4083916666666667,0.45593175410032283,0.04445,0.0,0.48268731387588176,0.14576198062867196,-2.8016906541686137,0.15823415633913365,0.8083,-59.06739650787825,23.382693521019643,-14.20933649973289,0.1243083333333333,0.14576197884579498,0.39701666666666663,0.0,0.15823415096776172,78.65948777913229,30.107187747955322
9,S2ramp_r,2,2,ramp,,,True,1,3,0.6226979166666666,1.7572632221807725,0.09166666666666666,13.305941734313965,0.9425,0.11416666666666667,True,0.213583664448682,0.1857984311451825,0.25388097876505833,0.29693153822639334,0.1907367599657543,0.4217308930431803,0.5040051020408163,0.0008,0.0,0.23665816326530612,0.0,0.0,0.2071811224489796,0.0,0.0,0.20436224489795918,0.0,0.0,0.9458333253860474,0.2057019701732335,f178ab65f6720bfb0a3cb0756412a98d30ee89b1490fdc87525c70f0f1f373eb,False,False,,,True,0.10628005173529573,9,0.2757009259259259,-10.0895740935109,-15.544826915548757,-10.0,-20.0,-0.0895740935108993,4.455173084451243,,,,,True,0.0,0.4032501983893079,-0.990695474863767,0.5241382229807403,0.23819999999999994,-1.5909363529153893,1.8904331733043964,-1.5909363529153893,0.22724166666666673,0.403250198370715,0.0,0.0,0.5241382229107505,0.000359388248982487,-8.351366213211119,0.07070828505120373,0.9995666666666668,-0.08957409351089929,1.729840382177381,-10.0895740935109,8.333333333333334e-06,0.00035938806831836706,0.0024,0.0,0.07070793910712682,5.349378961139686,0.22360969387755103,0.20280612244897958,-9.496900789313317,0.0,0.0,-9.208474476014482,0.0,0.0,-1.930544805443794,True,0.6816666138776069,-0.41971529336359664,0.7260491937145521,0.16263333333333332,0.8018384600157771,3.6281982863937,0.8018384600157771,0.5936750000000001,0.6816666138763229,0.00037500000000000006,0.0,0.7260491937154712,0.1230861247929446,-2.4455757101336406,0.1310806740857587,0.8468916666666665,4.455173084451243,11.812011886372366,-15.544826915548759,0.10895833333333332,0.12308612258334954,0.4866416666666666,0.0,0.1310806460601168,20.18506516042635,5.349174976348877
9,S2ramp_r,2,2,ramp,,,True,2,4,0.5618020833333334,1.3023874091953038,0.1075,4.470030352274577,0.8423333333333334,0.11333333333333333,True,0.15356377930826662,0.5868101756398876,0.15271686273505716,0.5330427392618731,0.20610660767609565,0.6887703435495496,0.204375,0.0,0.0,0.20409438775510205,0.0,0.0,0.2043112244897959,0.0,0.0,0.20563775510204083,0.0,0.0,0.871666669845581,0.41386797371109724,6905a6a59b944be5976ec406667f4808d2503e60633e967a482ea12b9139f718,False,False,,,,0.045163680866436344,9,0.7612351851851852,-15.544826915548757,-28.957389583912025,-20.0,-30.0,4.455173084451243,1.042610416087974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6348735629730444,-0.4970224406640887,0.6751174549637775,0.22265833333333337,0.6433491481154693,4.498513755442974,0.6433491481154693,0.55545,0.6348735628892977,0.001658333333333333,0.0,0.6751174548050204,0.05559551821800244,-4.144200959821806,0.059246911651052364,0.9306833333333334,1.0426104160879737,15.576602362758853,-28.957389583912025,0.04964166666666667,0.055595517176886405,0.7800499999999999,0.0,0.059244965760328255,24.177449185554256,5.296594858169556
9,S2dyn_5r,2,2,dyn,5,,True,1,3,0.6983333333333334,1.5531568074172053,0.09166666666666666,13.262477315266928,0.9995,0.11416666666666667,True,0.14688240005762054,0.15768292224189887,0.17745497106443509,0.14918400712000826,0.1605420807266758,0.4208307402829329,0.4987372448979592,0.0001,0.0,0.22303571428571428,0.0,0.0,0.20411989795918367,0.0,0.0,0.20466836734693877,0.0,0.0,1.0,0.013445643122701509,f055fb1d511a6fe3cb403c03654bc3418a5a22d11ced9d7c1661a7c78007ce56,False,False,,,True,0.16126707603130377,9,0.30290555555555554,-6.68943293894859,-10.627280316923335,-6.599858845437691,-11.555544743215775,-0.0895740935108993,0.9282644262924402,0.64028125,aebce8fc677d21c7608b653812ee040ad20ba9a5d3d2ee33fee768068395a351,True,True,True,0.0,0.4032501983893079,-0.990695474863767,0.5241382229807403,0.23819999999999994,-1.5909363529153893,1.8904331733043964,-1.5909363529153893,0.22724166666666673,0.403250198370715,0.0,0.0,0.5241382229107505,0.19901940615492514,-2.1644099034790885,0.22722203585126174,0.7035416666666667,-0.08957409351089929,1.729840382177381,-6.689432938948592,0.15361666666666665,0.199019405250748,0.07838333333333335,0.0,0.22722203297516347,5.349378961139686,0.21186224489795918,0.20280612244897958,-4.294441242457651,0.0,0.0,-3.5199963615927716,0.0,0.0,-1.930544805443794,True,0.6034120248945707,-0.5738983236709546,0.660842688020919,0.20147500000000004,-0.20322731253455273,3.0456011004266332,-0.20322731253455273,0.4940583333333333,0.6034120249335965,0.0002583333333333333,0.0,0.6608426880952462,0.20335270228259408,-2.064963180250386,0.21770833996544756,0.7433166666666666,0.9282644262924404,6.38183481857527,-10.627280316923331,0.17800000000000005,0.20335270060698193,0.2969,0.0,0.21770833614453028,15.057301523865583,29.54661726951599
9,S2dyn_5r,2,2,dyn,5,,True,2,4,0.5902395833333334,1.2307761489503706,0.1025,4.372253182729085,0.9369166666666666,0.11333333333333333,True,0.18485877715162738,0.628403116716072,0.20690152536553796,0.6654160667676479,0.22017021761712385,0.9652917110361159,0.20466836734693877,0.0,0.0,0.2040688775510204,0.0,0.0,0.20400510204081632,0.0,0.0,0.20455357142857142,0.0,0.0,0.965833306312561,0.173774274508219,db574c8e922fc229eab0e61dd9a2fb5a095d292594e00a9c7dd2f13b3e163790,False,False,,,,0.07009786854827035,9,0.674725,-10.627280316923335,-24.27645758830661,-11.555544743215775,-19.62965898108532,0.9282644262924402,-4.646798607221289,0.46266666666666667,15b7bf26d9d2f250267b73716393c89c621c115d6e47048c7f1da5f87828fe2b,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6529323371534391,-0.45905506582315553,0.696694018257032,0.19406666666666667,0.5447976140140497,3.951029843551558,0.5447976140140497,0.5657833333333333,0.6529323371211688,0.0009916666666666665,0.0,0.6966940181990496,0.0889984923785687,-3.100065323599159,0.0949315867588901,0.8883999999999999,-4.646798607221289,11.418359464330944,-24.276457588306606,0.078725,0.08899849095046522,0.6499916666666666,0.0,0.09493158284135833,21.51975255758444,28.810262441635132
9,S2dyn_20r,2,2,dyn,20,,True,1,3,0.23577083333333335,2.769034695863724,0.09166666666666666,13.310369294484456,0.32816666666666666,0.11416666666666667,True,0.17687438981351988,0.10928583433269522,0.05154600873729601,0.03671500485021777,0.22152049601330268,0.4217405943199992,1.0,1.0,0.0,0.6576658163265307,0.9607,0.0,0.6640051020408163,0.9634,0.0,0.2467984693877551,0.8968,0.0,0.351666659116745,1.8175345736036699,2d42896737b25520b19ef8697db30a8212de512396cb6c303029438aa49cb87d,False,False,,,True,0.0009491094289460605,9,0.9972379629629629,-111.25012500987023,-113.10948667758817,-111.16055091635933,-116.00575995351076,-0.0895740935108993,2.89627327592259,0.10861458333333333,0364cf1d957484ba05a14de7f834c1c076f7af5eb49dd78dcfaac9f233e2ef27,True,True,True,0.0,0.4032501983893079,-0.990695474863767,0.5241382229807403,0.23819999999999994,-1.5909363529153893,1.8904331733043964,-1.5909363529153893,0.22724166666666673,0.403250198370715,0.0,0.0,0.5241382229107505,9.081775790755546e-05,-34.90536129310112,0.0012786034757406998,0.9999000000000001,-0.08957409351089929,1.729840382177381,-111.25012500987025,8.333333333333333e-05,9.081775099039079e-05,0.9995333333333334,0.86,0.00016200051852981802,5.349378961139686,0.7145280612244898,0.5280612244897959,-13.69082881726233,0.9107,0.86,-15.521191059908833,0.0,0.0,-1.930544805443794,True,0.7081879740033996,-0.4288615219024486,0.7462169466780041,0.161025,1.241133261447555,3.157714951499341,1.241133261447555,0.6340666666666667,0.7081879739746451,0.0009583333333333333,0.0,0.7462169466166664,0.0026047046399938255,-35.42300069579073,0.0038960418623004644,0.9970083333333334,2.8962732759225904,6.378333261189247,-113.10948667758815,0.0024166666666666664,0.0026047046234210338,0.9927083333333334,0.84,0.002773225960042908,31.791027190909148,28.70480751991272
9,S2dyn_20r,2,2,dyn,20,,True,2,4,0.23667708333333334,2.120141276419163,0.1125,2.66477552096049,0.29375,0.11333333333333333,True,0.11731295977148193,0.37349362139745307,0.054567045682929916,0.16072979279366942,0.21086095551678832,0.28485812460227555,0.2467984693877551,0.8969,0.0,0.24682397959183675,0.8873,0.0,0.24849489795918367,0.8873,0.0,0.23866071428571428,0.85,0.0,0.31333333253860474,1.9325915082625131,e07d7721e3173f8f18b22e01099e743e7c0c0a5964f1467670b10ca1ece1d1d6,False,False,,,,0.0007436074555529233,9,0.9974564814814815,-113.10948667758817,-117.9688966278201,-116.00575995351076,-117.35842800115645,2.89627327592259,-0.6104686266636438,0.10028125,50323cf5b89312be058e706b14359baa9392551af5bccb91c0cbc911520be040,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7508859180454328,-0.3285562417368523,0.7881114758348166,0.12157499999999999,1.4674979710161218,3.3593293944065232,1.4674979710161218,0.6737916666666667,0.750885918019712,0.0007333333333333333,0.0,0.7881114758002897,0.0008946498107442831,-33.91605507771237,0.0020750653726110298,0.9990000000000001,-0.610468626663644,7.567707580071458,-117.9688966278201,0.00085,0.0008946497961878777,0.9971083333333334,0.81,0.00098933822730066,26.872428093535998,29.36944317817688
