zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,acc,gbar,gvar_mean,gbar_var,pooled_var,g3_ident,cov,cov_abs,cov10,cov50,q10_med,hard_dead,gmin,gmax,task,step,clamp,ce0,ce20,lr,w2_fro,arm,seed,omega_step,theta_task,step_norm,turn_eff,omega_decomp_gap,S2,rho_mean,kap2,graw2,drift2_net,diff2_net
0.05371914897572106,0.8618794326903838,0.19352592544897163,0.5218359375,0.04359386715198082,0.320651302762401,0.21960942326969451,0.5278857421875001,0.027397349579616773,0.07574577532899486,-0.0003258669453866518,0.0004413967787657899,0.004551577147145545,1.0819532072680458,0.0024411562172463163,0.034152634818504904,0.047656876392315126,0.46404217672767306,0.17886366889608407,0.7824998623754201,0.9014798988346593,0.2841546833515167,0.9053999781608582,0.9014798988107942,0.016153185509766108,0.0035204002680155784,0.01967358577777769,3.9968028886505635e-15,7.8125e-05,7.8125e-05,0.0,0.0145703125,0.7121002912521363,0,0.18837058544158936,1.0,1,625,ref,2.2790687084198,1.5758998394012451,0.001,7.849964168882991,T3,0,,,,,,,,,,,
-0.06813259452467606,0.9874609981665838,0.3503965356604974,0.478359375,0.013869798510751288,0.4328343869642512,0.5160711686476609,0.5137353515624999,0.06255267282675249,0.12307972047448835,0.001713213237478398,0.0001599744788540843,0.006907911358657254,1.393540218498045,0.0007670619044802152,0.049502264679093085,0.017154497470376874,0.6962467321456005,0.15962132916614893,0.8012418560582215,0.872775913743535,0.2818906009197235,0.904699981212616,0.8727759135927772,0.022036325453158877,0.006466347380629168,0.02850267283378185,6.196432256189155e-15,0.00130859375,0.00130859375,0.0,0.04015625,0.6466865539550781,0,0.12182885408401489,1.0,2,625,ref,4.086877822875977,0.7073594331741333,0.001,8.040422930621231,T3,0,,,,,,,,,,,
-0.10622173080429004,1.111405317986378,0.33633745563919737,0.4619140625,-0.040913429360875234,0.5100277952976523,0.6551271984701139,0.49298583984375005,0.08380709311957066,0.17840623006773157,-0.0020849712111182324,-0.00030928639966284257,0.007992003522089397,1.6238046877891605,0.0015115100098773836,0.07050998728159072,-0.030171112007013168,0.8038505098212921,0.14192252586107987,0.8363483077108655,0.8583097998240555,0.33077603578567505,0.8906999826431274,0.8583097997332516,0.026267215225019055,0.0061756181889131975,0.0324428334139431,1.0845491171806998e-14,0.0015234375,0.0015234375,0.0,0.0533203125,0.6119655787944793,0,0.1180807426571846,1.0,3,625,ref,4.471190452575684,1.0089174509048462,0.001,8.396890555527305,T3,0,,,,,,,,,,,
-0.12230481150249056,1.184807588493152,0.44012697101555553,0.45439453125,-0.05004117957070266,0.5553244028500821,0.702513237974795,0.49548828125,0.08849160423122868,0.21609303402730412,0.003800554142267572,-0.00048551961068048503,0.008204121817340385,1.797428743445742,0.002845418795477599,0.08642605935930087,-0.04689014773362418,0.8147975557313422,0.18772697394570237,0.8698207386634371,0.8489405736200569,0.2735230326652527,0.9088000059127808,0.84894057363912,0.02921317882236016,0.0066367559101391405,0.03584993473250882,9.520162436160717e-15,0.00373046875,0.00373046875,5.859375e-05,0.065703125,0.6056051790714264,0,0.08286672830581665,1.0,4,625,ref,6.513761520385742,1.3443248271942139,0.001,8.743686880757215,T3,0,,,,,,,,,,,
-0.13265783430034925,1.215795420999712,0.36885093312344686,0.45486328125,-0.054384100028876926,0.6190683519779638,0.8706524993846508,0.5060571289062501,0.10899678097768078,0.27090329603598473,0.003345547407046684,-0.00048336090864608243,0.009108280593625895,1.9635803366532918,0.006332615605788306,0.09649289473054437,-0.043181818210469854,0.8982281684058164,0.19230994196171391,0.9233205544660404,0.8477777317881555,0.23805269598960876,0.9111999869346619,0.8477777318833978,0.02985613398661597,0.006510903682143579,0.03636703766874324,1.6306400674181987e-14,0.00482421875,0.00482421875,0.00013671875,0.06626953125,0.5851036429405212,0,0.05177086591720581,1.0,5,625,ref,4.732544898986816,1.1135426759719849,0.001,9.288522850378362,T3,0,,,,,,,,,,,
-0.20885195238353332,1.2523406333919915,0.41502009568578657,0.4332421875,-0.10268039112592273,0.6666750456373964,1.0728617372539968,0.48938964843750005,0.13520668853059747,0.3097173574463744,-0.000468429501347114,-0.0008867963227816039,0.010119947993656068,2.110835456614424,0.008912262176163494,0.10655903946783897,-0.0819292126875418,1.003066492589167,0.28492454317069443,0.9583727112151291,0.8329952806408255,0.27246734499931335,0.9068999886512756,0.8329952806553774,0.03290009170875109,0.007118353322184884,0.04001844503095084,1.4863110742169283e-14,0.0046484375,0.0046484375,9.765625e-05,0.08306640625,0.5655924141407013,0,0.062340300530195236,1.0,6,625,ref,4.06555700302124,1.0378612279891968,0.001,9.641727134186675,T3,0,,,,,,,,,,,
-0.21559783742937688,1.3029674706122452,0.6008210413385325,0.43390625,-0.11176046509063722,0.6888388957663674,1.0235060143718249,0.4861694335937501,0.13025295154691136,0.34379922523241696,0.00044684754130017797,-0.001052636352853424,0.009915172867407842,2.2515351311423397,0.011435777142178267,0.115681278418545,-0.09639398751947148,0.9733257147502008,0.3270710452452962,1.0003668622685256,0.8273308956645633,0.2720692455768585,0.9078999757766724,0.8273308957785775,0.033726590553267044,0.009548585479914315,0.0432751760331749,6.46011022453763e-15,0.00904296875,0.00904296875,0.00041015625,0.0942578125,0.5570408761501312,0,0.04300389438867569,1.0,7,625,ref,4.498818397521973,1.3365569114685059,0.001,10.059902695490486,T3,0,,,,,,,,,,,
-0.22142831548681177,1.2935661905644207,0.5019891771078147,0.43525390625,-0.1665882157043229,0.7171402055258536,1.09365646510805,0.469130859375,0.143238705051506,0.3777878412253569,-0.006736471895199308,-0.0015770081495304275,0.010336509570038642,2.3908280582102024,0.014342431579716503,0.1241639472692557,-0.14720283253016592,1.0129565142970378,0.3927040064253138,1.036784536583774,0.829152202031255,0.2649848461151123,0.9101999998092651,0.8291522023810103,0.03383948268827216,0.008677535516644453,0.04251701820492018,3.566591466608315e-15,0.00857421875,0.00857421875,0.000234375,0.0921875,0.560896235704422,0,0.05508203059434891,1.0,8,625,ref,3.393594980239868,1.061517596244812,0.001,10.423343931088374,T3,0,,,,,,,,,,,
-0.24674233633499523,1.27663085455295,0.6285412266909883,0.4349609375,-0.21617007907014563,0.7441345520992311,1.053272027704716,0.45124511718750004,0.14145050520513797,0.41623475350772793,-0.003949027084942563,-0.002166193317069754,0.010162337565288405,2.5077372231454045,0.018455935950332788,0.13017070103928602,-0.20344416749763858,0.9853734745549995,0.464645026344222,1.0656876933195625,0.8245369149325416,0.2441386878490448,0.9142000079154968,0.8245369149668841,0.03348633211713107,0.011351436917138419,0.044837769034280626,1.1136924715771102e-14,0.0088671875,0.0088671875,0.00017578125,0.1032421875,0.5715992033481598,0,0.0659068301320076,1.0,9,625,ref,4.511685371398926,1.080436110496521,0.001,10.712729531924927,T3,0,,,,,,,,,,,
-0.2861906546157119,1.3837251480443837,0.7452275759696326,0.427421875,-0.26636076190294483,0.7743799978653991,1.0338706360876233,0.434912109375,0.14605650211154741,0.4596224775209269,-0.006014598538458668,-0.0027694191999365347,0.01018879057741134,2.6154770932604445,0.022646349389106035,0.1383687342094506,-0.2610468935519284,0.9838681292430964,0.4341551189153244,1.0947635794148953,0.8127045255874691,0.24901749193668365,0.9100000262260437,0.8127045252891185,0.03694853156093374,0.012429129552403264,0.049377661113342554,5.551115123125783e-15,0.01392578125,0.01392578125,0.00123046875,0.12048828125,0.536425918340683,0,0.026775753125548363,1.0,10,625,ref,4.038363933563232,1.0836929082870483,0.001,11.009607245068088,T3,0,,,,,,,,,,,
-0.26453949569620927,1.3659119779797908,0.7567166888141855,0.43486328125,-0.2883223234910346,0.800927069235358,1.0814676868055575,0.434150390625,0.15919336010640125,0.4916373331161425,-0.009346522988603756,-0.003028703690908111,0.010598826007426097,2.721441053044617,0.026908816997893156,0.1451616638543697,-0.28334496184529995,1.0139776431562564,0.4613327344417696,1.122422828928903,0.817237570026009,0.26881173253059387,0.9106000065803528,0.8172375698125325,0.035758030815621206,0.01300481945929469,0.048762850274895936,1.995625886763719e-14,0.014921875,0.014921875,0.001015625,0.11640625,0.5498024821281433,0,0.026562491431832314,1.0,11,625,ref,3.7189674377441406,1.0825532674789429,0.001,11.287355346526411,T3,0,,,,,,,,,,,
