zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,acc,gbar,gvar_mean,gbar_var,pooled_var,g3_ident,cov,cov_abs,cov10,cov50,q10_med,hard_dead,gmin,gmax,task,step,clamp,ce0,ce20,lr,w2_fro,arm,seed,omega_step,theta_task,step_norm,turn_eff,omega_decomp_gap,S2,rho_mean,kap2,graw2,drift2_net,diff2_net
0.4975748138589243,0.9508537807470346,0.27189306268603525,0.66177734375,0.15762277814913683,0.32038342582893525,0.2919710922221775,0.5991577148437499,0.028956280504227855,0.07612933384649356,-0.0024400748048365667,0.001408869176989795,0.005294262826433141,1.106537064236579,0.00858152338041691,0.03587050483329519,0.15290299905627727,0.5464263775065967,0.1637077654901995,0.7814872724344544,0.7534521247949489,0.3598558008670807,0.9117000102996826,0.7534521246070943,0.11910580102408787,0.024591266320580216,0.14369706734471774,4.9654724776360126e-14,0.20181640625,0.20181640625,0.1271875,0.26845703125,0.1015187494456768,0,8.624784442190503e-08,1.0,1,625,wclamp,2.3079299926757812,1.7915903329849243,0.001,7.844066642831732,T03w,1,,,,,,,,,,,
-0.21636725915796517,1.170055701166804,0.960838002133644,0.4415625,-0.10838482122260448,0.4465451683101067,0.6570639175170792,0.44670654296875006,0.05968529760903076,0.14217392082330246,-0.0024566310912316914,-0.0009790498658670665,0.007804307993558776,1.4835506222077277,0.004399791621835902,0.04513477038764199,-0.0958919343310924,0.7963706921231332,0.15515787734007402,0.8589307591119848,0.5192640586173344,0.29714083671569824,0.9241999983787537,0.5192640586901935,0.14055128433097225,0.07093969528274272,0.21149097961369523,1.9734214262712158e-14,0.44666015625,0.44666015625,0.38029296875,0.50353515625,0.00380059708841145,0,1.4312207018488121e-12,1.0,2,625,wclamp,4.335362434387207,0.9381177425384521,0.001,8.666024795288022,T03w,1,,,,,,,,,,,
-0.5583699468957936,1.219362426621405,1.4397374172672517,0.353515625,-0.407088533337751,0.526282618620887,0.7499002325194484,0.3365185546875001,0.07870463753431368,0.19929786628454554,-0.0010291091564013568,-0.003727950961351647,0.008226925977754816,1.74562531057239,-0.0005518277946976013,0.05400812739373337,-0.38243496696526164,0.835191175917612,0.22870374037041802,0.9261616929749897,0.4155326211334392,0.25158336758613586,0.92330002784729,0.41553262107954614,0.12055800865490562,0.08997062653751779,0.21052863519238266,4.0772940579358874e-14,0.56099609375,0.56099609375,0.49982421875,0.60671875,0.0010340583627112211,0,4.0398899503468755e-11,1.0,3,625,wclamp,4.390858173370361,1.094011664390564,0.001,9.398250328237484,T03w,1,,,,,,,,,,,
-0.9565785458571722,1.2483501966084987,1.9601023358074159,0.282734375,-0.6976905601692317,0.6135316936570936,0.9669836884667754,0.25646484375,0.12369290499888053,0.24995957707560756,0.002768657047253536,-0.006460982573631871,0.009298787197814748,1.942667992183912,-0.0045389441086445,0.06272421247768772,-0.6663878613621759,0.9442791798869449,0.31172516021950936,0.9957869094270319,0.3294904507813124,0.2514628767967224,0.9262999892234802,0.3294904506538383,0.09889748521100175,0.09819374586044002,0.19709123107143703,4.746203430272544e-15,0.65474609375,0.65474609375,0.611171875,0.68626953125,0.0001089311444957275,0,4.0407336764775037e-13,1.0,4,625,wclamp,3.823810338973999,1.3735884428024292,0.001,10.154923681063057,T03w,1,,,,,,,,,,,
-1.117603672250945,1.2189594429539499,1.8644429875051083,0.220234375,-0.898599069696528,0.6801305356554591,1.1855203769328728,0.21281982421874998,0.16932870360411464,0.289590157098851,0.00365868482801588,-0.00835621966411919,0.01028048291854043,2.086901890446995,-0.006261645851191133,0.06759753902743579,-0.8622545035940494,1.0439609670541066,0.319251293544224,1.0492577679793547,0.26411563861341414,0.2558829188346863,0.925599992275238,0.26411563862728654,0.08297177211804517,0.08748045977314041,0.170452231891159,2.65898414397725e-14,0.72302734375,0.72302734375,0.67724609375,0.75287109375,0.00014364331436809153,0,3.3814906170298586e-12,1.0,5,625,wclamp,3.6005165576934814,1.258028507232666,0.001,10.747881935568625,T03w,1,,,,,,,,,,,
-1.2446043075206612,1.2260447453758063,1.885287564673729,0.21958984375,-1.056973874444788,0.7369528730018953,1.3805522982467477,0.20174560546874998,0.2094328239909708,0.32857004794040084,0.005096665094375697,-0.00983364780502645,0.01097193413304296,2.217585455751329,-0.009341785848955625,0.07319818991198979,-1.0166791495141854,1.1162982106740045,0.38425022676412435,1.094816190736501,0.25902980050587743,0.24263352155685425,0.9279999732971191,0.25902980027432,0.08387726360355278,0.08683132057334902,0.17070858417692975,2.7922109069322687e-14,0.72896484375,0.72896484375,0.6886328125,0.75560546875,5.781792897323613e-05,0,2.334004083753838e-12,1.0,6,625,wclamp,3.983506917953491,1.039103388786316,0.001,11.210739413629469,T03w,1,,,,,,,,,,,
-1.3834094072669085,1.2826800205698823,2.2395452558758793,0.21474609375,-1.2194493537139892,0.7929336635693013,1.5747103294008726,0.19025878906250002,0.2550697452435455,0.36560397841640113,0.008070071161487223,-0.011282009816967038,0.011709158076909452,2.3370594000344496,-0.010328666461864486,0.07845438855997372,-1.1660330653991264,1.1960635409361995,0.4629022520726387,1.134686847828081,0.2522156512471694,0.22534193098545074,0.9311000108718872,0.2522156513497235,0.08245064698978605,0.08609315694733398,0.16854380393709967,2.0372592501871623e-14,0.735546875,0.735546875,0.698203125,0.76126953125,2.9790839289489667e-05,0,1.5684846203420887e-14,1.0,7,625,wclamp,4.062350749969482,1.2040053606033325,0.001,11.620381413768653,T03w,1,,,,,,,,,,,
-1.4348390107357136,1.3018667855060857,2.2408082578741846,0.21140625,-1.3194448103730094,0.8351195438601355,1.761821076897855,0.17817626953125001,0.29521633171726774,0.3969161902116337,0.005292130608259209,-0.012255391141520921,0.012482258028712861,2.443147260359224,-0.011493083245586604,0.08079733306920346,-1.2669085351672644,1.2770737984240434,0.4629349875892491,1.1645841942453077,0.24897754978562378,0.22874335944652557,0.9254000186920166,0.24897754931227564,0.08210288540487223,0.0847899555881305,0.16689284099297613,2.65898414397725e-14,0.7391015625,0.7391015625,0.7017578125,0.76517578125,1.8374251158093103e-05,0,3.684549274842949e-14,1.0,8,625,wclamp,3.3129963874816895,1.302094578742981,0.001,11.941066618865996,T03w,1,,,,,,,,,,,
-1.5534811053881143,1.3607932748073464,2.3706496675481414,0.19904296875,-1.4527198448850813,0.893339278512318,2.127316049840795,0.17953369140625,0.3561305191987934,0.43663521709438735,0.00528933023972775,-0.013559820410627456,0.013611472895251603,2.5536537719820744,-0.012844397912849671,0.08391394469158407,-1.4018827298768541,1.3971255216060345,0.6188883540755403,1.2054583107961432,0.2339960380566255,0.22194956243038177,0.932200014591217,0.23399603804528965,0.08105260999031333,0.0791613633219305,0.16021397331221493,2.88935542158697e-14,0.75580078125,0.75580078125,0.7183984375,0.77912109375,1.0844522967090599e-05,0,4.125259829085092e-16,1.0,9,625,wclamp,3.422572374343872,1.3026443719863892,0.001,12.346008805086507,T03w,1,,,,,,,,,,,
-1.6896982406694718,1.3338887435208777,3.0403200366673464,0.20677734375,-1.5309289604250056,0.9287258838798477,2.286781154487171,0.1854150390625,0.3888564719838715,0.46763256872096703,0.006042726683565398,-0.014339458274113107,0.014051419149778923,2.63894515011967,-0.013175499615608715,0.08771567958173186,-1.4820782283516634,1.4417826753971008,0.7049662359044966,1.2369863002596382,0.23712471005205504,0.28400811553001404,0.9143000245094299,0.23712470994847584,0.06882358966036038,0.0957480666962661,0.16457165635660637,2.0095036745715333e-14,0.75263671875,0.75263671875,0.721796875,0.773984375,5.680929189111339e-06,0,5.190485022480752e-16,1.0,10,625,wclamp,3.835996627807617,1.2485864162445068,0.001,12.664713783201888,T03w,1,,,,,,,,,,,
-1.6450142226351359,1.3613766326877579,3.0820782987101922,0.20814453125,-1.6222526995058288,0.9602957796423425,2.3723623923644483,0.17433837890625,0.42011466536003406,0.495734093424321,0.006319225614539376,-0.015193471083539594,0.014304580361506409,2.7281694199461195,-0.01415221725939773,0.09110153427449141,-1.5705381494862547,1.4681747164273709,0.7877353021692259,1.2699594282418345,0.23851711273071133,0.22408418357372284,0.9312999844551086,0.23851711328065897,0.06927465754854648,0.09632406300790024,0.1655987205564893,4.260480856999038e-14,0.75142578125,0.75142578125,0.72189453125,0.7725390625,4.630484045264894e-06,0,4.761585654473801e-16,1.0,11,625,wclamp,3.8209171295166016,1.2109053134918213,0.001,13.006979615831346,T03w,1,,,,,,,,,,,
-1.6620890126334984,1.391415381460615,2.8398949560084863,0.21109375,-1.663283926691957,0.988603102983793,2.5016318662323895,0.18136230468749998,0.44514349362780814,0.5273002272653735,0.004892374336002147,-0.015649868837670194,0.014713510351470527,2.8166044210927845,-0.015074365692853461,0.09422440353177923,-1.6182126851867884,1.5109800343712712,0.7544459409850598,1.2968412325872907,0.244181741339938,0.2560422122478485,0.9218000173568726,0.24418174147117064,0.08050471563779657,0.08671259631018025,0.16721731194799827,2.145505995088115e-14,0.74541015625,0.74541015625,0.7121875,0.7673828125,6.993987381065381e-06,0,5.613339040242533e-18,1.0,12,625,wclamp,3.5353729724884033,1.3085192441940308,0.001,13.270648273440232,T03w,1,,,,,,,,,,,
-1.9180922523649253,1.431821280019736,2.9038164746454407,0.1751953125,-1.7867879024917297,1.0245883007395002,2.4809022805425607,0.171181640625,0.479904420735738,0.5642324929870313,0.005644272289486941,-0.01684955238114628,0.01461263847591843,2.9006213535182206,-0.017412785729393362,0.09605728977031792,-1.7434440623312748,1.5002357631976007,0.7369981128182361,1.324551735865043,0.20431606457018092,0.24796222150325775,0.9323999881744385,0.20431606437345778,0.07159170569317042,0.07534634110035544,0.14693804679351344,1.2406742300186124e-14,0.78583984375,0.78583984375,0.75701171875,0.8064453125,1.6985089587251426e-06,0,2.5338281826725013e-19,1.0,13,625,wclamp,4.09653377532959,1.4067338705062866,0.001,13.562498723440175,T03w,1,,,,,,,,,,,
-1.8997288091809468,1.392898325417256,3.2132707598635846,0.18171875,-1.7991227754247276,1.052198054562678,2.6808287527084476,0.17265869140624998,0.5040258015322672,0.599482706610325,0.0036122378828915475,-0.017074229896169545,0.01519571952143171,2.9757432829168677,-0.016986446720547974,0.09615576014916807,-1.7660331963336449,1.558821051944106,0.6779322824308056,1.349292770131159,0.20985775551548044,0.21480102837085724,0.9300000071525574,0.2098577556451754,0.06792255332658352,0.08279674186778825,0.15071929519438598,1.4210854715202004e-14,0.7809765625,0.7809765625,0.75263671875,0.80064453125,2.5691396558613635e-06,0,7.498104290542451e-19,1.0,14,625,wclamp,2.8001632690429688,1.234216332435608,0.001,13.804596844733162,T03w,1,,,,,,,,,,,
-1.9320594109441966,1.426347734605604,3.985548763132848,0.19369140625,-1.8111959118403234,1.0730503712581563,2.8307181407616238,0.18449462890625,0.5206898029109613,0.6278512171490414,0.002896079197264232,-0.017144652456301365,0.015677145550042338,3.0466610396999614,-0.017986944534350187,0.09932816026984741,-1.7742476271123315,1.612496696134704,0.6825005132076214,1.3723479741873907,0.22206241706173518,0.28539466857910156,0.9126999974250793,0.2220624170721369,0.0637428258041794,0.09392607633082813,0.1576689021350254,1.787459069646502e-14,0.76859375,0.76859375,0.74037109375,0.78876953125,2.869906120395172e-06,0,1.0647765466580355e-19,1.0,15,625,wclamp,4.2403483390808105,1.566551923751831,0.001,14.047198204068971,T03w,1,,,,,,,,,,,
-1.8982032911569713,1.45537825093681,4.545616044280507,0.22580078125,-1.8339328584302244,1.1046910002528245,3.1865053177120264,0.19142822265625004,0.5569380969474402,0.6592224383095859,0.004181670782559584,-0.01738604656205042,0.01658342325936935,3.1147318050795416,-0.019106439830502496,0.10492207893070811,-1.8000950063952672,1.7100496692736784,0.6981048458168677,1.395173753400452,0.25186035860000877,0.27823907136917114,0.9194999933242798,0.2518603584540245,0.0665074110598078,0.10813818182852061,0.17464559288834203,1.3600232051658168e-14,0.7390625,0.7390625,0.7129296875,0.75732421875,9.197359759127721e-07,0,9.08084356532272e-19,1.0,16,625,wclamp,4.437578201293945,1.298010230064392,0.001,14.28046189625866,T03w,1,,,,,,,,,,,
-1.9581603512425474,1.5036527542020213,3.7805185526716736,0.2026171875,-1.8908224010329457,1.1231455116552933,3.110263770487364,0.1852978515625,0.5709190347425703,0.6854696976925218,0.005067107916338428,-0.017926138601558474,0.016444749797818195,3.1934748743329364,-0.01969100828107912,0.10786025986480444,-1.8560054215714639,1.694712876079002,0.7158106479412889,1.4251856209375469,0.2313267971868303,0.21268217265605927,0.925000011920929,0.2313267974914797,0.07220223601283726,0.09086882956623217,0.16307106557903658,3.2834845953289005e-14,0.75865234375,0.75865234375,0.7314453125,0.77857421875,1.1254507057856244e-06,0,2.6635336893242533e-20,1.0,17,625,wclamp,4.1571879386901855,1.4270669221878052,0.001,14.558628390158386,T03w,1,,,,,,,,,,,
-1.8236330659126632,1.5284259314782376,4.259965395478428,0.229609375,-1.901363783982316,1.1461699043634328,3.2744291139651396,0.18331298828125,0.5892505865683951,0.7233647804672259,0.0010900826328592021,-0.01794871503321296,0.016988852886537783,3.2797028455299837,-0.020213139933184722,0.10939449941312383,-1.85884023348167,1.7536689679514506,0.685820637975898,1.4531667560062553,0.26092360978089707,0.2017633467912674,0.9297000169754028,0.2609236096010187,0.07999872004069959,0.09642259342226199,0.17642131346298373,2.2148949341271873e-14,0.7283203125,0.7283203125,0.69673828125,0.750234375,2.558003939157061e-06,0,2.739806443257074e-18,1.0,18,625,wclamp,4.2953996658325195,1.5260145664215088,0.001,14.81377611614513,T03w,1,,,,,,,,,,,
