arm,cond,seed,layer,role,start,end,n_intervals,delta,delta_error,delta_median,self,self_error,self_rate,self_median,self_share,upstream,upstream_error,upstream_rate,upstream_median,upstream_share,cross,cross_error,cross_rate,cross_median,cross_share,bias,bias_error,bias_rate,bias_median,bias_share,upstream_growth,upstream_growth_error,upstream_growth_rate,upstream_growth_median,upstream_growth_share,upstream_rotation,upstream_rotation_error,upstream_rotation_rate,upstream_rotation_median,upstream_rotation_share,self_growth,self_growth_error,self_growth_rate,self_growth_median,self_growth_share,self_rotation,self_rotation_error,self_rotation_rate,self_rotation_median,self_rotation_share,closure_residual,upstream_growth_fraction,upstream_rotation_fraction,self_growth_fraction,self_rotation_fraction,bias_absolute_share
ELU,std,0,1,REPORT_ONLY,0,10,10,-8.311918577040606,1.173607474208475e-10,-9.874895446985608,-8.300527634298023,3.4002812312833846e-10,-0.8300527634298023,-9.825556729855595,0.9986295651675358,0.0,1.2077416638815533e-09,0.0,0.0,-0.0,0.0,5.232893327420769e-10,0.0,0.0,-0.0,-0.01139094274258241,8.150802639774101e-15,-0.001139094274258241,-0.09312449977733195,0.0013704348324641634,0.0,1.0064470368510107e-09,0.0,0.0,-0.0,0.0,2.214188700734683e-09,0.0,0.0,-0.0,-7.843665962769104,3.026477033343322e-10,-0.7843665962769104,-8.095072808953883,0.9436649180413147,-0.45686167152891743,5.444042952038917e-10,-0.04568616715289174,-2.1411318507151846,0.05496464712622095,0.0,,,0.9449599240364971,0.055040075963502806,0.0013704348324641634
ELU,std,0,1,REPORT_ONLY,0,50,50,-8.590592511214421,1.2891429938022414e-10,-14.382457340261187,-8.619880206188759,4.99976247801249e-10,-0.17239760412377517,-13.954816861595507,1.003409275313211,0.0,8.801674939534163e-09,0.0,0.0,-0.0,0.0,7.674495530005111e-10,0.0,0.0,-0.0,0.029287694974336774,2.2384364497879786e-14,0.0005857538994867355,-0.09137882571667433,-0.0034092753132107857,0.0,7.364713049253744e-09,0.0,0.0,-0.0,0.0,1.6166387988803384e-08,0.0,0.0,-0.0,-8.40230021862885,1.4606016167714486e-09,-0.168046004372577,-9.1665214298961,0.9780815709347442,-0.2175799875599074,1.8579384935848498e-09,-0.004351599751198148,-2.769287360618441,0.025327704378466546,-1.7763568394002505e-15,,,0.9747583513511366,0.025241648648863232,0.0034092753132107857
ELU,std,0,1,REPORT_ONLY,1,10,9,-6.622443609524843,1.348799394063211e-10,-8.21170679341276,-6.676047513282891,3.189085892110162e-10,-0.7417830570314323,-8.451774711055712,1.0080942786256348,0.0,1.2016531046070679e-09,0.0,0.0,-0.0,0.0,4.908263488950889e-10,0.0,0.0,-0.0,0.05360390375804855,7.979476156592574e-15,0.005955989306449839,-0.02221040055155754,-0.008094278625634777,0.0,1.001323832006497e-09,0.0,0.0,-0.0,0.0,2.2029769366156734e-09,0.0,0.0,-0.0,-7.156260480331236,2.837639372230004e-10,-0.7951400533701373,-7.488361472295219,1.0806072353773797,0.4802129670483428,5.229978424993431e-10,0.053356996338704756,-1.6847845435366224,-0.07251295675174467,0.0,,,1.0719307293863467,-0.07193072938634645,0.008094278625634777
ELU,std,0,1,REPORT_ONLY,10,50,40,-0.2786739341738164,2.379302161311021e-10,0.10420430764266353,-0.3193525718907356,1.59747156396562e-10,-0.007983814297268391,0.12961496934484223,1.1459721657768926,0.0,7.593933275652597e-09,0.0,0.0,-0.0,0.0,2.441602202584322e-10,0.0,0.0,-0.0,0.04067863771691918,9.836036426279214e-15,0.0010169659429229796,0.005216822028160095,-0.1459721657768926,0.0,6.358266012402725e-09,0.0,0.0,-0.0,0.0,1.3952199288068673e-08,0.0,0.0,-0.0,-0.5586342558597466,1.1578992724479483e-09,-0.013965856396493665,-0.49186024139318096,2.004616102743615,0.23928168396901137,1.3133715137055583e-09,0.005982042099225284,1.2660059481453563,-0.8586439369667238,-5.551115123125783e-17,,,1.7492711975116944,-0.7492711975116957,0.1459721657768926
ELU,std,0,2,REPORT_ONLY,0,10,10,-720.285164872067,1.8540626596143982e-10,-739.8913612070028,-99.94579140571759,1.1396534680291255e-10,-9.994579140571759,-104.2725095883636,0.1387586421045745,-501.38417877592263,2.0427588374159985e-09,-50.13841787759226,-503.2149411340246,0.696091219461636,-118.72794120457611,2.6366257756352e-10,-11.87279412045761,-119.0665843595383,0.16483463355192648,-0.22725348585052416,3.39039543138627e-15,-0.022725348585052416,-0.243417676538229,0.00031550488186284895,-507.0313210982363,2.424360362598638e-09,-50.70313210982363,-503.64349999529077,0.7039313674998323,5.647142322313673,4.283360023752888e-09,0.5647142322313673,6.1036212378735515,-0.007840148038196354,-32.98028543128729,1.0833700261793915e-10,-3.298028543128729,-26.687066853841873,0.0457878171587014,-66.96550597443029,1.9441720940519918e-10,-6.696550597443029,-79.2084333473519,0.09297082494587311,1.1368683772161603e-13,1.0112631043446576,-0.011263104344657592,0.32998173277159715,0.6700182672284027,0.00031550488186284895
ELU,std,0,2,REPORT_ONLY,0,50,50,-815.0857389271968,2.0953317879301747e-10,-833.4811476070215,-92.80046217300209,1.4779837441183976e-10,-1.8560092434600417,-99.54969527411342,0.11385362022790954,-603.1668439258677,1.6631266125821378e-08,-12.063336878517354,-614.3251615800511,0.7400041678066244,-118.87287273155697,3.03384895008952e-10,-2.3774574546311396,-120.73658106054474,0.14584094292707858,-0.24556009677005933,7.572835720148685e-15,-0.004911201935401187,-0.25259574316442013,0.0003012690383876201,-611.2146540125443,1.7618280211044932e-08,-12.224293080250886,-608.7899401161764,0.7498777426985971,8.047810086676623,3.409325619213202e-08,0.16095620173353248,7.768776354820362,-0.009873574891972747,-30.309630081875262,7.449026857386944e-10,-0.6061926016375052,-21.3304056602238,0.03718581817143351,-62.49083209112683,8.600746308690787e-10,-1.2498166418225367,-76.3941461586297,0.07666780205647605,-1.1368683772161603e-13,1.0133425936251657,-0.013342593625165742,0.32661076649996545,0.6733892335000347,0.0003012690383876201
ELU,std,0,2,REPORT_ONLY,1,10,9,-714.4711771385296,1.9217042357163548e-10,-733.7087385077507,-99.87709844402787,1.1367653241397712e-10,-11.097455382669763,-104.28733188973457,0.139791641202431,-501.6237100156431,2.0381135456371223e-09,-55.7359677795159,-502.41774009236997,0.7020908975287925,-112.72933313960004,2.5877066817171016e-10,-12.52548145995556,-112.7135878347621,0.15778009910922247,-0.24103553925859159,3.4217379176664436e-15,-0.026781726584287954,-0.23606443777680397,0.00033736215955406827,-507.17638176850437,2.4044227730095387e-09,-56.3529313076116,-504.55374897569743,0.7098626200706308,5.552671752861216,4.26499940908709e-09,0.6169635280956907,4.469270978273328,-0.007771722541838245,-32.9643384839913,1.0815221302289937e-10,-3.662704275999033,-26.704978578960798,0.04613809421398088,-66.91275996003658,1.9417687162165255e-10,-7.434751106670731,-79.12141665844166,0.09365354698845016,0.0,1.0110693965257107,-0.01106939652571059,0.33004902022123567,0.6699509797787645,0.00033736215955406827
ELU,std,0,2,REPORT_ONLY,10,50,40,-94.80057405512997,3.783407037448227e-10,-93.54856300691063,7.145329232715502,3.311573493673988e-11,0.17863323081788757,0.0,-0.07537221481971443,-101.7826651499451,1.4586121861080585e-08,-2.5445666287486275,-95.49123468136949,1.0736503039607628,-0.144931526980814,3.911719599159953e-11,-0.0036232881745203497,0.0,0.0015288043181735488,-0.01830661091953516,2.5042917084721397e-15,-0.00045766527298837903,0.0,0.00019310654077779322,-104.18333291430805,1.51915333264169e-08,-2.6045833228577013,-107.06005383540537,1.0989736502409961,2.400667764362949,2.980956671943497e-08,0.06001669410907372,4.865497642219244,-0.02532334628023321,2.670655349412038,6.36305517001063e-10,0.06676638373530094,0.0,-0.028171299341066807,4.474673883303463,6.650127766587041e-10,0.11186684708258658,0.0,-0.04720091547864761,1.4210854715202004e-14,1.023586214418991,-0.023586214418990812,0.37376239252688503,0.6262376074731149,0.00019310654077779322
ELU,std,0,1,PRIMARY,0,2,2,-5.830675399308159,6.477322516731463e-11,-6.270072990032678,-5.551511479555696,7.575360211400203e-11,-2.775755739777848,-5.923440317693143,0.9521215124090792,0.0,3.9135116080552404e-11,0.0,0.0,-0.0,0.0,1.1648221865254492e-10,0.0,0.0,-0.0,-0.2791639197524637,3.260283821611839e-15,-0.13958195987623184,-0.27040244825184345,0.047878487590920935,0.0,3.292896881605029e-11,0.0,0.0,-0.0,0.0,7.206408489667167e-11,0.0,0.0,-0.0,-3.958982083718914,6.473980382468273e-11,-1.979491041859457,-3.8795927069351337,0.6789920228089988,-1.5925293958367812,7.909080890217717e-11,-0.7962646979183906,-1.6027982020974485,0.27312948960008016,-8.881784197001252e-16,,,0.7131358907026457,0.2868641092973541,0.047878487590920935
ELU,std,0,2,PRIMARY,0,2,2,-105.70811180616305,4.065578653508113e-11,-106.00455881318398,-22.411364901705184,9.824068832884253e-12,-11.205682450852592,-22.74315264727865,0.21201177959550446,-17.406787977499345,3.2979246681383473e-11,-8.703393988749673,-17.06091239369821,0.16466842213034863,-65.86516120197021,4.270917171991631e-11,-32.932580600985105,-65.51642715991224,0.6230852114996355,-0.02479772498831153,1.0753249198770765e-15,-0.012398862494155765,-0.04184400616213679,0.0002345867745115258,-15.756481782266988,8.146162520794966e-11,-7.878240891133494,-15.312010798072034,0.14905650581631472,-1.6503061952323599,7.954097280498739e-11,-0.8251530976161799,-1.385544050524492,0.015611916314033933,-8.200912066819384,6.31993691742662e-12,-4.100456033409692,-8.09434940049129,0.07758072608332459,-14.2104528348858,9.034198360889468e-12,-7.1052264174429,-14.803898370882441,0.1344310535121799,-1.4210854715202004e-14,0.9051918023379383,0.09480819766206186,0.36592648876086137,0.6340735112391387,0.0002345867745115258
ELU,raw,1,1,REPORT_ONLY,0,10,10,-122.67488305167147,1.0438916360866024e-10,-100.64344905923777,-122.77508397601805,1.7620792807624056e-10,-12.277508397601805,-100.88529320481891,1.0008168006510703,0.0,4.23055538500434e-10,0.0,0.0,-0.0,0.0,9.802119591869242e-11,0.0,0.0,-0.0,0.10020092434657273,2.3672997407362775e-15,0.010020092434657273,-0.008219123352319002,-0.0008168006510702557,0.0,9.644002486515595e-10,0.0,0.0,-0.0,0.0,1.3874557871524162e-09,0.0,0.0,-0.0,-57.28783759921444,6.75869879865217e-10,-5.728783759921444,-39.06049962161982,0.46698913562513383,-65.4872463768036,7.76834192546995e-10,-6.54872463768036,-45.431761237429825,0.5338276650259364,-1.4210854715202004e-14,,,0.4666080098988538,0.533391990101146,0.0008168006510702557
ELU,raw,1,1,REPORT_ONLY,0,50,50,-155.95619502964504,1.1589255113132439e-10,-107.73107774618583,-156.04816102059343,2.5690144923647317e-10,-3.1209632204118685,-107.78239435299798,1.0005896911689267,0.0,2.7616720859373463e-09,0.0,0.0,-0.0,0.0,1.4123090731849522e-10,0.0,0.0,-0.0,0.09196599094837438,6.021269145275685e-15,0.0018393198189674874,-0.01924122858326882,-0.0005896911689265884,0.0,6.295526246536338e-09,0.0,0.0,-0.0,0.0,9.057198332476446e-09,0.0,0.0,-0.0,-69.50128857104363,3.7052528598755206e-09,-1.3900257714208726,-41.84152637648988,0.4456462185284299,-86.54687244954981,3.868871599985219e-09,-1.730937448990996,-59.13703852139761,0.5549434726404968,0.0,,,0.44538357976465776,0.5546164202353423,0.0005896911689265884
ELU,raw,1,1,REPORT_ONLY,1,10,9,-84.07545650529597,1.4494680427135023e-10,-67.39392183680744,-84.11539312675285,1.2879426544070423e-10,-9.346154791861428,-67.37369095493763,1.0004750092728234,0.0,4.1952890024415653e-10,0.0,0.0,-0.0,0.0,7.163574161308073e-11,0.0,0.0,-0.0,0.03993662145687267,1.854351934158173e-15,0.0044374023840969634,-0.04419417027384043,-0.00047500927282335996,0.0,9.563609003822667e-10,0.0,0.0,-0.0,0.0,1.3758898006268429e-09,0.0,0.0,-0.0,-42.0609548169464,6.153906552069321e-10,-4.673439424105156,-23.843376447495803,0.5002762585570611,-42.054438309806486,7.099336512246499e-10,-4.672715367756276,-16.084297650094978,0.5001987507157626,0.0,,,0.5000387355209178,0.49996126447908257,0.00047500927282335996
ELU,raw,1,1,REPORT_ONLY,10,50,40,-33.28131197797358,2.0499069067297197e-10,-2.644987073961417,-33.27307704457539,7.977816358335251e-11,-0.8318269261143847,-2.6270762209331204,0.9997525658422468,0.0,2.3386165474369073e-09,0.0,0.0,-0.0,0.0,4.3209711399802304e-11,0.0,0.0,-0.0,-0.008234933398198337,2.3811316632065056e-15,-0.00020587333495495844,-0.009351403685286641,0.00024743415775340907,0.0,5.331125997884769e-09,0.0,0.0,-0.0,0.0,7.669742545324016e-09,0.0,0.0,-0.0,-12.213450971829179,3.0290893625999233e-09,-0.30533627429572946,-1.6572185705261293,0.36697624720781297,-21.05962607274621,3.091267273106709e-09,-0.5264906518186552,-0.4283887176165687,0.6327763186344338,-7.105427357601002e-15,,,0.3670670721396468,0.6329329278603533,0.00024743415775340907
ELU,raw,1,2,REPORT_ONLY,0,10,10,-38.89227479391925,6.6991015177888156e-12,-41.30280472159571,-31.842144495819245,1.3057855288034953e-11,-3.1842144495819245,-30.814829720018487,0.8187267179547368,-1.9819957851087602,7.47362751291183e-11,-0.19819957851087602,-2.2873516040016413,0.050961168911072344,-4.643311976288977,2.5863737253537977e-11,-0.46433119762889774,-4.502179177037333,0.1193890560758599,-0.42482253670226783,6.2178198231249665e-15,-0.04248225367022678,-0.4468563683331013,0.010923057058330982,-0.03141938580598132,7.520573346406589e-11,-0.0031419385805981316,-0.08856421925622679,0.0008078567266241185,-1.9505763993027787,1.554840887674288e-10,-0.19505763993027786,-2.1918221075380178,0.05015331218444822,-16.890277458387885,1.0596003354470608e-11,-1.6890277458387886,-16.566925463600594,0.4342836089656719,-14.951867037431358,1.3112491788201636e-11,-1.4951867037431357,-14.686716108290625,0.38444310898906486,0.0,0.015852397892085934,0.984147602107914,0.5304378120828362,0.46956218791716375,0.010923057058330982
ELU,raw,1,2,REPORT_ONLY,0,50,50,-56.13096534233534,9.051167629677102e-12,-54.71102197361964,-48.471960463125995,3.6496681711277836e-11,-0.9694392092625199,-47.3531385159432,0.8635511640945762,-2.4271809817064836,6.46490642288447e-10,-0.04854361963412967,-2.6091372385441094,0.04324139032534765,-4.6440679776263565,6.602258377287829e-11,-0.09288135955252713,-4.470780897888686,0.08273629269161505,-0.5877559198765084,2.4579121531004526e-14,-0.011755118397530169,-0.5736940503120422,0.010471152888461168,-0.47464044043723663,6.71823036014444e-10,-0.009492808808744733,-0.5167810154553484,0.008455946509069768,-1.9525405412692478,1.3240742880039719e-09,-0.03905081082538495,-2.112531333910012,0.0347854438162779,-29.34052565189264,5.077247616994307e-11,-0.5868105130378528,-26.878425042768047,0.5227155006679228,-19.131434811233355,5.06731962351179e-11,-0.3826286962246671,-18.51619291791746,0.34083566342665345,-7.105427357601002e-15,0.19555214218246308,0.8044478578175372,0.6053092421176737,0.39469075788232627,0.010471152888461168
ELU,raw,1,2,REPORT_ONLY,1,10,9,-37.12067750598342,9.360040014501671e-12,-38.411455262749115,-31.8758073374806,1.2793785646251613e-11,-3.541756370831178,-31.057500419695454,0.8587075850741838,-2.020063449266546,7.35392620188395e-11,-0.22445149436294956,-2.4072204810953552,0.05441881950944821,-2.8195288976854425,2.318243755826029e-11,-0.31328098863171583,-2.4626098143817137,0.07595574992484895,-0.40527782155084424,5.8671691893627475e-15,-0.04503086906120492,-0.4219829546054825,0.010917845491519333,-0.004122856231977842,7.30503303483307e-11,-0.00045809513688642683,-0.03150217218172823,0.00011106629805755257,-2.015940593034568,1.5259955826019784e-10,-0.22399339922606312,-2.403619621256342,0.054307753211390655,-16.880030251684722,1.0336441602363579e-11,-1.875558916853858,-16.52640108171725,0.45473389457840196,-14.995777085795872,1.280168687889599e-11,-1.6661974539773192,-14.651558179502285,0.4039736904957817,-1.4210854715202004e-14,0.0020409538291853097,0.9979590461708147,0.5295561638006464,0.4704438361993534,0.010917845491519333
ELU,raw,1,2,REPORT_ONLY,10,50,40,-17.238690548416095,1.4582519743663304e-11,-13.271883771533016,-16.62981596730675,2.305281542756633e-11,-0.4157453991826688,-12.720506175675482,0.9646797661690558,-0.4451851965977242,5.717188633871063e-10,-0.011129629914943106,-0.43081827916698334,0.02582476872865661,-0.0007560013373787869,4.012458951619834e-11,-1.8900033434469672e-05,0.0029107349457293684,4.3854916662927676e-05,-0.16293338317424058,1.386125033648166e-14,-0.004073334579356014,-0.12925773859024048,0.00945161018562463,-0.4432210546312551,5.966087713499504e-10,-0.011080526365781378,-0.43604981872392296,0.02571083072617593,-0.0019641419664693416,1.1685558447837691e-09,-4.910354916173354e-05,0.07685780652117906,0.00011393800248069355,-12.450248193504757,3.9963162141113264e-11,-0.31125620483761895,-10.46225544055741,0.7222270252219765,-4.179567773801996,3.739317054132148e-11,-0.10448919434504991,-2.3893872303076793,0.24245274094707955,0.0,0.9955880339654601,0.004411966034540382,0.7486702329106479,0.25132976708935223,0.00945161018562463
ELU,raw,1,1,PRIMARY,0,1,1,-38.59942654637548,5.396532977758008e-11,-42.80212787620174,-38.65969084926518,4.736228969758495e-11,-38.65969084926518,-42.82206897262866,1.0015612745649807,0.0,3.5266382562774783e-12,0.0,0.0,-0.0,0.0,2.6385454305611666e-11,0.0,0.0,-0.0,0.06026430288970005,9.056885575498122e-16,0.06026430288970005,0.027035881066694856,-0.0015612745649807825,0.0,8.039348269292573e-12,0.0,0.0,-0.0,0.0,1.1565986525573578e-11,0.0,0.0,-0.0,-15.226882782268062,6.046178321377144e-11,-15.226882782268062,-16.133349414967988,0.39448468914359763,-23.432808066997122,6.690001860642374e-11,-23.432808066997122,-26.866674967869592,0.6070765854213832,0.0,,,0.39386975032050686,0.6061302496794931,0.0015612745649807825
