arm,cond,layer,task,role,n,train_low_mean_seed_median,train_zero_mean_seed_median,m_mean_seed_median,sd_mean_seed_median,mu_norm_mean_seed_median,w_norm_mean_seed_median,bias_mean_seed_median,online_seed_median
ELU,std,2,3,REGISTERED_DESCRIPTIVE,10,0.9729874999999999,0.8039166666666666,-242.8469178223109,158.54996947167248,325.9072266771461,2.0937575003457223,-0.07940063844202086,0.435
ELU,std,2,5,REGISTERED_DESCRIPTIVE,10,0.9991333333333333,0.9879458333333333,-577.0316093282513,302.62237338177044,681.9686543244003,2.1918971391357136,-0.18747634302417282,0.1329333333
ELU,std,2,10,REGISTERED_DESCRIPTIVE,10,0.9999541666666667,0.9969541666666668,-795.9068337213475,424.83867006485235,942.0367701958868,2.18885541026071,-0.22981811593752355,0.10204583335
ELU,std,2,50,REGISTERED_DESCRIPTIVE,10,1.0,0.9984166666666668,-879.5611776370365,467.0048329896116,1036.3952951947122,2.1880469849975004,-0.2576000320143066,0.10123750000000001
GELU,raw,1,0,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-0.01061153914113541,0.14073588477528637,26.1949460599757,0.5774550665974515,0.00017811575191444717,
GELU,raw,1,1,REGISTERED_DESCRIPTIVE,10,0.9994208333333334,0.9896541666666667,-47.142330534204156,13.022636694547087,26.1949460599757,2.339193645316572,-0.006786434203859245,0.1431427083
GELU,raw,1,2,REGISTERED_DESCRIPTIVE,10,0.9997875000000002,0.9950083333333334,-54.96929596199741,15.360263217742212,26.1949460599757,2.7007423690970573,-0.009002266737588797,0.11393958335
GELU,raw,1,3,REGISTERED_DESCRIPTIVE,10,0.9998625000000001,0.9954333333333334,-57.73090838079949,16.199708362746485,26.1949460599757,2.8156089013670376,-0.009700244603918691,0.1164666667
GELU,raw,1,5,REGISTERED_DESCRIPTIVE,10,0.9998916666666667,0.9958500000000001,-59.632035463735455,16.85318081249918,26.1949460599757,2.9646396892878277,-0.008011759728979086,0.12011875
GELU,raw,1,10,REGISTERED_DESCRIPTIVE,10,0.9999125000000001,0.9958625000000001,-61.72177793310682,17.786766347671104,26.1949460599757,3.1939392543704153,-0.005011304078452667,0.11380833335
GELU,raw,1,50,REGISTERED_DESCRIPTIVE,10,0.9999333333333333,0.9959708333333335,-92.51832189911605,27.137520187006988,26.1949460599757,5.078346183824441,0.025505833242496008,0.1161322917
GELU,raw,2,0,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-0.002108586714350289,0.04630727618711897,1.5292023547447284,0.5760928870449987,-0.0025196719652740285,
GELU,raw,2,1,REGISTERED_DESCRIPTIVE,10,0.0006958333333333335,3.3333333333333335e-05,0.0011724301329761148,0.4084857708280031,0.07729666528538204,0.9961316963214962,0.0015609970906371017,0.1431427083
GELU,raw,2,2,REGISTERED_DESCRIPTIVE,10,0.0004416666666666667,6.25e-05,0.0011250266138617005,0.35565750316708195,0.05706130305196823,1.076960705543117,0.0009397671310762234,0.11393958335
GELU,raw,2,3,REGISTERED_DESCRIPTIVE,10,0.0005333333333333334,0.00015000000000000001,0.003086146653449578,0.5541590321474457,0.0701357098524136,1.1526552055509942,0.0008642529483768157,0.1164666667
GELU,raw,2,5,REGISTERED_DESCRIPTIVE,10,0.0008333333333333335,0.0002208333333333333,9.396229598637517e-05,0.7269109828089175,0.09191884262300909,1.2080004097979735,-0.00043477127115693293,0.12011875
GELU,raw,2,10,REGISTERED_DESCRIPTIVE,10,0.0014916666666666667,0.0006291666666666668,-0.012849448451971692,1.189204417263368,0.1321528345360686,1.289554083040708,-0.0004181116531435691,0.11380833335
GELU,raw,2,50,REGISTERED_DESCRIPTIVE,10,0.003058333333333334,0.0023625,-0.10962881681310985,4.334884572873937,0.37757862343003923,1.3601305777653194,-0.00034732436181002414,0.1161322917
GELU,std,1,0,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-0.0029614356946131614,0.5610498238339943,6.52834064585069,0.5774550665974515,0.00017811575191444717,
GELU,std,1,1,REGISTERED_DESCRIPTIVE,10,0.4181541666666666,0.24561666666666668,-1.8235666052745336,19.277273659824097,6.52834064585069,3.6919746657534027,-0.03103840221767314,0.98177916665
GELU,std,1,2,REGISTERED_DESCRIPTIVE,10,0.5157791666666667,0.44745416666666665,-6.632651579561337,63.47365889624635,6.52834064585069,10.026554701317085,-0.1719636197871296,0.58863958335
GELU,std,1,3,REGISTERED_DESCRIPTIVE,10,0.5102166666666668,0.4641583333333333,-4.943405804544532,94.02925816429996,6.52834064585069,11.150787229779773,-0.12289286425308091,0.1332458333
GELU,std,1,5,REGISTERED_DESCRIPTIVE,10,0.5107875,0.46720833333333334,-4.950074296335748,101.75424874136758,6.52834064585069,11.349653871565241,-0.11211943274131045,0.11858645835
GELU,std,1,10,REGISTERED_DESCRIPTIVE,10,0.5107166666666667,0.4669875,-4.950074297763776,101.63508816858253,6.52834064585069,11.349653871566552,-0.11211943274131045,0.11271458335000001
GELU,std,1,50,REGISTERED_DESCRIPTIVE,10,0.5107166666666667,0.4669875,-4.813572989902782,101.63508816858253,6.52834064585069,11.389595640681517,-0.11211943274131045,0.11262083335
GELU,std,2,0,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-0.0028689154982957325,0.18451470832104727,1.1905697371049042,0.5760928870449987,-0.0025196719652740285,
GELU,std,2,1,REGISTERED_DESCRIPTIVE,10,0.5910833333333333,0.3722333333333333,-10.638267568634241,15.36232239905493,70.07997964323384,1.047460326895093,0.0149879113046336,0.98177916665
GELU,std,2,2,REGISTERED_DESCRIPTIVE,10,0.9722500000000001,0.9634833333333335,-145.1455850402814,98.97968161373015,242.8306329404694,1.5204313289209965,-0.05172422996954992,0.58863958335
GELU,std,2,3,REGISTERED_DESCRIPTIVE,10,0.9997583333333333,0.9996875000000001,-299.98397572290355,156.04486757830728,404.5648664896563,1.5750043647987217,-0.09326089329206297,0.1332458333
GELU,std,2,5,REGISTERED_DESCRIPTIVE,10,1.0,0.9999708333333334,-335.52595546508235,166.9226823694454,450.90184671731697,1.5803835223150025,-0.10100558533977164,0.11858645835
GELU,std,2,10,REGISTERED_DESCRIPTIVE,10,1.0,0.9999708333333334,-336.81780719157854,166.83370023129413,452.43186370099227,1.58035190348498,-0.10116441271911752,0.11271458335000001
GELU,std,2,50,REGISTERED_DESCRIPTIVE,10,1.0,0.9999708333333334,-336.81780719157854,166.83366651664633,452.43186370099227,1.58035190348498,-0.10173808757161168,0.11262083335
SILU,raw,1,0,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-0.01061153914113541,0.14073588477528637,26.1949460599757,0.5774550665974515,0.00017811575191444717,
SILU,raw,1,1,REGISTERED_DESCRIPTIVE,10,0.9888375000000003,0.20841666666666664,-68.73386563243105,20.095036283093343,26.1949460599757,4.001304916955736,0.008154578345602204,0.14548229164999998
SILU,raw,1,2,REGISTERED_DESCRIPTIVE,10,0.9960250000000002,0.4318208333333333,-87.17989751806961,24.892523282938477,26.1949460599757,4.949925395169409,0.016892496797954664,0.12143333335
SILU,raw,1,3,REGISTERED_DESCRIPTIVE,10,0.9966125000000001,0.6047541666666667,-101.88193070226268,29.05502517132451,26.1949460599757,5.704802575921048,0.017114708987683115,0.12234375
SILU,raw,1,5,REGISTERED_DESCRIPTIVE,10,0.9978291666666668,0.7877416666666667,-128.3747858630203,36.249550269717226,26.1949460599757,7.002879656293543,0.025645112789497944,0.12499374999999999
SILU,raw,1,10,REGISTERED_DESCRIPTIVE,10,0.9990999999999999,0.8726416666666668,-155.78393980790028,44.69827550554426,26.1949460599757,8.481822212537292,0.016015354257178843,0.12122812499999999
SILU,raw,1,50,REGISTERED_DESCRIPTIVE,10,0.9997208333333334,0.9268375,-231.1907092972378,68.04430449434143,26.1949460599757,13.197763937478719,0.05734306149504846,0.12479375000000001
SILU,raw,2,0,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-0.0009006768963765366,0.04387275848328557,1.4593844138988705,0.5760928870449987,-0.0025196719652740285,
SILU,raw,2,1,REGISTERED_DESCRIPTIVE,10,0.0006458333333333333,0.0,-0.033344032199832487,0.7017101603667664,0.12854333712308197,2.203473796710039,0.0023820205569427344,0.14548229164999998
SILU,raw,2,2,REGISTERED_DESCRIPTIVE,10,0.00065,0.0,-0.02447763316329248,0.8127608342720093,0.11061308363173722,2.5578846588728354,-0.0008590795785312366,0.12143333335
SILU,raw,2,3,REGISTERED_DESCRIPTIVE,10,0.0009916666666666667,1.6666666666666667e-05,-0.03828312043257279,1.1083804544063942,0.11264655331151488,2.8068081522015396,-0.0008978418916012743,0.12234375
SILU,raw,2,5,REGISTERED_DESCRIPTIVE,10,0.0014208333333333334,0.00013333333333333334,-0.06050405583399358,1.7603218178320863,0.16597145648704953,3.2745822002864804,-0.0009527721877748262,0.12499374999999999
SILU,raw,2,10,REGISTERED_DESCRIPTIVE,10,0.0018291666666666664,0.0002666666666666667,-0.07647187795512543,3.1263617740263343,0.17355183474500674,3.8504552327830686,0.00011921768502361374,0.12122812499999999
SILU,raw,2,50,REGISTERED_DESCRIPTIVE,10,0.003808333333333333,0.0013541666666666667,-0.21613300053728288,9.41562313521987,0.38561259033805884,4.981200318363667,1.9900001516361956e-05,0.12479375000000001
SILU,std,1,0,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-0.0029614356946131614,0.5610498238339943,6.52834064585069,0.5774550665974515,0.00017811575191444717,
SILU,std,1,1,REGISTERED_DESCRIPTIVE,10,0.2090083333333333,0.00023750000000000003,-1.9489963343201735,19.17792230380438,6.52834064585069,3.7668433210264953,-0.047684248467849105,0.9823999999999999
SILU,std,1,2,REGISTERED_DESCRIPTIVE,10,0.43265416666666656,0.10547916666666665,-7.400210077592888,67.68133657064851,6.52834064585069,9.842115270179482,-0.13811989306472242,0.442171875
SILU,std,1,3,REGISTERED_DESCRIPTIVE,10,0.45123749999999996,0.17676666666666668,-5.571843915912132,97.87940223525263,6.52834064585069,10.893717572244075,-0.08260952088050544,0.125771875
SILU,std,1,5,REGISTERED_DESCRIPTIVE,10,0.45663750000000003,0.19415416666666666,-5.492246563259279,108.07111147995258,6.52834064585069,11.29903175022616,-0.06882169678458014,0.11816145835
SILU,std,1,10,REGISTERED_DESCRIPTIVE,10,0.4603708333333333,0.20379583333333331,-5.356821508086927,111.2107237582118,6.52834064585069,11.569756043299842,-0.06413677784148603,0.11271458335000001
SILU,std,1,50,REGISTERED_DESCRIPTIVE,10,0.46114999999999995,0.20527500000000004,-5.356821504118383,111.5486709352592,6.52834064585069,11.662337623155718,-0.06456105602032039,0.11262083335
SILU,std,2,0,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-0.00272976966889158,0.17524539795118182,0.8434308688909571,0.5760928870449987,-0.0025196719652740285,
SILU,std,2,1,REGISTERED_DESCRIPTIVE,10,0.29962083333333334,0.0007208333333333334,-9.833130758153322,14.85100339487347,68.56835327270007,1.0343774063488618,0.019921644533773132,0.9823999999999999
SILU,std,2,2,REGISTERED_DESCRIPTIVE,10,0.9787208333333333,0.7374916666666667,-161.61732073945856,104.10724576380895,265.24905975797344,1.4793130842831028,-0.07608906305846176,0.442171875
SILU,std,2,3,REGISTERED_DESCRIPTIVE,10,0.9998833333333335,0.9716333333333333,-307.67997799884085,152.96721168863795,423.2687886337392,1.534815659090947,-0.1175292152291513,0.125771875
SILU,std,2,5,REGISTERED_DESCRIPTIVE,10,1.0,0.9847041666666669,-347.39038826758065,175.82030873720987,471.32454248891423,1.5386228329846918,-0.12338791029760615,0.11816145835
SILU,std,2,10,REGISTERED_DESCRIPTIVE,10,1.0,0.9865958333333333,-359.98819995056,179.84055392410568,483.44429425043603,1.5397458726476385,-0.12421026639465708,0.11271458335000001
SILU,std,2,50,REGISTERED_DESCRIPTIVE,10,1.0,0.9883583333333334,-364.0710549421866,179.84051693522864,487.9133690317673,1.5401530253362414,-0.12536974958726205,0.11262083335
R,raw,1,0,REGISTERED_DESCRIPTIVE,10,0.51505,0.51505,-0.01061153914113541,0.14073588477528637,26.1949460599757,0.5774550665974515,0.00017811575191444717,
R,raw,1,1,REGISTERED_DESCRIPTIVE,10,0.9996750000000001,0.9996750000000001,-6.621121847307988,1.90917628991803,26.1949460599757,0.7463875081303444,-0.003200351399145802,0.13590000000000002
R,raw,1,2,REGISTERED_DESCRIPTIVE,10,1.0,1.0,-7.138986249487514,2.012770836486567,26.1949460599757,0.7613781479881214,-0.004103834899797221,0.11445833335
R,raw,1,3,REGISTERED_DESCRIPTIVE,10,1.0,1.0,-7.138986249487514,2.012770836486567,26.1949460599757,0.7720809995063171,-0.0041832356902159525,0.1144822917
R,raw,1,5,REGISTERED_DESCRIPTIVE,10,1.0,1.0,-7.138986249487514,2.012770836486567,26.1949460599757,0.7735634209207818,-0.0041832356902159525,0.1181625
R,raw,1,10,REGISTERED_DESCRIPTIVE,10,1.0,1.0,-7.138986249487514,2.012770836486567,26.1949460599757,0.7735634209207818,-0.0041832356902159525,0.11271458335000001
R,raw,1,50,REGISTERED_DESCRIPTIVE,10,1.0,1.0,-7.138986249487514,2.012770836486567,26.1949460599757,0.7735634209207818,-0.0041832356902159525,0.11262083335
R,raw,2,0,REGISTERED_DESCRIPTIVE,10,0.49950416666666664,0.49950416666666664,-0.004073615770455702,0.05437465145333439,1.95850250873243,0.5760928870449987,-0.0025196719652740285,
R,raw,2,1,REGISTERED_DESCRIPTIVE,10,0.8840166666666667,0.8840166666666667,-0.05454510863810452,0.2036139740770989,0.20856809123722986,0.6205384080278363,-0.07583548557478935,0.13590000000000002
R,raw,2,2,REGISTERED_DESCRIPTIVE,10,0.985,0.985,-0.0992607041141285,0.0,0.0,0.6324473551966785,-0.10052953715145123,0.11445833335
R,raw,2,3,REGISTERED_DESCRIPTIVE,10,0.995,0.995,-0.11794726076024745,0.0,0.0,0.6324473551966785,-0.11794726076024745,0.1144822917
R,raw,2,5,REGISTERED_DESCRIPTIVE,10,1.0,1.0,-0.13186116500566641,0.0,0.0,0.6324473551966785,-0.13186116500566641,0.1181625
R,raw,2,10,REGISTERED_DESCRIPTIVE,10,1.0,1.0,-0.13912382071544926,0.0,0.0,0.6324473551966785,-0.13912382071544926,0.11271458335000001
R,raw,2,50,REGISTERED_DESCRIPTIVE,10,1.0,1.0,-0.14123677320485511,0.0,0.0,0.6324473551966785,-0.14123677320485511,0.11262083335
R,std,1,0,REGISTERED_DESCRIPTIVE,10,0.5016666666666667,0.5016666666666667,-0.0029614356946131614,0.5610498238339943,6.52834064585069,0.5774550665974515,0.00017811575191444717,
R,std,1,1,REGISTERED_DESCRIPTIVE,10,0.5411708333333333,0.5411708333333333,-1.7544682780727263,19.215906607556875,6.52834064585069,3.8174680448504885,-0.04377733100525802,0.98105208335
R,std,1,2,REGISTERED_DESCRIPTIVE,10,0.5565625000000001,0.5565625000000001,-6.392538704677838,57.72536484859266,6.52834064585069,10.11608613326649,-0.23547733664279802,0.749471875
R,std,1,3,REGISTERED_DESCRIPTIVE,10,0.5431958333333333,0.5431958333333333,-8.333112621504014,100.68281627880737,6.52834064585069,12.364024046061495,-0.1894400699745165,0.18284479165
R,std,1,5,REGISTERED_DESCRIPTIVE,10,0.5383250000000002,0.5383250000000002,-7.547252234828502,117.17122955182043,6.52834064585069,12.891053836468238,-0.17731158805225278,0.1189927083
R,std,1,10,REGISTERED_DESCRIPTIVE,10,0.5385041666666668,0.5385041666666668,-7.618129120479081,117.28677465434868,6.52834064585069,13.08012938458456,-0.18033117629471235,0.11271458335000001
R,std,1,50,REGISTERED_DESCRIPTIVE,10,0.5385041666666668,0.5385041666666668,-7.618129120479081,117.28677465434868,6.52834064585069,13.08012938458456,-0.18033117629471235,0.11262083335
R,std,2,0,REGISTERED_DESCRIPTIVE,10,0.5000708333333332,0.5000708333333332,-0.0031959070152512738,0.19205463267429057,2.2602180932287794,0.5760928870449987,-0.0025196719652740285,
R,std,2,1,REGISTERED_DESCRIPTIVE,10,0.7255833333333335,0.7255833333333335,-10.309587763982158,15.222507415365463,69.17026032281677,1.0470073382047567,0.012793112203362399,0.98105208335
R,std,2,2,REGISTERED_DESCRIPTIVE,10,0.9580833333333334,0.9580833333333334,-119.91978614150935,85.28896518889883,207.76491597144286,1.6335458988695595,-0.03345922894892283,0.749471875
R,std,2,3,REGISTERED_DESCRIPTIVE,10,0.9983375000000001,0.9983375000000001,-325.5223057427941,183.4552796167577,420.6854666609793,1.7476689982139568,-0.09884896586576361,0.18284479165
R,std,2,5,REGISTERED_DESCRIPTIVE,10,0.9999875,0.9999875,-426.51470727497014,224.48340511106244,513.9397784507664,1.7619136569373963,-0.12035747113288381,0.1189927083
R,std,2,10,REGISTERED_DESCRIPTIVE,10,1.0,1.0,-430.8444585457132,228.04129480786867,519.9891129417617,1.7620591938231682,-0.12386860995902679,0.11271458335000001
R,std,2,50,REGISTERED_DESCRIPTIVE,10,1.0,1.0,-430.8444585457132,228.04129480786867,519.9891129417617,1.7620591938231682,-0.12386860995902679,0.11262083335
KKT1,raw,1,0,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-0.01061153914113541,0.14073588477528637,26.1949460599757,0.5774550665974515,0.00017811575191444717,
KKT1,raw,1,1,REGISTERED_DESCRIPTIVE,10,0.0003458333333333333,5.833333333333333e-05,-4.911335419884178,6.151123955679063,26.1949460599757,5.247379713858082,0.016979362827623846,0.8658010416499999
KKT1,raw,1,2,REGISTERED_DESCRIPTIVE,10,0.0004041666666666666,5.833333333333333e-05,-5.651546725482925,8.300074198051078,26.1949460599757,7.132671975112418,0.028563897573912984,0.9424739583
KKT1,raw,1,3,REGISTERED_DESCRIPTIVE,10,0.0004708333333333333,7.500000000000001e-05,-7.400203513799752,8.957843935325553,26.1949460599757,8.388230636057749,0.014414404426061083,0.9394125
KKT1,raw,1,5,REGISTERED_DESCRIPTIVE,10,0.0005583333333333333,0.0001,-9.469949186628376,10.158260604960882,26.1949460599757,10.353278328692195,-0.023774949678336273,0.9420260416999999
KKT1,raw,1,10,REGISTERED_DESCRIPTIVE,10,0.0006583333333333335,0.00010833333333333334,-11.959246854408843,11.81425550194309,26.1949460599757,13.691338607397007,-0.11965921700932086,0.9445364583
KKT1,raw,1,50,REGISTERED_DESCRIPTIVE,10,0.0007333333333333336,0.00012083333333333333,-15.452491482571753,14.710795581906792,26.1949460599757,23.313633881234246,-0.5100588717698702,0.96053020835
KKT1,raw,2,0,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-0.002598664031739947,0.0891087253866377,2.963044406183996,0.5760928870449987,-0.0025196719652740285,
KKT1,raw,2,1,REGISTERED_DESCRIPTIVE,10,0.0004791666666666666,6.25e-05,-3.1072198636134494,9.492364396539696,78.87991239573034,1.02790506004768,-0.0012536294499295765,0.8658010416499999
KKT1,raw,2,2,REGISTERED_DESCRIPTIVE,10,0.0007458333333333334,0.00012083333333333333,-14.18757001006759,17.721663486504557,96.5973381320003,1.4091187276199786,-0.04547261856496334,0.9424739583
KKT1,raw,2,3,REGISTERED_DESCRIPTIVE,10,0.0007833333333333334,0.00014583333333333335,-18.820498120959364,19.590630422318377,104.22426440163541,1.625300009462355,-0.08414091017762984,0.9394125
KKT1,raw,2,5,REGISTERED_DESCRIPTIVE,10,0.0007916666666666666,0.00011666666666666667,-23.65305592220986,24.32214004952803,118.31125250535672,1.9199418174096785,-0.1527408831132925,0.9420260416999999
KKT1,raw,2,10,REGISTERED_DESCRIPTIVE,10,0.0008375,0.00012083333333333333,-29.469848220857813,29.845348001215235,134.64795628219042,2.3270882538591655,-0.3234086984669557,0.9445364583
KKT1,raw,2,50,REGISTERED_DESCRIPTIVE,10,0.0008375000000000001,0.00012916666666666667,-37.47119871380944,35.17482824910945,186.92896080649405,2.6586741153911677,-1.1700543447441305,0.96053020835
KKT1,std,1,0,REGISTERED_DESCRIPTIVE,10,0.0001125,2.0833333333333336e-05,-0.0029614356946131614,0.5610498238339943,6.52834064585069,0.5774550665974515,0.00017811575191444717,
KKT1,std,1,1,REGISTERED_DESCRIPTIVE,10,0.0004375,6.25e-05,-1.1017621123195596,12.701427355002306,6.52834064585069,3.163530940130277,-0.08569617325672879,0.9788187500000001
KKT1,std,1,2,REGISTERED_DESCRIPTIVE,10,0.00042916666666666667,6.666666666666667e-05,-1.5705059020844483,16.985447248714763,6.52834064585069,4.582398015413316,-0.1784768647281453,0.9852062500000001
KKT1,std,1,3,REGISTERED_DESCRIPTIVE,10,0.00044583333333333335,5.4166666666666664e-05,-1.9489580116633705,19.496869253669743,6.52834064585069,5.49661139176828,-0.26794273081235587,0.987421875
KKT1,std,1,5,REGISTERED_DESCRIPTIVE,10,0.00046666666666666655,5.833333333333333e-05,-2.670768929434832,22.809832410697716,6.52834064585069,6.808808933102966,-0.44066394135355946,0.9875479167000001
KKT1,std,1,10,REGISTERED_DESCRIPTIVE,10,0.0004416666666666666,7.916666666666666e-05,-3.9198326333849383,26.835719025880607,6.52834064585069,9.077380202540619,-0.8274070000648499,0.98709270835
KKT1,std,1,50,REGISTERED_DESCRIPTIVE,10,0.0005958333333333334,0.00010416666666666667,-10.408897315745612,34.2371043107988,6.52834064585069,16.08986032427528,-3.764648356884718,0.9870520833
KKT1,std,2,0,REGISTERED_DESCRIPTIVE,10,1.6666666666666667e-05,8.333333333333334e-06,-0.0036309077414017022,0.35303815258792576,1.8766346431346919,0.5760928870449987,-0.0025196719652740285,
KKT1,std,2,1,REGISTERED_DESCRIPTIVE,10,0.0006249999999999999,9.166666666666667e-05,-7.48228007530938,14.12178545821161,45.564841166985815,0.8032545212397859,-0.043459204239770774,0.9788187500000001
KKT1,std,2,2,REGISTERED_DESCRIPTIVE,10,0.0007166666666666668,0.0001,-15.655708211683443,20.236257842576045,61.2075728647943,0.9538192812855202,-0.08022100176953245,0.9852062500000001
KKT1,std,2,3,REGISTERED_DESCRIPTIVE,10,0.00075,0.00012083333333333333,-19.789861809685505,24.67686230328934,69.77384689081424,1.0490154566487924,-0.10434381942657638,0.987421875
KKT1,std,2,5,REGISTERED_DESCRIPTIVE,10,0.0007583333333333335,0.00011666666666666667,-24.854625585581196,31.07791593301839,78.19465102564607,1.1868465423543009,-0.1532302385875664,0.9875479167000001
KKT1,std,2,10,REGISTERED_DESCRIPTIVE,10,0.0008000000000000001,0.00013333333333333334,-33.500179918758434,39.740931882651665,87.77906531406495,1.367440171183906,-0.26942575751454567,0.98709270835
KKT1,std,2,50,REGISTERED_DESCRIPTIVE,10,0.0008166666666666667,0.0001125,-45.11952176486576,48.881051756771214,101.13957237893189,1.520847387165822,-1.369942131191492,0.9870520833
LR,raw,1,0,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-0.01061153914113541,0.14073588477528637,26.1949460599757,0.5774550665974515,0.00017811575191444717,
LR,raw,1,1,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-10.116310265325042,9.16735877387381,26.1949460599757,7.088355335999091,0.049116242571035404,0.863228125
LR,raw,1,2,REGISTERED_DESCRIPTIVE,10,0.0,0.0,-17.502566003949447,12.523334069690549,26.1949460599757,10.589199727778164,0.04467898775663343,0.85461770835
